ID	logFC
XM_027355317.1	-2.45446836287636
XM_027362489.1	8.1372244738834
XM_027357312.1	-1.76705371268213
XM_027352773.1	-2.56832213325354
XM_027363466.1	5.96703377147212
XM_027359280.1	3.84255733970109
XR_003476154.1	-2.21155598637169
XM_027370568.1	-2.69490702030624
XM_027371607.1	-1.90935656926618
XM_027369688.1	-2.28859429360596
XM_027377097.1	-1.82566026636658
XM_027355869.1	-2.85933460022546
XM_027360856.1	-2.25424952765782
XM_027379403.1	-2.83064910832195
XM_027380034.1	-2.14253336603245
XM_027351973.1	-1.60473363480217
XM_027372110.1	-2.91168115466835
XM_027371062.1	-2.58960577954243
XM_027365361.1	-2.41739999451203
XM_027371606.1	-1.77457512271445
XM_027367435.1	-2.06480900489269
XM_027362398.1	6.61996162230891
XM_027356693.1	-3.5006816653815
XM_027358699.1	8.00953679264686
XR_003475806.1	2.23036837358493
XM_027352251.1	-2.79830224298465
XM_027354652.1	-2.01254849224758
XM_027356883.1	-2.3188433619119
XM_027379404.1	-2.65365970125734
XM_027377675.1	-1.71902510289429
XM_027369991.1	-2.31238356398886
XM_027381097.1	-2.10744249889616
XM_027359316.1	-2.12132495164736
XM_027377670.1	-1.75303081481165
XM_027381501.1	4.29667142764185
XR_003476210.1	-1.78586710096719
XM_027362551.1	-2.69502665979738
XM_027369547.1	-1.85198349404322
XR_003477617.1	-2.47620483685836
XM_027354816.1	-1.91108327868368
XM_027379868.1	-3.2225352193781
XM_027380780.1	-1.93356767652003
XM_027352918.1	-1.89569101695202
XM_027362052.1	-2.22748671109134
XR_003475805.1	2.13517368610348
XM_027373758.1	-1.62514658812131
XM_027353449.1	-2.4627504300707
XM_027372876.1	-1.95773120769198
XR_003475675.1	-2.11725245757179
XM_027376928.1	-2.28821485991188
XM_027354129.1	-2.07549383061898
XR_003476292.1	-1.83023696945925
XM_027377062.1	-2.33243754044204
XR_003475769.1	2.41510047847261
XM_027353532.1	-1.9053920055782
XM_027364808.1	-3.32924333737642
XM_027366590.1	-1.95543087166072
XM_027350689.1	-1.92596525950989
XM_027382161.1	-1.94083381123314
XM_027372864.1	-2.52486891890185
XM_027353100.1	-2.46680006262549
XM_027364344.1	-2.43092939247113
XM_027374006.1	-1.844697762718
XR_003476670.1	-1.97282653897234
XR_003477586.1	-1.76229723724386
XM_027377834.1	-1.88859384043002
XM_027366429.1	8.03500971527971
XM_027359324.1	-2.3683769856303
XM_027375277.1	-2.01019906353686
XM_027375676.1	-1.70646942326151
XM_027353437.1	-2.74580392608863
XM_027356918.1	-2.03876870028263
XR_003476795.1	2.93024499647038
XM_027350903.1	-3.15003388782221
XM_027354473.1	-1.87889738639017
XM_027367036.1	-2.00742469700304
XR_003476711.1	-2.39463647078774
XM_027369546.1	-1.90062233618926
XM_027369804.1	-3.29431814638083
XM_027380183.1	-1.88542904228271
XM_027374623.1	-2.24153180439218
XR_003476404.1	-2.40504728681794
XM_027357883.1	-2.68964047255596
XM_027377672.1	-1.70902727867541
XM_027382160.1	-2.72803313096875
XM_027380461.1	-1.5529922643314
XM_027366441.1	-1.56200011340407
XM_027370548.1	-2.18102009175948
XM_027359327.1	-1.94541534385824
XM_027377746.1	-2.34643792120585
XM_027359319.1	-2.30170602615819
XM_027360972.1	1.942966070741
XM_027355231.1	-2.2232020266932
XM_027351619.1	-1.98383476816303
XM_027351599.1	-3.81693918700062
XM_027352914.1	-3.52727235071296
XM_027381161.1	3.50321784615817
XM_027377738.1	-2.36021257759163
XM_027379683.1	-2.07893176795307
XM_027352919.1	-1.78944170926675
XM_027370480.1	-2.00018833244721
XM_027367901.1	-1.66718463485973
XM_027364041.1	-1.63113405529982
XM_027378837.1	-2.09757282811229
XR_003476680.1	-1.89241824985241
XM_027351256.1	-1.74063835693484
XR_003476679.1	-1.93217997494361
XM_027351505.1	2.70775750731777
XM_027374562.1	-1.62078316427601
XM_027359730.1	-2.08014225729996
XM_027360042.1	-1.60598829561741
XM_027378780.1	2.39171049805742
XM_027362406.1	-2.05677091119233
XM_027378244.1	-2.38990175703302
XM_027382171.1	-2.18538680235854
XM_027375690.1	-2.55119987702041
XM_027350771.1	-1.84835197928974
XM_027359021.1	-1.82975716089715
XR_003476436.1	2.68127713860642
XM_027378797.1	-2.27093750925258
XM_027360855.1	-2.06027015734558
XR_003477884.1	-2.30825516910447
XM_027369044.1	-2.01681006210396
XM_027374561.1	-1.63781181282918
XM_027376186.1	1.6589417133314
XR_003475874.1	-1.57342733819252
XM_027375691.1	-2.16972712179857
XM_027372785.1	-1.76920435056076
XR_003476673.1	-1.90043226388428
XM_027357749.1	-1.84382360462218
XR_003477060.1	-1.68930795694545
XM_027363677.1	1.90831146219955
XM_027356812.1	-1.84354416162773
XM_027355485.1	-1.87210101110112
XM_027374559.1	-1.60756791949799
XM_027352248.1	-2.92378066126861
XM_027362725.1	-1.60938194149644
XM_027381376.1	-1.95205984923535
XM_027378696.1	-1.52230394787424
XM_027372663.1	-1.94578494877324
XR_003475690.1	2.01979828892286
XM_027362219.1	3.3422103510051
XM_027377673.1	-1.65271204034702
XM_027366055.1	-1.58484521535532
XM_027352376.1	-1.72258620222217
XR_003476433.1	2.50841519978785
XM_027375686.1	-2.55944269272473
XM_027378021.1	6.63324487329922
XR_003476101.1	3.35560681160875
XM_027372440.1	-2.20058068175112
XM_027360041.1	-1.65160929392025
XM_027358316.1	-2.02531735065003
XM_027373314.1	-1.89467615690765
XR_003476943.1	2.63906990312599
XR_003476669.1	-1.77725596837116
XM_027352883.1	-1.99528398787087
XM_027370459.1	-1.70832969350561
XR_003476675.1	-1.91689661261827
XM_027361344.1	-1.98595092199178
XM_027359578.1	2.54771059793575
XR_003476117.1	2.02124850726089
XM_027377119.1	-2.21932672121943
XM_027351669.1	-1.85258318092587
XM_027365556.1	-2.15232934506553
XM_027356229.1	-1.68019397672909
XM_027351040.1	-2.54734671638807
XM_027351003.1	-1.76628009930234
XM_027380462.1	-1.5851446842208
XM_027357161.1	4.19329489041659
XM_027353887.1	-1.54533992492392
XM_027375204.1	-1.98815291551815
XM_027365003.1	-2.02809762977165
XM_027356512.1	-2.16375375919772
XM_027360790.1	-1.79843246670277
XM_027370457.1	-1.85208494002373
XM_027379686.1	-2.14201214699041
XM_027378424.1	4.04253935742345
XR_003476011.1	2.24607068627154
XM_027362072.1	-1.95806262775738
XM_027368160.1	-2.2427598336919
XM_027374569.1	-3.39853421480451
XM_027376729.1	1.8548006374413
XM_027370456.1	-2.02927215651627
XM_027352776.1	-1.76520083008006
XM_027374558.1	-1.5785610978964
XM_027380902.1	-2.99060651644442
XM_027379107.1	-1.61566957492204
XR_003477524.1	-2.12721999172898
XM_027371094.1	-2.17886230631188
XM_027366955.1	-1.96986478841498
XM_027361330.1	-2.39287357977273
XM_027379995.1	-2.30634476760135
XM_027358183.1	-2.01163373109929
XM_027381691.1	-2.15800513436728
XM_027352698.1	-2.10471799378168
XM_027350768.1	-1.832387961608
XM_027376919.1	-2.30929205000123
XR_003476794.1	2.24554213123581
XR_003476820.1	1.94701340103297
XM_027369725.1	4.77695033748326
XM_027350769.1	-1.71704456580148
XM_027362108.1	-1.78359017952876
XM_027352368.1	-1.79425236165071
XM_027360943.1	-2.18823421887429
XM_027351603.1	-2.3811932255372
XM_027381162.1	4.060370585402
XM_027364608.1	-2.42572204158717
XM_027361128.1	-2.54303025087771
XM_027364753.1	-1.5839331386419
XR_003477892.1	2.42641624553957
XM_027379942.1	-2.05813015980462
XM_027369895.1	-2.20829997615567
XM_027373321.1	-1.86343252803795
XM_027377794.1	-2.00680506110524
XR_003476239.1	1.9119894599053
XM_027356205.1	-1.71845288284607
XM_027382961.1	-2.29320075764749
XM_027380781.1	-1.64416689641689
XM_027353305.1	-2.14821320853176
XR_003476818.1	2.12194760339483
XM_027380448.1	2.23805691193889
XM_027355633.1	-1.76346188229555
XM_027352913.1	-3.09147095833371
XM_027361274.1	-1.65815235669684
XM_027356432.1	-2.4753582387375
XM_027352046.1	4.90956749215363
XM_027377209.1	-1.40972694007364
XM_027357289.1	-2.15996631074473
XM_027360966.1	-2.04735372583198
XM_027366919.1	-2.54640521493636
XM_027360632.1	-2.50172288939167
XM_027355658.1	-1.52230380033566
XM_027368447.1	-1.5796796828679
XM_027350844.1	-2.21891992217127
XM_027374264.1	-1.86813100787864
XM_027375022.1	2.5507986288494
XM_027379270.1	-1.43287728412204
XM_027370252.1	2.48425132526271
XR_003475635.1	-2.27053376696301
XM_027353672.1	-1.68889898692333
XM_027350773.1	-2.07851984482868
XM_027354316.1	-1.67454195795163
XM_027363937.1	2.30592655317312
XM_027370724.1	2.51441025882769
XM_027368681.1	-1.63199683225901
XM_027352342.1	-1.48572309450807
XR_003476819.1	2.11266801623357
XM_027352024.1	-1.51749476235838
XM_027377774.1	-1.98391171683506
XM_027354659.1	-1.77022526009428
XM_027368606.1	-2.57290513896432
XM_027375169.1	-1.94132727184134
XM_027354954.1	-1.58882923683018
XM_027350688.1	-1.75017009735866
XM_027358330.1	-1.68841247839465
XM_027381634.1	-1.97628488947009
XM_027361154.1	2.68264260210005
XM_027381359.1	2.78613225259707
XM_027375693.1	-2.22728369804789
XM_027369503.1	1.82609319667588
XM_027353037.1	-2.2578931494273
XM_027367124.1	-2.13989781255875
XM_027378838.1	-1.89245764431594
XM_027360455.1	-1.83368707857562
XM_027350703.1	-2.30129561194803
XM_027361880.1	5.29377751547923
XM_027372252.1	4.95932107071543
XM_027375688.1	-2.34553980539322
XM_027381582.1	-1.4812107525364
XM_027369541.1	-1.86292417942307
XM_027371093.1	-2.15286981508938
XM_027374682.1	-1.83730564106018
XM_027355437.1	1.90033628699775
XM_027367447.1	-2.01317284538424
XM_027379269.1	-1.37965797396404
XR_003476009.1	2.10139862829001
XR_003476100.1	2.27188544843505
XM_027366576.1	4.83256756252867
XM_027356430.1	-1.74009142484861
XM_027354597.1	1.92641790346232
XM_027360361.1	-2.16231013374474
XM_027372982.1	-1.63334220741787
XM_027354443.1	-2.23026872056809
XM_027357828.1	2.40893983761771
XM_027352254.1	-1.8835813702061
XM_027359586.1	-1.89307516805965
XM_027381160.1	3.28802085748977
XM_027381685.1	-2.07622251179135
XM_027352899.1	2.18491028896021
XM_027379242.1	-2.1283949104085
XM_027375687.1	-2.36475866097422
XM_027371049.1	-1.59163896604926
XM_027371142.1	1.62354597536104
XM_027370455.1	-1.93262302163144
XM_027350896.1	-1.79051382027195
XM_027375689.1	-2.31043340538562
XM_027369545.1	-1.90297571185706
XM_027352023.1	1.71304742983619
XM_027368444.1	-1.60423464089161
XM_027363936.1	2.29454767882411
XM_027370759.1	-2.27303970547445
XM_027381630.1	2.23701983220761
XM_027381567.1	-1.72534017989871
XM_027361236.1	-1.79076451852595
XM_027372217.1	-1.51760319047987
XM_027365635.1	-2.04685653378856
XM_027383237.1	-2.02597060667871
XM_027381863.1	-1.74063031862899
XM_027382846.1	-1.97806426355731
XR_003476104.1	2.36412991483075
XM_027373608.1	-1.9306862359836
XM_027381456.1	-1.85771139418459
XM_027376148.1	-1.71421536346235
XM_027371926.1	-1.93417110347145
XM_027377715.1	-2.24496691867773
XM_027372536.1	-1.52979330774206
XM_027360096.1	-2.18978078574372
XM_027370050.1	-2.11053531808679
XM_027370695.1	1.83186505987999
XM_027355167.1	-2.06797441985462
XM_027376420.1	-1.47824341616704
XM_027351188.1	-2.98660340102754
XM_027369722.1	-2.27564657080401
XM_027355004.1	-1.34144965939184
XM_027374570.1	-3.27241177663076
XM_027381201.1	-1.66345691834818
XM_027373727.1	2.29556216862378
XM_027351506.1	2.32451448170334
XM_027377170.1	1.48799952987018
XM_027379286.1	-1.9743392419882
XM_027380282.1	2.68799419861861
XM_027371189.1	1.72810067170337
XM_027352105.1	-1.94511102927743
XM_027373269.1	-1.72231430582307
XM_027373617.1	-1.37190376684846
XR_003476243.1	-1.68038680014946
XM_027358781.1	-1.76906903073974
XM_027360779.1	1.41542472497377
XM_027364392.1	3.21282394591439
XM_027351009.1	-1.57201763412723
XM_027368445.1	-1.59770836330975
XM_027355294.1	-2.88897717566519
XM_027377314.1	-1.93943550962119
XM_027374052.1	-2.80628315140977
XM_027377793.1	-1.94373478995609
XM_027356622.1	-2.05350437743766
XM_027373790.1	2.57713319335279
XM_027369721.1	-2.43353042395786
XM_027368949.1	-1.51827753841178
XM_027377157.1	1.67302410927119
XM_027361848.1	-2.248107001986
XM_027373623.1	-1.88611831930821
XM_027379114.1	5.87684167717118
XM_027356021.1	-2.09968454743205
XM_027373082.1	-1.47456855529705
XM_027374571.1	-1.46477545746395
XM_027381098.1	-1.75818889986584
XM_027382549.1	-1.76474710450296
XM_027373725.1	2.21825219742886
XM_027360173.1	-1.69299855521247
XM_027377022.1	-1.69648750901002
XM_027369719.1	-2.25438811758745
XM_027360636.1	1.99262910659495
XM_027360758.1	-1.54170428568676
XM_027361337.1	1.86809421542318
XM_027355791.1	-2.31118664020906
XM_027368833.1	-1.45007157679537
XM_027381159.1	2.97555063693513
XM_027355501.1	-1.90450184678862
XM_027374567.1	-3.15892252891737
XM_027368509.1	1.75459968673272
XM_027373347.1	-1.77048965830661
XM_027355548.1	1.7618009330163
XM_027375890.1	-1.72370921855637
XM_027373726.1	2.14991710196713
XR_003476677.1	-1.58079997246724
XM_027355927.1	-1.90967960398967
XM_027356434.1	-2.28995438518688
XM_027377776.1	-1.90297252888502
XM_027351660.1	-1.59419188228217
XM_027360756.1	-1.57094071514908
XM_027374568.1	-3.17093143307726
XM_027354685.1	-1.65771400388069
XM_027370835.1	-1.91701970456274
XR_003476720.1	-1.38180724192042
XM_027381023.1	-1.678787246957
XM_027351507.1	2.33131116917866
XM_027374987.1	-1.59977006232022
XM_027353011.1	-1.6026767873404
XM_027372127.1	-1.49051092039358
XM_027360461.1	-2.07774054731946
XM_027377172.1	1.42432254225414
XM_027377171.1	1.4547684245793
XM_027364326.1	2.02912742998107
XM_027371145.1	1.54312532509404
XM_027374045.1	1.78140921507021
XM_027379488.1	-1.71532265258226
XM_027354955.1	-1.62190840910457
XM_027354133.1	-3.27291590316301
XM_027353948.1	-1.96567071621002
XM_027366660.1	-4.07658167677029
XR_003475784.1	2.21177535724006
XM_027354506.1	-2.49342221731247
XM_027360757.1	-1.4786046540411
XM_027351085.1	1.9792809014415
XM_027373605.1	-1.72609572318902
XM_027379156.1	-2.30087300867692
XM_027366450.1	-1.64440141020295
XM_027355789.1	-1.59522239336829
XR_003477184.1	-2.11740331912144
XM_027356186.1	-1.91059692454397
XM_027379123.1	-1.65259353501347
XM_027379402.1	-1.82268614824097
XM_027358242.1	-1.43774001773481
XM_027374008.1	-1.82614947656317
XM_027369045.1	-2.38599246676081
XM_027358458.1	-1.39014868095417
XM_027350694.1	-1.67085847052936
XM_027353057.1	-1.76253228434495
XM_027361177.1	3.21103605724417
XM_027380984.1	1.53485402860694
XM_027365884.1	-3.06493462395321
XM_027360759.1	-1.53016992068813
XM_027377707.1	-2.08567060909423
XM_027366861.1	1.56044663520987
XM_027381653.1	-1.76945798516717
XM_027374818.1	-2.27657915849506
XM_027356080.1	-2.36921596945105
XM_027377838.1	-1.42706233934089
XM_027357346.1	-1.43794326817077
XM_027371103.1	-2.65614964794701
XM_027379396.1	-1.70136441329412
XM_027354580.1	-2.09489173861196
XM_027368294.1	3.42796401234705
XM_027373349.1	-2.04449016617972
XM_027380804.1	-2.11457679110903
XM_027379400.1	-1.69547325800113
XM_027356849.1	-1.87371030683465
XM_027359313.1	1.44876224927942
XM_027366936.1	-1.69643913434475
XM_027372926.1	2.12200662263346
XR_003476141.1	-5.14898082077374
XM_027372753.1	-1.97206127467137
XM_027375697.1	1.63733001942474
XM_027376677.1	-2.52051701988894
XM_027354995.1	-1.42122713487256
XM_027356431.1	-1.57779713365115
XM_027373728.1	2.06488365279374
XM_027375685.1	-2.9637057432669
XM_027376355.1	1.85490819511677
XM_027352225.1	-1.28176717491199
XM_027368631.1	1.41510905661221
XM_027368446.1	-1.52022345548051
XM_027381872.1	-1.58784570305764
XM_027368084.1	-2.50645872257996
XM_027373214.1	-1.65259394570496
XM_027377728.1	-2.19171809771306
XM_027365832.1	5.73342112512963
XM_027350778.1	-1.43601950217008
XM_027373328.1	-1.51490147389587
XM_027379869.1	-1.38406470617235
XM_027359738.1	-1.75610132180801
XM_027364144.1	-1.72960668185011
XM_027364831.1	5.01237000043436
XM_027365602.1	3.10608998428006
XM_027377983.1	1.42327103027398
XM_027363516.1	1.74797052725471
XM_027381884.1	-1.54929594800917
XM_027374366.1	1.75890748327152
XM_027352567.1	-2.48582032367841
XM_027354601.1	-1.5320819919856
XM_027366144.1	-1.99721659010437
XM_027375261.1	1.82233687005774
XM_027379012.1	-1.57188643930238
XM_027361251.1	-1.55709302304948
XM_027351352.1	-2.04775782300478
XM_027363605.1	1.58935575672466
XM_027361754.1	-1.8610628912493
XR_003475547.1	-1.70855380463703
XM_027376137.1	-1.39245144821361
XM_027356791.1	-1.66832793053137
XM_027374046.1	1.6931853163679
XM_027379395.1	-1.6880909424553
XM_027369407.1	-1.42324467027004
XR_003477275.1	1.92224545298302
XM_027360133.1	1.66025388648639
XM_027383602.1	-1.43420146438548
XM_027381702.1	-1.63908638109145
XM_027380184.1	-1.68933482074325
XM_027371634.1	-2.85776813106237
XM_027370529.1	1.93367605411181
XM_027373425.1	-2.19610438250144
XM_027354629.1	-1.8229650938061
XM_027371633.1	-2.68397223898774
XM_027367296.1	2.14686581474444
XM_027372174.1	-1.62677491275242
XM_027354647.1	2.74852488652091
XM_027356467.1	-3.89544180262285
XM_027371144.1	1.42532872155511
XM_027376051.1	2.85423382228646
XM_027363627.1	-1.90895421506715
XM_027368870.1	1.93771333775011
XM_027358081.1	-1.5559428410037
XM_027362000.1	1.72555245661217
XM_027377189.1	3.40868204143841
XM_027376895.1	3.19088543624254
XM_027376212.1	-1.421894009162
XM_027362548.1	-3.46727371619574
XM_027362292.1	-1.65063649302729
XM_027364954.1	-1.79926201529329
XM_027352299.1	-1.32988037320889
XR_003476037.1	-1.55027754774219
XM_027369237.1	-1.36386950149147
XM_027380795.1	-1.27504624849741
XM_027361198.1	3.6293283679576
XM_027364834.1	-1.53509061608456
XM_027350705.1	-2.09011418965819
XM_027353504.1	4.27089732441625
XM_027365111.1	-1.82200616007517
XM_027382169.1	-1.71985650611979
XM_027355983.1	-1.7988217916528
XM_027350704.1	-2.10093048354584
XM_027372027.1	2.22396598142192
XM_027377303.1	1.40602103647349
XM_027370116.1	-1.37579402315295
XM_027358306.1	2.14122502373686
XM_027379155.1	-2.06633200225949
XM_027376984.1	1.69971275485536
XM_027360777.1	1.29738707983234
XM_027379127.1	2.18303268831173
XM_027351928.1	-1.72537656648178
XM_027371140.1	1.53651597652315
XM_027377304.1	1.5685566240672
XM_027362396.1	5.31077933842538
XM_027356172.1	-2.31560561016053
XM_027378163.1	1.63892337082362
XM_027351602.1	-1.96596968387637
XM_027364431.1	-1.39174485192095
XM_027356206.1	-1.50354313327533
XM_027363730.1	-1.55318543223335
XM_027367929.1	-1.86756741173321
XM_027361994.1	1.68957054287414
XM_027381563.1	-1.65686804297018
XM_027381835.1	-1.55122349320081
XM_027373426.1	-2.0486171080079
XM_027360635.1	1.68186450114945
XM_027358415.1	-2.40200630934044
XM_027365885.1	-2.75708918845401
XM_027359119.1	-2.09305069147933
XM_027361127.1	-2.18764565362758
XM_027369001.1	-1.35085773273234
XR_003477357.1	-1.53798489449291
XM_027383306.1	-1.67144900817705
XR_003476293.1	1.5891259340228
XM_027373900.1	-1.84391182273525
XM_027356085.1	-1.49373823052864
XM_027377722.1	-1.93611989944141
XM_027357269.1	-2.18947250494312
XR_003476118.1	1.73951276367543
XM_027350894.1	1.81415398984265
XM_027362567.1	-2.95519317014654
XM_027373606.1	-1.63264342105644
XR_003475689.1	1.66872283455065
XM_027373239.1	-1.59026923928294
XM_027379766.1	-1.54429015526777
XM_027370996.1	1.59673099785334
XM_027371635.1	-2.61395952050173
XM_027370972.1	-1.51242869268883
XM_027380728.1	-1.73931161122064
XM_027368632.1	1.50973707313757
XM_027355585.1	-1.53711845088026
XM_027381262.1	-2.121067435188
XM_027378877.1	-1.7172772633768
XM_027351480.1	-1.56983524940372
XM_027368448.1	-1.51260835238227
XM_027377436.1	2.6399899287878
XM_027373471.1	1.61425826031839
XM_027369720.1	-2.00688514772556
XM_027379764.1	-1.49434260134037
