ID	logFC
XM_027359377.1	-11.8537820665
XM_027367868.1	3.55832914789945
XM_027362630.1	-12.2587732422404
XM_027359020.1	-12.4295993912822
XM_027368614.1	-9.28325265296283
XM_027379278.1	-11.7751515866656
XM_027361232.1	-6.26155043826177
XR_003475753.1	5.92066242834796
XM_027356800.1	4.10086083744966
XM_027356801.1	4.27255138616985
XM_027368319.1	3.73690827069033
XM_027375986.1	-7.48429781621911
XM_027353779.1	5.64929034618947
XM_027381569.1	6.23473859715046
XM_027353003.1	4.43855769597477
XM_027355389.1	-12.8770821616132
XM_027369472.1	4.76593191324835
XM_027383258.1	-6.17739503909276
XM_027377384.1	-9.87015045857256
XR_003477463.1	-7.88446264424625
XM_027358624.1	-6.47367156934751
XM_027366246.1	3.71736643925285
XM_027376753.1	-7.01481524533423
XM_027365739.1	-12.1522495466901
XM_027372490.1	5.44870708120307
XM_027351070.1	-8.99438278833221
XM_027354220.1	-8.71496172497105
XM_027379949.1	-8.61898486211907
XM_027382420.1	6.17886440130523
XM_027356111.1	-4.05257875093508
XM_027366303.1	-13.6594509542985
XM_027380186.1	-11.7711251323756
XM_027353243.1	-9.71773591637142
XM_027357595.1	-10.6871879046085
XM_027360158.1	-12.6321818746486
XM_027365098.1	-12.5674040295337
XM_027371957.1	-6.19257496281178
XM_027377056.1	-11.2669922961058
XR_003475822.1	-7.3443600000022
XM_027357080.1	-7.55840494072586
XM_027376692.1	-6.82239315362849
XM_027354804.1	4.16363203005202
XM_027382676.1	-8.12128317601063
XM_027382674.1	-10.8957693662425
XM_027377093.1	-6.22178445461673
XM_027371719.1	-6.51782307559202
XM_027372020.1	-10.8463950742449
XM_027357919.1	-7.88156025854896
XM_027367769.1	-8.4896551936656
XM_027371589.1	-7.80817143083505
XM_027378424.1	-4.68208270167546
XM_027372982.1	5.63632513945571
XM_027363192.1	-7.17013292733618
XM_027363157.1	-4.728984714347
XM_027354185.1	-11.850878019525
XM_027361496.1	3.54936248768913
XM_027374193.1	-9.64282053750682
XM_027354539.1	-10.2515093427535
XM_027357161.1	-4.83573312634592
XM_027356797.1	3.64872529005034
XM_027379817.1	-7.39962339509718
XM_027380120.1	-11.2630728387393
XM_027355501.1	4.75832564151126
XM_027356394.1	-8.09695055991333
XM_027350931.1	-11.0073840414257
XM_027360198.1	-13.0048865306789
XM_027366243.1	3.59461187705914
XM_027368407.1	-6.82852462839316
XM_027377815.1	-4.35873282725905
XR_003476972.1	5.03659128281402
XM_027360728.1	5.713725168711
XR_003477494.1	-7.80533432766478
XM_027377198.1	-11.1119378142198
XM_027377924.1	-10.615860839913
XM_027355807.1	-3.91855862605417
XM_027355331.1	6.53934538332137
XM_027362353.1	-5.95067176730607
XM_027378959.1	-10.1482959306954
XR_003477190.1	-8.6915469139705
XM_027357422.1	-6.52766767516495
XM_027369738.1	6.19277955735899
XM_027354276.1	-9.16778471622563
XM_027360025.1	5.04136563754975
XM_027364752.1	-9.51403407474482
XM_027366995.1	5.77413678457923
XM_027368408.1	-6.8222574315188
XM_027377989.1	-9.51940607105408
XM_027364392.1	-6.1120802575654
XM_027372547.1	4.17218903868921
XM_027382986.1	-4.86407742024697
XR_003477569.1	-12.5509109294083
XM_027356545.1	-8.1128570892569
XM_027382607.1	-8.80315215341267
XM_027363070.1	-8.84573955259347
XM_027361656.1	5.5301538803115
XM_027368913.1	-13.4817033762818
XM_027352299.1	5.39176617533408
XM_027376590.1	-9.23111673973136
XM_027376102.1	-8.3656199076031
XM_027369122.1	6.63210056200588
XM_027376198.1	-7.30684750015496
XM_027380004.1	-7.07604811552634
XM_027380048.1	-7.70052007999743
XM_027359475.1	-10.3879028947221
XM_027366244.1	3.49945836856582
XM_027372438.1	-7.29664623309681
XM_027380050.1	-8.10762140322699
XM_027369132.1	-12.7528632198142
XM_027372471.1	-10.2921423134213
XM_027376200.1	-7.06958725083959
XM_027372329.1	-6.00521682912656
XM_027379072.1	-11.4987066281115
XM_027367820.1	5.14051759215551
XM_027352907.1	-9.6512955743631
XM_027361666.1	-8.94432445584264
XM_027370854.1	5.1888191458065
XM_027363386.1	-7.96473911672331
XM_027369023.1	-7.95864441564229
XM_027370337.1	-4.93784658351256
XM_027373705.1	-7.92072399363367
XM_027379671.1	4.80882183341456
XM_027371569.1	-13.8096165880065
XM_027361512.1	-8.69731459281066
XM_027354044.1	-7.83751052773083
XM_027351175.1	-6.70596151332582
XM_027374913.1	-14.9056736748029
XM_027355661.1	4.9588104510667
XR_003477510.1	-7.22324080852027
XM_027376759.1	-4.49762361525665
XM_027369737.1	6.28234548827463
XM_027352461.1	-7.82402200551081
XM_027376677.1	7.88570928721972
XM_027354799.1	3.43005309566648
XM_027354801.1	3.78333385502758
XM_027363069.1	-9.36954906947224
XM_027369411.1	-8.97508803336518
XM_027381426.1	-7.85296919578047
XM_027363473.1	-10.7297738360245
XM_027353615.1	-8.94337929954676
XM_027371895.1	-5.04110106493499
XM_027362384.1	-9.03695552187138
XM_027369991.1	5.99116601567605
XM_027356267.1	-12.8597333351042
XM_027373421.1	-15.1333952062333
XM_027353871.1	-7.97499288052703
XM_027369138.1	-12.2014993355305
XM_027369789.1	-6.6286801262555
XM_027381368.1	-9.23102899157003
XM_027373309.1	-8.65309507439322
XM_027352808.1	-12.0046651963311
XM_027354236.1	-8.59237153638749
XM_027372328.1	-6.00762673605385
XM_027382631.1	-8.17505467330231
XM_027373539.1	-10.9627827484735
XM_027354798.1	3.40817377242582
XM_027351271.1	7.05610745819507
XM_027354796.1	3.41138672696744
XM_027356271.1	-13.1689765890917
XM_027359019.1	-12.2777108300552
XM_027364566.1	2.67431859155229
XM_027366996.1	5.90726675560761
XM_027376935.1	-11.8775819936312
XM_027382419.1	5.67982143791201
XM_027352200.1	6.72052959110117
XM_027373531.1	-9.11915043570396
XM_027353106.1	-11.1088279327617
XM_027353433.1	-12.4808237016998
XM_027360208.1	-5.67337873398328
XM_027362208.1	-6.76040098146831
XM_027363190.1	-7.50089753953077
XM_027371937.1	-5.63600158249364
XM_027376380.1	5.53037829460495
XM_027356950.1	-10.9176173723067
XM_027382176.1	4.34250326956895
XM_027359295.1	-6.93740173230199
XM_027377806.1	-10.0741461346088
XM_027354253.1	-8.454412467201
XM_027369634.1	-7.83227454598643
XM_027370228.1	-7.92869728824014
XM_027370845.1	-8.03034218942117
XM_027354612.1	-7.33005802029238
XM_027359485.1	-3.29829498631088
XM_027362732.1	-8.34481740802704
XM_027380119.1	-10.4052404011911
XM_027358577.1	4.58091754778331
XM_027381562.1	5.64874063363118
XM_027372330.1	-6.11266758348356
XM_027376933.1	-10.8131000674376
XM_027359829.1	-11.4198085400989
XM_027375865.1	-8.03361958847374
XM_027364813.1	-5.52608149125168
XM_027360939.1	-8.76613380440101
XM_027377089.1	-8.96612443187187
XM_027358852.1	-11.5848750164136
XM_027379167.1	-8.29807737779049
XM_027355522.1	-9.18947039266917
XM_027363075.1	-11.1689016299188
XM_027373641.1	-9.43294824682427
XM_027380334.1	-6.24022658758667
XM_027371606.1	5.88840759727797
XM_027376847.1	-7.51759700510572
XM_027354803.1	3.47821508322522
XM_027360876.1	-7.30546702362154
XM_027364391.1	-5.93679779720423
XM_027369648.1	-10.2960026269681
XM_027382520.1	5.27543704679091
XR_003476628.1	3.67540995783427
XM_027379166.1	-8.43510522736559
XM_027368943.1	-6.8120322426593
XM_027379486.1	-9.03195774270239
XM_027372331.1	-5.45069225422058
XM_027379074.1	-11.6881563688797
XM_027357193.1	5.81108700962796
XM_027365496.1	-12.9674510354131
XM_027371894.1	-13.0969597948628
XM_027377883.1	-6.9626250505228
XM_027357013.1	-10.675830065325
XM_027369475.1	4.85658162240921
XM_027364463.1	6.21949924041488
XM_027366177.1	-11.4476791257542
XM_027360871.1	-7.98850488052188
XM_027376578.1	-8.19507820408327
XM_027383789.1	4.3104885688709
XM_027377744.1	-8.97393843163064
XM_027380122.1	-10.5559174596081
XM_027367860.1	-12.3827321048097
XR_003476779.1	5.10404315924138
XR_003474929.1	-7.42058503163912
XM_027360872.1	-7.32343301321085
XM_027360937.1	-6.36684402317061
XR_003476985.1	-7.57438677236759
XM_027362502.1	-9.94548058727033
XM_027356905.1	-5.2303574497553
XM_027357449.1	4.34934189708361
XM_027358778.1	-7.14010229235768
XM_027367823.1	4.92812343673651
XM_027369742.1	6.37245351724741
XM_027381061.1	-5.01815605296923
XM_027377990.1	-9.55883845956012
XM_027372078.1	-6.39790528931485
XM_027373552.1	-3.03117863615391
XM_027371372.1	-8.37926968345123
XM_027358698.1	-6.53545230200868
XM_027383410.1	-11.2889898492504
XR_003477575.1	4.48053811924713
XM_027373054.1	-10.2686783461599
XM_027361042.1	4.28090758908479
XM_027369062.1	-10.1973573811931
XM_027375944.1	-7.77193851424959
XM_027360545.1	-4.64572886516127
XM_027382602.1	-11.0236739537094
XM_027372548.1	3.9995412530078
XM_027362215.1	-9.65317985655854
XM_027372166.1	-9.23523689881387
XM_027382553.1	-5.25082915260132
XM_027378612.1	-7.28005624309246
XM_027364565.1	2.59424865933017
XM_027369473.1	4.48017245208275
XM_027379121.1	-8.02530460449701
XM_027379483.1	-7.36601517727051
XM_027372473.1	-10.02808981261
XM_027356588.1	-4.03084511480929
XM_027378455.1	-8.57254089877138
XM_027381105.1	3.11400506353683
XM_027353435.1	-8.00324726611805
XM_027362629.1	-11.9499433994676
XM_027376822.1	-8.5013005116376
XM_027382630.1	-8.92866203853776
XM_027369995.1	-8.94039611867545
XM_027372549.1	4.26573789546775
XR_003476842.1	-13.0261159226077
XM_027360199.1	-6.67162588444296
XM_027363712.1	-12.1552527508812
XM_027374629.1	-5.03796090286783
XM_027366998.1	-9.89348812277368
XM_027367066.1	-7.77897151600879
XM_027368223.1	-7.18247428171448
XM_027382684.1	-9.53950822461979
XM_027373083.1	-10.3672538812857
XM_027354802.1	3.43566469369249
XM_027373534.1	-7.08184781313687
XR_003477857.1	-7.79611489617415
XM_027359303.1	-10.7363528336151
XM_027361044.1	4.18746974177142
XR_003476806.1	-11.4707934049623
XM_027379177.1	-7.48928113042025
XM_027374125.1	-9.75237868344861
XM_027352018.1	-8.96065285397274
XM_027364413.1	-6.48707276919902
XM_027365498.1	-8.08900733850089
XM_027374870.1	-8.72498232766298
XM_027361043.1	4.30372897371035
XM_027353771.1	-9.64938591891549
XM_027362440.1	-7.89880704096669
XM_027371535.1	3.79828516399986
XM_027354760.1	-5.07317327630898
XM_027368949.1	3.78616328257968
XM_027370516.1	-11.5000492826742
XR_003477195.1	-11.1410356206003
XM_027361219.1	-4.12367603675271
XM_027359376.1	-11.6857901437279
XR_003475809.1	-8.35226774545654
XM_027379580.1	-11.1366534625016
XM_027365871.1	3.20818134909747
XM_027382421.1	5.30298518767897
XM_027354797.1	3.42145141618674
XM_027357961.1	-8.48525383592585
XM_027367822.1	5.06172797476136
XM_027371309.1	-5.0257608680428
XM_027379583.1	-12.7791413906059
XM_027354852.1	-7.93356676413357
XM_027366171.1	-10.0934919057975
XM_027372332.1	-6.20411898350271
XM_027382559.1	-5.01669003004324
XM_027355502.1	5.04284355218797
XM_027360756.1	5.26239404443483
XM_027366100.1	-11.158326502504
XM_027351858.1	4.85893272582162
XM_027357114.1	-8.33147851664195
XM_027356810.1	-6.80267067000777
XM_027369888.1	-12.4428820007675
XM_027356173.1	-9.804264372841
XM_027373976.1	-7.63757255548392
XM_027354260.1	-8.64485746480164
XM_027356336.1	4.28448047049011
XM_027369476.1	4.40734471989341
XM_027369740.1	6.16415258673407
XM_027373407.1	-6.43970586485172
XM_027377444.1	-7.39251186280474
XM_027382603.1	-10.542061588902
XM_027351465.1	5.63210259192141
XM_027353936.1	-7.13416202475578
XM_027366270.1	5.77112112318966
XM_027382654.1	-6.54343944949392
XR_003477270.1	-5.41947619603251
XM_027377923.1	-8.96102865428593
XM_027373975.1	-9.16078052584088
XM_027353933.1	-11.1310716327832
XM_027358597.1	-8.09992371577197
XM_027367064.1	-8.7681448366241
XM_027371565.1	-10.7239132713078
XM_027374882.1	-11.5257504801539
XM_027383014.1	-6.06208356785427
XR_003477060.1	3.97831579222475
XM_027372588.1	-7.20257444884121
XM_027362283.1	-11.7640909406586
XM_027356531.1	-12.0416410213935
XM_027361437.1	-6.9230615592899
XM_027365137.1	-7.36707201513673
XM_027371656.1	-8.21218118400986
XM_027355340.1	-9.68619917212504
XM_027363217.1	-6.35439809061865
XM_027379845.1	-9.1845089040171
XM_027355335.1	6.72693566104724
XM_027380121.1	-10.4040158608283
XM_027356536.1	-7.47253457694758
XM_027381156.1	-8.56503262152277
XM_027378527.1	-9.26651693016056
XM_027377442.1	-8.19530291684802
XM_027381445.1	-11.0328323524296
XM_027355332.1	7.22160364504483
XM_027361041.1	4.17333614100296
XM_027381201.1	6.74741462472376
XM_027366101.1	-10.2640569362829
XM_027381769.1	2.49860046590595
XR_003475918.1	-6.80605830819108
XM_027371312.1	-5.88708352300924
XM_027353884.1	3.77725751735816
XM_027358935.1	-9.49158814617514
XM_027363554.1	2.45814061820455
XM_027374007.1	-7.3644714432942
XM_027375144.1	-11.3894622966391
XM_027367003.1	-3.86885969448887
XM_027355844.1	5.31174888279167
XM_027352190.1	6.56168766494182
XM_027371605.1	6.73819159715729
XM_027373907.1	-6.83576120195531
XM_027383516.1	-8.14714388013186
XM_027352264.1	-12.8132184164395
XM_027375665.1	-8.26597127694094
XM_027378021.1	-5.95686184428668
XM_027351212.1	-4.12755764436982
XM_027376687.1	-10.0152143468285
XM_027379484.1	-7.78361981834856
XM_027380949.1	-6.66580762275308
XM_027382558.1	-5.56212624269199
XM_027370434.1	-7.43567114474175
XM_027370401.1	-6.90430404639751
XM_027367067.1	-7.82800114985655
XM_027354213.1	-8.7163314233262
XM_027364719.1	-4.81725380326782
XM_027366994.1	5.75762267193367
XM_027383659.1	2.90184002303084
XM_027367821.1	5.08461516104617
XM_027368655.1	4.7686621985915
XM_027375549.1	3.5850034129124
XM_027377397.1	-5.81038756214451
XM_027355548.1	3.76452246570728
XM_027374305.1	-14.8460763145563
XM_027354094.1	-6.97591820234182
XM_027372550.1	3.10126657282399
XM_027356548.1	-7.93762352118166
XM_027354919.1	-6.56833117540292
XM_027368777.1	-10.6741928495947
XM_027351135.1	-5.49998730985877
XM_027369469.1	5.12448132182381
XM_027359841.1	-7.21951928769903
XM_027359082.1	4.55292796023234
XR_003477834.1	-8.77143930236833
XM_027364371.1	-2.75660108201807
XM_027367065.1	-7.94205221329057
XM_027369065.1	-7.29381805042241
XM_027357399.1	-8.17722526619856
XM_027372999.1	-4.69192690893994
XM_027366023.1	-9.12240237640721
XM_027376104.1	-7.87824394948222
XM_027367685.1	-4.39305473220837
XM_027371898.1	-8.94106514410008
XM_027369931.1	-9.9382476310017
XM_027375533.1	3.67529725587737
XR_003476166.1	3.18286146073523
XM_027369741.1	6.093379533947
XM_027357624.1	-8.45964856975632
XM_027373321.1	3.93680361006241
XM_027351952.1	-6.96240755965593
XM_027366312.1	4.5684343305892
XM_027364757.1	-4.8596214296819
XM_027353256.1	-9.76777787445592
XM_027372510.1	6.65332302679983
XM_027365862.1	-8.80423120673885
XM_027367284.1	-6.93459328265344
XR_003476188.1	-8.65709846440622
XM_027375140.1	2.58110914776717
XM_027369470.1	5.06870574276898
XM_027352126.1	-5.78527589723424
XM_027382074.1	-6.17352125251165
XM_027356538.1	-7.52437021709475
XM_027382092.1	5.43815255321658
XM_027359380.1	-13.0843750068282
XM_027373118.1	-5.63213488113745
XM_027370952.1	-7.05629240365206
XM_027379815.1	-7.12823191043572
XM_027378439.1	-10.4691387799963
XR_003477867.1	-6.86648717265864
XM_027375856.1	-6.74195015672976
XM_027359056.1	4.59205234185026
XM_027355666.1	-8.10414880807615
XM_027355653.1	5.02925631775294
XM_027372962.1	-8.97836881959224
XM_027381935.1	-6.79792912491792
XM_027364734.1	-4.86241972574812
XM_027377443.1	-9.09665696171413
XM_027378062.1	-6.3275712380983
XM_027357187.1	4.94516631692346
XM_027380455.1	2.80938519911656
XM_027373062.1	5.34683623210878
XM_027378660.1	-10.2341912483016
XM_027358932.1	-5.23354682946268
XM_027361553.1	-4.45337946867338
XM_027364840.1	4.60978583509825
XM_027382422.1	5.6031941697438
XR_003476540.1	5.54244126789895
XM_027361829.1	-5.59296098531523
XM_027355333.1	5.96767957491145
XM_027375535.1	-7.90609473982273
XM_027370004.1	-8.52036131961636
XM_027373992.1	-6.76055217979619
XM_027375145.1	-11.4127994576412
XM_027381161.1	-6.96277841687386
XM_027376106.1	-7.07910442792131
XM_027359501.1	-7.99542869033887
XM_027371035.1	-2.99719299243389
XM_027382184.1	-8.48515592790469
XM_027371938.1	-5.33558581021643
XM_027374628.1	-5.22591748729921
XR_003476731.1	-11.0408192647588
XM_027363933.1	-11.1648390512168
XM_027351874.1	-3.54979747506231
XM_027373347.1	2.69060869833272
XM_027369921.1	-2.93412424366426
XM_027381653.1	4.34668881644785
XM_027382423.1	5.47472283029745
XM_027380950.1	-8.91783951693282
XM_027363133.1	-3.84536085692341
XM_027383588.1	-6.58374396079291
XM_027357154.1	-9.6128874580084
XM_027365173.1	-6.41032049096284
XM_027353075.1	5.16324956837432
XM_027372030.1	-4.76855045437321
XM_027368284.1	6.54374080167128
XM_027355721.1	-8.30898587185963
XM_027382145.1	-6.84779336239236
XM_027373064.1	5.3175593123694
XM_027373065.1	5.58810148996521
XM_027363223.1	-5.96083200681178
XM_027366281.1	-8.60039503747181
XM_027369887.1	-7.04590473416299
XM_027355482.1	-13.04575075382
XM_027351138.1	-8.59381334009375
XM_027377364.1	-7.01119024994204
XM_027354399.1	-8.20634594428541
XM_027370241.1	-7.28669344269021
XM_027375507.1	-8.87037263969589
XM_027353824.1	-12.6918370942092
XM_027357450.1	4.31357873035156
XM_027363229.1	-5.8536702934208
XM_027383042.1	-6.86807930271817
XM_027377991.1	-8.8673687716915
XM_027358202.1	-3.36313626450657
XM_027367712.1	-9.3714007564958
XM_027370510.1	-11.2015791297576
XM_027363940.1	-10.1949100776481
XM_027377993.1	-8.60315880740236
XM_027381160.1	-6.60654147347982
XM_027361876.1	2.30574232926903
XM_027365497.1	-9.24297618973278
XM_027351371.1	-7.33178513948135
XM_027359438.1	-8.63961428675941
XM_027361069.1	-10.3934880618133
XM_027373633.1	3.63864839524857
XM_027374884.1	-6.19571647842857
XM_027379111.1	-6.27629749574668
XM_027382557.1	-4.59862007621463
XM_027379144.1	-9.5945862189706
XM_027383441.1	-8.25162113194515
XM_027362415.1	-5.94019228528394
XM_027365758.1	-10.4787356897464
XM_027363938.1	-9.90375304951329
XM_027365546.1	-4.74199334627221
XM_027367765.1	-8.69063563645528
XM_027375523.1	-6.64701953593966
XM_027363225.1	-5.51095735763344
XM_027351326.1	-3.9545892731373
XM_027367650.1	-8.94317194373712
XM_027375763.1	-3.41357916212731
XM_027365545.1	-4.76027355222156
XM_027369885.1	-8.15939507815136
XM_027369474.1	5.01164851066959
XM_027366574.1	-10.0602026173084
XM_027369086.1	6.60110772944608
XM_027381670.1	-6.62017496116708
XM_027355330.1	-8.97989719286831
XM_027380884.1	-9.11432362691445
XM_027363360.1	-7.7010760285275
XM_027356015.1	-5.38606820631305
XM_027364742.1	-4.83240757806771
XM_027362997.1	-7.8454853953346
XM_027382049.1	-4.65534881587351
XM_027357870.1	-4.55305048193456
XM_027371542.1	3.64228339999081
XM_027378591.1	-7.9093270090749
XM_027363711.1	-11.1288186581989
XM_027374869.1	-9.06114271257497
XM_027382998.1	3.06323937765128
XM_027357335.1	-4.76073029509409
XM_027366711.1	-11.8624830005253
XM_027381223.1	-7.89715564798732
