ID	padj
XM_027370614.1	6.26748568892061e-09
XM_027372304.1	6.26944850131589e-09
XM_027363906.1	6.30035917082064e-09
XM_027360983.1	6.36779605102463e-09
XM_027354552.1	6.38622858113848e-09
XM_027357397.1	6.38739435194683e-09
XM_027371535.1	6.52367306939868e-09
XM_027383615.1	6.53337735517506e-09
XM_027358932.1	6.60500812014100e-09
XM_027352352.1	6.61525687481801e-09
XM_027361568.1	6.76054134769443e-09
XR_003476600.1	6.79098231550876e-09
XM_027355317.1	6.96056454864104e-09
XM_027362824.1	6.986133830644e-09
XM_027353294.1	7.11313632667467e-09
XM_027359990.1	7.11613801705907e-09
XM_027379386.1	7.13899337138938e-09
XM_027353477.1	7.22843623733676e-09
XM_027378872.1	7.36461805473545e-09
XM_027356695.1	7.38305108463668e-09
XM_027359278.1	7.38305108463668e-09
XM_027360922.1	7.38854021910135e-09
XM_027365271.1	7.4217080706856e-09
XM_027354975.1	7.63978327811193e-09
XM_027370209.1	7.67855883619036e-09
XM_027363819.1	7.87693755053505e-09
XM_027368823.1	7.91216257254264e-09
XM_027361070.1	8.0025713022302e-09
XM_027379719.1	8.08090075726904e-09
XM_027361674.1	8.23817946992397e-09
XM_027373759.1	8.26322453405538e-09
XM_027356293.1	8.30838516164404e-09
XM_027367992.1	8.32078295854603e-09
XM_027369401.1	8.3637348133777e-09
XM_027375020.1	8.44499277733141e-09
XM_027368902.1	8.44719104349403e-09
XM_027368351.1	8.48665580610973e-09
XM_027359775.1	8.48975338784604e-09
XM_027360255.1	8.85521783472826e-09
XM_027352919.1	9.07254888323975e-09
XM_027368432.1	9.07623242728309e-09
XM_027354566.1	9.16151582541535e-09
XM_027382057.1	9.16233962554785e-09
XM_027354972.1	9.36848579328731e-09
XM_027383716.1	9.36848579328731e-09
XM_027377479.1	9.42019791959365e-09
XM_027350907.1	9.60904368659525e-09
XM_027361001.1	9.79077288206126e-09
XM_027379965.1	9.81474474379737e-09
XM_027369970.1	9.8350768546279e-09
XM_027380947.1	9.85773296896941e-09
XM_027360938.1	9.95915308460472e-09
XM_027381546.1	9.9644686321093e-09
XM_027362550.1	1.0140280682001e-08
XM_027356147.1	1.01619765504629e-08
XM_027373448.1	1.02229739863115e-08
XM_027376208.1	1.02434826864517e-08
XM_027371149.1	1.03331279293153e-08
XM_027354065.1	1.03666473520858e-08
XM_027369130.1	1.03955256647928e-08
XM_027352863.1	1.06824830766202e-08
XM_027378706.1	1.07329330803645e-08
XM_027366380.1	1.08074955043209e-08
XM_027379687.1	1.08715792416382e-08
XM_027362987.1	1.0917430782098e-08
XM_027377966.1	1.09626405225317e-08
XM_027356148.1	1.1318189078398e-08
XM_027356574.1	1.14183505944595e-08
XM_027356820.1	1.14999965697986e-08
XR_003477930.1	1.16699699070636e-08
XM_027362434.1	1.16710486528667e-08
XM_027354836.1	1.18063523630387e-08
XM_027372839.1	1.19301847232138e-08
XM_027364973.1	1.19754212176499e-08
XM_027367027.1	1.19809842839548e-08
XM_027373629.1	1.20931618715237e-08
XM_027362482.1	1.23819153729609e-08
XM_027357124.1	1.26295957266035e-08
XM_027351303.1	1.33104269371154e-08
XM_027379035.1	1.33237634384739e-08
XM_027353924.1	1.33811068240882e-08
XM_027380524.1	1.3384568501677e-08
XM_027350785.1	1.34163022833973e-08
XM_027354571.1	1.34348845375634e-08
XM_027373896.1	1.36330016482626e-08
XM_027361758.1	1.36583176974675e-08
XR_003476571.1	1.36583176974675e-08
XM_027381889.1	1.36819364023949e-08
XM_027377459.1	1.36829166185797e-08
XM_027366983.1	1.38181088394891e-08
XM_027363428.1	1.38705910366753e-08
XM_027379147.1	1.39519031908483e-08
XM_027370770.1	1.40767176893819e-08
XM_027361147.1	1.42051039953865e-08
XM_027381168.1	1.44773848106079e-08
XM_027365244.1	1.47147763014032e-08
XM_027381873.1	1.51190390808356e-08
XM_027372072.1	1.51242819287605e-08
XM_027382620.1	1.51242819287605e-08
XM_027354408.1	1.51696933646507e-08
XM_027357692.1	1.53146369693298e-08
XM_027381523.1	1.53542372287638e-08
XM_027356440.1	1.55007738182344e-08
XM_027380869.1	1.55475673241811e-08
XM_027356023.1	1.55483496199389e-08
XM_027374572.1	1.55483496199389e-08
XM_027380702.1	1.55483496199389e-08
XM_027378975.1	1.60736737671299e-08
XM_027357759.1	1.68600162315482e-08
XM_027366356.1	1.70164079088701e-08
XM_027352067.1	1.70493217309975e-08
XM_027366420.1	1.71003585303473e-08
XM_027365295.1	1.71274309684525e-08
XM_027357125.1	1.77040575006789e-08
XM_027361434.1	1.77417226191845e-08
XM_027381603.1	1.79447459479147e-08
XM_027379384.1	1.8083299232767e-08
XM_027376984.1	1.82430476018303e-08
XM_027375472.1	1.83757711478531e-08
XM_027361313.1	1.84214724021508e-08
XM_027380115.1	1.86497684317079e-08
XM_027365830.1	1.89991289860982e-08
XM_027351318.1	1.91226556127142e-08
XM_027365369.1	1.92888575802002e-08
XM_027358135.1	1.95400031997888e-08
XM_027361793.1	1.95889314479331e-08
XM_027359698.1	1.96906077224425e-08
XM_027367566.1	1.96985492367588e-08
XM_027375085.1	1.99929084462033e-08
XM_027361978.1	2.01023353929147e-08
XM_027357806.1	2.01439132800625e-08
XM_027375900.1	2.01467143072621e-08
XM_027357929.1	2.0152066155093e-08
XM_027383231.1	2.0238194810615e-08
XM_027380703.1	2.05554620956857e-08
XM_027383233.1	2.08004518125993e-08
XM_027382017.1	2.12926271634501e-08
XM_027378824.1	2.13229715767488e-08
XM_027359345.1	2.13362492338644e-08
XM_027381049.1	2.13362492338644e-08
XM_027381201.1	2.13362492338644e-08
XM_027367134.1	2.13577639606655e-08
XM_027372062.1	2.14251876868158e-08
XM_027367028.1	2.14634416452508e-08
XM_027378807.1	2.14857096721798e-08
XM_027373790.1	2.15240037345043e-08
XM_027355227.1	2.16178987773542e-08
XM_027364627.1	2.17968580422483e-08
XM_027380357.1	2.20592568029172e-08
XM_027371192.1	2.2098543752385e-08
XM_027378663.1	2.23785907390834e-08
XM_027354685.1	2.23956159852911e-08
XM_027375471.1	2.24669082577253e-08
XM_027376833.1	2.26147940098122e-08
XM_027381895.1	2.27964782109101e-08
XM_027365470.1	2.29522304382734e-08
XM_027363093.1	2.34203232479037e-08
XM_027359411.1	2.3757143746762e-08
XM_027359694.1	2.38664767287728e-08
XM_027382822.1	2.39203863128947e-08
XM_027364653.1	2.39535090898559e-08
XM_027376764.1	2.39592891620776e-08
XM_027362127.1	2.41982288519906e-08
XM_027365165.1	2.4242978665284e-08
XM_027376914.1	2.43485144953151e-08
XM_027352086.1	2.44143825260793e-08
XM_027365297.1	2.45010409380995e-08
XM_027356238.1	2.47426322095734e-08
XM_027372835.1	2.48084154848574e-08
XM_027352732.1	2.48298181321584e-08
XM_027381900.1	2.49054310148538e-08
XM_027362936.1	2.51459619054267e-08
XM_027355040.1	2.52076478208127e-08
XM_027356577.1	2.52225277349971e-08
XM_027351775.1	2.53212081985892e-08
XM_027357255.1	2.5547680800053e-08
XM_027383485.1	2.57793304555934e-08
XM_027370487.1	2.6603804857009e-08
XM_027376700.1	2.66038882450448e-08
XM_027361241.1	2.68041286874411e-08
XM_027380429.1	2.68924439474537e-08
XM_027382837.1	2.68924439474537e-08
XM_027382062.1	2.75699608098275e-08
XM_027382732.1	2.78392427163176e-08
XM_027367032.1	2.81927148462415e-08
XM_027377058.1	2.87370902321267e-08
XM_027367671.1	2.88296218374548e-08
XM_027361000.1	2.89611926719548e-08
XR_003477028.1	2.89628528851659e-08
XM_027364054.1	2.91279405397903e-08
XM_027381624.1	2.92409730965643e-08
XM_027381687.1	2.92785833155441e-08
XM_027351230.1	2.93088643890286e-08
XM_027363459.1	2.94789787235338e-08
XM_027365756.1	2.96937733023019e-08
XM_027356144.1	2.97998980983365e-08
XM_027362509.1	2.98143152456713e-08
XM_027367707.1	3.02956346502023e-08
XM_027379516.1	3.10973241175194e-08
XM_027367569.1	3.17401825177647e-08
XM_027372992.1	3.1814995858291e-08
XM_027363167.1	3.19443657575342e-08
XM_027382473.1	3.19443657575342e-08
XM_027376385.1	3.20686585258683e-08
XM_027366330.1	3.22566346513716e-08
XM_027372064.1	3.24389370857342e-08
XM_027356282.1	3.27015782730794e-08
XM_027359746.1	3.27509762932567e-08
XM_027354561.1	3.28107475262941e-08
XM_027368533.1	3.32572857081225e-08
XM_027382445.1	3.32610462078356e-08
XM_027352044.1	3.3590524504086e-08
XM_027359597.1	3.40773241790597e-08
XM_027376017.1	3.45487312150096e-08
XM_027372628.1	3.50148761197286e-08
XM_027357416.1	3.51393446886775e-08
XM_027357596.1	3.52405026357944e-08
XM_027354083.1	3.52978375415242e-08
XM_027382060.1	3.54682613894514e-08
XM_027370413.1	3.55119961715984e-08
XM_027379658.1	3.58939638768466e-08
XM_027369763.1	3.59536018015706e-08
XM_027360478.1	3.6555867186247e-08
XM_027371615.1	3.65669891404601e-08
XM_027379057.1	3.66889481171321e-08
XM_027368917.1	3.71921855187873e-08
XM_027380772.1	3.76717805710088e-08
XR_003477965.1	3.78464161969494e-08
XM_027360747.1	3.79327732244401e-08
XM_027373446.1	3.79327732244401e-08
XM_027382475.1	3.8047211724058e-08
XM_027362490.1	3.82361589409168e-08
XM_027353293.1	3.8268642698631e-08
XM_027354060.1	3.84407667521425e-08
XM_027374515.1	3.86976338879921e-08
XM_027368225.1	3.87233900997428e-08
XM_027354509.1	3.89803783429933e-08
XM_027358114.1	3.93573657081886e-08
XM_027351355.1	3.9619039497119e-08
XM_027367703.1	3.96513113657897e-08
XM_027356613.1	3.98852649200526e-08
XM_027370157.1	4.0249664040755e-08
XM_027382831.1	4.04793931944962e-08
XM_027354049.1	4.07217628837235e-08
XM_027380376.1	4.08718075425519e-08
XM_027364444.1	4.11019021674388e-08
XM_027358672.1	4.11399443630292e-08
XM_027360179.1	4.12833269989462e-08
XM_027368200.1	4.17312879062508e-08
XM_027375296.1	4.17914171630126e-08
XM_027360304.1	4.20287722887606e-08
XM_027381050.1	4.23981490817721e-08
XM_027355720.1	4.26638191722957e-08
XM_027382267.1	4.26960234088572e-08
XM_027366767.1	4.32108853557273e-08
XM_027367789.1	4.3404913725605e-08
XM_027354974.1	4.38795809119145e-08
XM_027368903.1	4.44012453413254e-08
XM_027377846.1	4.55527546536049e-08
XM_027382143.1	4.62081604103338e-08
XM_027378580.1	4.65750723687955e-08
XM_027359880.1	4.69784857159645e-08
XM_027359678.1	4.72392781350643e-08
XM_027366987.1	4.73360451987139e-08
XM_027369792.1	4.74055212023402e-08
XM_027370990.1	4.85141084318768e-08
XM_027366377.1	4.87813367576772e-08
XM_027367095.1	4.89339400471015e-08
XM_027380701.1	4.9420149583331e-08
XM_027382691.1	4.98753074455041e-08
XM_027356572.1	5.01085283045995e-08
XM_027351031.1	5.01374501244947e-08
XM_027377546.1	5.06115969356191e-08
XM_027365167.1	5.11145613380633e-08
XM_027351024.1	5.12464614080939e-08
XM_027376119.1	5.13819836492137e-08
XM_027357284.1	5.18233913324625e-08
XM_027354174.1	5.36249480511249e-08
XM_027377323.1	5.39499773591981e-08
XM_027376329.1	5.41414577419246e-08
XM_027372157.1	5.45852325976862e-08
XM_027352571.1	5.49417709586347e-08
XM_027352917.1	5.57172512383094e-08
XM_027356883.1	5.68315004520012e-08
XM_027356303.1	5.79308078368993e-08
XM_027351315.1	5.91750964431143e-08
XR_003477383.1	5.92337836332732e-08
XM_027363108.1	6.06652254525135e-08
XM_027357393.1	6.1265726566882e-08
XM_027382884.1	6.15864756639011e-08
XM_027378820.1	6.19049025414636e-08
XM_027382597.1	6.19049025414636e-08
XM_027354973.1	6.25921541915264e-08
XM_027363290.1	6.25921541915264e-08
XM_027358330.1	6.27308442988695e-08
XM_027354841.1	6.27406307115076e-08
XM_027371135.1	6.27406307115076e-08
XR_003477672.1	6.31919604643561e-08
XM_027364374.1	6.34963308849794e-08
XR_003476115.1	6.40648776988723e-08
XR_003475927.1	6.49816043323933e-08
XM_027351025.1	6.57845510339042e-08
XM_027351310.1	6.5811470552386e-08
XM_027383127.1	6.62277611694643e-08
XM_027352259.1	6.63113821001107e-08
XM_027375348.1	6.63395578234081e-08
XM_027382038.1	6.64115140970992e-08
XM_027351097.1	6.80182162108517e-08
XM_027362168.1	6.80404713764001e-08
XM_027353306.1	6.85142407424528e-08
XM_027372643.1	6.87974680982448e-08
XM_027379723.1	6.98573013235843e-08
XM_027350716.1	7.01455012758082e-08
XM_027358965.1	7.08412378771177e-08
XM_027378303.1	7.10487972048696e-08
XM_027352514.1	7.12403492034545e-08
XM_027362046.1	7.15781042223649e-08
XM_027360813.1	7.20805872661189e-08
XM_027376227.1	7.26587244439902e-08
XM_027381364.1	7.27110233671354e-08
XM_027373070.1	7.2771933290402e-08
XM_027383204.1	7.29869112895596e-08
XM_027356508.1	7.30475698109483e-08
XM_027371926.1	7.30475698109483e-08
XM_027356621.1	7.3543108281141e-08
XM_027363542.1	7.3753687488041e-08
XM_027364916.1	7.3753687488041e-08
XM_027364365.1	7.46757722777679e-08
XM_027352916.1	7.50209418645926e-08
XM_027373713.1	7.56879620709562e-08
XM_027353748.1	7.61341409324173e-08
XM_027351676.1	7.73063306418591e-08
XM_027372063.1	7.77942453569311e-08
XM_027374240.1	7.80643492294159e-08
XM_027376746.1	7.85765173619219e-08
XM_027364794.1	7.90617362615299e-08
XM_027366378.1	7.96231145991992e-08
XM_027371134.1	8.00111522267507e-08
XM_027358289.1	8.01133936769794e-08
XM_027362555.1	8.06856848722282e-08
XM_027377454.1	8.10202467874377e-08
XM_027356018.1	8.14498184382517e-08
XM_027372243.1	8.26709036641065e-08
XM_027382034.1	8.29312554879094e-08
XM_027358060.1	8.31626782051159e-08
XM_027354028.1	8.32031672085304e-08
XM_027367817.1	8.32772780095079e-08
XM_027382094.1	8.33539163417129e-08
XM_027360730.1	8.35209549409933e-08
XM_027356494.1	8.43585560906608e-08
XM_027351776.1	8.54368672113244e-08
XM_027353430.1	8.756229021238e-08
XM_027365003.1	8.87678124835384e-08
XM_027368204.1	8.96734378046641e-08
XM_027359056.1	8.99752685738912e-08
XM_027356581.1	9.32204629191809e-08
XM_027371048.1	9.32767855626392e-08
XM_027374967.1	9.34149684536558e-08
XM_027369483.1	9.34304782070917e-08
XM_027382036.1	9.36399632202984e-08
XM_027358671.1	9.45135502989156e-08
XM_027358628.1	9.46053715280234e-08
XM_027364677.1	9.51110562571844e-08
XM_027375040.1	9.58273257915378e-08
XM_027364025.1	9.80233971416058e-08
XM_027372625.1	9.82150120306369e-08
XM_027378426.1	9.93344106725638e-08
XM_027373581.1	1.00077121988363e-07
XM_027366381.1	1.00371036864017e-07
XM_027374203.1	1.01958197775813e-07
XM_027370582.1	1.02117193518088e-07
XM_027354294.1	1.0229974352882e-07
XM_027352733.1	1.02698505786342e-07
XM_027378421.1	1.04194985173619e-07
XM_027367074.1	1.05352636720689e-07
XM_027374469.1	1.05352636720689e-07
XM_027356094.1	1.06625212229058e-07
XM_027381059.1	1.0711511799063e-07
XM_027364753.1	1.07369376563995e-07
XM_027352511.1	1.07750815105167e-07
XM_027374986.1	1.07779287402464e-07
XM_027352253.1	1.07990724513786e-07
XM_027350877.1	1.08018230551561e-07
XM_027375889.1	1.0941773020608e-07
XM_027377515.1	1.10581416002265e-07
XM_027370648.1	1.10804623769223e-07
XM_027356786.1	1.11619889844639e-07
XM_027375621.1	1.12188645879909e-07
XM_027360585.1	1.13092302476518e-07
XM_027356093.1	1.13809741656437e-07
XM_027357437.1	1.13809741656437e-07
XM_027373447.1	1.1486243427603e-07
XM_027352831.1	1.15095959779925e-07
XM_027357796.1	1.16879718703425e-07
XM_027373891.1	1.17100536461748e-07
XM_027373783.1	1.17296467841067e-07
XM_027383741.1	1.17574567414393e-07
XM_027382673.1	1.18275989962643e-07
XM_027380408.1	1.18936957230928e-07
XM_027381692.1	1.18936957230928e-07
XM_027372836.1	1.19248512715566e-07
XM_027376099.1	1.20349276593941e-07
XM_027356205.1	1.22209890833659e-07
XM_027355041.1	1.22588697087313e-07
XM_027378696.1	1.22729135201559e-07
XM_027351672.1	1.22986891961361e-07
XM_027377168.1	1.23515866659077e-07
XM_027378931.1	1.24736226914869e-07
XM_027382496.1	1.25663666394179e-07
XM_027376121.1	1.25702585497644e-07
XM_027351757.1	1.25897697970932e-07
XM_027375131.1	1.27134571243132e-07
XM_027351123.1	1.2758823171592e-07
XM_027371298.1	1.27854515408813e-07
XM_027376688.1	1.28547727649304e-07
XM_027369046.1	1.28662166094952e-07
XM_027378246.1	1.30743652451102e-07
XM_027354029.1	1.31132983464713e-07
XM_027381626.1	1.31595110177094e-07
XM_027358546.1	1.31810972823124e-07
XM_027360163.1	1.31810972823124e-07
XM_027363243.1	1.32294919432811e-07
XM_027366059.1	1.32797658388877e-07
XM_027365762.1	1.33033634137474e-07
XM_027368410.1	1.33071688026535e-07
XM_027354027.1	1.33131044085865e-07
XM_027372914.1	1.33131044085865e-07
XM_027373821.1	1.34800088611899e-07
XM_027364169.1	1.35785978172823e-07
XM_027372075.1	1.36726617038771e-07
XM_027371050.1	1.37160967907145e-07
XM_027362564.1	1.37178580585404e-07
XM_027381037.1	1.38152609890264e-07
XM_027365194.1	1.38446166906816e-07
XM_027367810.1	1.38619817695712e-07
XM_027380866.1	1.38660370224665e-07
XM_027368350.1	1.43557159391538e-07
XM_027361254.1	1.43768493697642e-07
XM_027374249.1	1.43768493697642e-07
XM_027380206.1	1.4411227286622e-07
XM_027383068.1	1.44763427012117e-07
XM_027369902.1	1.47000866557075e-07
XM_027381323.1	1.47111340696388e-07
XM_027360305.1	1.50396778059278e-07
XM_027380771.1	1.50571862603131e-07
XM_027379751.1	1.51032144822759e-07
XM_027358115.1	1.52910836865555e-07
XM_027373751.1	1.53017618405518e-07
XR_003475515.1	1.54366182618236e-07
XM_027364894.1	1.55083295580703e-07
XM_027350787.1	1.56010628350824e-07
XM_027355256.1	1.57486805570487e-07
XR_003475547.1	1.57486805570487e-07
XM_027381169.1	1.57529394057028e-07
XM_027368970.1	1.5917262449791e-07
XM_027382600.1	1.62299388471044e-07
XM_027350755.1	1.62493546779184e-07
XM_027351108.1	1.63700846984563e-07
XM_027363414.1	1.68385004219916e-07
XM_027358866.1	1.70856534296122e-07
XM_027365431.1	1.72199800441757e-07
XM_027370146.1	1.73085851498633e-07
XM_027357236.1	1.73979776392559e-07
XM_027365278.1	1.76401778357922e-07
XM_027379231.1	1.80030425285074e-07
XM_027375617.1	1.80527936177459e-07
XM_027376606.1	1.81818293734837e-07
XM_027372073.1	1.830905946073e-07
XM_027363898.1	1.85616056940283e-07
XM_027375134.1	1.87875743759873e-07
XM_027367003.1	1.88483565931109e-07
XM_027377331.1	1.88922525416216e-07
XM_027361253.1	1.89343005840266e-07
XM_027369959.1	1.89858552287323e-07
XM_027383679.1	1.89858552287323e-07
XM_027360246.1	1.90650967747064e-07
XM_027365219.1	1.90832303932119e-07
XM_027352968.1	1.96965124546038e-07
XM_027363247.1	1.99890131166369e-07
XM_027363912.1	2.04707142579478e-07
XM_027362014.1	2.0628436976768e-07
XM_027377287.1	2.0628436976768e-07
XM_027376301.1	2.07152843533055e-07
XM_027368949.1	2.07957695613759e-07
XM_027355036.1	2.10163807581824e-07
XM_027380828.1	2.10290893303357e-07
XM_027355705.1	2.11120070187433e-07
XM_027380195.1	2.14237178526929e-07
XM_027352421.1	2.15273957868482e-07
XM_027351115.1	2.17751761108193e-07
XM_027354385.1	2.22102176207807e-07
XM_027371816.1	2.23046019680263e-07
XM_027364145.1	2.23142549031441e-07
XM_027357383.1	2.23780566426304e-07
XM_027360869.1	2.23780566426304e-07
XM_027361487.1	2.24699029230488e-07
XM_027382162.1	2.28712401395039e-07
XM_027352286.1	2.28901835399673e-07
XM_027374158.1	2.29268761510774e-07
XM_027377403.1	2.29478180217849e-07
XM_027380181.1	2.32649217544968e-07
XM_027355781.1	2.34722882172721e-07
XM_027362970.1	2.34738840638019e-07
XM_027382010.1	2.3632279094918e-07
XM_027376342.1	2.36569957611109e-07
XM_027359671.1	2.38942228134819e-07
XM_027382453.1	2.39229650057307e-07
XM_027377484.1	2.40565639408591e-07
XM_027377965.1	2.40565639408591e-07
XM_027382570.1	2.41523524027393e-07
XM_027368585.1	2.41673009669265e-07
XM_027366416.1	2.42239789398069e-07
XM_027369779.1	2.44569740838109e-07
XM_027368386.1	2.45487565582211e-07
XM_027382089.1	2.49675360981539e-07
XM_027372870.1	2.51871220379505e-07
XM_027369296.1	2.52799434130037e-07
XR_003475751.1	2.54324635800491e-07
XM_027370672.1	2.55658129884685e-07
XM_027374643.1	2.56689394579313e-07
XM_027359313.1	2.61427362815875e-07
XM_027368574.1	2.62626924359823e-07
XM_027374632.1	2.64068196748619e-07
XM_027361249.1	2.65029055445409e-07
XM_027366956.1	2.65115764664275e-07
XM_027372156.1	2.65559339360254e-07
XR_003476541.1	2.65559339360254e-07
XM_027371422.1	2.65744934740849e-07
XM_027353482.1	2.66851275069119e-07
XM_027354275.1	2.67104112790134e-07
XM_027360931.1	2.67601689603538e-07
XM_027360335.1	2.70074598376836e-07
XM_027381043.1	2.7015703190241e-07
XM_027364065.1	2.71627453209562e-07
XM_027373887.1	2.72154603589631e-07
XM_027376220.1	2.72178190644293e-07
XM_027364515.1	2.76300860880649e-07
XM_027369405.1	2.77438678718666e-07
XM_027377749.1	2.77614391438086e-07
XM_027360178.1	2.77750017595646e-07
XM_027364419.1	2.78469596867968e-07
XM_027383220.1	2.78469596867968e-07
XM_027365263.1	2.7859430180016e-07
XM_027366966.1	2.82568642408521e-07
XM_027367026.1	2.84148759277637e-07
XM_027372626.1	2.84930441424066e-07
XM_027382011.1	2.85843795697366e-07
XM_027369623.1	2.88082535946778e-07
XM_027357708.1	2.90202348058894e-07
XR_003475441.1	2.9606602616476e-07
XM_027379245.1	2.96086756639761e-07
XM_027352024.1	2.96352257643228e-07
XM_027363677.1	2.9680832413192e-07
XM_027376311.1	2.97585387240426e-07
XM_027354665.1	2.98516057614574e-07
XM_027381272.1	2.99364785848474e-07
XM_027375776.1	3.00759747031275e-07
XM_027379673.1	3.03034044444786e-07
XR_003477039.1	3.06072182379346e-07
XM_027383661.1	3.06255586110072e-07
XM_027361509.1	3.07002471575992e-07
XM_027376691.1	3.09918708145649e-07
XM_027353300.1	3.10673323111368e-07
XM_027382695.1	3.13583598404695e-07
XM_027354132.1	3.14135463524535e-07
XM_027350820.1	3.14838625315171e-07
XM_027361514.1	3.18635365932567e-07
XM_027381896.1	3.20221232788689e-07
XM_027376467.1	3.26853759139854e-07
XM_027366382.1	3.31427565959538e-07
XM_027373314.1	3.35107117048769e-07
XM_027378936.1	3.37202605386729e-07
XM_027355844.1	3.37509317780231e-07
XM_027380985.1	3.37509317780231e-07
XM_027362575.1	3.38147835047702e-07
XM_027351410.1	3.41088879257199e-07
XM_027362604.1	3.44027667210102e-07
XR_003476998.1	3.45147677122503e-07
XM_027365538.1	3.46944031476574e-07
XM_027371130.1	3.48636021037618e-07
XM_027372083.1	3.49356034634498e-07
XM_027378622.1	3.50582694515667e-07
XM_027371395.1	3.50647050962345e-07
XM_027371808.1	3.51014143200737e-07
XM_027367574.1	3.57926955235941e-07
XM_027382788.1	3.58676167399247e-07
XM_027382599.1	3.64336132709003e-07
XM_027351844.1	3.6783832890822e-07
XM_027355791.1	3.68916514102183e-07
XM_027351656.1	3.6986806273704e-07
XM_027382690.1	3.7176444325249e-07
XM_027376098.1	3.72336700504634e-07
XM_027378142.1	3.72522947365296e-07
XM_027356201.1	3.72717662772153e-07
XM_027355491.1	3.7284236917706e-07
XM_027375306.1	3.73986182390823e-07
XM_027356024.1	3.7506800010968e-07
XM_027375528.1	3.76679454203743e-07
XM_027375280.1	3.77123912274088e-07
XM_027372879.1	3.7815215143434e-07
XR_003475669.1	3.78712258690224e-07
XM_027364566.1	3.82585651137209e-07
XR_003476465.1	3.8725257081324e-07
XM_027382399.1	3.88578333551701e-07
XM_027357593.1	3.88739396667855e-07
XM_027379495.1	3.90147087828161e-07
XM_027373582.1	3.92394159310565e-07
XM_027357273.1	3.93113789976861e-07
XM_027350761.1	3.94688675149849e-07
XM_027377338.1	3.96064513266012e-07
XM_027361153.1	3.96615492431686e-07
XM_027381587.1	3.96966912256616e-07
XM_027364368.1	4.00014932314237e-07
XM_027353803.1	4.04339878877491e-07
XM_027372869.1	4.0556055487081e-07
XM_027378801.1	4.06163144945185e-07
XM_027373602.1	4.08259783324853e-07
XM_027364367.1	4.11555664669971e-07
XM_027379151.1	4.13012751793276e-07
XM_027383512.1	4.13964714676502e-07
XR_003475805.1	4.14632523114158e-07
XM_027366400.1	4.14802018529704e-07
XM_027368745.1	4.15161024484974e-07
XM_027350788.1	4.15882991955704e-07
XM_027377829.1	4.15882991955704e-07
XM_027379078.1	4.16939743903198e-07
XM_027363395.1	4.17721449299831e-07
XM_027379276.1	4.17790279165299e-07
XM_027351335.1	4.17967311517068e-07
XM_027354585.1	4.18455201296967e-07
XM_027362461.1	4.24406356616613e-07
XM_027369069.1	4.26936798817662e-07
XM_027354597.1	4.29348820298715e-07
XM_027372623.1	4.30946303633163e-07
XM_027381016.1	4.3413060366941e-07
XM_027372058.1	4.34287521208346e-07
XM_027366794.1	4.34817968722218e-07
XM_027357660.1	4.36498549719679e-07
XM_027370446.1	4.37027529132454e-07
XM_027379058.1	4.38118364316304e-07
XM_027368321.1	4.587480818424e-07
XM_027382670.1	4.62035196351542e-07
XM_027372425.1	4.62928354705713e-07
XM_027352287.1	4.6305310773029e-07
XM_027376961.1	4.6380759545589e-07
XM_027358964.1	4.6539560690414e-07
XM_027374223.1	4.6698031537882e-07
XM_027375543.1	4.7171525127533e-07
XM_027358996.1	4.71892656364228e-07
XM_027381439.1	4.72569128482093e-07
XM_027356114.1	4.78847628741229e-07
XM_027354202.1	4.82026517541551e-07
XM_027369407.1	4.85752231571347e-07
XM_027372651.1	4.88082903021651e-07
XM_027379721.1	4.94790386486886e-07
XM_027368967.1	4.9765551708844e-07
XR_003477944.1	5.02320373381671e-07
XM_027354051.1	5.04297712949156e-07
XM_027359755.1	5.04772814519456e-07
XM_027367288.1	5.07024221851958e-07
XM_027354661.1	5.08589090987781e-07
XM_027372630.1	5.1023473741445e-07
XM_027381633.1	5.12378020124377e-07
XR_003475806.1	5.14732767437222e-07
XM_027375044.1	5.18988394961896e-07
XM_027352252.1	5.20801079677046e-07
XM_027351873.1	5.21222641076673e-07
XM_027380109.1	5.25315556880719e-07
XM_027377021.1	5.32321915322136e-07
XM_027358813.1	5.37464729180264e-07
XM_027368946.1	5.41666547849333e-07
XM_027380460.1	5.42187327025015e-07
XM_027383182.1	5.45077982194479e-07
XM_027352853.1	5.4589522265708e-07
XM_027364919.1	5.51278060160927e-07
XM_027373954.1	5.51542529847522e-07
XM_027376502.1	5.54072756066581e-07
XM_027364930.1	5.54472805083471e-07
XM_027370838.1	5.55340604212079e-07
XM_027354056.1	5.57398412921742e-07
XM_027358767.1	5.57813763702504e-07
XM_027371088.1	5.5801961883881e-07
XR_003475668.1	5.61226722663896e-07
XM_027374212.1	5.63845727453447e-07
XM_027375266.1	5.65115127074215e-07
XM_027367686.1	5.66150931221272e-07
XM_027371049.1	5.69473738104143e-07
XM_027352147.1	5.76731143664688e-07
XM_027360882.1	5.88339386402043e-07
XM_027358116.1	5.90292310465237e-07
XM_027368169.1	5.91603102337844e-07
XM_027377188.1	5.91823362288534e-07
XM_027367097.1	5.94917756390337e-07
XM_027354054.1	5.94919701358856e-07
XM_027381029.1	5.94919701358856e-07
XM_027382416.1	5.95377218733448e-07
XM_027359143.1	5.95560343229092e-07
XM_027364316.1	5.96771480641047e-07
XM_027372882.1	5.98188394220208e-07
