ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027353824.1	9.07524890594456	1.30502856315895	7.17371287983074	5.45509841304212e-06	4.547308317672e-05	4.36561283104504	0	1	3	12	0	0	141	11381	2345	13086	24278	12877	0	0.0928059948447022	0.357954308792699	0.568905825825273	0	0	18.5258007273102	59.5089381512426	10.5394115386566	99.4556146406734	286.467565012885	101.69176529964	Down_muscle_Up_gills
XM_027353827.1	7.69118219309514	-0.121865563559306	16.5455383158085	1.98051115535359e-10	1.22425047716127e-08	13.2502276481863	0	0	0	2	2	0	74	3887	2473	1343	1344	1757	0	0	0	0.0948176376375456	0.124710263054611	0	9.72276066539683	20.3243337662666	11.1146971151803	10.2070067600813	15.8584894710156	13.8753150292356	Down_muscle_Up_gills
XM_027353837.1	8.52493231772929	1.71579330277765	6.67475896409838	1.18986179048379e-05	8.68961532688882e-05	3.61389569667668	0	7	2	5	5	0	153	11437	2387	17069	23849	15963	0	0.649641963912916	0.2386362058618	0.237044094093864	0.311775657636528	0	20.1024646189961	59.801750780754	10.7281771184534	129.727027839038	281.4055918112	126.062409682236	Down_muscle_Up_gills
XM_027353839.1	3.19132203255341	2.38425846450102	5.72575526767175	5.75915089131867e-05	0.000327842851141223	2.0195752666591	4	27	14	50	37	49	30	3385	4384	2471	1608	3315	0.429939878965965	2.50576186080696	1.6704534410326	2.37044094093864	2.30713986651031	2.60154297184642	3.94165972921493	17.6994776945748	19.7035309959363	18.7799804200752	18.9735499028223	26.1790946624451	Down_muscle_Up_gills
XM_027353840.1	3.38826473137786	2.62119730518493	6.36423289593958	1.96629020194731e-05	0.000131700479151263	3.07893136597975	12	34	20	33	30	37	36	3524	5173	3187	2374	4221	1.2898196368979	3.15540382471988	2.386362058618	1.5644910210195	1.87065394581917	1.9644304073126	4.72999167505792	18.4262804713978	23.2496272449768	24.2216906510642	28.0119449435946	33.3339241539007	Down_muscle_Up_gills
XM_027353846.1	8.59987748179459	1.69451430605948	6.8397392034799	9.1602998074971e-06	6.98929887145922e-05	3.86659746934551	0	3	0	14	3	2	155	11138	2318	19964	22659	16045	0	0.278417984534107	0	0.663723463462819	0.187065394581917	0.106185427422303	20.3652419342771	58.2383404910412	10.4180622373586	151.729473535565	267.364220925404	126.709977031352	Down_muscle_Up_gills
XM_027353847.1	4.48468238086992	-0.918369340756103	6.58939770398389	1.36425191079349e-05	9.77644758362953e-05	3.48368789790557	0	5	0	4	0	2	38	744	226	247	267	354	0	0.464029974223511	0	0.189635275275091	0	0.106185427422303	4.99276899033891	3.89022493493757	1.01573859604963	1.87723802661213	3.15045884580445	2.79559562911179	Down_muscle_Up_gills
XM_027353848.1	5.17968413516782	3.04839323006162	7.87077528522145	1.93688012758857e-06	1.93359959667381e-05	5.36810190264013	14	32	14	21	31	9	121	7761	13831	4699	11019	8472	1.50478957638088	2.96979183503047	1.6704534410326	0.995585195194229	1.93300907734647	0.477834423400362	15.8980275745002	40.5806931721109	62.1623031945243	35.7131234293538	130.01837461393	66.9047631916245	Down_muscle_Up_gills
XM_027353854.1	8.57802230705326	1.47153978847963	7.39967925362889	3.87339592015109e-06	3.45261869479882e-05	4.69382131285677	0	2	4	6	0	2	160	11149	2130	14217	16012	12767	0	0.185611989689404	0.477272411723599	0.284452912912637	0	0.106185427422303	21.0221852224796	58.2958572575524	9.57311154683947	108.051388762529	188.933134977606	100.823077392289	Down_muscle_Up_gills
XM_027353870.1	-4.97285601256622	5.36245176486538	-17.0584756929115	1.32870706251145e-10	9.90815218049779e-09	14.6806570197179	1431	2388	1045	6825	4469	6601	76	1373	1370	1043	489	1086	153.810991700074	221.620715689149	124.68741756279	323.565188438124	278.665082795528	350.46500320731	9.98553798067783	7.1791382199856	6.15735343623008	7.92696057391276	5.76994148164185	8.57631879439379	Up_muscle_Down_gills
XM_027353896.1	3.50955929457771	2.50245070638137	5.43499783239701	9.57255366485397e-05	0.000502647899565791	1.52258255019607	12	8	1	156	59	50	322	5032	3643	2062	1363	2152	1.2898196368979	0.742447958757618	0.1193181029309	7.39577573572856	3.67895276011103	2.65463568555757	42.3071477602403	26.3113062803842	16.3731668380921	15.671517452932	16.0826794263351	16.9946943329056	Down_muscle_Up_gills
XM_027353910.1	1.86523887406922	4.32223486554342	6.18411692914489	2.64740662598869e-05	0.000169534695025967	2.62060374804937	68	108	70	395	199	160	247	12877	7735	5693	2603	4145	7.30897794242141	10.0230474432278	8.35226720516298	18.7264834334153	12.4086711739338	8.49483419378422	32.4529984372029	67.3312183967622	34.7643276125837	43.2676764595257	30.7140238787602	32.7337397815491	Down_muscle_Up_gills
XM_027353933.1	8.22853952549728	0.890827081320962	11.5603457224856	1.94677467117681e-08	4.37128166642337e-07	9.55358776697936	0	0	0	10	12	0	216	12795	5309	3540	2847	3324	0	0	0	0.474088188187728	0.748261578327666	0	28.3799500503475	66.9024570464062	23.8608681700332	26.9045449967892	33.5930948839148	26.2501691275921	Down_muscle_Up_gills
XM_027353949.1	5.30788541312723	1.16864294908603	5.95221706670732	3.90847280615782e-05	0.000234177282151243	2.45779626608016	0	0	1	28	18	59	48	1734	6853	2286	1083	2426	0	0	0.1193181029309	1.32744692692564	1.1223923674915	3.13247010895793	6.30665556674389	9.06673392094321	30.8002504368502	17.3739519386046	12.7788274532068	19.1585169384893	Down_muscle_Up_gills
XM_027354044.1	2.36675234516024	3.82624634758099	7.78806459332786	2.18313658464575e-06	2.12983793975164e-05	5.19145642800076	36	51	44	168	171	120	170	8675	7490	5699	2562	3445	3.86945891069369	4.73310573707981	5.24999652895959	7.96468156155383	10.6627274911692	6.37112564533816	22.3360717988846	45.3598135894939	33.6631950637688	43.3132773832491	30.2302455541236	27.2057258256783	Down_muscle_Up_gills
XM_027354076.1	3.04370611768209	4.99326786988479	8.10333911438396	1.38957337903219e-06	1.47496792882877e-05	5.60634985028519	104	109	83	295	148	241	267	14002	17929	14732	14303	18623	11.1784368531151	10.1158534380725	9.90340254326468	13.985601551538	9.22855946604122	12.7953440043875	35.0807715900129	73.2136149717686	80.5804304804154	111.965468048785	168.767838470191	147.068862714545	Down_muscle_Up_gills
XM_027354077.1	7.27371641292243	-0.588177795889483	6.71759501161334	1.11135068724478e-05	8.2106538246852e-05	3.68069555623794	0	0	0	0	0	4	36	559	512	1456	2148	3988	0	0	0	0	0	0.212370854844605	4.72999167505792	2.92289749815874	2.30114230609475	11.0658241568715	25.3452644224268	31.4938852228752	Down_muscle_Up_gills
XM_027354081.1	3.45060104174592	4.4200459291886	4.71482777063211	0.000353840569247576	0.00152697641628316	0.035749289689706	47	59	69	117	182	81	5465	7003	6893	7956	4295	7325	5.05179357785009	5.47555369583743	8.23294910223208	5.54683180179642	11.3486339379696	4.30050981060326	718.03901400532	36.6172650797954	30.9800271795138	60.4668248571907	50.678729373521	57.8467174667906	Down_muscle_Up_gills
XM_027354132.1	-13.839303667717	2.22683091559127	-16.8992715447974	1.50216192281628e-10	1.06247912800796e-08	13.5329757368894	3925	5458	3789	14966	6190	21976	0	4	4	0	3	92	421.878506235354	506.535119862385	452.096292005179	709.520382441754	385.978264154021	1166.76547651626	0	0.020915187822245	0.0179776742663652	0	0.0353984139978028	0.726538977057301	Up_muscle_Down_gills
XM_027354133.1	-17.0410355206245	6.43843214936116	-11.263055839067	2.69257230061675e-08	5.60250278053439e-07	9.49675665496545	837795	1017725	776094	133028	80806	200454	6	2	3	90	168	358	90050.3702245728	94450.9811033246	92602.0637760537	6306.70034982371	5038.66875819545	10642.6468342551	0.788331945842986	0.0104575939111225	0.0134832556997739	0.684013855850574	1.98231118387696	2.82718428028819	Up_muscle_Down_gills
XM_027354134.1	-17.5221109981458	5.59311894613289	-10.7678106027587	4.69568922311416e-08	9.08689736664473e-07	8.89095785278527	593566	738686	574208	109930	66102	149414	0	3	0	59	114	240	63799.4235495781	68554.4891078537	68513.4092477461	5211.65145274769	4121.79890421795	7932.79472643797	0	0.0156863908666838	0	0.448409083279821	1.34513973191651	1.89531907058426	Up_muscle_Down_gills
XM_027354135.1	-15.0771897701171	1.81339774444629	-11.7780857013916	1.54184481249596e-08	3.59323504408038e-07	9.76323038373608	25359	15500	12275	3601	3284	7578	0	0	0	4	5	6	2725.71134767448	1438.49292009288	1464.62971347679	170.719156566401	204.774251935671	402.336584503105	0	0	0	0.0304006158155811	0.0589973566630046	0.0473829767646066	Up_muscle_Down_gills
XM_027354137.1	-16.1338663917237	3.82477314524039	-12.9407469880661	4.70405363150846e-09	1.36080864358525e-07	10.8464356106152	25031	91235	32664	48151	30353	93071	8	0	0	8	4	194	2690.45627759927	8467.15493965641	3897.40651413491	2282.78203494273	1892.6653072483	4941.39195781057	1.05110926112398	0	0	0.0608012316311621	0.0471978853304037	1.53204958205561	Up_muscle_Down_gills
XM_027354138.1	3.39905124793776	-1.88156834404715	5.29311226064851	0.000123179194208432	0.000622541222319569	1.35720152081853	0	0	0	0	3	4	40	201	145	79	44	94	0	0	0	0	0.187065394581917	0.212370854844605	5.25554630561991	1.05098818806781	0.651690692155739	0.600412162357726	0.519176738634441	0.742333302645503	Down_muscle_Up_gills
XM_027354149.1	7.88926106335338	-0.88169007247557	7.29471942914527	4.53743806545483e-06	3.92098954636066e-05	4.54113300851385	0	0	0	0	0	0	14	337	5890	943	2507	1500	0	0	0	0	0	0	1.83944120696697	1.76210457402414	26.4721253572228	7.16694517852323	29.5812746308305	11.8457441911517	Down_muscle_Up_gills
XM_027354150.1	3.76412849604272	-1.13611324824526	7.36385180685675	4.08770550736329e-06	3.60646020464827e-05	4.63745857697224	0	0	0	5	5	4	15	254	400	201	201	176	0	0	0	0.237044094093864	0.311775657636528	0.212370854844605	1.97082986460747	1.32811442671256	1.79776742663652	1.52763094473295	2.37169373785279	1.38990065176179	Down_muscle_Up_gills
XM_027354163.1	7.34014938018081	-0.75892896235601	11.3408956926858	2.47169698630286e-08	5.29767054064247e-07	9.33057403338938	0	0	0	2	0	0	16	789	2977	1309	1151	971	0	0	0	0.0948176376375456	0	0	2.10221852224796	4.12552079793783	13.3798840727423	9.9486015256489	13.5811915038237	7.66814507307217	Down_muscle_Up_gills
XM_027354185.1	8.33004268468454	0.822058787897255	7.97776043226455	1.66114002530487e-06	1.70278889840309e-05	5.49919899847456	0	0	3	0	3	2	2004	7639	4830	1604	1846	2720	0	0	0.357954308792699	0	0.187065394581917	0.106185427422303	263.302869911557	39.9427799435324	21.708041676636	12.190646942048	21.7818240799813	21.480282799955	Down_muscle_Up_gills
XM_027354213.1	7.24285244744349	-0.325702589492911	11.4058454283986	2.30217681604902e-08	5.02449034489421e-07	9.39631057399472	0	2	2	0	0	0	75	1357	1544	1374	1674	1145	0	0.185611989689404	0.2386362058618	0	0	0	9.85414932303733	7.09547746869662	6.93938226681697	10.4426115326521	19.752315010774	9.04225139924576	Down_muscle_Up_gills
XM_027354220.1	7.51033769770237	-0.506263084917135	13.6638416248238	2.35229170189244e-09	7.51140370541095e-08	11.3192152573438	0	0	0	0	3	0	64	1310	1651	1302	1654	1103	0	0	0	0	0.187065394581917	0	8.40887408899185	6.84972401178524	7.42028505344224	9.89540044797164	19.5163255841219	8.71057056189351	Down_muscle_Up_gills
XM_027354223.1	-14.4094099261127	2.9187580029166	-16.7319430004863	1.71088495853102e-10	1.13625251752957e-08	13.49901942855	10946	11963	7726	17504	18181	25604	10	0	9	4	2	18	1176.53047879036	1110.23811632717	921.851663244132	829.843964603799	1133.67864629794	1359.38584186032	1.31388657640498	0	0.0404497670993217	0.0304006158155811	0.0235989426652019	0.14214893029382	Up_muscle_Down_gills
XM_027354226.1	-14.5362340845872	1.18182532113737	-19.9227376551036	1.72095104984442e-11	2.50974985062879e-09	14.9938863919847	3293	4675	2717	4902	4327	11043	0	0	0	1	4	5	353.948005358731	433.868025898983	324.187285663255	232.398029849624	269.810654118651	586.302837512244	0	0	0	0.00760015395389526	0.0471978853304037	0.0394858139705055	Up_muscle_Down_gills
XM_027354227.1	7.49864163119511	-0.234634109759735	10.8913322689364	4.07970166203454e-08	8.03780775921179e-07	8.89572016164377	0	0	2	0	0	2	46	1407	1817	1770	2548	1658	0	0	0.2386362058618	0	0	0.106185427422303	6.04387825146289	7.35691731647468	8.16635853549639	13.4522724983946	30.0650529554672	13.0934959126196	Down_muscle_Up_gills
XM_027354228.1	-13.8163767632548	0.0859427303248897	-7.81170261812952	2.10954524839535e-06	2.07377533591387e-05	5.27252005020948	159	360	193	9337	13391	15344	0	2	0	0	0	1	17.0901101888971	33.4101581440928	23.0283938656637	442.656141310882	834.997566282148	814.654599183906	0	0.0104575939111225	0	0	0	0.0078971627941011	Up_muscle_Down_gills
XM_027354236.1	7.15519006198614	-0.252025749141686	10.9869257518664	3.66225225427287e-08	7.3172627668e-07	8.98976521078938	2	0	0	0	0	4	52	1293	1603	1568	1935	1294	0.214969939482983	0	0	0	0	0.212370854844605	6.83221019730588	6.7608344635407	7.20455296224586	11.9170413997078	22.8319770285828	10.2189286555668	Down_muscle_Up_gills
XM_027354238.1	3.8053610226482	2.29542672163693	4.74378824766947	0.000335288945276325	0.00145963009378698	0.289487885231182	8	4	10	38	20	91	44	1506	2918	5173	2465	6623	0.859879757931931	0.371223979378809	1.193181029309	1.80153511511337	1.24710263054611	4.83143694771477	5.7811009361819	7.87456821507524	13.1147133773134	39.3155964035002	29.0856968348613	52.3029091853316	Down_muscle_Up_gills
XM_027354244.1	7.65152121466619	-0.507460611350196	12.7196961483022	5.85299338423091e-09	1.61711805494786e-07	10.567126914668	0	0	2	0	0	0	77	1372	1526	1327	1814	1176	0	0	0.2386362058618	0	0	0	10.1169266383183	7.17390942303004	6.85848273261832	10.085404296819	21.4042409973381	9.28706344586289	Down_muscle_Up_gills
XM_027354253.1	7.26913117796202	-0.324057341399588	12.5402883052591	7.00563126169679e-09	1.86632127736276e-07	10.4158668134027	0	2	0	0	0	2	63	1368	1543	1522	1734	1194	0	0.185611989689404	0	0	0	0.106185427422303	8.27748543135136	7.15299423520779	6.93488784825038	11.5674343178286	20.46028329073	9.42921237615671	Down_muscle_Up_gills
XM_027354259.1	-2.41425875685985	7.75839833997199	-7.38349322979399	3.96870742243585e-06	3.52425205259119e-05	4.46273953863595	5164	9518	5755	6510	5797	7571	1572	13367	22808	10307	6171	10542	555.052383745061	883.327458931876	686.675682367328	308.631410510211	361.47269746379	401.964935507127	206.542969810862	69.8933289049873	102.508698666814	78.3347868027985	72.8145375934803	83.2518901754138	Up_muscle_Down_gills
XM_027354260.1	8.28328923236862	-0.602455881251364	16.608170783601	1.885166087694e-10	1.19583671278969e-08	13.2835775552886	0	0	0	0	0	0	60	1566	1912	1936	1957	1519	0	0	0	0	0	0	7.88331945842986	8.18829603240892	8.59332829932257	14.7138980547412	23.0915653979	11.9957902842396	Down_muscle_Up_gills
XM_027354263.1	2.60235685176157	-0.568595089194284	2.87520980600928	0.0124749188446306	0.0307118346634432	-3.13379335499504	0	6	2	7	4	6	37	1205	495	135	57	69	0	0.556835969068213	0.2386362058618	0.33186173173141	0.249420526109222	0.318556282266908	4.86138033269842	6.30070033145131	2.22473719046269	1.02602078377586	0.672569865958253	0.544904232792976	Down_muscle_Up_gills
XM_027354275.1	2.58826993107282	4.5651238623794	6.13046693615916	2.89516663709703e-05	0.000182265363811191	2.53126951475365	81	114	98	249	159	127	184	12707	9732	7036	14663	6903	8.7062825490608	10.5798834122961	11.6931740872282	11.8047958858744	9.91446591284158	6.74277464131622	24.1755130058516	66.4423229143168	43.7396814900665	53.4746832196071	173.015648149927	54.5141147676799	Down_muscle_Up_gills
XM_027354316.1	-3.5130889828913	6.31098074831571	-10.3763066353914	7.39682742143839e-08	1.33124072142071e-06	8.53071908227557	3536	3696	3894	4460	3876	2367	161	7283	6793	2778	1734	1913	380.066853005913	343.010956946019	464.624692812924	211.443331931727	241.688489799836	125.670453354295	21.1535738801201	38.0813282273526	30.5305853228547	21.113227683921	20.46028329073	15.1072724251154	Up_muscle_Down_gills
XM_027354321.1	-8.24218462714846	-0.469864451336549	-16.3400050365607	2.33139895894624e-10	1.35048640006344e-08	13.0929753536951	113	79	151	222	281	230	0	7	2	12	2	8	12.1458015807885	7.33167359273148	18.0170335425659	10.5247577777676	17.5217919591729	12.2113241535648	0	0.0366015786889288	0.0089888371331826	0.0912018474467432	0.0235989426652019	0.0631773023528088	Up_muscle_Down_gills
XM_027354325.1	7.03047794965329	-0.476728445089031	12.7861897058637	5.47875793941171e-09	1.53774821053409e-07	10.6191863559845	0	0	0	11	0	0	47	1789	2442	1038	667	897	0	0	0	0.521497007006501	0	0	6.17526690910339	9.35431775349908	10.975370139616	7.88895980414329	7.87024737884482	7.08375502630869	Down_muscle_Up_gills
XM_027354347.1	2.87562194219875	2.4001139430585	4.15143758799112	0.00102803279156394	0.00379520631126244	-0.856406735753551	11	38	8	69	18	61	51	2575	1837	1483	5699	1867	1.18233466715641	3.52662780409868	0.954544823447198	3.27120849849532	1.1223923674915	3.23865553638023	6.70082153966538	13.4641521605702	8.25624690682822	11.2710283136267	67.2451871244927	14.7440029365868	Down_muscle_Up_gills
XM_027354370.1	6.30893854787122	0.432884500413486	7.69881872621421	2.4864273857926e-06	2.37494948004201e-05	5.11493441486965	0	2	2	9	6	0	17	2283	2130	2269	1807	2660	0	0.185611989689404	0.2386362058618	0.426679369368955	0.374130789163833	0	2.23360717988846	11.9373434495463	9.57311154683947	17.2447493213884	21.3216446980099	21.0064530323089	Down_muscle_Up_gills
XM_027354371.1	7.53164368096868	0.055892834979573	7.45208935222879	3.58102674104911e-06	3.24309886548532e-05	4.76773756953388	0	0	0	4	6	0	9	2890	2679	3235	2451	3652	0	0	0	0.189635275275091	0.374130789163833	0	1.18249791876448	15.111223201572	12.0405473398981	24.5864980408512	28.9205042362049	28.8404385240572	Down_muscle_Up_gills
XM_027354399.1	4.42230756512748	-1.46994951336831	6.76717596790248	1.02724085380626e-05	7.68041708136541e-05	3.75698335642643	0	0	0	4	3	0	20	649	151	202	130	228	0	0	0	0.189635275275091	0.187065394581917	0	2.62777315280995	3.39348922415925	0.678657203555286	1.53523109868684	1.53393127323812	1.80055311705505	Down_muscle_Up_gills
XM_027354400.1	3.4979175622935	-1.40869275519663	4.77350522789084	0.000317297059624745	0.00139220974114505	0.430539031409667	2	0	0	4	7	0	9	596	121	149	95	192	0.214969939482983	0	0	0.189635275275091	0.436485920691139	0	1.18249791876448	3.11636298551451	0.543824646557547	1.13242293913039	1.12094977659709	1.51625525646741	Down_muscle_Up_gills
XM_027354432.1	-9.54300612680088	5.7436281995985	-33.8355466900897	1.424397152319e-14	2.89782611547563e-11	21.9717720959703	13381	21729	12736	36446	15100	24080	15	265	310	265	200	410	1438.2563801109	2016.58146198053	1519.63535892794	1727.86181066899	941.562486062314	1278.47254616452	1.97082986460747	1.38563119322373	1.3932697556433	2.01404079778225	2.35989426652019	3.23783674558145	Up_muscle_Down_gills
XM_027354443.1	-2.23713720682658	8.82382674622989	-6.69220091068313	1.15721088456242e-05	8.49061471629666e-05	3.35671600144203	14010	16956	14142	11193	13114	9961	1707	53824	48408	24702	17406	19524	1505.86442607829	1573.61844858677	1687.39661164878	530.646909038524	817.725194849085	528.856521276779	224.28043859233	281.434767336129	217.565813971552	187.739002969121	205.381598015252	154.18420639203	Up_muscle_Down_gills
XM_027354444.1	4.36936693181314	0.489272371108361	5.71472517313252	5.86998765040638e-05	0.000332946452697068	2.06382237916849	14	7	11	2	0	4	16	1990	1897	1031	443	714	1.50478957638088	0.649641963912916	1.3124991322399	0.0948176376375456	0	0.212370854844605	2.10221852224796	10.4053059415669	8.5259120208237	7.83575872646602	5.22716580034221	5.63857423498819	Down_muscle_Up_gills
XM_027354445.1	4.94368694610841	1.21706725257543	3.85498721138059	0.00182436586706753	0.00612713189827569	-1.31239084089234	29	15	21	0	1	5	57	554	1055	5575	2308	3472	3.11706412250325	1.39208992267053	2.5056801615489	0	0.0623551315273055	0.265463568555757	7.48915348550837	2.89675351338093	4.74161158775382	42.3708582929661	27.2331798356429	27.418949221119	Down_muscle_Up_gills
XM_027354450.1	-2.43513369155807	6.58039075735015	-5.42861054842812	9.68126374953392e-05	0.00050783412238991	1.20106630190868	2019	2562	2153	3583	4724	3061	1273	12715	10159	3071	2165	2284	217.012153908071	237.768958792127	256.891875610227	169.865797827663	294.565641334991	162.516796669834	167.257761176354	66.4841532899613	45.658798218001	23.3400727924124	25.545855435081	18.0371198217269	Up_muscle_Down_gills
XM_027354451.1	7.31307547323612	3.51511352044783	4.68636038537709	0.00037311327896467	0.00159747592137839	0.198325270419715	4	51	12	3	166	2	50	49000	17664	79284	35690	23387	0.429939878965965	4.73310573707981	1.4318172351708	0.142226456456318	10.3509518335327	0.106185427422303	6.56943288202489	256.211050822501	79.3894095602687	602.570606080632	421.123131860527	184.690946265642	Down_muscle_Up_gills
XM_027354452.1	8.18834995666181	1.75073234839611	5.62636720079848	6.84256717617161e-05	0.000379142010474436	1.91162036133312	0	28	0	2	43	0	28	14883	25376	15048	11345	7254	0	2.59856785565166	0	0.0948176376375456	2.68127065567414	0	3.67888241393394	77.8201850896181	114.050365545821	114.367116698216	133.865002268358	57.2860189084094	Down_muscle_Up_gills
XM_027354471.1	5.21879175491797	-0.316115345271856	9.70573378264465	1.66383551814107e-07	2.61227716311028e-06	7.62839767662864	1	4	0	4	3	0	42	662	1312	829	408	530	0.107484969741491	0.371223979378809	0	0.189635275275091	0.187065394581917	0	5.5183236209009	3.46146358458155	5.89667715936779	6.30052762777918	4.81418430370118	4.18549628087358	Down_muscle_Up_gills
XM_027354472.1	5.0883555016826	-1.10817552519935	7.79572786289419	2.15898561436318e-06	2.11152854496007e-05	5.24500904298741	0	2	0	0	9	0	17	964	554	347	187	268	0	0.185611989689404	0	0	0.56119618374575	0	2.23360717988846	5.04056026516105	2.48990788589158	2.63725342200166	2.20650113919637	2.11643962881909	Down_muscle_Up_gills
XM_027354473.1	3.91340697754543	3.43361919923567	5.95597121119865	3.88367028461098e-05	0.000232870573421921	2.36906823459704	28	40	10	81	44	56	143	13864	37937	3757	2808	3133	3.00957915276176	3.71223979378809	1.193181029309	3.8401143243206	2.74362578720144	2.97319196782448	18.7885780425912	72.4920409919012	170.504757160774	28.5537784047845	33.1329155019434	24.7418110339187	Down_muscle_Up_gills
XM_027354496.1	3.55316411171754	-1.77988447365205	4.4063932226131	0.000631752165896894	0.00249282179603277	-0.238501396485457	0	2	1	0	0	2	20	80	82	345	91	180	0	0.185611989689404	0.1193181029309	0	0	0.106185427422303	2.62777315280995	0.4183037564449	0.368542322460487	2.62205311409387	1.07375189126668	1.4214893029382	Down_muscle_Up_gills
XM_027354504.1	-4.59659853012245	2.53090664136117	-12.0964995052122	1.10335423458554e-08	2.72245426651947e-07	10.4157760564839	344	543	409	430	218	437	7	313	184	114	121	178	36.974829591073	50.3936552006733	48.801104098738	20.3857920920723	13.5934186729526	23.2015158917731	0.919720603483484	1.63661344709067	0.826973016252799	0.86641755074406	1.42773603124471	1.40569497735	Up_muscle_Down_gills
XM_027354505.1	-1.8289427114335	8.60233630668253	-6.34570661936325	2.02695568218244e-05	0.000134996775330286	2.78275179271963	8431	10460	7077	11938	10253	11385	655	40956	57688	32040	20650	32615	906.205779890514	970.750706075585	844.414214441978	565.96647905851	639.327163549464	604.460545601458	86.059570754526	214.150608111967	259.274018269519	243.508932682804	243.659083018209	257.565964529607	Up_muscle_Down_gills
XM_027354538.1	7.42045498919064	-0.338353215392709	9.67094652288526	1.73732638389135e-07	2.71260695657031e-06	7.59413596775403	0	0	0	0	11	0	22	1317	2274	1786	1435	2361	0	0	0	0	0.685906446800361	0	2.89055046809095	6.88632559047417	10.2203078204286	13.5738749616569	16.9322413622823	18.6452013568727	Down_muscle_Up_gills
XM_027354539.1	6.84824785390063	-0.203242396659533	9.04410655859278	3.86531943173308e-07	5.25252725084497e-06	6.85964576612526	0	4	0	0	7	0	20	1286	2129	1695	1162	1933	0	0.371223979378809	0	0	0.436485920691139	0	2.62777315280995	6.72423288485177	9.56861712827288	12.8822609518525	13.7109856884823	15.2652156809974	Down_muscle_Up_gills
XM_027354561.1	2.68064332062995	0.375610329066086	6.13530299306662	2.87186631602792e-05	0.000181363486189871	2.75816152719133	6	6	4	9	3	10	71	434	604	376	285	415	0.644909818448948	0.556835969068213	0.477272411723599	0.426679369368955	0.187065394581917	0.530927137111514	9.32859469247534	2.26929787871358	2.71462881422115	2.85765788666462	3.36284932979126	3.27732255955196	Down_muscle_Up_gills
XM_027354567.1	-2.33894428776339	9.22159554713156	-5.42354265371555	9.76843453865685e-05	0.000511225582626118	1.16485388629676	20483	28936	20404	14111	15891	12264	793	67132	70896	38441	25675	40471	2201.61463521497	2685.4342668263	2434.56657220208	668.985842351703	990.885395100412	651.12904095356	104.191205508915	351.019597220738	318.636298697057	292.157518141688	302.951426464529	319.606075440066	Up_muscle_Down_gills
XM_027354580.1	-2.3886114012351	9.25141356978077	-7.22230802424805	5.06499859341145e-06	4.25977824627814e-05	4.20270581275524	17987	24881	19759	15284	20546	14379	1998	70024	68477	31561	20509	25958	1933.33215074021	2309.10595773104	2357.60639581165	724.596386826123	1281.14853236002	763.420130452645	262.514537965714	366.141278016221	307.764300184473	239.868458938888	241.995357560312	204.994551809276	Up_muscle_Down_gills
XM_027354593.1	5.89918544545181	0.0263371623342853	5.89975491507772	4.27299049911532e-05	0.000252699513379955	2.3747059655499	2	0	0	6	0	8	361	3589	2347	471	283	433	0.214969939482983	0	0	0.284452912912637	0	0.424741709689211	47.4313054082197	18.7661522735093	10.5484003757898	3.57967251228467	3.33925038712606	3.41947148984578	Down_muscle_Up_gills
XM_027354610.1	4.36302513882782	2.45026553621775	7.32719570436491	4.31998528742847e-06	3.76992670425435e-05	4.58821742124121	4	16	8	40	29	23	59	3732	5473	3561	3331	6800	0.429939878965965	1.48489591751524	0.954544823447198	1.89635275275091	1.80829881429186	1.22113241535648	7.75193080078936	19.5138702381546	24.5979528149542	27.064148229821	39.3040390088937	53.7007069998875	Down_muscle_Up_gills
XM_027354612.1	1.96732591603893	3.07497104842736	3.43521674952898	0.00414997539962259	0.0122023595932366	-2.3508680735388	51	55	46	69	89	34	532	1735	1490	1624	1852	2654	5.48173345681606	5.10432971645862	5.48863273482139	3.27120849849532	5.54960670593019	1.80515226617915	69.8987658647448	9.07196271789877	6.69668366422104	12.3426500211259	21.8526209079769	20.9590700555443	Down_muscle_Up_gills
XM_027354623.1	-7.02338864914234	1.65559708633706	-7.94044087509092	1.75228031271031e-06	1.78329189234533e-05	5.46051775672624	1203	491	445	206	196	1159	0	17	44	34	86	162	129.304418599014	45.5677434687488	53.0965558042504	9.7662166766672	12.2216057793519	61.5344551912244	0	0.0888895482445413	0.197754416930017	0.258405234432439	1.01475453460368	1.27934037264438	Up_muscle_Down_gills
XM_027354624.1	-6.93408617902592	1.47415097000239	-7.44993441649337	3.59257634246265e-06	3.24939801409698e-05	4.75685129266123	1086	429	372	191	150	865	0	24	18	24	122	175	116.72867713926	39.8137717883773	44.3863342902947	9.0550843943856	9.35326972909583	45.9251973601459	0	0.12549112693347	0.0808995341986434	0.182403694893486	1.43953550257731	1.38200348896769	Up_muscle_Down_gills
