ID	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized
XM_027350596.1	0	0	0.398426910869098	0	0.146995039218346	0	1.5119146668678	2.81134229971881	2.45455171124548	2.68650223157822	1.71199085039445	2.1097871311129
XM_027350597.1	7.0786191482309	6.38995580719019	6.77325748477467	5.5807763712063	7.05576188248062	4.52032773062336	3.64410201757879	3.27425408400986	3.08623781340425	5.39247187063164	4.51458327955869	5.55387206947018
XM_027350603.1	24.2338608486493	22.971486699266	27.0930299390987	12.3442338277013	10.8776329021576	18.2502951367224	18.5209546691305	20.5036048846962	20.1146903101698	20.6938541461423	19.6561912452696	18.0301267799432
XM_027350604.1	1.58227957431044	2.02213791366778	1.59370764347639	1.1087635174582	2.05793054905685	1.90107241007525	3.70225258168909	2.60811273588372	4.57521219706419	2.70596963905342	3.79174269828103	2.52034030257271
XM_027350605.1	1.24916808498192	2.75010756258818	1.89252782662822	1.73706284401785	2.35192062749354	2.28128689209029	4.55512752197349	3.35328780327906	5.69419900660258	4.01028593989212	3.80442411198766	2.85106369069311
XM_027350606.1	0.499667233992769	1.4559392978408	0.996067277172746	1.1087635174582	2.30292228108743	2.19679478497584	2.56831658153825	2.61940326720789	3.57353852078387	2.80330667642944	3.04353928959013	1.69923395965309
XM_027350607.1	0.499667233992769	2.66922204604147	1.39449418804184	0.960928381797111	1.273957006559	1.85882635651802	3.00444581236549	2.56295061058703	3.69987574121562	2.93957852875587	3.4747073556154	2.53174455733548
XM_027350608.1	6.74550765890239	9.22094888632509	7.47050457879559	2.21752703491641	3.1848925163975	0.760428964030098	2.5004742567429	2.17907254556518	2.53576849580875	1.3237837083139	1.58517671332819	1.00357441912397
XM_027350614.1	1.33244595731405	1.13239723165396	0	2.18056825100114	1.22495866015289	1.81658030296079	1.79297572673425	1.26453950830726	1.78676926039193	0.778696299008179	1.05255733764992	2.2352339335034
XM_027350615.1	1.08261234031767	1.61771033093423	1.09567400489002	1.51531014052621	0.685976849685616	2.28128689209029	1.83174276947445	1.25324897698308	2.03041961408174	0.876033336384201	1.30618561178243	1.93872330967131
XM_027350616.1	1.49900170197831	0.808855165467113	1.29488746032457	2.62407365798442	1.37195369937123	2.11230267786138	1.8414345301595	1.23066791433474	1.75067291169715	0.506152594355316	1.38227409402218	1.87029778109468
XM_027350617.1	5.24650595692408	3.63984824460201	4.98033638586373	6.24603448168122	5.09582802623601	3.54866849880713	2.1709543934512	2.24681573351021	1.97627509103956	3.0563829736071	3.74101704345453	3.60374450503609
XM_027350619.1	194.453831895519	283.180193430036	272.922433945332	57.4709089882503	63.648851981544	55.3845762135255	27.1950804822503	31.2860622992804	26.0705878448096	26.9234245382078	27.4172164337244	26.3894455210554
XM_027350620.1	2.33178042529959	1.53682481438751	1.99213455434549	1.99577433142477	2.10692889546296	10.3080370679636	2.132187350711	4.31298296583368	2.17480500886089	4.04922075484253	2.2826544671926	5.5424678147074
XM_027350627.1	52.6316153139051	55.8110064172308	36.8544892553916	52.0010089687898	56.6420884454695	49.4278826619564	32.7193840727287	34.6167690399111	41.5198250861782	31.9265482593353	37.3087191248923	40.4622958983166
XM_027350629.1	0	0	0	0.073917567830547	0	0	2.20002967550635	1.55809332273573	2.29211814211894	1.16804444851227	0.811610477224034	0.809702088156843
XM_027350635.1	14.2405161687939	15.2873626273284	19.3237051771513	3.69587839152735	5.73280652951551	4.09786719505108	4.42913463306784	4.18878712126779	6.01004205768196	4.38016668192101	5.98562726952725	2.52034030257271
XM_027350640.1	3.16455914862087	4.85313099280268	4.18348256412553	5.32206488379938	4.45884952295651	8.53370281855999	20.7985184301173	9.05500612198589	9.22261709151796	2.99798075118149	2.76454818804437	10.4805101269879
XM_027350641.1	0.832778723321282	1.69859584748094	0.996067277172746	7.2439216473936	6.32078668638889	9.04065546124672	3.77978666716949	3.20651089606483	3.14038233644643	4.26336223706978	3.09426494441663	3.29582962644123
XM_027350642.1	1.83211319130682	0.323542066186845	0.796853821738197	1.8109804118484	3.82187101967701	5.91444749801188	0.552430359047849	0.541945503560253	0.721926973895731	4.22442742211937	0.5960264442114	98.9319100670509
XM_027350643.1	2.33178042529959	0.64708413237369	0.996067277172746	1.33051622094985	4.26285613733204	5.61872512311128	0.620272683843199	0.474202315615221	0.658758363679854	4.43856890434662	0.393123824905391	101.748760993456
XM_027350644.1	258.66107146359	336.321977801226	253.99715567905	202.645012207445	162.919501800334	323.478032087692	0.358595145346849	0.0564526566208597	0.388035748468955	0.136271852326431	0.469212307145145	9.1005953006924
XM_027350645.1	254.74701146398	333.733641271731	240.151820526349	201.794960177393	155.030768028949	304.636292201169	0.14537641027575	0.270972751780126	0.333891225426775	0.447750371929703	0.36776099749214	8.49616979826546
XM_027350646.1	0.499667233992769	1.37505378129409	0.199213455434549	3.95458987893426	2.98889913077304	6.2524159264697	0.503971555622599	0.214520095159267	0.460228445858528	0.73976148405777	0.278991101545762	2.16680840492676
XM_027350647.1	19.487022125718	31.4644659366707	17.032750439654	16.8532054653647	13.5235436080879	15.5043016555026	13.1420274889278	9.74372853276038	11.3883980132052	8.04003928725944	7.77370660216145	9.03216977211577
XM_027350648.1	16.9886859557542	30.3320687050167	20.1205589988895	16.4097000583814	16.561441085267	17.9123267082645	13.2583286171484	10.7147142266392	12.4622643868751	9.22755114324692	8.55995425197223	7.97157407917793
XM_027350649.1	18.3211319130682	27.0157625266016	15.239829340743	13.0834095060068	12.1515899087166	15.1240871734875	10.7675461210905	9.87921490865044	10.7025673880042	7.49495187795372	7.7483437747482	7.36714857675099
XM_027350671.1	96.9354433945973	201.081394135124	262.862154445888	11.8268108528875	20.0893220265073	29.9946980256317	18.5403381905006	36.9539090240147	16.9201634506812	76.1370306355247	108.020281953036	63.0199118190805
XM_027350674.1	0.499667233992769	0.64708413237369	0.298820183151824	0.11087635174582	0.244991732030577	0.337968428457821	1.52160642755285	5.9952721331353	2.08456413712392	7.68962595270576	6.17584847512663	2.98791474784638
XM_027350677.1	156.812233601397	208.199319591235	195.328793053575	171.303963447293	136.264401355407	181.19332370695	42.1785425013375	44.0104911016222	47.6562043642919	38.4481297635288	54.5173975247831	65.8823797645364
XM_027350678.1	13.9906825517975	27.0157625266016	23.8060079244286	7.09608651173251	11.0736262877821	4.85829615908118	1.21147008563125	1.70487022994996	1.57019116822321	1.63526222791718	5.3135123430761	2.05276585729904
XM_027350688.1	1.49900170197831	2.42656549640134	1.39449418804184	6.17211691385067	5.3898181046727	6.2524159264697	3.89608779539009	2.96940973825722	4.0066947051213	1.18751185598747	2.30801729460585	2.18961691445231
XM_027350689.1	3.33111489328513	3.5589627280553	2.68938164836641	7.46567435088525	6.36978503279501	9.04065546124672	2.519857778113	1.47905960346652	2.37333492668221	0.73976148405777	1.1413272335963	2.33787222636835
XM_027350694.1	0.666222978657026	0.64708413237369	0.597640366303647	2.66103244189969	0.783973542497847	3.84439087370772	1.44407234207245	1.49035013479069	1.38970942474928	1.46005556064033	1.7880793326342	4.4248508479557
XM_027350697.1	3.91405999961003	4.20604686042899	5.37876329673283	4.54593042157864	4.50784786936262	5.02728037331009	10.4477180184839	11.426017700062	9.69186962455018	5.91809187246216	6.12512282030013	5.0064678408571
XM_027350699.1	44.0539944636958	154.491336604219	39.6434776314753	31.488883895813	34.9848193339664	37.4300034517037	34.4445174746676	49.3509124179555	40.960331681409	76.0591610056238	56.115255651818	37.0068067051966
XM_027350703.1	824.950603322062	1023.52532638208	1017.18390344881	282.771655735757	430.793461602567	281.020748262679	248.12845705865	253.370813445742	237.513974411695	247.021933452869	188.040002441843	191.591480014577
XM_027350704.1	467.688531017232	547.433175988142	519.34947831787	248.141275207146	334.070725796895	226.988045762984	156.318408089171	143.78491641333	145.955585947369	112.054397427277	108.273910227169	88.1662935709937
XM_027350705.1	420.136865915587	476.577463493223	495.145043482572	246.847717770112	325.888001947074	208.695504572705	114.827980596472	114.181143281351	102.775328821231	97.8042551554272	104.494848942594	74.1846772318347
XM_027350736.1	117.671633605297	160.719521378315	113.551669597693	62.7190563042191	39.1496787784862	41.4011324860831	0.14537641027575	0.0338715939725158	0.10828904608436	0.116804444851227	0.202902619306008	2.34927648113112
XM_027350741.1	7.91139787155218	6.71349787337704	4.68151620271191	13.0094919381763	9.70167258841086	9.29413178259009	7.59834037707919	8.19692574134882	7.68852227198953	13.1794348607134	12.1107500898274	13.1833185057649
XM_027350743.1	5.99600680791323	9.3018344028718	9.86106604401018	5.10031218030774	4.26285613733204	6.21016987291247	2.64585066701865	2.70972751780126	3.15843051079382	3.36786149321037	4.51458327955869	4.66434019797393
XM_027350744.1	9.32712170119836	6.95615442301717	5.27915656901555	20.6969189925532	10.0446610132537	16.8561753693338	17.3870186689797	11.821186296408	13.1210227505549	8.50725706666435	8.64872414791861	9.54536123644053
XM_027350745.1	2.49833616996385	1.53682481438751	0.796853821738197	2.73495000973024	1.51894873858958	1.01390528537346	2.00619446180535	2.1339104202685	1.66043203996018	1.47952296811554	1.59785812703482	2.45191477399607
XM_027350746.1	4.24717148893854	3.5589627280553	4.78112293042918	4.95247704464665	2.74390739874247	3.04171585612039	5.26262605198214	4.30169243450951	4.09693557685827	3.0369155661319	3.14499059924313	4.57310615987175
XM_027350749.1	14.2405161687939	18.8463253553837	12.0524140537902	14.0073791038887	19.1583534447911	13.3497529240839	6.68731487268449	7.45175067395347	8.49166603044853	2.84224149137985	2.04170760676671	4.18536149793748
XM_027350750.1	1.08261234031767	3.07364962877503	1.69331437119367	3.58500203978153	1.46995039218346	3.04171585612039	1.54098994892295	2.15649148291684	1.8770101321289	2.80330667642944	1.99098195194021	2.39489350018221
XM_027350751.1	1.41572382964618	1.61771033093423	1.79292109891094	3.51108447195098	1.86193716343239	1.43636582094574	1.8608180515296	2.48391689131783	2.25602179342416	2.64756741662781	2.01634477935346	2.95370198355806
XM_027350752.1	2.16522468063533	1.69859584748094	2.39056146521459	3.32629055237461	1.51894873858958	1.90107241007525	2.1903379148213	2.50649795396617	2.51772032146136	2.95904593623108	2.39678719055222	2.16680840492676
XM_027350753.1	2.33178042529959	3.39719169496187	1.19528073260729	2.69799122581496	1.81293881702627	1.90107241007525	1.75420868399405	2.43875476602114	1.94920282951847	2.39449111945015	2.20656598495284	1.904510545383
XM_027350754.1	1.41572382964618	1.29416826474738	1.19528073260729	3.17845541671352	2.64591070593023	3.42193033813544	1.44407234207245	2.03229563835095	1.48897438365994	2.6281000091526	2.23192881236609	2.29225520731726
XM_027350755.1	264.740356143836	307.284077360956	280.392938524128	107.882690248683	168.848301715474	81.0701767763199	174.839362758302	188.484129925726	153.806541788485	84.1576025153089	113.270387227579	146.270971587319
XM_027350756.1	7.49500850989154	6.38995580719019	5.8767969353192	18.4424331737215	16.9044295101098	18.377033297394	18.5112629084455	17.9406542741092	22.7406996777155	11.991923004726	12.3136527091334	16.9809353417682
XM_027350757.1	9.07728808420198	18.9272108719304	15.1402226130257	13.6008324808206	9.84866762762921	8.53370281855999	103.663072287295	150.818917428289	88.6706805687431	108.706003341542	107.474981163651	67.6272307432405
XM_027350760.1	8.07795361621644	9.86803301869878	11.255560232052	12.4551101794472	9.70167258841086	7.98450412231603	10.1569651979324	9.72114747011203	9.48431561955516	12.8874237485854	9.49837886626252	5.96442524092998
XM_027350761.1	6.07928468024536	13.4269957467541	11.0563467766175	11.752893285057	7.59474369294789	8.02675017587326	9.43008314655363	7.99369617751373	8.25703976393242	12.1281948570524	9.16866210989026	5.01787209561987
XM_027350762.1	7.82811999922006	12.8607971309271	9.66185258857563	15.005266269601	9.5056792027864	8.53370281855999	9.33316553970313	9.81147172070541	10.025760849977	12.7316844887837	9.72664431298178	6.04425502426939
XM_027350767.1	32.7282038265264	47.8033402791064	47.6120158488572	55.0685880337575	65.5597874913825	41.4433785396404	47.7125378525011	57.2204127509033	58.9182651570653	35.8200297543762	43.8269657700978	38.5235725886453
XM_027350769.1	4.66356085059918	5.0149020258961	3.88466238097371	4.8785594768161	2.74390739874247	4.68931194485227	3.63441025689374	4.25653030921282	3.93450200773173	1.65472963539238	1.96561912452696	2.37208499065667
XM_027350771.1	5.32978382925621	4.20604686042899	3.88466238097371	3.80675474327317	1.95993385624462	3.29519217746376	2.99475405168044	3.26296355268569	3.39305677730993	1.7325992652932	2.01634477935346	2.37208499065667
XM_027350773.1	1.99866893597108	2.10302343021449	0.796853821738197	12.1963986920403	5.43881645107882	14.3214121559002	3.45026680387779	3.7823279935976	3.50134582339429	6.19063557711502	7.97660922146746	6.79693583861237
XM_027350774.1	2.16522468063533	1.4559392978408	0.796853821738197	9.12881962707255	2.05793054905685	8.95616335413227	5.16570844513164	4.69686103085552	5.78443987833954	4.88631927627632	4.07073379982679	6.10127629808325
XM_027350775.1	1.41572382964618	0.808855165467113	1.99213455434549	9.9049540892933	2.89090243796081	11.4064344604515	6.03796690678614	4.53879359231712	6.49734276506158	5.45087409305725	4.02000814500029	6.48902096001752
XM_027350776.1	0	0.323542066186845	0.896460549455471	0.665258110474923	1.17596031374677	0.929413178259009	5.09786612033629	6.85335251377236	5.24299464791774	3.5041333455368	2.4348314316721	6.38638266715256
XM_027350777.1	0.999334467985539	0.323542066186845	0.996067277172746	0.813093246136017	1.32295535296512	1.60535003517465	4.98156499211569	6.94367676436574	5.54078952464973	4.67217779404907	2.05438902047334	6.10127629808325
XM_027350778.1	0.499667233992769	0.64708413237369	1.79292109891094	1.21963986920403	0.783973542497847	1.68984214228911	6.24149388117219	8.26466892929385	6.79513764179357	5.60661335285889	3.27180473630939	9.53395698167776
XM_027350779.1	14.4903497857903	13.9931943625811	7.66971803423014	27.0168710420649	25.9201252488351	30.7128809361045	41.3838181251634	34.2328909748893	34.9412655365534	28.5976215810754	33.187259670239	26.6289348710736
XM_027350780.1	141.738938709282	261.017561896237	229.195080477449	100.158304410391	99.9076283220694	130.878273920291	9.56576779614433	9.94695809659547	8.91579812761227	9.26648595819733	9.11793645506376	22.0216159469136
XM_027350784.1	2.91472553162449	2.66922204604147	3.08780855923551	4.21330136634118	4.26285613733204	8.61819492567445	1.6475993164585	2.12261988894432	2.12066048581871	5.06152594355316	2.80259242916424	4.35642531937907
XM_027350785.1	3.58094851028151	2.75010756258818	2.49016819293186	3.7697959593579	5.04682967982989	7.35081331895762	1.3762300172771	1.78390394921917	2.05749187560283	4.39963408939621	2.59968980985823	4.96085082180601
XM_027350786.1	2.58161404229598	3.47807721150858	1.19528073260729	3.28933176845934	4.1158610981137	7.09733699761425	1.85112629084455	2.48391689131783	1.90408239364999	4.32176445949539	2.30801729460585	4.20817000746303
XM_027350787.1	2.91472553162449	3.63984824460201	2.58977492064914	4.43505406983282	6.07579495435832	8.91391730057504	1.92866037632495	2.60811273588372	2.44552762407179	6.81359261632156	3.23376049518951	5.53106355994463
XM_027350788.1	2.08194680830321	2.10302343021449	2.19134800978004	3.10453784888297	5.43881645107882	5.02728037331009	1.4149970600173	2.14520095159267	1.66945612713388	4.10762297726814	2.24461022607272	4.3450210646163
XM_027350797.1	174.550420408141	230.523722158127	188.95396247967	79.2765914982616	74.7714766157322	84.5765992215698	62.2598706407611	66.9076886270429	63.4122605695662	43.0813727426275	46.6422396129687	41.8536149793748
XM_027350813.1	502.248848035065	753.933899731896	597.839579759082	396.456875059139	452.20573898204	354.106420916682	8.43183179599349	12.6115234891	10.0438090243244	13.6271852326431	12.2629270543069	26.959658259194
XM_027350814.1	21.9853582956819	35.2660852143661	39.7430843591926	11.4572230137348	26.4101087128962	7.81551990808712	21.0214289258734	20.8874829497181	19.2574020286686	6.81359261632156	13.0618561178243	13.1947227605277
XM_027350815.1	2.49833616996385	1.13239723165396	1.79292109891094	2.88278514539133	4.94883298701766	3.25294612390653	6.38687029144794	5.25009706573995	6.22662014985068	4.57484075667305	5.75736182280799	7.81191451249912
XM_027350816.1	4.24717148893854	5.17667305898952	3.48623547010461	1.9588155475095	1.42095204577735	1.64759608873188	1.5312981882379	1.38873535287315	2.1387086601661	1.42112074568993	2.02902619306008	2.13259564063845
XM_027350817.1	3735.42896345761	5374.51903246278	5085.72030378861	269.54041109409	363.861720411813	255.081671378541	17.4257857117199	14.2599410624291	13.5902752835871	6.94986446864799	11.3371838537232	92.2376125213034
XM_027350818.1	3767.65750005015	5410.27043077642	5157.43714774504	269.983916501073	360.235842777761	259.475260948492	16.0204804123876	13.4808944010613	11.8756987205848	6.36584224439186	10.1451309653004	90.0251870973256
XM_027350820.1	2056.46377936957	2338.56205439852	2169.23531622681	979.259938619086	1641.29760956565	949.733530020035	364.371434715139	458.711706638457	378.79508320309	480.085735746017	535.764366277515	452.463807712996
XM_027350821.1	1332.44595731405	1458.04232127102	1279.84684443926	686.989875417104	1053.12145930664	680.583922806938	269.479405847815	320.233339947489	278.005053560072	360.672658293113	394.303196380108	349.494791459924
XM_027350823.1	1.83211319130682	1.21328274820067	2.68938164836641	2.99366149713715	2.40091897389966	2.02781057074693	5.34016013746254	4.30169243450951	4.8278866379277	4.71111260899948	1.7880793326342	4.43625510271848
XM_027350824.1	21.0693017000284	31.7071224863108	27.6906703054023	56.6578157421143	26.753097137739	15.1240871734875	32.0312690640902	26.8488834888809	24.5364930252811	8.93554003111885	9.95490975970104	7.42416985056486
XM_027350825.1	21.4856910616891	32.1115500690444	31.9737595972451	56.7317333099448	29.9379896541365	13.8989516203279	33.4074990813673	25.742411419112	23.9679755333383	8.00110447230903	10.3353521708998	7.19608475530941
XM_027350827.1	1.83211319130682	1.05151171510725	0.896460549455471	4.02850744676481	2.59691235952412	1.5208579280602	2.91721996620004	3.00328133222973	2.31919040364004	2.47236074935097	2.40946860425885	1.80187225251804
XM_027350831.1	2.91472553162449	1.4559392978408	5.57797675216738	0.960928381797111	1.95993385624462	7.13958305117148	30.7325731322935	9.74372853276038	36.8363238430297	0.661891854156952	1.1413272335963	1.00357441912397
XM_027350836.1	13.4077374454726	10.1106895683389	23.4075810135595	10.6441297675988	8.91769904591301	27.9246414013275	83.2037654811541	28.3392336236716	85.6566354527285	2.55023037925179	5.74468040910137	13.2631482891043
XM_027350837.1	4.49700510593493	5.33844409208294	13.3473015141148	1.33051622094985	3.82187101967701	4.26685140928	47.49931911743	18.8777683740155	72.5536608765209	1.05124000366104	2.35874294943235	1.7790637429925
XM_027350838.1	2.74816978696023	2.34567997985463	10.2594929548793	1.62618649227203	3.62587763405254	2.15454873141861	19.189686156399	8.11789202207962	30.8443299596951	0.467217779404907	1.94025629711371	1.18604249532833
XM_027350840.1	3.99733787194216	1.94125239712107	1.59370764347639	17.5554223597549	7.20275692169897	10.6037594428641	11.2812094373982	9.75501906408455	11.1357235723416	2.31662148954933	3.0308578758835	3.6835742883755
XM_027350845.1	2.08194680830321	1.21328274820067	1.99213455434549	3.03062028105243	2.64591070593023	2.78823953477703	5.93135753925059	5.17106334647074	5.9017530115976	2.47236074935097	2.91672515252387	5.14331889801037
XM_027350868.1	1.66555744664256	1.13239723165396	1.19528073260729	11.8268108528875	1.76394047062016	2.32353294564752	1.87050981221465	0.914533037257926	2.27406996777155	0.953902966285019	1.57249529962157	49.962040115706
XM_027350869.1	1.33244595731405	0.889740682013824	1.19528073260729	8.83314935575036	1.9109355098385	1.05615133893069	1.6863663591987	0.925823568582098	1.72360065017606	0.798163706483383	0.96378744170354	51.2051038848482
XM_027350871.1	8.07795361621644	17.1477295079028	12.9488746032457	6.91129259215614	19.2073517911973	12.3780936922677	17.1156493697983	12.7695909276385	14.3212263446566	10.0646496646807	9.95490975970104	10.4006803436485
XM_027350877.1	2.24850255296746	2.10302343021449	2.19134800978004	11.7159345011417	2.69490905233635	2.28128689209029	10.4961768219091	10.2856740363206	10.2784352908405	1.20697926346268	3.18303484036301	6.05565927903216
XM_027350880.1	9.743511062859	12.6990260978337	13.5465149695493	3.91763109501899	7.00676353607451	3.46417639169267	4.45820991512299	4.79847581277307	4.34961001772178	2.55023037925179	2.67577829209799	4.04851044078421
XM_027350881.1	31.5623136138766	53.9506395366564	44.2253871064699	45.6071393514475	46.1074439681546	72.0295213150732	23.2020750800097	31.0715422041212	30.3570292523155	15.5739259801636	16.0546697525879	23.5497860851251
XM_027350882.1	4.83011659526344	9.62537646905864	7.07207766792649	16.1879473548898	9.55467754919251	14.279166102343	39.2031719710272	37.823279935976	34.8780969263375	37.416357167343	40.0859487266433	36.6874875718389
XM_027350884.1	69.2039119079986	74.5764462560678	67.5333613923122	53.922865732384	58.7980156873385	27.0797203301829	51.0658870495284	54.7477863909097	52.4750669150459	21.2000067404977	27.7976588449232	39.5043384982437
XM_027350885.1	3.08128127628874	1.53682481438751	2.58977492064914	4.84160069290083	4.01786440530147	6.7171225155992	5.21416724855689	3.63555108638336	4.97227203270685	2.23875185964851	2.52360132761848	4.91523380275492
XM_027350886.1	3.247837020953	2.66922204604147	3.28702201467006	3.73283717544262	1.86193716343239	2.40802505276198	1.98681094043525	2.94682867560887	3.90742974621064	2.06354519237167	1.28082278436918	3.04493602166024
XM_027350889.1	4.16389361660641	4.12516134388227	0.996067277172746	11.6050581493959	8.28072054263351	16.7294372086622	5.42738598362799	4.93396218866313	6.19052380115589	2.41395852692535	2.57432698244498	4.40204233843016
XM_027350890.1	7.99467574388431	11.3239723165396	12.1520207815075	7.17000407956306	7.49674700013566	6.75936856915643	4.15776533388644	4.90009059469062	5.10763334031229	6.22957039206543	4.09609662724005	8.80408467686032
XM_027350891.1	1.99866893597108	4.52958892661583	2.09174128206277	1.77402162793313	1.71494212421404	4.30909746283722	3.45995856456284	2.92424761296053	2.56284075732984	2.70596963905342	3.75369845716116	2.33787222636835
