ID	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized
XM_027350647.1	11.1037145729484	11.110786103801	10.861499986142	8.9406949971316	15.2637004167964	13.4903853950536	21.1793949463511	36.6728473371929	26.7815205053621	19.8269990170913
XM_027350648.1	10.4681484189412	11.7175644711202	11.0030947714041	8.49741111092752	13.4192950757727	14.0517538380207	25.0189343810697	35.3530019317412	23.3479922354439	22.906396684596
XM_027350649.1	10.4058380116856	10.4635558453271	10.7789030280725	7.2152977169834	12.7812305253644	12.3676485091193	18.9499849519983	31.4877403872042	25.1792073127336	19.3407783327485
XM_027350660.1	0.0664644344059759	1.03152322444269	0.31268848412033	0.0409185125726847	0.598185516007696	22.437194954842	283.754349836786	356.075435456498	284.296140749229	85.6288649648223
XM_027350665.1	115.880741386819	1515.63123183555	96.3021533263423	73.5851251098779	125.698716430417	3.99975015614072	4.08725165631337	1.31984540545167	0.343352826991822	0.756343286755528
XM_027350666.1	0.456942986541085	0.532616566869101	0.365786528593593	0.811550499358246	0.658004067608466	0.175427638427225	0.743136664784249	0.471373359089883	0	1.08049040965075
XM_027350668.1	0.697876561262747	0.741618004501279	0.884967407887725	1.18663686460786	0.837459722410775	1.49113492663141	0.24771222159475	0	0.45780376932243	0.810367807238065
XM_027350671.1	29.8009907767795	66.1523260015141	43.5403964680761	57.7633002484399	33.3388727588289	44.0147944813906	326.856276394272	234.36683413949	133.220896872827	38.3574095426018
XM_027350674.1	11.78912905276	8.96009389074728	4.38353856040387	6.43102622600694	13.1102325591687	4.03483568382616	0.371568332392124	0.754197374543813	0.686705653983644	0.432196163860302
XM_027350677.1	27.3791929481117	37.9708418304655	56.5435175813064	44.2806503557403	70.9547719571129	59.9787095782681	242.881833273652	242.663005259472	215.511124408534	231.711168349604
XM_027350678.1	3.6680059737798	4.83400099297652	3.95285442189851	3.3348587746738	1.85437509962386	3.92957910076983	29.6016104805726	31.4877403872042	19.227758311542	6.21281985549184
XM_027350680.1	1.95239276067554	1.69223744663474	1.51034437612838	1.94362934720252	1.82446582382347	2.77175668715015	1.85784166196062	1.41412007726965	1.83121507728972	1.24256397109837
XM_027350683.1	0.905577918781422	0.438228820841665	0.407085007628354	0.770631986785562	0.618125033207953	0.666625026023453	0.495424443189499	0.942746718179767	0.228901884661215	0.108049040965075
XM_027350687.1	1.15481954780383	0.87645764168333	0.743372622625689	0.791091243071904	0.658004067608466	1.28062176051874	1.61012944036587	1.50839474908763	0.686705653983644	0
XM_027350688.1	1.35421285102176	0.970845387710766	1.66963850954818	2.07320463701602	2.67189530483438	3.50855276854449	1.73398555116325	2.8282401545393	2.06011696195093	7.99562903141558
XM_027350689.1	1.39159909537512	0.964103405851663	1.79353394665246	2.60514530046092	3.29002033804233	4.82426005674867	3.34411499152912	4.14808555999097	4.5780376932243	11.5612473832631
XM_027350690.1	0.0955426244585904	0	0.011799565438503	0.0409185125726847	0.0199395172002565	65.5573084802538	89.4241119957046	42.5178769899075	108.270591444755	40.2482677594906
XM_027350694.1	1.16312760210458	1.55739780945269	1.63423981323267	4.80792522729045	2.87129047683694	4.59620412679328	0.743136664784249	0.754197374543813	0.915607538644859	4.91623136391093
XM_027350697.1	3.90478552135109	10.3691680992997	9.07976560492806	6.22643366314352	12.5319865603612	10.7712569994316	6.68822998305824	4.90228293453479	5.37919428953855	6.42891793742199
XM_027350699.1	13.1391878766314	41.4294785241851	77.0629618788631	53.7737452726031	26.9283179789465	21.7003988734477	49.2947320973552	180.064623172335	60.5445484928913	47.8657251475284
XM_027350702.1	0.17862316746606	0.235969365068589	0.530980444732635	0.190953058672529	0.309062516603976	7.33287528625799	27.0006321538277	27.3396548272132	25.064756370403	21.8799307954278
XM_027350703.1	237.755743951627	249.776943916031	199.536551347805	78.768136702418	210.780636323912	397.378686565349	1264.81860346279	1192.95169718468	1133.751034727	359.371110249841
XM_027350704.1	198.720350819567	181.41998984659	146.987186667432	58.9362976088568	113.096941559855	349.171171525548	645.785761697512	638.050978864066	642.756492128691	290.273748552675
XM_027350705.1	191.575424120925	167.497797307544	124.514914289803	52.1370047696957	92.4695110161897	330.856526073745	615.68872677375	555.466366351518	577.405004057914	266.881131183736
XM_027350716.1	2.21825049829945	0.815779804951407	0.879067625168474	1.39122942747128	1.47552427281898	2.50861522950931	2.4771222159475	0.942746718179767	1.25896036563668	1.40463753254598
XM_027350719.1	1.04681484189412	0.377550984109742	0.920366104203235	0.954765293362643	0.987006101412699	2.07004613344125	0	0	0.45780376932243	4.37598615908555
XM_027350736.1	0.033232217202988	0.465196748278075	0.135695002542785	0.0409185125726847	0.329002033804233	15.613059820023	141.195966309007	187.32377290232	161.719181513148	52.9440300728869
XM_027350741.1	30.2953200076739	19.1000346068375	15.6993218159283	21.8436659617182	20.7271281296667	14.5429512256169	5.82123720747662	7.82479776089206	10.8728395214077	11.8853945061583
XM_027350742.1	1.25867022656317	1.55739780945269	1.94102851463374	3.58718960220536	1.36585692821757	3.03489814479098	0	0.377098687271907	0.228901884661215	0.648294245790452
XM_027350743.1	7.42324651771744	11.6703705981065	10.3600184550056	9.13164805580413	9.91990980712763	2.31564482723936	12.2617549689401	10.8415872590673	8.24046784780373	7.94160451093304
XM_027350744.1	14.3978581031945	15.8032054777364	18.1418318616984	22.252851087445	13.1501115935692	23.3318759108209	6.56437387226087	8.10762177634599	12.818505541028	21.5557836725325
XM_027350745.1	4.53204362105748	6.93749933301651	6.2891683787221	5.98092258770741	4.88518171406285	4.94705940364773	0.990848886378998	1.79121876454156	3.43352826991822	1.2965884915809
XM_027350746.1	10.8710890525274	3.65415416763358	3.08558636216854	4.67834993747695	6.95889150288953	9.06960890668751	5.94509331827399	4.14808555999097	5.83699805886098	3.88976547474271
XM_027350748.1	0.303243981977265	1.98888464843525	1.79353394665246	1.3230319065168	1.98398196142553	0.14034211074178	0	0	0	0
XM_027350749.1	11.5731196409406	8.52860705176471	11.610772391487	12.8074944352503	3.2800505794422	4.94705940364773	14.9865894064824	21.9659985335886	19.5711111385339	17.0717484724819
XM_027350750.1	4.16233520467424	4.17328677078447	3.91155594286375	2.85065637589703	4.57611919745888	1.75427638427225	2.10555388355537	3.58243752908311	1.4878622502979	3.88976547474271
XM_027350751.1	3.97955801005781	4.87445288413114	4.14164746891456	2.62560455674727	3.8782360954499	1.80690467580041	2.22940999435275	1.88549343635953	1.94566601962033	1.83683369640628
XM_027350752.1	4.08756271596752	4.61825757348524	3.70506354768994	2.55740703579279	3.37974816544348	1.84199020348586	2.972546659137	1.97976810817751	2.97572450059579	2.4311034217142
XM_027350753.1	4.25372380198246	4.37554622655755	3.87025746382899	2.45511075436108	4.55617968025862	1.52622045431685	1.4862733295685	3.95953621635502	3.20462638525701	2.4311034217142
XM_027350754.1	4.18725936757648	4.67219342835806	3.7345624612862	2.50966877112466	4.30693571525541	1.96478955038491	1.4862733295685	1.50839474908763	1.94566601962033	4.37598615908555
XM_027350755.1	106.820808171854	73.6628937925544	53.4520314364186	44.8603292838533	60.2572209791753	158.428700263626	348.65495189461	358.149478236493	363.839545669001	103.67305480599
XM_027350756.1	21.8626448924157	30.57488773103	28.2422598770569	23.7531965484435	27.3071688057513	7.91178649306783	7.30751053704511	7.44769907362016	10.3005848097547	23.5006664099039
XM_027350757.1	55.8093547652679	44.5577581068087	34.2364391198165	32.1687706342256	28.2642656313636	20.2969777660299	18.826128841201	22.0602732054065	12.4751527140362	10.9129531374726
XM_027350760.1	14.3230856144878	12.7288617499856	11.3098834728051	9.96365781144872	10.4582767715346	14.8236354471005	13.9957405201034	11.5015099617932	11.1017414060689	10.2106343711996
XM_027350761.1	13.9035288723001	10.719751155973	10.837900855265	8.87931722827258	10.7473997709383	15.8762012776638	13.7480282985086	15.6495955217841	8.35491879013434	10.2646588916822
XM_027350762.1	14.0406117682624	12.3243428384394	12.572436974725	9.90228004258969	12.9905954559671	15.6656881115512	12.0140427473454	14.9896728190583	10.7583885790771	10.9129531374726
XM_027350767.1	109.757705367169	173.963357910423	101.777151689808	87.1905305402956	74.5638245703593	34.7697579362759	59.2032209611452	55.7163310444242	44.9792203359287	52.9980545933695
XM_027350768.1	2.77904416359987	2.31249977767217	2.46020939392788	1.77995529691178	3.61902237184656	2.43844417413842	10.1562010853847	12.9156300390628	9.2705263287792	6.53696697838706
XM_027350769.1	1.19635981930757	3.15524751005999	2.68440113725943	2.40737248969295	4.85527243826247	5.3154574443449	4.83038832109762	5.84502965271455	6.40925277051401	5.99672177356168
XM_027350771.1	1.10497122199935	3.1889574193555	2.65490222366318	2.10048364539781	4.6558772662599	4.82426005674867	4.83038832109762	4.90228293453479	7.32486030915887	4.21391259763794
XM_027350772.1	0.390478552135109	0.573068458023716	1.02066241043051	1.8686120741526	0.598185516007696	0.473654623753506	0.24771222159475	0.471373359089883	0.228901884661215	4.05183903619033
XM_027350773.1	1.55776018139006	1.79336717452128	2.91449266331024	4.62379192071337	4.80542364526183	10.8589708186452	0.990848886378998	2.45114146726739	2.74682261593458	18.3143124435803
XM_027350774.1	8.06296669887496	3.56650840346524	6.16527294161782	13.9600325393809	5.76252047087414	5.68385548504208	0.990848886378998	1.69694409272358	2.97572450059579	11.453198342298
XM_027350775.1	7.93419185721338	3.69460605878819	7.12103774213656	14.4919732028258	6.47037333148325	6.84167789866176	2.4771222159475	0.942746718179767	1.94566601962033	14.5866205302852
XM_027350776.1	1.64914877869828	3.66763813135178	1.35695002542785	1.52080471728478	6.95889150288953	15.4727177092812	1.11470499717637	0.377098687271907	0	1.18853945061583
XM_027350777.1	1.85269610906658	3.72831596808371	1.33925067727009	1.58900223823926	7.02867981309043	13.2798722289409	1.23856110797375	0.377098687271907	1.37341130796729	2.05293177833643
XM_027350778.1	2.15178606389347	4.2407065893755	1.88203068744123	2.59832554836548	9.23199646371878	13.0342735351428	2.22940999435275	0.754197374543813	0.686705653983644	2.16098081930151
XM_027350779.1	69.2767107867788	20.5967545795583	32.7201949609688	45.5968625101616	37.1473205440779	31.2085768762032	9.53692053139786	16.30951822451	19.9144639655257	39.2758263908049
XM_027350780.1	42.4043091510126	21.2035329468775	30.1891881744099	26.276504823759	24.8645779487199	149.727489397636	284.992910944759	304.224365956611	194.795503846694	167.367964454902
XM_027350782.1	0.515099366646314	2.15069221305371	0.637176533679162	0.654696201162955	2.02386099582604	1.96478955038491	0	0.188549343635953	0	0
XM_027350784.1	2.01885719508152	1.67201150105743	3.77586094032096	6.66289779725216	1.3758266868177	30.5419518501798	3.83953943471862	3.11106416999323	4.00578298157126	11.0210021784377
XM_027350785.1	1.87762027196882	1.46301006342525	4.00005268365252	6.21961391104807	1.26615934221629	30.5594946140225	3.09640276993437	3.20533884181121	4.92139052021612	9.40026656396156
XM_027350786.1	1.81115583756284	1.62481762804371	3.48087180435839	6.22643366314352	1.21631054921565	30.2437248648535	1.4862733295685	4.053810888173	3.54797921224883	9.07611944106633
XM_027350787.1	2.18086425394609	1.96191672099884	4.39533812584237	7.48126804870585	1.7646472722227	29.9805834072127	3.22025888073175	4.24236023180895	4.00578298157126	11.3991738218155
XM_027350788.1	1.87762027196882	1.51694591829807	3.57526832786641	5.94000407513473	1.46555451421886	28.7525899382221	2.72483443754225	2.45114146726739	2.86127355826518	6.42891793742199
XM_027350790.1	1.6449947515479	2.93950409056871	1.74633568489844	1.87543182624805	1.43564523841847	0.912223719821568	0.990848886378998	0.188549343635953	1.37341130796729	1.94488273737136
XM_027350791.1	0.77264904996947	0.640488276614741	7.45142557441465	19.4090144636434	3.48941551004489	0	0	0	0	0
XM_027350793.1	49.615700284061	104.615332507694	156.77492619867	40.4547694301943	97.0157209378482	3.01735538094826	0.619280553986874	2.16831745181346	0	0.594269725307915
XM_027350794.1	684.093499177808	79.2722226993277	284.216132717222	177.572705061261	405.240777819414	0.561368442967119	0	0.188549343635953	0.228901884661215	0.108049040965075
XM_027350797.1	100.506686903287	46.4522550092165	60.2957793907504	51.6187036104417	51.4938031696625	159.007611470436	234.95504218262	268.682814681233	239.889175124953	108.15709000604
XM_027350808.1	1078.68869221894	794.266140839011	759.024746179864	269.025580661211	535.236460206486	0.666625026023453	0.24771222159475	0.56564803090786	1.37341130796729	0
XM_027350813.1	2.25148271550243	5.60258692491421	6.50746033933441	6.16505589428449	4.63593774905965	341.154128449424	743.384377005844	878.734216015361	690.253633195893	452.833530684631
XM_027350814.1	27.2213399163975	24.985784769834	14.8556528870753	9.58857144619911	12.9905954559671	43.2604556361536	49.4185882081525	41.1037569126378	30.2150487752804	9.99453628926947
XM_027350815.1	6.84583674381552	4.46319199072588	5.01481531136378	3.15754522019217	4.30693571525541	9.06960890668751	2.22940999435275	1.31984540545167	3.43352826991822	4.1598880771554
XM_027350816.1	2.758274027848	8.78480236241061	7.95880688827028	5.18301159254006	3.89817561265015	2.61387181256565	4.33496387790812	6.03357899635051	5.83699805886098	2.10695629881897
XM_027350817.1	32.5883429946801	24.527330003415	10.932297378773	12.6915586496277	33.3388727588289	752.251256339782	6323.84530509236	6264.17484361728	5133.6970182394	326.200054673563
XM_027350818.1	30.4780972022903	22.6260911191481	11.2154869492971	10.8638650880478	29.7597294213829	748.111164072899	6413.02170486647	6305.84424856082	5177.98953292134	331.818604803747
XM_027350819.1	0.199393303217928	0.0269679274364102	0.011799565438503	0.109116033527159	0.119637103201539	1406.89457465866	8220.57778584336	8801.29481158267	6512.83087332321	923.495153128499
XM_027350820.1	592.729826032493	520.939454289135	394.42407391284	268.166291897185	373.088306334	1676.05320029755	2697.33838094523	2725.66931160134	2826.25156991202	1214.52524496793
XM_027350821.1	396.177877385421	319.354196701969	273.956410568444	166.749758485786	268.515508377255	1167.97967388462	1591.42716763547	1699.39523419085	1831.21507728972	870.335024973682
XM_027350823.1	7.75556868974732	5.09019630362242	4.62542965189318	6.11049787752091	6.46040357288312	23.9283298814734	3.34411499152912	1.41412007726965	2.51792073127336	2.59317698316181
XM_027350824.1	35.1222995564079	17.5426367973848	13.4574043826127	14.3964966734896	17.8558376528297	26.41940234714	34.4319988016702	36.9556713526469	28.9560884096437	19.3407783327485
XM_027350825.1	35.9281808235804	17.5628627429621	13.6343978641902	14.5192522112076	20.677279336666	30.085839990269	39.7578115659573	37.4270447117367	29.5283431212967	17.7740672387549
XM_027350826.1	1.76130751175836	2.3799195962632	2.00002634182626	2.08002438911147	2.05377027162642	3.78923699002805	0.24771222159475	0	0	1.40463753254598
XM_027350827.1	2.78735221790062	2.04956248516717	1.89383025287973	2.10730339749326	1.9740122028254	2.50861522950931	1.11470499717637	1.2255707336337	2.51792073127336	1.94488273737136
XM_027350831.1	8.96854461765638	2.85185832640037	1.18585632656955	0.538760415540348	27.4766547019535	0.806967136765233	6.93594220465299	1.69694409272358	4.00578298157126	9.13014396154887
XM_027350833.1	6.71706190215394	1.24726664393397	0.637176533679162	0.538760415540348	13.1700511107694	0.210513166112669	4.21110776711074	2.45114146726739	2.28901884661215	5.02428040487601
XM_027350834.1	4.27449393773433	0.775327913796792	0.289089353243324	0.497841902967664	3.96796392285105	0.14034211074178	1.23856110797375	0.754197374543813	0.45780376932243	2.05293177833643
XM_027350836.1	129.439486005638	22.6463170647254	34.0004478110464	10.8024873191888	121.860359369368	5.3154574443449	29.1061860373831	11.7843339772471	18.4266017152278	35.7102080389574
XM_027350837.1	42.5870863456291	3.4518947118605	3.24488049558833	2.85065637589703	48.2835409004212	2.10513166112669	16.5967188468482	6.22212833998646	6.1803508858528	5.45647656873631
XM_027350838.1	34.1627192846716	2.63611490690909	2.70800026813644	2.04592562863423	21.2854346112739	1.82444743964314	12.7571794121296	2.73396548272132	3.77688109691004	2.75525054460942
XM_027350840.1	12.34576869091	6.29026907454267	11.8054652212223	25.0489494465785	7.06855884749094	13.1570728820418	1.981697772758	2.26259212363144	5.49364523186916	13.560154641117
XM_027350845.1	8.29559221929587	3.16198949191909	2.82009613980222	4.42601910994539	3.8782360954499	12.3501057452766	2.4771222159475	1.41412007726965	2.86127355826518	3.56561835184749
XM_027350846.1	1.66576488729977	1.07871709745641	0.648976099117665	0.559219671826691	0.568276240207311	1.7191908565868	0.24771222159475	0.188549343635953	0	0.540245204825377
XM_027350855.1	2.72504181064501	1.55065582759358	0.837769146133713	0.688794961640192	0.568276240207311	4.1400922668825	0.990848886378998	0.28282401545393	1.4878622502979	1.45866205302852
XM_027350868.1	2.96597538536668	15.6616238586952	32.5668006102683	34.8830319682137	4.62596799045952	0.526282915281674	1.4862733295685	1.31984540545167	2.28901884661215	2.97134862653957
XM_027350869.1	2.23902063405131	13.5716094823734	31.7113321159768	26.8630035039675	4.51630064585811	0.122799346899057	1.4862733295685	1.03702138999774	1.83121507728972	1.35061301206344
XM_027350871.1	19.6693185570185	19.0460987519647	18.3129255605567	23.5827027460573	14.226845522383	25.4370075719476	16.1012944036587	19.9862304254111	11.1017414060689	15.8291845013835
XM_027350877.1	17.2433667012004	13.5109316456415	18.460420128538	16.4697013105056	5.05466761026503	3.38575342164543	2.72483443754225	2.45114146726739	3.0901754429264	2.91732410605704
XM_027350880.1	14.1070762026684	4.44296604514857	2.75519852989045	4.55559439975889	4.22717764645439	10.4028589587344	16.844431068443	14.8011234754223	13.3907602526811	4.43001067956809
XM_027350881.1	113.708185187174	106.887380394212	84.4376902779275	89.1682586479754	58.3928761209513	123.255458758968	54.9921131940344	62.8812061025904	43.3769071433002	92.1118074227268
XM_027350882.1	152.834966916542	100.334174027164	122.225798594733	186.608876587729	108.969461499402	32.5769124559356	8.79378386661361	11.2186859463392	6.63815465517523	18.2602879230977
XM_027350884.1	24.2512105038805	37.2224818441051	26.7555146318056	25.8468604417458	37.227078612879	60.8733905342469	83.9744431206201	86.9212474161745	95.1087330767348	34.6297176293067
XM_027350885.1	4.67328054417018	16.5515654640967	8.2596958069521	9.98411706773506	9.37157308412057	5.19265809744585	3.22025888073175	1.79121876454156	4.23468486623247	8.58989875672349
XM_027350886.1	6.27258099706398	7.24763049853523	9.09156517036657	6.45148548229329	6.25103864228043	1.82444743964314	4.08725165631337	3.11106416999323	4.46358675089369	3.07939766750465
XM_027350889.1	3.53923113211822	2.3799195962632	2.81419635708297	13.3735338591724	9.49121018732211	14.9288920301568	1.23856110797375	4.80800826271681	5.72254711653037	21.3937101110849
XM_027350890.1	15.0085000942994	12.9580891331951	12.0768552263078	12.0777809610374	13.5090229031738	6.54345091333548	15.1104455172797	13.1984540545167	10.9872904637383	8.64392327720603
XM_027350891.1	5.38361918688405	7.82069895655895	3.36877593269261	3.00751067409232	4.586088956059	4.10500673919705	2.60097832674487	5.27938162180669	2.74682261593458	5.51050108921885
XM_027350892.1	32.8708168409055	31.3097637536722	17.6108514169657	11.5390205454971	16.8488920342168	38.050254774865	65.5198826118113	62.0327340562286	58.026627761618	14.26247340739
XM_027350893.1	1.00112054324001	1.65178555548012	2.28321591235033	4.58287340814068	2.70180458063476	5.36808573587307	0.24771222159475	0.188549343635953	1.14450942330607	2.10695629881897
XM_027350894.1	6.21442461695875	6.8903054600028	10.1535260598318	6.92886812897461	7.0884983646912	1.68410532890136	6.31666165066612	4.053810888173	4.6924886355549	3.07939766750465
XM_027350895.1	115.216097042759	111.397766257951	78.1367223337669	39.8341719895085	69.3197315466919	150.6572558813	192.596252289918	126.233785564271	173.736530457862	64.2351548537373
XM_027350896.1	3.77601067968951	3.43166876628319	3.83485876751348	0.64105669697206	2.71177433923489	2.19284548034031	1.11470499717637	1.50839474908763	0.801156596314252	0.108049040965075
XM_027350898.1	1.379137013924	1.07871709745641	1.00296306227276	2.07320463701602	0.468578654206029	1.47359216278869	0	0.754197374543813	0	1.67476013495867
XM_027350900.1	4.98898660759857	2.36643563254499	2.14752090980755	1.51398496518933	2.37280254683053	5.68385548504208	8.79378386661361	9.05036849452576	7.89711502081191	2.48512794219673
XM_027350901.1	5.81979203767327	3.24289327422832	2.28911569506958	2.35281447292937	3.79847802664887	6.03471076189652	6.44051776146349	8.57899513543588	11.7884470600526	2.8632995855745
XM_027350902.1	15.6897605469607	54.8729903512356	146.37360926463	4.31008332432279	80.2565567310326	0.456111859910784	0.990848886378998	0.377098687271907	0.45780376932243	0.756343286755528
XM_027350903.1	13.5545905916687	42.3261621114458	87.0158953262404	2.39373298550205	40.0485202967153	0.298226985326282	0.371568332392124	0.377098687271907	1.71676413495911	0.486220684342839
XM_027350904.1	0.681260452661253	0.647230258473844	2.53100678655889	2.91203414475606	2.09364930602694	1.92970402269947	0.24771222159475	0.659922702725837	0	1.72878465544121
XM_027350905.1	0.751878914217603	0.775327913796792	2.51920722112039	2.33917496873847	1.99395172002565	1.80690467580041	1.61012944036587	0.377098687271907	0.228901884661215	2.37707890123166
XM_027350906.1	36.8545288781137	18.473030293941	21.8468954093883	33.4304247718834	9.91990980712763	35.7170671837829	51.1525737593158	55.4335070289703	39.2566732193983	17.9361408002025
XM_027350907.1	14.2275429900292	35.375178814711	37.7232107068941	23.3371916706212	25.3231868443258	12.262391926063	7.92679109103199	11.7843339772471	14.5352696759871	14.8027186122153
XM_027350909.1	2.15594009104384	1.5911077187482	3.79946007119797	6.59470027629768	8.03562543170339	0.0877138192136123	0	0.188549343635953	0	2.4311034217142
XM_027350910.1	3.40214823615589	8.81851227170612	24.8321854653296	6.0218411002801	8.68365974071172	0.684167789866176	0.123856110797375	0	0	0.162073561447613
XM_027350911.1	2.92443511386294	3.1956994012146	4.34813986408836	7.92455193490993	9.32172429111993	0.0877138192136123	0.371568332392124	1.03702138999774	1.71676413495911	1.2965884915809
XM_027350913.1	5.01391077050081	3.09456967332807	3.48087180435839	1.73221703224365	3.04077637303912	1.68410532890136	2.22940999435275	1.03702138999774	2.17456790428154	1.08049040965075
XM_027350917.1	4.18310534042611	1.3349124081023	3.56936854514716	14.6556472531166	4.23714740505451	2.31564482723936	0.619280553986874	0.754197374543813	0.114450942330607	1.67476013495867
XM_027350919.1	11.5648115866398	11.9535338361888	10.4603147612329	9.12482830370868	12.3625006641591	7.33287528625799	12.881035522927	7.73052308907409	12.7040545986974	11.1830757398853
XM_027350920.1	17.3098311356064	9.20954721953407	7.4455257916954	7.25621622955608	8.8531456369139	27.5245964692315	32.698013250507	35.9186499626491	37.311007199778	7.50940834707274
XM_027350921.1	12.8941002747593	14.5761647793797	28.0180681337254	5.51035969312154	24.1766646053111	1.0174803028779	3.83953943471862	3.48816285726514	2.97572450059579	4.53805972053317
XM_027350922.1	6.15211420970315	4.71264531951268	6.83784817161249	2.68698232560629	5.56312529887157	0.385940804539894	1.23856110797375	0.754197374543813	1.71676413495911	0.810367807238065
XM_027350924.1	1.91500651632218	0.465196748278075	1.56344242060165	5.06707580691745	5.95194588427658	0.894680955978845	0.495424443189499	0	0	4.1598880771554
