ID	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized
XM_027350742.1	70.8753951647749	12.0778299409158	6.49296353521801	71.2953519332218	59.8110141458657	71.0481035288956	194.579527302444	110.363052274962	137.834163142521	98.8504237639708	86.60827178821	58.0992030165118
XM_027350743.1	1603.55581560303	574.904705187594	1376.50826946622	484.408606125722	438.027721244722	546.182295878385	540.498686951234	827.006248865622	735.674135192301	717.928260183584	632.006307643694	718.880805324306
XM_027350744.1	613.831547409211	579.735837163961	551.901900493531	1244.67025617998	1239.61258729765	1152.31142910928	778.318109209777	1119.87443520567	1288.26763423481	951.705904705675	819.267435834419	1185.22374153684
XM_027350745.1	254.392043359281	132.856129350074	266.211504943939	195.229328190972	158.909655230682	164.298739410571	4399.65931178305	491.617232861193	446.599446534734	353.552610542669	259.82481536463	378.806803667657
XM_027350746.1	806.207619999315	1217.44525804432	867.892792540808	591.68478987571	637.397768397608	521.759510290327	162.14960608537	258.947075034759	219.110235025953	503.632086038333	360.477671767144	506.625050303983
XM_027350748.1	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	443.208923300012	140.93982866283	127.360442538986	143.585652036717	141.616228194235	212.255755020323
XM_027350749.1	361.970768162958	874.434887722307	716.390310052387	451.093021110198	436.85495626147	435.169634114486	10.8099737390247	604.369095791457	824.491285910278	237.385324221507	143.956992296619	262.608397634633
XM_027350750.1	384.752145180207	169.089619172822	333.305461474525	222.548107903702	205.233872069147	239.047264998263	118.909711129271	295.734759126413	277.763070405749	331.184996406296	278.550928183702	265.707021795514
XM_027350751.1	324.001806467543	227.063202889218	335.469782652931	213.219744099355	231.621084192323	236.086927351226	172.959579824395	345.422020756698	294.102074547264	280.677480614486	332.388502538536	233.946124146488
XM_027350752.1	383.486513123693	178.751883125555	339.798425009743	215.218679200286	200.542812136138	213.144310586687	129.719684868296	327.267059776402	263.0998615608	244.600683620337	331.218120487344	251.763213071551
XM_027350753.1	351.845711710847	224.647636901035	346.291388544961	271.855173726677	240.416821566715	276.791569997989	151.339632346346	310.067623058226	274.83042863676	329.74192452653	379.203784586217	288.172046961899
XM_027350754.1	364.502032275985	185.998581090104	341.962746188149	259.861563121089	234.552996650454	238.307180586504	129.719684868296	331.089156824885	265.194605681507	311.703526029455	340.58117689688	218.453003342084
XM_027350755.1	12224.7400338672	21015.4240971936	14795.2995755834	4245.07184267809	4386.72741985511	4490.09212614385	1567.44619215858	5220.02904396637	3795.6763467211	4360.96322065284	10467.8970658615	5197.16737383704
XM_027350756.1	2302.18471079867	4758.66499672084	3532.1721631586	2084.22299857119	2093.97187759693	2024.13086616177	162.14960608537	2166.6512643591	2005.50802116489	1976.28693933953	1670.13518705102	2040.44400993989
XM_027350757.1	1427.63295974761	1297.15893565436	2034.46190770164	1760.3955122203	1790.81212942622	1691.83296528183	3761.87086118059	3157.52992417845	2431.16002649255	2045.5543895683	2068.06508445631	2141.92395120874
XM_027350760.1	479.674549418745	207.738674983753	320.319534404089	334.488473555863	307.850808103721	355.980602056237	735.078214253678	902.014903442112	803.124895879067	756.891200937265	807.563615322498	817.262122432266
XM_027350761.1	413.861682480025	200.491977019203	380.920527399457	325.826421451827	281.463595980545	293.813511468454	789.128082948802	759.6417883861	769.608989947755	777.815743193872	736.170310199785	844.375083839972
XM_027350762.1	448.033748005899	268.127824688332	426.371272145983	352.478889464246	321.337605411122	304.914777644844	626.978476863432	873.349175578485	892.779944245327	940.161329667547	915.238764032165	807.191593909404
XM_027350767.1	7714.02738445184	12539.2030446588	13243.4812906663	6584.4922224682	6447.27549542935	6745.12932877453	11696.3915856247	12327.6962677525	7227.28616526332	5396.36729438495	4989.33868423161	5801.39908520876
XM_027350769.1	1154.25643554062	2239.2296710458	2073.41968891295	243.203770613327	263.285738740134	261.249797351043	227.009448519518	223.592677336286	190.621714984338	351.38800272302	244.609848699134	347.04590601863
XM_027350771.1	1065.66219158465	2174.00938936485	2170.81414194122	232.542783408359	170.637305063205	240.527433821782	335.109185909765	225.981487991588	188.526970863631	336.95728392536	260.995197415822	362.539026823034
XM_027350773.1	384.752145180207	852.694793828659	346.291388544961	626.999309992165	615.115233715815	581.706347642833	227.009448519518	127.084726862077	206.960719125852	347.780323023605	372.181492279064	479.512088896277
XM_027350774.1	408.79915425397	113.531601444609	264.047183765533	875.533574207976	877.228207472697	862.198339699618	32.429921217074	252.736167330973	437.801521227765	417.047773252373	495.071607654227	461.694999971214
XM_027350775.1	382.220881067179	176.336317137371	233.746687267848	987.473939860137	883.678414880585	851.097073523228	54.0498686951234	261.813647821121	505.671230738672	468.276824984066	490.390079449459	430.708758362407
XM_027350776.1	3955.10017660574	5570.29516875039	5679.17877213735	1751.06714841595	1732.1738802636	1562.31819322394	97.2897636512221	259.90259929688	96.3582295525224	503.632086038333	552.420328162637	493.45589762024
XM_027350777.1	4113.30418366997	5676.58007223045	6029.79880303913	1780.38486322961	1761.49300484491	1703.67431586998	54.0498686951234	264.202458476424	95.1013830800982	508.682837617514	548.90918200906	483.385369097378
XM_027350778.1	4572.7286201845	6884.36306632203	6330.63944683756	2116.2059601861	2170.20160150832	2096.65913851418	97.2897636512221	300.512380437017	133.644674901107	668.142280331657	822.778581987995	633.668640900089
XM_027350779.1	2542.6548015363	4333.52538280061	2222.75785022297	5138.59583279445	5202.97184819869	5314.54616084374	1113.42729511954	1459.56331038965	2323.49017868821	2688.44291200405	3822.46777919316	2664.81677835734
XM_027350780.1	608.769019183156	695.683004596753	709.897346517169	669.643258812036	550.026777145314	587.627022936907	2529.53385493178	1502.56190218509	2143.76113313155	1799.5106340682	2605.27044595345	1891.71005021762
XM_027350784.1	31.6408014128459	38.6490558109307	19.478890605654	70.6290402329113	79.7480188611543	90.2902982346382	172.959579824395	118.485008502989	268.127247450497	99.5719597038538	90.119417941786	89.8601006655383
XM_027350785.1	41.7658578649567	24.1556598818317	21.64321178406	70.6290402329113	63.9156915872487	71.0481035288956	151.339632346346	103.674382440116	284.04730276787	91.6350643651408	55.0079564060253	75.1416359013553
XM_027350786.1	49.3596502040397	16.9089619172822	30.3004964976841	75.2932221350847	73.884193944893	55.5063308819497	172.959579824395	115.140673585566	247.179806243427	88.0273846657258	78.4155974298658	80.5642281828964
XM_027350787.1	43.0314899214705	26.5712258700149	21.64321178406	77.9584689363266	100.271406068069	87.3299605876008	194.579527302444	139.028780138588	312.116873985344	127.711861359291	74.9044512762897	116.973062073244
XM_027350788.1	55.6878104866089	43.4801877872971	30.3004964976841	53.9712477251492	65.6748390621271	48.8455711761157	54.0498686951234	107.496479488599	253.882987429689	106.065783162801	80.7563615322498	85.2121644242173
XM_027350793.1	17.7188487911937	1.20778299409158	1.082160589203	0.333155850155242	0.586382491626135	0.370042205879665	18463.4351462542	7413.43498766485	11132.7271039095	7021.26623100146	6277.92932259403	5547.31190401655
XM_027350794.1	0.632816028256919	1.20778299409158	8.65728471362402	0.333155850155242	0.293191245813067	0.370042205879665	4961.77794621233	5617.52713700866	20182.4406541879	29328.2713484242	62053.6563542013	17745.0459133231
XM_027350797.1	5664.96908495594	14065.8407491906	7388.9925030781	3742.67282064399	3813.83172553638	3829.93683085453	659.408398080506	3291.78108300643	4281.65698272513	3726.73312949569	3842.36427406342	3360.45790247504
XM_027350808.1	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	65789.5001757042	56284.6788980994	53899.0230722637	38736.3784685587	31319.4236898986	14954.7348564501
XM_027350813.1	353.111343767361	210.154240971936	428.535593324389	323.827486350895	334.824402718523	351.540095585681	129.719684868296	397.020330911226	462.100553027966	335.514212045594	340.58117689688	733.599270088489
XM_027350814.1	1898.44808477076	2983.22399540621	1930.57449113816	1796.37634403706	1813.68104659963	1692.57304969359	1653.92598207078	1770.58645770999	1054.91313918805	940.161329667547	846.186223011835	934.23518450551
XM_027350815.1	382.220881067179	603.891497045792	209.939154305382	451.759332810508	446.237076127488	506.217737643381	97.2897636512221	316.278530762012	356.106500520191	311.703526029455	290.254748695623	311.411728168503
XM_027350816.1	284.767212715614	173.920751149188	298.676322620029	277.185667329161	241.003204058341	283.452329703823	9869.50602372953	622.524056771754	565.161963766751	282.120552494252	303.128951258735	310.637072128283
XM_027350817.1	2128.79311905628	2845.53673407977	1629.73384733972	1812.36782484452	1817.78572404102	1826.52832822202	259.439369736592	1738.09863279788	776.312171134017	2412.81618296875	1952.1972613883	1799.52598143143
XM_027350818.1	1959.19842348342	2946.99050558347	1731.4569427248	1741.73878461161	1713.40964053157	1613.38401763534	313.489238431716	1603.36971183884	796.421714692805	2153.78478055075	1697.05397422844	1611.28456365793
XM_027350820.1	76658.0680309867	121688.967786704	147628.347579074	25263.8744289723	25415.5763345516	25678.7088348134	120444.727400213	36915.7243427781	28008.4046891493	27001.3179423016	25037.983221151	19944.2944115082
XM_027350821.1	51552.9905579782	88023.2246093947	97690.9650297118	18202.9693407821	18572.4926572746	18574.6385663356	22668.5149307348	22630.6366240709	19453.888649006	19433.1274688688	18373.8278216636	14863.3254437042
XM_027350823.1	1134.0063226364	642.540552856723	1289.93542232998	1092.75118850919	1110.02205664827	1104.94602675668	291.869290953666	360.710408950633	328.455878126859	467.555289044183	451.767471760122	662.330914388235
XM_027350824.1	4908.12111516066	9780.62668615365	6174.80832199233	3006.3983918009	2881.48356385083	3064.68954909538	475.638844517086	1243.13706501927	955.622267866537	1292.27086833045	1509.79284603771	1324.66182877647
XM_027350825.1	4510.71264941532	8756.42670716399	6023.30583950391	2930.43885796551	2912.56183590701	3012.14355586047	551.308660690259	1244.57035141245	968.190732590779	1496.46553931734	1764.93613319758	1428.46573816597
XM_027350826.1	74.6722913343164	86.9603755745941	51.9437082817441	152.585379371101	157.150507755804	155.417726469459	713.458266775629	168.650032264335	142.023651383935	148.636403615898	104.16400255609	108.451845630822
XM_027350827.1	140.485158273036	120.778299409158	90.9014894930522	96.6151965450202	89.7165212187986	113.232914999177	129.719684868296	145.239687842374	134.48257254939	142.864116096834	150.979284603771	110.001157711262
XM_027350831.1	22239.6864970612	39274.6874018702	29006.2324329973	32961.7735026593	32738.9072724703	32550.3925979988	108.099737390247	202.093381438566	84.2087136524217	1988.55305031754	2579.52204082723	2282.13669448858
XM_027350833.1	11133.7652011522	18442.8463197785	13977.186170146	22015.6048899587	21827.5018682912	22480.0640071896	86.4797899121975	88.3859942461815	45.2464730072714	953.148976585441	1297.95369477196	1024.86994121127
XM_027350836.1	175943.105968328	143950.8239338	92464.1293838613	135441.845633812	135537.621879448	134139.559546967	1459.34645476833	1604.80299823202	2414.4020735269	8819.33379318989	8287.47530449074	7773.67336360928
XM_027350837.1	41507.6689254278	59447.0789691878	60746.0025143213	99844.8093564251	99939.5135778086	100955.654692502	508.06876573416	244.614211102945	230.421853277771	3494.39855685336	5757.10930981358	3271.37245784972
XM_027350838.1	25340.4850355201	32962.8134747475	35657.1914142389	79752.1800335625	79409.676163486	81169.4979441162	702.648293036604	186.804993244632	192.297510280903	1540.4792316502	2502.27682544855	1375.01447139078
XM_027350840.1	280.970316546072	835.785831911377	499.958192211787	881.53037951077	874.296295014567	831.854878817486	43.2398949560987	445.752068279391	838.316597106945	511.568981377046	227.054117931253	441.55394292549
XM_027350845.1	211.360553437811	495.19102757755	177.474336629292	358.47569476704	405.190301713659	336.738407350495	75.6698161731728	224.070439467347	200.25753793959	280.677480614486	232.906028187213	230.072843945387
XM_027350846.1	68.3441310517473	28.986791858198	2.164321178406	72.6279753338428	63.3293090956225	86.5898761758415	32.429921217074	76.4419409696705	46.0843706555542	41.1275485733309	53.8375743548332	31.7608976490265
XM_027350866.1	88.5942439559687	41.0646217991139	127.694949525954	57.9691179270121	56.2927191961089	42.1848114702818	129.719684868296	65.9311740863408	57.8149377315134	21.64607819649	21.0668769214565	15.4931208044031
XM_027350868.1	1292.21032970063	2417.98155417135	1549.6539637387	196.561951591593	201.71557711939	197.602537939741	508.06876573416	1109.8414304534	2312.59750926054	334.792676105711	433.04135894105	385.004051989418
XM_027350869.1	1013.77127726758	2215.07401116397	1445.76654717521	205.224003695629	159.496037722309	170.219414704646	432.398949560987	961.735169824667	2251.84992976003	326.855780766998	348.773851255224	384.229395949198
XM_027350871.1	1309.92917849182	1372.04148128804	776.991303047756	1635.12891256193	1694.0590183079	1692.57304969359	108.099737390247	1349.67802024574	1300.41715013491	1029.63178621304	813.415525578458	1192.19564589882
XM_027350877.1	529.034199622784	478.282065660268	653.624995878613	778.918377662956	783.993391304142	800.031249111835	194.579527302444	957.435310645123	1310.89087073845	365.81872152068	362.818435869528	354.792466420832
XM_027350880.1	389.814673406262	454.126405778436	655.789317057019	275.85304392854	275.013388572657	268.650641468636	97.2897636512221	314.84524436883	195.649100874035	305.931238510391	386.226076893369	300.566543605421
XM_027350881.1	683.441310517473	659.449514774005	893.86464668168	1092.75118850919	1175.11051321877	1051.65994911001	2237.66456397811	7574.44082583222	5995.99557111174	4226.03599989472	2586.54433313438	3910.46369103135
XM_027350882.1	1919.96382973149	1084.58912869424	1579.95446023638	4257.73176498399	4357.40829527381	4588.52335290784	8442.58949017828	7110.05603444147	8679.36278973742	7886.38782292117	8987.36377110357	6981.97489050428
XM_027350884.1	3159.01761305854	7246.69796454951	4850.24376080786	2315.43315857893	2152.02374426791	2148.46504733733	1751.215745722	2637.72472558469	1899.93291748126	2694.21519952312	4057.71457148276	3190.03357362661
XM_027350885.1	1123.88126618429	1804.42779317283	1105.96812216547	702.29253212725	702.486224968109	686.058249700898	626.978476863432	1172.90603175338	586.528353797962	678.243783490019	346.43308715284	613.527583854365
XM_027350886.1	372.095824615068	149.765091267357	406.892381540329	116.604547554335	122.553940749862	166.518992645849	281.059317214642	513.594290889973	645.6001380019	452.40303430664	236.417174340789	354.792466420832
XM_027350889.1	348.048815541305	748.825456336783	348.455709723367	603.012088780988	708.350049884371	563.204237348849	172.959579824395	168.650032264335	199.838589115449	686.902214768615	678.821589691375	691.767843916601
XM_027350890.1	1111.22494561915	975.888659226001	1426.28765656956	1304.63830920793	1207.36155025821	1317.35025293161	918.847767817098	918.258815898167	857.588243017449	977.681198541463	869.593864035676	1035.71512577435
XM_027350891.1	416.392946593053	268.127824688332	435.028556859607	345.815772461141	316.646545478113	280.491992056786	248.629395997568	554.204072030111	239.21977858474	331.906532346179	493.901225603035	481.061400976718
XM_027350892.1	1625.07156056377	3695.81596192025	2380.7532962466	2138.86055799665	2135.01865201076	2156.60597586669	918.847767817098	2218.72733664469	1250.56224006208	1219.39573840227	1087.28492555739	1161.20940429002
XM_027350893.1	244.266986907171	212.569806960119	307.333607333653	317.830681048101	358.866084875194	350.059926762163	140.529658607321	117.051722109808	162.133194942722	195.536239708293	188.431510241916	216.903691261644
XM_027350894.1	346.783183484792	149.765091267357	350.620030901773	129.930781560544	100.271406068069	124.334181175567	172.959579824395	488.27289794377	721.010926347352	513.012053256812	238.757938443173	335.426065415328
XM_027350895.1	2066.7771482871	4727.26263887446	3300.58979706916	922.84170493002	1046.69274755265	943.607624993145	2626.823618583	7894.06369151166	5548.55822692872	5016.83939000649	2715.2863587655	3375.17636723923
XM_027350896.1	1221.33493453585	2589.48673933236	1240.15603522664	334.488473555863	267.976798673143	279.011823233267	140.529658607321	243.180924709764	272.316735691911	196.257775648176	105.334384607282	171.198984888655
XM_027350900.1	192.376072590103	246.387730794683	290.019037906405	217.883926001528	158.909655230682	166.518992645849	64.8598424341481	167.694508002215	152.49737198747	171.725553692154	220.031825624101	228.523531864946
XM_027350901.1	292.361005054697	270.543390676515	331.141140296119	223.880731304323	209.924932002156	224.245576763077	118.909711129271	229.803585040072	162.552143766864	274.905193095422	313.662389719463	322.256912731585
XM_027350902.1	11.3906885086245	55.5580177282129	25.9718541408721	1.99893510093145	0.293191245813067	2.96033764703732	118.909711129271	3888.50598470092	10394.1203269482	5808.36431605814	4187.62697916507	4157.57896786158
XM_027350903.1	1170.7096522753	2270.63202889218	1233.66307169142	45.3091956211129	39.8740094305772	49.5856555878751	205.389501041469	2999.39065879744	6179.07620726153	2898.40987051001	2137.11762547664	2059.03575490518
XM_027350904.1	45.5627540344982	16.9089619172822	69.2582777089921	73.2942870341532	80.9207838444066	54.7662464701904	75.6698161731728	45.8651645818023	179.729045556661	151.52254737543	197.794566651452	144.086023480949
XM_027350905.1	35.4376975823875	24.1556598818317	82.2442047794282	51.9723126242178	80.3344013527804	51.0658244113937	21.6199474780494	54.9426450719507	178.891147908379	144.3071879766	184.92036408834	143.311367440729
XM_027350906.1	777.098082699497	1202.95186211522	1476.06704367289	1241.33869767843	1223.19387753212	1306.98907116698	356.729133387814	1309.06823910561	1551.36749579561	717.928260183584	526.671923036412	720.430117404746
XM_027350907.1	2772.99983582182	2674.03154891877	2595.0210929088	2394.05793921557	2519.09918402587	2530.34860380515	2432.24409128055	2506.81790167413	2678.75878156012	1832.70128730282	1955.70840754188	2152.76913577182
