ID	logFC
XM_027367149.1	13.7749075275878
XM_027367225.1	17.5185671808875
XM_027367243.1	17.7151172242369
XM_027358642.1	17.9800281949876
XM_027367223.1	17.718490697223
XM_027358624.1	13.8127873464912
XM_027381155.1	11.9784291254235
XM_027363214.1	12.3048526641261
XM_027368030.1	16.9033381140885
XM_027368031.1	15.3131783460412
XM_027370962.1	15.9668434905335
XM_027363209.1	11.4538966425934
XM_027367241.1	18.9811170942661
XM_027363210.1	11.9460828164072
XM_027367224.1	15.8567182261471
XM_027363215.1	12.569000192581
XM_027370790.1	17.8136498770294
XM_027354432.1	15.4042044278353
XM_027365225.1	18.9156409397471
XM_027370793.1	16.8561482781907
XM_027368559.1	20.9048887611891
XM_027363211.1	11.843255156722
XM_027363212.1	13.775849173877
XM_027363208.1	11.3029070010462
XM_027363224.1	10.3554529641757
XM_027363217.1	11.3472487166244
XM_027367239.1	17.1548156181851
XM_027370370.1	11.7438155161361
XM_027363225.1	10.4483190175703
XM_027363229.1	10.0700504530522
XM_027378454.1	14.6013230443478
XM_027363223.1	10.8283903366413
XM_027363563.1	17.3089937261154
XM_027363560.1	16.7130366335561
XM_027360043.1	13.5560897734707
XM_027363221.1	11.0829831165573
XM_027363227.1	10.9591972785843
XM_027363561.1	17.8209387655092
XM_027363216.1	11.3082868515272
XM_027356802.1	7.49678390618715
XM_027363213.1	11.0956903155982
XM_027367242.1	15.7217839184541
XM_027361148.1	12.966986759403
XR_003475816.1	17.619755251516
XM_027363562.1	17.8497347314463
XM_027367246.1	16.627470031702
XM_027379534.1	15.5972305884049
XM_027363219.1	11.2215203499191
XM_027367236.1	18.2469481547317
XM_027353008.1	8.07658350947019
XM_027363232.1	10.9330958461662
XM_027363228.1	11.3306807340993
XM_027381156.1	12.6315658469304
XR_003476908.1	16.7303396362012
XM_027373383.1	12.5484119712859
XM_027365815.1	15.782873513469
XM_027363559.1	17.8651674427068
XM_027382986.1	10.4646186935504
XM_027363230.1	11.0842217541506
XM_027363564.1	16.6604670755945
XM_027367222.1	15.7984268182244
XM_027381154.1	12.1441596089856
XM_027370783.1	16.4875770517043
XM_027367001.1	13.0415998319358
XM_027357870.1	8.47923465982061
XM_027363218.1	10.4582140423467
XM_027363226.1	11.1360523213092
XM_027371770.1	12.9104972560138
XM_027357709.1	15.756789101348
XM_027357706.1	15.4772551529177
XM_027355456.1	8.97063972575592
XM_027368450.1	14.5393842562171
XM_027357161.1	8.09729474510817
XM_027365705.1	16.4663564484683
XM_027362845.1	17.8176681308711
XM_027356798.1	6.86993167486587
XM_027356797.1	6.87653407286099
XM_027361149.1	11.3389385716791
XM_027356801.1	6.89202433739126
XM_027365822.1	15.2521263266882
XM_027365831.1	15.9187067301253
XR_003476140.1	17.2930118039091
XM_027373336.1	10.4961320446258
XM_027365728.1	16.3980969307015
XM_027371784.1	13.9934142340897
XM_027352301.1	15.910583159777
XM_027365662.1	15.7470431507142
XM_027365734.1	17.9846387025942
XM_027369512.1	9.74729094316261
XM_027365763.1	18.1093996075063
XM_027365636.1	17.9797256619756
XM_027383586.1	11.5092829852787
XM_027373337.1	10.3288388083924
XM_027367438.1	7.23972311964183
XM_027365858.1	14.6046565300728
XM_027371767.1	13.1953036922583
XM_027378527.1	8.73061607960611
XM_027363220.1	10.7104232409132
XM_027365826.1	15.983830071984
XM_027371495.1	15.9448900395679
XM_027354936.1	7.10115930081783
XM_027365780.1	15.8166617956133
XM_027363565.1	16.7841004595424
XM_027350690.1	15.080595920033
XR_003475626.1	14.5342681126535
XM_027377318.1	9.13110089337674
XM_027362399.1	8.25573843600398
XM_027376200.1	9.99447595923846
XM_027365630.1	15.7335723107556
XM_027376198.1	10.4078190050403
XM_027356631.1	11.9414896240334
XM_027365505.1	12.7806468450809
XM_027373988.1	13.2494071200986
XM_027356630.1	12.0321401114138
XM_027360238.1	12.8014688223836
XR_003476755.1	14.7676719770413
XM_027351027.1	15.2530067218546
XM_027354939.1	7.08249576793459
XM_027356611.1	17.0026866622043
XM_027365668.1	17.5609475687028
XM_027371768.1	13.1656014830074
XM_027359703.1	17.7622753771612
XM_027364463.1	-9.97355805546734
XM_027365772.1	15.860121264839
XM_027354938.1	7.09608472691381
XM_027355828.1	8.31121140903503
XM_027354940.1	7.09070225335797
XM_027366299.1	15.1551253635865
XM_027363007.1	5.8830417905203
XM_027355909.1	19.1533560581173
XM_027356799.1	7.9336700687283
XM_027365647.1	16.9865236754178
XM_027383587.1	11.129938431427
XM_027377145.1	10.3638066452801
XM_027356629.1	12.3273850716965
XR_003476309.1	16.3724622176775
XM_027367206.1	16.0804371859499
XM_027354226.1	16.5715518141442
XM_027367205.1	16.0558889101913
XM_027365741.1	17.656145868351
XM_027375035.1	17.2277557868198
XM_027381865.1	6.20232102786784
XM_027372166.1	10.6214052869733
XM_027363873.1	11.0137446337392
XM_027350644.1	11.7031388873486
XM_027366518.1	10.3176683082848
XM_027352823.1	8.49656469402043
XM_027365721.1	16.9463734730702
XM_027362623.1	14.2132969681503
XM_027353560.1	7.93772240388268
XM_027377953.1	9.60871214083544
XM_027373341.1	8.03642854015996
XM_027381851.1	7.40249106882692
XM_027372710.1	11.2305020351497
XM_027371486.1	12.3763268948248
XM_027365697.1	17.4804549230153
XM_027383691.1	10.0589186699062
XM_027368554.1	17.4297254700018
XM_027367319.1	13.5725409173842
XM_027369484.1	6.36087024754223
XR_003476575.1	12.3324866096118
XM_027365681.1	15.6321277031645
XM_027356800.1	6.56758320807582
XM_027354937.1	6.79784433134605
XM_027381853.1	6.48276095586545
XM_027353808.1	13.1075313346926
XM_027365370.1	7.5511106579819
XM_027355579.1	8.12253091394796
XR_003476216.1	5.67515573736116
XM_027365675.1	20.2986060951608
XR_003476379.1	15.3979266410888
XM_027351285.1	6.05577000592304
XM_027381854.1	6.52416069873273
XM_027365712.1	16.2664311115217
XM_027357707.1	14.5284706493535
XM_027383519.1	12.7116026651658
XM_027375879.1	12.7906384285342
XM_027357062.1	9.75331814014284
XM_027355187.1	10.2949644082708
XM_027365226.1	15.3448721290729
XM_027355829.1	8.247279065272
XM_027355548.1	-6.65030867143217
XM_027383692.1	10.0178817854795
XM_027350645.1	11.5565194864238
XM_027376055.1	8.68278822038089
XM_027373933.1	-7.25931363512013
XM_027365655.1	16.6411822956398
XM_027352824.1	9.00205019354905
XM_027373331.1	8.58857374948156
XM_027359148.1	7.90695507559917
XM_027383520.1	13.6999551774643
XM_027356931.1	14.476322457236
XM_027373991.1	12.137327075938
XM_027374657.1	6.66803028201731
XM_027356825.1	8.93975866506416
XM_027354945.1	10.2668154829594
XM_027373333.1	8.5210907251223
XM_027355580.1	8.19394022992359
XM_027363252.1	8.79966360182246
XM_027380973.1	9.32285725478778
XM_027366703.1	6.85868368228821
XR_003476289.1	9.17603536108266
XM_027361578.1	-7.23130896539579
XM_027380481.1	13.6371393540304
XM_027363872.1	8.91427925602752
XR_003476776.1	15.1507955837379
XM_027365689.1	16.2576546001726
XM_027373334.1	8.53820545295965
XR_003476287.1	9.67653921938742
XM_027383714.1	13.4175644192049
XM_027356628.1	9.34172151949748
XM_027373332.1	8.54916600332303
XM_027382944.1	-7.99074298670742
XM_027367247.1	15.5518928579148
XM_027370936.1	15.5657766890633
XM_027373338.1	8.49884773265597
XM_027365614.1	-6.83339468440876
XM_027373339.1	8.46342600285089
XR_003476288.1	9.02229522329867
XM_027373340.1	8.51949769915319
XM_027375315.1	8.33603466972525
XM_027373330.1	8.50534568269708
