ID	DESeq2_muscle_1_normalized	DESeq2_muscle_2_normalized	DESeq2_muscle_3_normalized	DESeq2_muscle_wssv_1_normalized	DESeq2_muscle_wssv_2_normalized	DESeq2_muscle_wssv_3_normalized
XM_027350785.1	68.1965888956437	43.1651590581306	43.3358260856521	123.425998445808	139.035707307544	199.186431838964
XM_027350786.1	49.1649826922083	54.5912305735182	20.801196521113	163.120791915817	161.409269403011	191.583896272591
XM_027350787.1	55.5088514266868	57.1303575769376	45.0692591290782	154.437555844252	189.376222022344	196.652253316839
XM_027350788.1	39.6491795904905	33.0086510444528	38.1355269553739	120.324842705964	154.217767300896	202.734281769938
XM_027350793.1	0	29.1999605393237	8.66716521713043	583.017279090752	91.8914157492387	372.52424275226
XM_027350797.1	3324.18721686673	3618.25597987271	3288.32248337928	1122.61837782368	1608.49930350624	885.948811334627
XM_027350817.1	71138.5580212581	84357.4164346044	88505.6243312491	15294.2798777647	22093.8925692735	17455.4216603916
XM_027350818.1	71752.3273213189	84918.56350236	89753.6961225158	15306.0642695762	22254.5027828874	17497.9958595633
XM_027350819.1	90249.4625838746	118523.909392616	115051.417958276	24906.6222089865	33919.1191925168	31409.115438912
XM_027350824.1	401.249697455764	497.668892670212	481.894386072452	97.9965213790839	94.2885831166101	105.421826520368
XM_027350825.1	409.179533373862	504.016710178761	556.432006939773	88.0728230115817	94.2885831166101	108.969676451341
XM_027350836.1	255.340716562759	158.695437713716	407.35676520513	155.057786992221	32.7612873540764	19.7665924725689
XM_027350857.1	0	5.0782540068389	0	52.0994164293864	151.021544144401	113.531197791165
XM_027350868.1	31.7193436723924	17.7738890239361	20.801196521113	284.06586576975	147.026265198782	267.102416231893
XM_027350869.1	25.3754749379139	13.965198518807	20.801196521113	208.397665717545	152.619655722649	245.815316646049
XM_027350882.1	91.986096649938	151.078056703457	123.073746083252	267.939855922558	420.303345079126	345.661950417744
XM_027350917.1	1.58596718361962	10.1565080136778	8.66716521713043	71.3265820164218	42.3499568235622	56.2587631911577
XM_027350920.1	517.025301859997	483.703694151405	457.626323464487	96.7560590831461	149.423432566153	216.925681493833
XM_027350924.1	0	0	6.93373217370434	34.1127131382887	51.1395705039241	45.1083776938111
XM_027350951.1	257067.834825721	186905.138721706	290103.887281703	59829.9774576706	64931.2734242012	17241.5369931243
XM_027350967.1	3.17193436723924	552.26012324373	201.078233037426	26.0497082146932	75.1112441776386	15.7119068371702
XM_027350998.1	50.7509498758279	24.1217065324848	22.5346295645391	109.780913190493	101.480085218724	68.9296558017788
XM_027351003.1	404.421631823003	231.06055731117	145.608375647791	76.2884312001729	102.279141007848	62.8476273486806
XM_027351009.1	274.372322766195	148.538929700038	97.0722504318608	47.1375672456353	47.1442915583051	27.8759637433664
XM_027351020.1	22.2035405706747	63.4781750854862	19.0677634776869	192.271655870354	59.9291841842861	199.186431838964
XM_027351022.1	33.305310856012	96.4868261299391	41.602393042226	349.810367454451	314.827980914783	246.828988054899
XM_027351023.1	34.8912780396317	79.9825006077127	39.8689599988	386.404005184616	316.426092493031	264.568237709769
XM_027351024.1	44.4070811413494	68.5564290923251	53.7364243462086	416.175100287122	313.229869336535	239.733288192951
XM_027351025.1	30.1333764887728	63.4781750854862	36.4020939119478	390.125392072429	283.664805138954	237.199109670827
XM_027351037.1	76798.8748995965	89143.67083605	99663.7328317828	26067.0746868363	30364.119986705	22181.6646041533
XM_027351045.1	1193192.89479312	1670010.49098251	1814874.92810537	689481.196101907	445880.321833191	424485.5460056
XM_027351058.1	3.17193436723924	2.53912700341945	0	52.0994164293864	82.3027462797529	32.43748508319
XM_027351135.1	65.0246545284045	71.0955560957446	6.93373217370434	58.9219590570441	340.397766166745	39.5331849451378
XM_027351137.1	9.51580310171773	20.3130160273556	17.3343304342609	60.1624213529819	53.5367378712956	70.4501629150533
XM_027351138.1	4.75790155085886	10.1565080136778	5.20029913027826	91.794209899395	107.073475742591	82.6142198212496
XM_027351149.1	12.687737468957	19.0434525256459	8.66716521713043	61.4028836489197	107.073475742591	61.3271202354061
XM_027351150.1	3.17193436723924	11.4260715153875	3.46686608685217	49.6184918375108	83.1018020688767	39.026349240713
XM_027351151.1	26.9614421215336	3.80869050512917	1.73343304342609	41.5554869139153	47.1442915583051	42.5741991716869
XM_027351152.1	14.2737046525766	5.0782540068389	3.46686608685217	55.2005721692308	45.5461799800574	46.6288848070856
XM_027351167.1	7.92983591809811	3.80869050512917	0	38.4543311740709	43.9480684018098	48.1493919203602
XM_027351169.1	7.92983591809811	6.34781750854862	10.4005982605565	63.8838082407952	42.3499568235622	76.0253556637266
XM_027351232.1	33.305310856012	15.2347620205167	0	59.542190205013	90.293304170991	70.4501629150533
XM_027351234.1	25.3754749379139	30.4695240410334	13.8674643474087	46.5173360976664	78.3074673341338	71.9706700283278
XM_027351256.1	52.3369170594475	59.6694845803571	41.602393042226	310.115573984443	214.946007274306	256.458866438971
XM_027351279.1	15.8596718361962	21.5825795290653	3.46686608685217	43.416180357822	46.3452357691813	35.9853350141639
XM_027351347.1	4.75790155085886	5.0782540068389	3.46686608685217	46.5173360976664	63.1254073407814	166.242111051349
XM_027351365.1	0	39.3564685530015	0	246.231765743648	581.712614482137	777.992806292135
XM_027351384.1	45.993048324969	39.3564685530015	53.7364243462086	142.032932884875	135.839484151048	207.295803109761
XM_027351415.1	1191.06135489834	4178.1334841267	946.454441710643	205.91674112567	1045.16497217395	365.428542890312
XM_027351444.1	333.053108560121	232.33012081288	344.953175641791	75.0479689042351	91.8914157492387	72.4775057327527
XM_027351445.1	256.926683746379	281.843097379559	306.817648686417	63.2635770928263	115.064033633829	53.7245846690335
XM_027351446.1	432.969041128157	410.069011052241	454.159457377634	88.6930541595506	147.825320987906	114.03803349559
XM_027351447.1	342.568911661838	276.76484337272	263.481822600765	52.0994164293864	108.671587320839	57.2724346000074
XM_027351449.1	642.316709365947	704.607743448897	466.293488681617	240.029454263959	168.600771505125	193.104403385866
XM_027351480.1	12.687737468957	11.4260715153875	13.8674643474087	35.9734065821954	59.1301283951623	34.9716636053142
XM_027351486.1	0	0	0	38.4543311740709	55.933905238667	35.9853350141639
XM_027351522.1	145.908980893005	96.4868261299391	50.2695582593565	365.936377301642	344.393045112364	222.500874242506
XM_027351545.1	0	2.53912700341945	0	55.2005721692308	78.3074673341338	118.092719130989
XM_027351589.1	25.3754749379139	31.7390875427431	26.0014956513913	66.3647328326707	77.50841154501	85.6552340477986
XM_027351591.1	19.0316062034355	35.5477780478723	17.3343304342609	43.416180357822	309.234590390916	112.517526382315
XM_027351617.1	177.628324565398	106.643334143617	143.874942604365	437.883190466033	365.168495629583	512.917732877942
XM_027351628.1	57.0948186103064	36.817341549582	27.7349286948174	65.124270536733	230.927123056782	451.083776938111
XM_027351629.1	79.2983591809811	41.8955955564209	34.6686608685217	64.5040393887641	162.208325192134	416.618949037222
XM_027351630.1	93.5720638335577	36.817341549582	43.3358260856521	88.0728230115817	182.983775709354	431.824020169967
XM_027351642.1	44.4070811413494	48.2434130649695	32.9352278250956	143.893626328781	94.2885831166101	221.487202833657
XM_027351648.1	0	7.61738101025835	3.46686608685217	44.0364115057909	42.3499568235622	33.4511564920397
XM_027351659.1	80.8843263646007	68.5564290923251	156.008973908348	610.927680749352	519.386262930479	467.302519479706
XM_027351660.1	196.659930768833	138.38242168636	216.679130428261	663.027097178738	560.937163964918	428.276170238993
XM_027351669.1	98.3299653844165	30.4695240410334	55.4698573896347	314.457192020225	253.300685152249	173.844646617721
XM_027351679.1	6.34386873447849	2.53912700341945	0	110.401144338462	171.79699466162	154.078054145153
XM_027351717.1	9.51580310171773	17.7738890239361	20.801196521113	95.5155967872084	78.3074673341338	78.052698481426
XM_027351718.1	9.51580310171773	12.6956350170972	17.3343304342609	110.401144338462	80.7046347015053	89.7099196831974
XM_027351719.1	7.92983591809811	21.5825795290653	6.93373217370434	97.9965213790839	82.3027462797529	75.5185199593017
XM_027351720.1	3.17193436723924	8.88694451196807	6.93373217370434	103.578601710804	87.0970810144958	71.9706700283278
XM_027351722.1	23.7895077542943	24.1217065324848	13.8674643474087	88.0728230115817	82.3027462797529	86.6689054566483
XM_027351753.1	171.284455830919	140.921548689779	152.542107821496	40.3150246179775	35.9575105105717	81.6005484123999
XM_027351766.1	82.4702935482203	44.4347225598404	32.9352278250956	241.269916559896	199.763947280954	175.365153730996
XM_027351782.1	9.51580310171773	5.0782540068389	10.4005982605565	62.0231147968885	55.1348494495432	42.5741991716869
XM_027351783.1	57.0948186103064	30.4695240410334	39.8689599988	292.749101841314	193.371500967963	280.786980251364
XM_027351839.1	20.6175733870551	12.6956350170972	8.66716521713043	93.0346721953328	181.385664131106	109.983347860191
XM_027351843.1	0	0	0	42.1757180618842	288.459139873697	1246.30899718069
XM_027351980.1	69.7825560792633	64.747738587196	57.2032904330608	386.404005184616	53.5367378712956	153.064382736303
XM_027351988.1	50.7509498758279	24.1217065324848	13.8674643474087	103.578601710804	111.06875468821	56.7655988955825
XM_027352043.1	74.5404576301222	71.0955560957446	104.005982605565	4.96184918375108	11.1867810477334	16.7255782460199
XM_027352078.1	436.140975495396	586.538337789893	584.166935634591	119.084380410026	178.189440974611	174.351482322146
XM_027352079.1	34.8912780396317	30.4695240410334	27.7349286948174	143.893626328781	91.0923599601149	112.010690677891
XM_027352106.1	0	2.53912700341945	0	63.2635770928263	51.938626293048	56.7655988955825
XM_027352110.1	23.7895077542943	13.965198518807	13.8674643474087	39.0745623220398	43.149012612686	63.8612987575303
XM_027352131.1	36.4772452232513	46.9738495632598	20.801196521113	854.058290753155	495.414589256765	297.005722792959
XM_027352132.1	136.393177791287	124.417223167553	72.8041878238956	1219.9946680548	785.47184070871	602.627652561139
XM_027352134.1	137.979144974907	58.3999210786473	64.1370226067652	888.791235039413	614.473901836213	475.411890750504
XM_027352136.1	1382.96338411631	741.425084998479	650.037391284782	7465.1020969535	4672.07919900694	3191.54443076324
XM_027352137.1	12.687737468957	22.852143030775	20.801196521113	489.362375747451	271.678968302097	197.159089021264
XM_027352138.1	57.0948186103064	63.4781750854862	62.4035895633391	899.955395702853	518.587207141356	399.386535086777
XM_027352147.1	87.2281950990792	106.643334143617	69.3373217370434	387.024236332585	115.064033633829	244.294809532775
XM_027352149.1	3.17193436723924	3.80869050512917	0	70.7063508684529	70.3169094428957	55.245091782308
XM_027352202.1	25.3754749379139	53.3216670718084	20.801196521113	153.817324696284	57.5320168169147	118.599554835413
XM_027352258.1	6.34386873447849	10.1565080136778	19.0677634776869	337.405744495074	45.5461799800574	277.23913032039
XM_027352259.1	19.0316062034355	20.3130160273556	48.5361252159304	908.018400626448	42.3499568235622	483.521262021301
XM_027352271.1	68.1965888956437	30.4695240410334	48.5361252159304	327.482046127571	172.596050450744	288.389515817736
XM_027352272.1	60.2667529775456	36.817341549582	46.8026921725043	295.850257581158	171.79699466162	212.36416015401
XM_027352273.1	65.0246545284045	29.1999605393237	41.602393042226	270.420780514434	159.811157824763	198.679596134539
XM_027352301.1	2535.96152660777	1484.11973349867	2000.3817321137	350.43059860242	723.944544946176	395.838685155803
XM_027352308.1	277.544257133434	143.460675693199	143.874942604365	37.2138688781331	80.7046347015053	40.0400206495627
XM_027352341.1	342.568911661838	331.356073946238	318.9516799904	30.3913262504754	56.7329610277908	69.9433272106285
XM_027352342.1	3.17193436723924	6.34781750854862	10.4005982605565	67.6051951286085	76.7093557558862	77.5458627770011
XM_027352348.1	379.04615688509	325.00825643769	445.492292160504	43.416180357822	60.7282399734099	67.9159843929291
XM_027352352.1	196.659930768833	265.338771857332	292.950184339008	100.477445970959	117.461201001201	45.615213398236
XM_027352361.1	22.2035405706747	20.3130160273556	8.66716521713043	73.1872754603285	66.3216304972766	62.3407916442558
XM_027352367.1	99.9159325680362	78.7129371060029	65.8704556501912	501.766998706828	254.898796730497	1073.47802197182
XM_027352368.1	120.533505955091	91.4085721231002	62.4035895633391	248.092459187554	230.128067267659	283.827994477913
XM_027352419.1	4.75790155085886	2.53912700341945	3.46686608685217	41.5554869139153	43.9480684018098	43.5878705805366
XM_027352447.1	6.34386873447849	5.0782540068389	15.6008973908348	39.0745623220398	36.7565662996955	35.9853350141639
XM_027352456.1	33.305310856012	10.1565080136778	0	64.5040393887641	44.7471241909336	85.1483983433738
XM_027352479.1	36.4772452232513	22.852143030775	6.93373217370434	2738.9407494306	2348.42496423489	1170.28364151696
XM_027352483.1	3.17193436723924	7.61738101025835	6.93373217370434	2562.17487225947	3329.66547327894	1379.60678744443
XM_027352487.1	20.6175733870551	79.9825006077127	39.8689599988	213.979746049265	111.867810477334	327.415865058449
XM_027352498.1	4.75790155085886	3.80869050512917	1.73343304342609	62.0231147968885	70.3169094428957	63.8612987575303
XM_027352504.1	38.0632124068709	36.817341549582	12.1340313039826	106.679757450648	150.222488355277	131.270447446035
XM_027352512.1	136.393177791287	162.504128218845	164.676139125478	62.6433459448574	63.1254073407814	35.4784993097391
XM_027352525.1	11.1017702853374	29.1999605393237	17.3343304342609	103.578601710804	119.059312579448	162.694261120375
XM_027352530.1	26.9614421215336	20.3130160273556	32.9352278250956	102.338139414866	71.1159652320195	100.353469476119
XM_027352531.1	6.34386873447849	13.965198518807	22.5346295645391	54.5803410212619	39.1537336670669	42.5741991716869
XM_027352559.1	12.687737468957	783.3206805549	591.100667808295	79.3895869400173	160.610213613887	62.3407916442558
XM_027352573.1	15.8596718361962	22.852143030775	6.93373217370434	58.3017279090752	50.3405147148003	46.6288848070856
XM_027352579.1	859.594213521835	481.164567147986	532.163944331808	129.008078777528	247.707294628383	110.997019269041
XM_027352601.1	104.673834118895	43.1651590581306	72.8041878238956	254.294770667243	199.763947280954	246.828988054899
XM_027352667.1	15.8596718361962	17.7738890239361	10.4005982605565	42.7959492098531	153.418711511772	121.133733357538
XM_027352675.1	28.5474093051532	3.80869050512917	13.8674643474087	101.717908266897	109.470643109963	46.1220491026608
XM_027352683.1	7.92983591809811	10.1565080136778	10.4005982605565	63.2635770928263	51.938626293048	45.615213398236
XM_027352706.1	3.17193436723924	5.0782540068389	3.46686608685217	47.7577983936042	38.3546778779431	36.4921707185888
XM_027352735.1	12.687737468957	10.1565080136778	24.2680626079652	99.2369836750217	139.834763096668	150.530204214179
XM_027352764.1	25.3754749379139	7.61738101025835	3.46686608685217	70.086119720484	59.1301283951623	78.052698481426
XM_027352765.1	307.677633622207	238.677938321428	261.748389557339	55.8208033171997	33.5603431432002	32.9443207876149
XM_027352767.1	182.386226116256	198.051906266717	204.545099124278	35.9734065821954	38.3546778779431	35.4784993097391
XM_027352768.1	144.323013709386	147.269366198328	117.873446952974	35.3531754342265	25.5697852519621	26.3554566300919
XM_027352769.1	141.151079342146	119.338969160714	149.075241734643	29.1508639545376	19.1773389389716	29.3964708566409
XM_027352778.1	6.34386873447849	10.1565080136778	0	62.0231147968885	133.442316783677	68.4228200973539
XM_027352782.1	3.17193436723924	10.1565080136778	3.46686608685217	439.123652761971	397.92978298366	1371.49741617363
XM_027352783.1	0	5.0782540068389	0	341.127131382887	298.047809343183	970.590373973576
XM_027352821.1	702.583462343492	778.242426548061	776.578003454886	251.193614927399	340.397766166745	150.023368509754
XM_027352827.1	6.34386873447849	1.26956350170972	10.4005982605565	55.2005721692308	111.867810477334	62.3407916442558
XM_027352828.1	38.0632124068709	73.634683099164	22.5346295645391	207.777434569577	309.234590390916	236.692273966402
XM_027352831.1	38.0632124068709	87.599881617971	67.6038886936173	404.390708475713	749.514330198138	474.398219341654
XM_027352835.1	10370.6394136887	4350.79412035923	1563.55660517033	162.500560767848	385.943946146802	394.825013746953
XM_027352848.1	118.947538771472	68.5564290923251	84.9382191278782	21.0878590309421	20.7754505172192	34.4648279008894
XM_027352883.1	9312.79930221442	29999.7855454008	26837.0103783227	2893.37830527485	4207.02872973688	4042.01474278813
XM_027352886.1	25.3754749379139	30.4695240410334	39.8689599988	190.410962426448	71.1159652320195	80.5868770035502
XM_027352887.1	337.811010110979	148.538929700038	102.272549562139	650.002243071392	473.041027161298	455.13846257351
XM_027352895.1	120.533505955091	105.373770641907	154.275540864922	15.5057786992221	16.7801715716001	14.6982354283205
XM_027352899.1	6293.11778460266	7123.52080809326	7247.48355456446	1633.06861260208	3352.0390353744	776.979134883286
XM_027352901.1	12.687737468957	0	0	61.4028836489197	137.437595729296	85.6552340477986
XM_027352925.1	15.8596718361962	7.61738101025835	10.4005982605565	104.819064006742	108.671587320839	51.1904061469092
XM_027352929.1	17.4456390198158	17.7738890239361	13.8674643474087	71.3265820164218	92.6904715383625	92.7509339097464
XM_027352972.1	15.8596718361962	2.53912700341945	0	58.3017279090752	57.5320168169147	67.9159843929291
XM_027352974.1	9.51580310171773	11.4260715153875	3.46686608685217	38.4543311740709	67.9197420755242	41.5605277628372
XM_027352978.1	65.0246545284045	43.1651590581306	45.0692591290782	117.843918114088	142.231930464039	172.324139504447
XM_027352987.1	854.836311970976	154.886747208586	227.079728688817	155.057786992221	95.0876389057339	41.5605277628372
XM_027353003.1	1406.7528918706	1374.93727235163	2887.89945034786	121.565305001902	394.733559827164	408.002742061999
XM_027353004.1	1273.53164844656	1481.58060649525	2929.50184339008	101.717908266897	388.341113514174	478.959740681478
XM_027353005.1	1344.90017170944	1367.31989134137	2984.97170077972	71.9468131643907	345.192100901488	379.113106909783
XM_027353006.1	1411.51079342146	1386.36334386702	2738.82420861321	93.6549033433017	331.608152486383	419.659963263771
XM_027353007.1	1165.68587996042	1434.60675693199	2787.36033382915	81.8705115318929	321.220427227773	349.209800348717
XM_027353018.1	0	5.0782540068389	0	69.4658885725152	310.832701969164	105.421826520368
XM_027353057.1	153.838816811103	321.19956593256	218.412563471687	44.0364115057909	47.9433473474289	114.03803349559
XM_027353066.1	38.0632124068709	10.1565080136778	8.66716521713043	102.338139414866	90.293304170991	164.721603938074
XM_027353070.1	76.1264248137418	10.1565080136778	34.6686608685217	342.987824826794	246.908238839259	375.058421274385
XM_027353072.1	222.035405706747	137.11285818465	192.411067820295	752.960613634227	620.06729236008	834.758405187718
XM_027353074.1	9.51580310171773	5.0782540068389	6.93373217370434	58.9219590570441	40.7518452453145	36.4921707185888
XM_027353084.1	38.0632124068709	34.2782145461626	20.801196521113	156.918480436128	48.7424031365527	121.133733357538
XM_027353114.1	526.541104961714	771.894609039512	873.650253886747	1499.71891578876	1436.70230884462	3190.02392364997
XM_027353116.1	20.6175733870551	29.1999605393237	20.801196521113	51.4791852814175	54.3357936604194	103.394483702668
XM_027353133.1	356.842616314415	491.321075161663	539.097676505512	119.704611557995	103.877252586096	77.5458627770011
XM_027353184.1	104.673834118895	125.686786669263	138.674643474087	213.979746049265	1063.5432553238	599.58663833459
XM_027353225.1	3.17193436723924	25.3912700341945	0	50.2387229854797	275.674247247716	87.682576865498
XM_027353228.1	9.51580310171773	15.2347620205167	6.93373217370434	114.122531226275	72.7140768102671	67.4091486885042
XM_027353273.1	3.17193436723924	12.6956350170972	5.20029913027826	99.2369836750217	58.3310726060385	32.9443207876149
XM_027353305.1	141.151079342146	297.077859400076	10.4005982605565	772.187779221262	396.331671405412	653.311223003624
XM_027353310.1	2007.83445446244	3184.06526228799	3109.7788799064	650.622474219361	755.107720722005	511.904061469092
XM_027353338.1	325.123272642022	378.329923509498	315.484813903547	46.5173360976664	83.1018020688767	45.1083776938111
XM_027353352.1	220.449438523127	177.738890239361	190.677634776869	528.43693806949	771.887892293605	385.195135362881
XM_027353368.1	19.0316062034355	8.88694451196807	6.93373217370434	103.578601710804	88.6951925927434	54.7382560778831
XM_027353375.1	38.0632124068709	39.3564685530015	17.3343304342609	112.261837782368	71.9150210211433	126.202090401786
XM_027353393.1	85.6422279154596	71.0955560957446	78.0044869541738	241.890147707865	227.730899900287	250.883673690298
XM_027353394.1	95.1580310171773	59.6694845803571	62.4035895633391	215.840439493172	227.730899900287	214.898338676134
XM_027353405.1	4345.55008311776	4409.19404143787	4314.51484508753	1257.20853693293	1517.40694354612	1640.62717522322
XM_027353433.1	3.17193436723924	10.1565080136778	10.4005982605565	38.4543311740709	55.933905238667	385.701971067306
XM_027353445.1	7474.66333639928	7899.22410763791	5590.32156504912	1932.64025707105	1395.15140781018	2048.62991728522
XM_027353455.1	30.1333764887728	25.3912700341945	38.1355269553739	137.071083701124	134.241372572801	125.188418992936
XM_027353474.1	1630.37426476097	1734.22374333548	2178.92533558659	463.312667532757	192.572445178839	276.732294615965
XM_027353504.1	82.4702935482203	50.782540068389	74.5376208673217	116.60345581815	372.359997731698	490.616961883249
XM_027353505.1	55.5088514266868	44.4347225598404	52.0029913027826	95.5155967872084	296.449697764935	424.728320308019
XM_027353531.1	68.1965888956437	48.2434130649695	36.4020939119478	261.117313294901	14.3830042042287	2331.95107605871
XM_027353536.1	1310.00889366981	1247.98092218066	1466.48435473847	319.419041203976	412.312787187888	392.797670929254
XM_027353545.1	47.5790155085886	39.3564685530015	20.801196521113	365.316146153674	429.892014548612	429.796677352268
XM_027353553.1	545.57271116515	421.495082567629	712.440980848121	949.573887540364	2606.51998412188	1662.42111051349
XM_027353572.1	2332.95772710446	2504.84878887329	2085.31995124158	641.319006999827	979.642397465797	702.981122037259
XM_027353581.1	19.0316062034355	17.7738890239361	15.6008973908348	73.1872754603285	104.67630837522	72.9843414371775
XM_027353586.1	115.775604404232	133.304167679521	131.740911300382	27.290170510631	10.3877252586096	10.1367140884969
XM_027353587.1	107.845768486134	144.730239194909	135.207777387235	19.8473967350043	7.99055789123815	11.1503854973466
XM_027353588.1	79.2983591809811	125.686786669263	110.939714779269	25.4294770667243	11.1867810477334	10.1367140884969
XM_027353707.1	23.7895077542943	15.2347620205167	15.6008973908348	125.286691889715	143.030986253163	109.983347860191
XM_027353715.1	9.51580310171773	10.1565080136778	10.4005982605565	57.0612656131375	44.7471241909336	38.5195135362881
XM_027353746.1	77.7123919973615	60.9390480820668	52.0029913027826	410.593019955402	87.8961368036196	236.185438261977
XM_027353771.1	0	5.0782540068389	3.46686608685217	97.9965213790839	98.2838620622292	104.408155111518
XM_027353780.1	25.3754749379139	33.0086510444528	52.0029913027826	80.0098180879862	360.37416089484	126.202090401786
XM_027353781.1	22.2035405706747	38.0869050512917	45.0692591290782	80.6300492359551	306.837423023545	120.120061948688
XM_027353793.1	0	342.782145461626	235.746893905948	38.4543311740709	70.3169094428957	54.2314203734583
XM_027353815.1	147.494948076625	72.3651195974543	60.670156519913	439.123652761971	157.413990457391	338.566250555796
XM_027353839.1	6.34386873447849	34.2782145461626	24.2680626079652	57.6814967611063	318.024204071278	75.5185199593017
XM_027353840.1	19.0316062034355	43.1651590581306	34.6686608685217	48.3780295415731	315.627036703907	84.1347269345241
XM_027353873.1	30.1333764887728	15.2347620205167	6.93373217370434	111.641606634399	73.5131325993909	134.818297377008
XM_027353895.1	0	0	0	39.0745623220398	43.9480684018098	45.615213398236
XM_027353912.1	1314.76679522067	1508.24144003115	1568.75690430061	376.480306817113	405.920340874898	337.552579146946
XM_027353925.1	82.4702935482203	258.990954348784	395.222733901147	96.1358279351772	115.863089422953	19.7665924725689
XM_027353939.1	9.51580310171773	74.9042466008737	52.0029913027826	272.281473958341	12.784892625981	221.487202833657
XM_027353940.1	11.1017702853374	5.0782540068389	6.93373217370434	44.0364115057909	52.7376820821718	58.286106008857
XM_027353951.1	0	176.469326737652	135.207777387235	20.4676278829732	43.9480684018098	13.6845640194708
XM_027353953.1	9.51580310171773	22.852143030775	20.801196521113	76.2884312001729	84.6999136471243	42.067363467262
XM_027353958.1	0	0	0	217.08090178911	441.877851385469	70.4501629150533
XM_027353959.1	0	2.53912700341945	0	247.472228039585	520.185318719603	110.997019269041
XM_027353960.1	0	3.80869050512917	0	303.913262504754	497.012700835013	129.243104628335
XM_027353961.1	0	0	0	208.397665717545	449.069353487584	91.2304267964719
XM_027353962.1	0	0	3.46686608685217	255.535232963181	561.736219754042	97.31245524957
XM_027353964.1	0	2.53912700341945	0	222.042750972861	474.639138739546	102.380812293818
XM_027353965.1	0	1.26956350170972	1.73343304342609	256.15546411115	461.854246113565	98.8329623628446
XM_027353966.1	0	2.53912700341945	0	230.725987044425	398.728838772783	76.5321913681514
XM_027353970.1	112.603670036993	227.251866806041	244.414059123078	55.2005721692308	59.9291841842861	80.5868770035502
XM_027353979.1	0	2.53912700341945	0	46.5173360976664	141.432874674915	31.9306493787652
XM_027353980.1	0	0	0	189.17050013051	505.003258726251	88.6962482743477
XM_027354009.1	82.4702935482203	71.0955560957446	98.8056834752869	32.252019694382	14.3830042042287	40.5468563539875
XM_027354032.1	2832.53738994464	3844.23828317705	4080.501384225	1038.26694169991	980.44145325492	1676.61251023738
XM_027354044.1	57.0948186103064	64.747738587196	76.2710539107478	223.283213268799	165.40454834863	309.67661540358
XM_027354120.1	72.9544904465026	50.782540068389	38.1355269553739	316.317885464132	167.801715716001	191.583896272591
XM_027354129.1	7.92983591809811	15.2347620205167	31.2017947816695	62.6433459448574	39.9527894561907	52.2040775557589
XM_027354132.1	6224.92119570701	6929.27759233168	6567.97780154144	19999.3533662567	28113.1798287432	22126.419512371
