ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gills_1	gills_2	gills_3	gills_wssv_1	gills_wssv_2	gills_wssv_3	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_wssv_1_normalized	gills_wssv_2_normalized	gills_wssv_3_normalized	Expression
XM_027350785.1	25.0258113689992	-3.63458185093272	1.24848196561005	-2.91120092324021	0.00360042408944484	0.0221696819021483	127	217	678	0	2	0	26.7268429652792	31.2919735790596	83.0130725326394	0	9.12297913701712	0	Up_gills_Down_gills_wssv
XM_027350789.1	214.6148565809	6.7857916098865	1.10964563577593	6.11527805914494	9.63887456116914e-10	2.01622850687507e-08	0	54	30	58	89	49	0	7.78694273395953	3.67314480232918	645.350152425785	405.972571597262	224.906327926064	Down_gills_Up_gills_wssv
XM_027350816.1	2038.01362790498	4.75915853550796	0.472643478946065	10.0692355813737	7.55630763945445e-24	4.64195802687079e-22	391	1303	1349	337	1078	681	82.2850047198752	187.896044117579	165.169077944735	3749.70692012913	4917.28575485223	3125.73896566632	Down_gills_Up_gills_wssv
XM_027350894.1	99.7941440667147	-2.43142578471421	0.697358564521238	-3.48662210291125	0.000489162026137596	0.00424710627517858	711	1022	1721	2	2	13	149.628231089083	147.375101372345	210.716073493617	22.2534535319236	9.12297913701712	59.6690257763028	Up_gills_Down_gills_wssv
XM_027350902.1	1058.12742539464	-3.78047753803834	0.671454595714151	-5.6302802336433	1.79917055922763e-08	3.34979190973438e-07	8050	8139	24810	23	28	13	1694.10303835037	1173.66531317957	3037.69075152623	255.914715617122	127.72170791824	59.6690257763028	Up_gills_Down_gills_wssv
XM_027350903.1	616.390967239989	-4.7469485007266	0.698268709675195	-6.7981687206558	1.05957325749123e-11	2.73243384222888e-10	4017	6278	14749	7	11	3	845.367938515956	905.304194144406	1805.8404229851	77.8870873617326	50.1763852535942	13.7697751791468	Up_gills_Down_gills_wssv
XM_027350928.1	253.574059259546	-2.17765819550955	0.445366338240999	-4.8895886566334	1.01046905977724e-06	1.5247933986752e-05	1808	3455	2959	10	23	14	380.489228986021	498.220132330189	362.294515669734	111.267267659618	104.914260075697	64.2589508360184	Up_gills_Down_gills_wssv
XM_027350931.1	329.640319778498	-2.38731297336762	0.510283823457439	-4.67840222171326	2.89118981787847e-06	3.99951782812683e-05	3542	3587	3331	5	26	29	745.405336874164	517.254881235423	407.841511218616	55.633633829809	118.598728781223	133.107826731752	Up_gills_Down_gills_wssv
XM_027350940.1	75.7114915860718	3.56261004674958	0.780273060164925	4.56585037806708	4.97473513208526e-06	6.62709896778482e-05	82	75	52	25	22	9	17.2567017571094	10.8151982416105	6.36678432403724	278.168169149045	100.352770507188	41.3093255374404	Down_gills_Up_gills_wssv
XM_027350968.1	92.8677180813175	4.41319520282273	0.835041226278925	5.28500278062751	1.25702847993974e-07	2.14190710812611e-06	70	39	39	15	71	9	14.7313307682641	5.62390308563744	4.77508824302793	166.900901489427	323.865759364108	41.3093255374404	Down_gills_Up_gills_wssv
XM_027350970.1	112.703723302309	5.22408212686135	0.845927552129439	6.17556682450034	6.59265140982437e-10	1.41852840671165e-08	42	30	38	12	104	11	8.83879846095846	4.32607929664418	4.65265008295029	133.520721191542	474.39491512489	50.4891756568716	Down_gills_Up_gills_wssv
XM_027350971.1	138.303834429299	5.70300776409903	0.760669189480154	7.49735606880109	6.51179145205063e-14	2.0419370727501e-12	38	26	33	19	114	18	7.99700813134337	3.74926872375829	4.04045928256209	211.407808553274	520.009810809976	82.6186510748807	Down_gills_Up_gills_wssv
XM_027350972.1	109.014317084138	5.23998968112643	0.749421888501831	6.99204248170772	2.70912814385158e-12	7.42989143959802e-11	33	28	49	15	90	13	6.94477021932451	4.03767401020124	5.99946984380432	166.900901489427	410.534061165771	59.6690257763028	Down_gills_Up_gills_wssv
XM_027350973.1	132.850507349827	5.00389198998996	0.915584153920121	5.46524529565692	4.62267112372192e-08	8.26816891052457e-07	60	33	55	26	100	6	12.6268549442264	4.7586872263086	6.73409880427015	289.294895915007	456.148956850856	27.5395503582936	Down_gills_Up_gills_wssv
XM_027350974.1	105.041173968777	5.10834113722699	0.840897560923249	6.07486734961911	1.24090255459643e-09	2.57386726750505e-08	43	30	36	21	76	7	9.04924604336223	4.32607929664418	4.40777376279501	233.661262085198	346.673207206651	32.1294754180092	Down_gills_Up_gills_wssv
XM_027350977.1	129.684786054709	5.24497395682134	0.818336370918633	6.40931301994256	1.46176799558802e-10	3.3810478484297e-09	53	28	40	23	98	12	11.1537218674	4.03767401020124	4.89752640310557	255.914715617122	447.025977713839	55.0791007165872	Down_gills_Up_gills_wssv
XM_027350979.1	123.420613555404	5.40729274146439	0.825125817537514	6.5532948146039	5.62812474884829e-11	1.36003831343497e-09	39	25	43	24	91	9	8.20745571374714	3.60506608053682	5.26484088333848	267.041442383083	415.095550734279	41.3093255374404	Down_gills_Up_gills_wssv
XM_027351006.1	50.8273708443204	5.25971973465138	0.806255799634386	6.52363646504809	6.86229182193967e-11	1.649049764944e-09	2	25	30	7	33	15	0.420895164807546	3.60506608053682	3.67314480232918	77.8870873617326	150.529155760783	68.848875895734	Down_gills_Up_gills_wssv
XM_027351014.1	106.686910501252	-3.06648662017004	0.823030366397962	-3.72584869935077	0.000194659146386412	0.00188000040875597	968	1354	1413	2	0	10	203.713259766852	195.250378921874	173.005120189704	22.2534535319236	0	45.899250597156	Up_gills_Down_gills_wssv
XM_027351020.1	8115.29208261488	5.9742462939165	0.354400350422978	16.8573374343062	9.26707045969405e-64	1.92911377593486e-61	1331	1898	1704	1518	4131	2657	280.105732179422	273.696616834355	208.634624772297	16890.37123073	18843.5134075089	12195.4308836643	Down_gills_Up_gills_wssv
XM_027351045.1	1882.92399584532	9.42995592461845	1.3291225974803	7.0948729202975	1.29470399172359e-12	3.66719599491805e-11	64	19	2	17	1520	906	13.4686452738415	2.73985022120798	0.244876320155278	189.154355021351	6933.46414413301	4158.47210410233	Down_gills_Up_gills_wssv
XM_027351053.1	148.189108301391	2.86776423006655	0.441881730706643	6.48989091601617	8.58985456639487e-11	2.03867454942542e-09	162	210	358	18	80	47	34.0925083494112	30.2825550765093	43.8328613077948	200.281081787312	364.919165480685	215.726477806633	Down_gills_Up_gills_wssv
XM_027351119.1	12.587759071607	-4.4735062514397	1.36167948051634	-3.28528579261793	0.00101878975955032	0.00792555131270171	172	125	174	0	0	0	36.1969841734489	18.0253304026841	21.3042398535092	0	0	0	Up_gills_Down_gills_wssv
XM_027351148.1	997.241769863425	3.99512547670534	0.452851647575429	8.82215069348931	1.12282008275861e-18	5.01294196121532e-17	466	913	999	232	242	424	98.0685734001582	131.657013261205	122.315721917562	2581.40060970314	1103.88047557907	1946.12822531941	Down_gills_Up_gills_wssv
XM_027351161.1	21167.9434414118	4.9696181619405	0.478164806627511	10.393107340942	2.66525647761086e-25	1.7643793647571e-23	4062	11677	11349	2815	12896	7175	854.838079724126	1683.85426489714	1389.55067872113	31321.7358461825	58824.9694754864	32932.7123034594	Down_gills_Up_gills_wssv
XM_027351167.1	4923.9616118303	9.34222978359218	0.61886023292334	15.0958637937711	1.72415093537189e-51	2.63627255410226e-49	46	166	96	1081	2865	959	9.68058879057356	23.9376387747645	11.7540633674534	12027.9916340047	13068.667613777	4401.73813226726	Down_gills_Up_gills_wssv
XM_027351168.1	182.833096362285	6.65438908278024	0.61785591398847	10.7701309190745	4.76323400598421e-27	3.48725242183878e-25	16	37	16	52	61	50	3.36716131846037	5.33549779919449	1.95901056124223	578.589791830014	278.250863679022	229.49625298578	Down_gills_Up_gills_wssv
XM_027351178.1	596.740038874457	3.84267581319327	0.403981062128759	9.51201967969605	1.86996135137445e-21	1.00651689187065e-19	306	554	731	83	335	195	64.3969602155545	79.8882643446959	89.5022950167542	923.51832157483	1528.09900545037	895.035386644541	Down_gills_Up_gills_wssv
XM_027351181.1	29.8916190691924	-2.86717736528199	0.94195953474315	-3.04384345561489	0.00233576649484817	0.0157216102446384	287	397	354	0	0	4	60.3984561498828	57.2484493589247	43.3431086674843	0	0	18.3597002388624	Up_gills_Down_gills_wssv
XM_027351188.1	153.078055626709	-3.32231874765256	0.772910389894169	-4.29845269398885	1.71994599734364e-05	0.000207812775818905	2363	927	1680	2	4	9	497.287637220115	133.675850266305	205.696108930434	22.2534535319236	18.2459582740342	41.3093255374404	Up_gills_Down_gills_wssv
XM_027351212.1	1283.89431495014	-2.26483615013909	0.387142595977218	-5.8501342235985	4.9117648150331e-09	9.66577135240796e-08	10212	11238	21209	49	82	91	2149.09071150733	1620.54930452291	2596.79093708665	545.209611532128	374.042144617702	417.683180434119	Up_gills_Down_gills_wssv
XM_027351275.1	35.9465031539844	3.03195119372944	0.62142420105325	4.87903623417079	1.06605479843018e-06	1.5988971186872e-05	33	60	52	10	6	12	6.94477021932451	8.65215859328837	6.36678432403724	111.267267659618	27.3689374110514	55.0791007165872	Down_gills_Up_gills_wssv
XM_027351325.1	145.9161116358	-3.00965544429301	1.01556372192662	-2.96353185852622	0.00304130578153899	0.0194327581687545	1672	1230	1952	8	4	0	351.868357779108	177.369251162412	238.999288471552	89.0138141276944	18.2459582740342	0	Up_gills_Down_gills_wssv
XM_027351326.1	153.836284126769	-3.60216359064921	0.752576358074786	-4.78644266724528	1.69763404809519e-06	2.45436128770631e-05	1934	1283	2165	1	10	2	407.005624368897	185.01199125315	265.078616568089	11.1267267659618	45.6148956850856	9.17985011943119	Up_gills_Down_gills_wssv
XM_027351329.1	139.466226122642	-3.3186217965768	0.667611381614165	-4.97088858574125	6.66467416666962e-07	1.03461132301633e-05	1624	1283	1885	3	2	8	341.766873823727	185.01199125315	230.79593174635	33.3801802978854	9.12297913701712	36.7194004777248	Up_gills_Down_gills_wssv
XM_027351330.1	138.370055609482	-3.21014762526221	0.649401943631727	-4.94323686084111	7.68360366275771e-07	1.18322017901183e-05	1579	1279	1947	1	10	4	332.296732615557	184.435180680264	238.387097671164	11.1267267659618	45.6148956850856	18.3597002388624	Up_gills_Down_gills_wssv
XM_027351334.1	461.357989576662	1.90586319856687	0.444148884822517	4.29104578148036	1.77833643683655e-05	0.000213970034510181	629	1844	1493	79	164	122	132.371529331973	265.909674100396	182.800172995915	879.011414510983	748.084289235404	559.970857285303	Down_gills_Up_gills_wssv
XM_027351335.1	29642.0486942077	10.2134199358678	0.572658730645767	17.8350898873933	3.77442222744318e-71	1.00329949608867e-68	309	407	213	6253	16871	6791	65.0283029627658	58.6904757911394	26.0793280965371	69575.4224675592	76956.8905103079	31170.1810805286	Down_gills_Up_gills_wssv
XM_027351341.1	129.946305672044	2.92893649443781	0.457108998144237	6.40752316477834	1.47902621305831e-10	3.41259664233477e-09	165	172	268	12	55	66	34.7238510966225	24.8028546340933	32.8134269008073	133.520721191542	250.881926267971	302.935053941229	Down_gills_Up_gills_wssv
XM_027351342.1	127.926581302174	3.41698964929285	0.429402179963179	7.95755077346336	1.75478122373543e-15	6.22568993505148e-14	106	153	180	17	73	39	22.3074437347999	22.0630044128853	22.0388688139751	189.154355021351	332.988738501125	179.007077328908	Down_gills_Up_gills_wssv
XM_027351343.1	148.96352484289	3.67700459208059	0.487904934279531	7.5363136007433	4.83443177356433e-14	1.52984088248433e-12	76	178	193	19	90	45	15.9940162626867	25.6680704934222	23.6305648949844	211.407808553274	410.534061165771	206.546627687202	Down_gills_Up_gills_wssv
XM_027351344.1	153.248164140947	3.66533528977355	0.424073230291011	8.64316591560918	5.46764320324854e-18	2.35585883455681e-16	101	166	181	24	85	43	21.2552058227811	23.9376387747645	22.1613069740527	267.041442383083	387.726613323228	197.366777567771	Down_gills_Up_gills_wssv
XM_027351345.1	121.569678972368	3.46228722691727	0.449719308055386	7.69877380157061	1.37378106402345e-14	4.59113911493176e-13	85	139	193	14	70	42	17.8880445043207	20.0441674077847	23.6305648949844	155.774174723465	319.304269795599	192.776852508055	Down_gills_Up_gills_wssv
XM_027351384.1	51780.4390511835	8.04883157864592	0.534287412945716	15.0646101398307	2.76793589628027e-51	4.19512249262549e-49	2822	2217	2086	10631	28572	13267	593.883077543447	319.697260022005	255.406001921955	118288.23224894	130330.879951427	60894.5357672468	Down_gills_Up_gills_wssv
XM_027351389.1	141.797372855674	4.62004592469803	0.678870315286425	6.8054911529734	1.0070506810052e-11	2.60087020424632e-10	55	88	77	10	36	118	11.5746170322075	12.6898326034896	9.42773832597822	111.267267659618	164.213624466308	541.61115704644	Down_gills_Up_gills_wssv
XM_027351390.1	2048.82788845705	7.86556833205245	0.74286775936104	10.5881137429061	3.38340785150097e-26	2.34773176137485e-24	31	156	191	149	705	1605	6.52387505451696	22.4956123425498	23.3856885748291	1657.88228812831	3215.85014579854	7366.82972084353	Down_gills_Up_gills_wssv
XM_027351410.1	619.828758109382	3.7555755019836	0.517324483453024	7.25961291628029	3.88199614412678e-13	1.15032193517903e-11	254	909	580	136	180	246	53.4536859305583	131.080202688319	71.0141328450307	1513.23484017081	821.068122331541	1129.12156469004	Down_gills_Up_gills_wssv
XM_027351433.1	9.31698360737861	-4.04114535167585	1.32891882168973	-3.04092717005655	0.00235850872132249	0.0158376656381695	92	115	163	0	0	0	19.3611775811471	16.5833039704694	19.9574200926552	0	0	0	Up_gills_Down_gills_wssv
XM_027351450.1	411.106441612295	1.59734274336466	0.28377722189189	5.62886172722207	1.81402741987023e-08	3.37381762761226e-07	1011	1370	1641	59	128	134	212.762505810214	197.557621213418	200.921020687406	656.476879191746	583.870664769096	615.04995800189	Down_gills_Up_gills_wssv
XM_027351451.1	479.06464218161	1.67481584057165	0.35327119146935	4.74087862530097	2.12793388025305e-06	3.02355605123455e-05	1137	1436	1917	84	125	150	239.27890119309	207.074995666035	234.713952868834	934.645048340792	570.18619606357	688.48875895734	Down_gills_Up_gills_wssv
XM_027351467.1	231.709018919109	3.7540519632619	0.63558140394269	5.90648489709495	3.49484319350219e-09	6.96469442875788e-08	195	159	251	72	45	63	41.0372785687357	22.9282202722142	30.7319781794874	801.12432714925	205.267030582885	289.165278762083	Down_gills_Up_gills_wssv
XM_027351469.1	3693.55333763483	3.53421123567648	0.724490819797518	4.87820016361867	1.07058252443217e-06	1.60330361587989e-05	4663	2573	3328	1147	1077	594	981.317076748793	371.033401008849	407.474196738383	12762.3556005582	4912.72426528372	2726.41548547106	Down_gills_Up_gills_wssv
XM_027351487.1	187.569055071475	-8.3724771356626	1.62527654877584	-5.15141693391734	2.58525727191307e-07	4.27855125901476e-06	4374	583	987	0	0	0	920.497725434103	84.0701409981186	120.84646399663	0	0	0	Up_gills_Down_gills_wssv
XM_027351566.1	340.071747354051	-3.418086069223	0.699600526433081	-4.88576829215687	1.03026305304389e-06	1.55195161556166e-05	3427	4993	3454	6	21	3	721.20386489773	720.003797604814	422.901404908166	66.7603605957708	95.7912809386798	13.7697751791468	Up_gills_Down_gills_wssv
XM_027351589.1	1180.75639503429	5.84501128079337	0.473865013827244	12.3347601326066	5.886395641631e-35	5.52745347261415e-33	154	391	265	164	723	401	32.408927690181	56.3832334995959	32.4461124205744	1824.78318961774	3297.95695803169	1840.55994894595	Down_gills_Up_gills_wssv
XM_027351642.1	3837.61051344341	4.94706032234896	0.347357352518502	14.2419910978722	5.02739618857896e-46	6.63079017910437e-44	1337	1834	1448	688	1744	1458	281.368417673844	264.467647668181	177.290455792422	7655.18801498172	7955.23780747893	6692.11073706534	Down_gills_Up_gills_wssv
XM_027351643.1	5817.78821869677	11.6444518247026	0.932966142881363	12.4811086806859	9.46593307770188e-36	9.34585095523046e-34	1	48	30	1235	3409	1221	0.210447582403773	6.92172687463069	3.67314480232918	13741.5075559628	15550.1179390457	5604.29849791274	Down_gills_Up_gills_wssv
XM_027351645.1	21.9421065303001	-5.27638512193442	1.38705902310839	-3.80400908254796	0.000142372956267978	0.00141618879585384	288	142	413	0	0	0	60.6089037322866	20.4767753374491	50.566960112065	0	0	0	Up_gills_Down_gills_wssv
XM_027351646.1	12.0899535057855	-4.41899605175986	1.42240334130267	-3.10671096126141	0.00189181270768072	0.0132334979608532	63	136	324	0	0	0	13.2581976914377	19.6115594781203	39.6699638651551	0	0	0	Up_gills_Down_gills_wssv
XM_027351649.1	42.8531796906093	-2.33419107657955	0.706983089527097	-3.3016222186317	0.000961274452928989	0.00755980882917936	336	616	498	0	4	4	70.7103876876677	88.8288282244272	60.9742037186643	0	18.2459582740342	18.3597002388624	Up_gills_Down_gills_wssv
XM_027351653.1	64.1312388213572	-3.24195177225162	0.948014190748515	-3.41972916005814	0.000626835110571226	0.0052422347727249	558	708	949	4	1	0	117.429750981305	102.095471400803	116.19381391368	44.5069070638472	4.56148956850856	0	Up_gills_Down_gills_wssv
XM_027351673.1	8048.67070345276	-1.78468815606951	0.404439935973724	-4.41273968598753	1.02070694681271e-05	0.000129294535388783	41370	95081	122588	342	941	603	8706.21648404409	13710.9315201409	15009.4491675976	3805.34055395894	4292.36168396656	2767.7248110085	Up_gills_Down_gills_wssv
XM_027351676.1	73.2709025572573	5.38453828025731	1.63311556040451	3.29709569292427	0.000976902111032137	0.00765483658703549	48	2	0	7	73	4	10.1014839553811	0.288405286442946	0	77.8870873617326	332.988738501125	18.3597002388624	Down_gills_Up_gills_wssv
XM_027351683.1	117.496282176442	5.59503395354907	1.22882390687182	4.55316170385405	5.2845621351633e-06	7.01280065832193e-05	60	9	4	19	98	7	12.6268549442264	1.29782378899326	0.489752640310557	211.407808553274	447.025977713839	32.1294754180092	Down_gills_Up_gills_wssv
XM_027351712.1	412.200675694098	1.93390591959203	0.556495784643839	3.47514926969256	0.000510569159995297	0.00440860267186344	748	1472	1193	31	110	242	157.414791638022	212.266290822008	146.068724972624	344.928529744816	501.763852535942	1110.76186445117	Down_gills_Up_gills_wssv
XM_027351721.1	49.5510429164846	-4.47391222286589	1.13033156547703	-3.95805298154068	7.5563199022562e-05	0.00080691035396281	561	530	658	2	0	0	118.061093728517	76.4274009073806	80.5643093310866	22.2534535319236	0	0	Up_gills_Down_gills_wssv
XM_027351729.1	52.8746687980746	-3.74446631010912	0.861344012889748	-4.34723670690727	1.3786341194938e-05	0.000170143145118671	562	673	683	0	2	2	118.27154131092	97.0483788880512	83.6252633330276	0	9.12297913701712	9.17985011943119	Up_gills_Down_gills_wssv
XM_027351734.1	4007.67509421075	2.94335582812822	0.651320249415835	4.51906083185361	6.2114547675863e-06	8.14275534706799e-05	3415	8703	6477	568	2716	560	718.678493908885	1254.99560395648	793.031962822869	6319.98080306631	12389.0056680693	2570.35803344073	Down_gills_Up_gills_wssv
XM_027351735.1	4173.90825825701	2.96931897531296	0.648071056253458	4.58177995554807	4.6103487422513e-06	6.20869879724224e-05	3521	8949	6570	596	2820	591	740.985937643684	1290.46945418896	804.418711710089	6631.52915251324	12863.4005831941	2712.64571029192	Down_gills_Up_gills_wssv
XM_027351736.1	4070.76004320532	3.02470689839162	0.608133938027421	4.97375119073725	6.56695849901796e-07	1.02035889339957e-05	3280	8506	6176	588	2653	677	690.268070284375	1226.58768324185	756.1780766395	6542.51533838554	12101.6318252532	3107.37926542746	Down_gills_Up_gills_wssv
XM_027351746.1	1162.20334401559	4.55783904236357	0.812118024866435	5.61228651846901	1.99670467137743e-08	3.69368986210484e-07	113	1363	521	129	383	764	23.7805768116263	196.548202710867	63.79028140045	1435.34775280907	1747.05050473878	3506.70274562272	Down_gills_Up_gills_wssv
XM_027351757.1	1059.48828078093	4.40662426799026	0.51621129720691	8.53647390483975	1.38379915469928e-17	5.86011808698388e-16	500	829	496	278	346	305	105.223791201886	119.543991230601	60.729327398509	3093.23004093738	1578.27539070396	1399.92714321326	Down_gills_Up_gills_wssv
XM_027351759.1	28.0846218787314	-2.39346820206017	0.80436146279478	-2.97561272234995	0.00292403866563933	0.0188302422903154	231	374	352	0	3	2	48.6133915352715	53.9317885648308	43.098232347329	0	13.6844687055257	9.17985011943119	Up_gills_Down_gills_wssv
XM_027351762.1	356.95928038653	3.33512383484118	0.465919266145122	7.15815824152325	8.17681383841988e-13	2.35464982500364e-11	449	376	361	65	158	110	94.490964499294	54.2201938512738	44.2001757880277	723.237239787517	720.715351824353	504.891756568716	Down_gills_Up_gills_wssv
XM_027351767.1	306.943048656071	3.5662986336364	0.505938345593128	7.04887989752093	1.80363739809792e-12	5.01823622614105e-11	313	303	271	66	138	73	65.8700932923809	43.6934008961063	33.1807413810402	734.363966553479	629.485560454181	335.064529359239	Down_gills_Up_gills_wssv
XM_027351772.1	294.584969654401	3.53455850162382	0.500104269057905	7.06764313026604	1.57587175224016e-12	4.42011560636452e-11	306	304	259	60	138	72	64.3969602155545	43.8376035393277	31.7114834601085	667.603605957708	629.485560454181	330.474604299523	Down_gills_Up_gills_wssv
XM_027351776.1	766.724476748695	-1.70518160516361	0.323679685090059	-5.26811438502594	1.37832216607028e-07	2.34396165210258e-06	6427	7726	8613	32	75	83	1352.54661210905	1114.1096215291	1054.55987274871	356.055256510778	342.111717638142	380.963779956394	Up_gills_Down_gills_wssv
XM_027351871.1	25.6268168948304	-3.66195176557195	1.17773256245848	-3.10932369733222	0.00187516157063549	0.0131596432239805	261	187	512	0	0	2	54.9268190073847	26.9658942824154	62.6883379597513	0	0	9.17985011943119	Up_gills_Down_gills_wssv
XM_027351872.1	20.5725769858502	-3.32259314423906	1.17153015037427	-2.83611407113814	0.00456661322954031	0.026773648924329	164	176	444	0	0	2	34.5134035142188	25.3796652069792	54.3625430744718	0	0	9.17985011943119	Up_gills_Down_gills_wssv
XM_027351873.1	19.8965142469472	-3.26787532711855	1.14401830852642	-2.85648866173114	0.00428355303292939	0.0255035249148704	176	183	382	0	0	2	37.038774503064	26.3890837095295	46.7713771496582	0	0	9.17985011943119	Up_gills_Down_gills_wssv
XM_027351988.1	8.25933897546268	-3.86690775901532	1.38035996243014	-2.80137635418489	0.00508851366900908	0.0290738555466729	91	75	160	0	0	0	19.1507299987433	10.8151982416105	19.5901056124223	0	0	0	Up_gills_Down_gills_wssv
XM_027351989.1	13.3431203811553	-4.55811730228443	1.31976965385462	-3.4537218589408	0.000552907306237163	0.00472459566625406	154	181	176	0	0	0	32.408927690181	26.1006784230866	21.5491161736645	0	0	0	Up_gills_Down_gills_wssv
XM_027351990.1	155.647848244476	3.81022319532041	0.509438108164117	7.47926614491301	7.47387784942158e-14	2.3393779254041e-12	68	140	226	24	42	90	14.3104356034566	20.1883700510062	27.6710241775465	267.041442383083	191.58256187736	413.093255374404	Down_gills_Up_gills_wssv
XM_027351991.1	169.790566865379	3.85410912205372	0.612866453299336	6.28866060673628	3.20216673443307e-10	7.16671461626095e-09	43	186	247	21	58	99	9.04924604336223	26.8216916391939	30.2422255391769	233.661262085198	264.566394973497	454.402580911844	Down_gills_Up_gills_wssv
XM_027352003.1	3177.97969667969	3.26503380075797	0.39309173579941	8.30603521622769	9.89528779114435e-17	3.93941895058507e-15	3065	4144	4541	335	1398	1561	645.021840067564	597.575753509783	555.99168491256	3727.4534665972	6376.96241677497	7164.87301821605	Down_gills_Up_gills_wssv
XM_027352008.1	931.28022317835	5.01037948708681	0.565759055520686	8.85603056317959	8.29141559023904e-19	3.73070517104557e-17	378	322	341	268	297	236	79.5491861486262	46.4332511173142	41.751412586475	2981.96277327776	1354.76240184704	1083.22231409288	Down_gills_Up_gills_wssv
XM_027352016.1	1389.68631677942	5.31890895124815	0.726889655883022	7.31735402780874	2.52908001014067e-13	7.56011149052085e-12	115	630	721	436	423	295	24.2014719764339	90.8476652295279	88.2779134159778	4851.25286995935	1929.51008747912	1354.0278926161	Down_gills_Up_gills_wssv
XM_027352033.1	438.782083942555	-3.56212753634034	0.786628146026376	-4.52834996349203	5.94460682399428e-06	7.83454742219474e-05	1776	10072	4839	11	5	15	373.754906349101	1452.40902252667	592.478256615696	122.39399442558	22.8074478425428	68.848875895734	Up_gills_Down_gills_wssv
XM_027352034.1	316.001148699128	-3.61221753316833	0.676176826151175	-5.34211968447546	9.1865965252029e-08	1.59203625639374e-06	1644	6878	3325	7	8	8	345.975825471803	991.82578007729	407.10688225815	77.8870873617326	36.4919165480685	36.7194004777248	Up_gills_Down_gills_wssv
