ID	FDR
XM_027372348.1	1.49902669831243e-40
XR_003476660.1	2.49669822941786e-36
XR_003476661.1	2.01787801543467e-35
XM_027367830.1	3.81800976062469e-35
XR_003476932.1	5.01630402854672e-35
XR_003476652.1	1.41684708512341e-34
XM_027360619.1	1.82327956877422e-34
XR_003476663.1	8.56934147444953e-34
XR_003476667.1	1.12141099987345e-33
XM_027378844.1	2.56220827755276e-33
XM_027380944.1	3.09960245256064e-33
XR_003476656.1	3.09960245256064e-33
XR_003477966.1	4.08776751152723e-33
XR_003476653.1	5.70003080930325e-33
XR_003476946.1	1.19977983296811e-32
XR_003476942.1	1.38346375734028e-32
XR_003476963.1	1.54784151228234e-32
XR_003476939.1	2.09128170231124e-32
XR_003476926.1	3.20761363912292e-32
XM_027355517.1	3.91657286587091e-32
XR_003477366.1	7.25072306145918e-32
XR_003476970.1	7.98959583902347e-32
XM_027357325.1	8.38969360285419e-32
XR_003476944.1	1.22214825887522e-31
XM_027371512.1	7.51101137464864e-31
XR_003476659.1	9.17199208358209e-31
XM_027365653.1	9.89900402979765e-31
XR_003476921.1	9.89900402979765e-31
XM_027358241.1	1.0624478780877e-30
XM_027372170.1	1.68695469957628e-30
XM_027359025.1	2.41321306589443e-30
XR_003476677.1	2.48099232163795e-30
XM_027380075.1	3.0157369647814e-30
XM_027380316.1	3.03233446155357e-30
XR_003476923.1	3.03233446155357e-30
XM_027372172.1	3.30212032547008e-30
XR_003476928.1	4.70184470750599e-30
XR_003476650.1	6.49967486842279e-30
XM_027365185.1	7.31151049171049e-30
XM_027374657.1	9.47745173097921e-30
XM_027376794.1	1.64207091707119e-29
XM_027373751.1	2.35820399920285e-29
XM_027375641.1	2.73772586869517e-29
XM_027363923.1	2.8411545982623e-29
XR_003476666.1	2.88749688505136e-29
XR_003476670.1	2.88749688505136e-29
XM_027383657.1	7.31144649461106e-29
XM_027375643.1	9.79525300627169e-29
XM_027351335.1	1.23654588288628e-28
XM_027356386.1	1.23654588288628e-28
XR_003476655.1	1.77070489004846e-28
XM_027358612.1	1.8483748237212e-28
XM_027383358.1	2.66202461523804e-28
XM_027354659.1	2.77634415725027e-28
XM_027382190.1	3.79386330273896e-28
XR_003476680.1	5.25256762268727e-28
XM_027379219.1	8.03727536460635e-28
XM_027378492.1	8.18948203468512e-28
XM_027372558.1	8.31873163636488e-28
XM_027383359.1	8.61208660718834e-28
XM_027380540.1	1.68418833767992e-27
XM_027378722.1	2.07643973871197e-27
XM_027367288.1	2.53360781004855e-27
XR_003476673.1	2.86712892629393e-27
XM_027366244.1	3.14620607145365e-27
XR_003476679.1	3.18989559131549e-27
XM_027353906.1	4.39613588978681e-27
XM_027382723.1	1.06669206727268e-26
XM_027356240.1	1.28252724753855e-26
XM_027369971.1	1.68182019665025e-26
XM_027364183.1	6.65296061202364e-26
XM_027366243.1	8.13949334377284e-26
XM_027363841.1	1.29534748776166e-25
XM_027382463.1	1.54641752174463e-25
XM_027380183.1	1.63211975674544e-25
XM_027354652.1	2.40948582865249e-25
XM_027375659.1	2.80470251127992e-25
XR_003476669.1	6.56680644192651e-25
XM_027367809.1	6.94723291045413e-25
XM_027378215.1	6.94723291045413e-25
XM_027373268.1	9.54191257751564e-25
XM_027363840.1	1.05738582673974e-24
XM_027364360.1	1.5974010524453e-24
XR_003477060.1	1.65996587064308e-24
XM_027366246.1	1.88165144634273e-24
XM_027375657.1	2.28877490516511e-24
XM_027362418.1	2.89471933027083e-24
XM_027363716.1	3.26885841946146e-24
XM_027366245.1	3.32169596874982e-24
XM_027360908.1	6.3898896850915e-24
XM_027367658.1	6.62553470381936e-24
XM_027383193.1	6.93983784408402e-24
XM_027368042.1	6.98000868121295e-24
XM_027375658.1	8.11369318572459e-24
XR_003476378.1	8.94415479851192e-24
XM_027367859.1	1.15169951217878e-23
XM_027351643.1	1.36791316286953e-23
XR_003476366.1	1.67110403315963e-23
XM_027357773.1	1.7762143610739e-23
XR_003476365.1	1.85376431162368e-23
XM_027351167.1	2.72751218452273e-23
XM_027355578.1	4.06508619005508e-23
XM_027369261.1	4.09108596392004e-23
XR_003475422.1	5.27215238587671e-23
XR_003475976.1	7.26653635688804e-23
XM_027351384.1	7.45652024162811e-23
XM_027373896.1	7.47405153865043e-23
XM_027360292.1	9.24322590466592e-23
XM_027368458.1	9.24322590466592e-23
XM_027364362.1	1.57538080072318e-22
XM_027362420.1	1.74060589627445e-22
XM_027367656.1	1.74060589627445e-22
XM_027364093.1	2.34068889974599e-22
XM_027363063.1	2.36071911992863e-22
XM_027364364.1	2.36071911992863e-22
XM_027357059.1	5.61091880079501e-22
XM_027358829.1	5.94489927106576e-22
XM_027360660.1	6.00253381600951e-22
XR_003476675.1	9.282544288096e-22
XM_027383578.1	9.92760741964155e-22
XM_027367657.1	1.03261410732032e-21
XM_027377685.1	1.03405239502373e-21
XM_027375202.1	1.09835151445329e-21
XM_027357423.1	1.14677365306728e-21
XM_027355501.1	1.20934731075989e-21
XM_027367659.1	1.40567412101197e-21
XM_027371659.1	3.0282250347264e-21
XM_027380015.1	3.02854302267126e-21
XM_027350635.1	3.04911574961069e-21
XM_027367660.1	3.15342518871168e-21
XM_027364363.1	3.26474468878353e-21
XM_027357424.1	1.2598801384118e-20
XM_027372154.1	1.56581725750753e-20
XM_027369113.1	1.72573822542033e-20
XM_027351020.1	2.10619238195968e-20
XM_027361461.1	8.11690891927635e-20
XM_027358657.1	8.2066912166236e-20
XM_027383755.1	9.21263661009616e-20
XM_027377718.1	1.0495574887104e-19
XM_027353475.1	1.39941202939061e-19
XM_027360537.1	1.57904204248767e-19
XR_003476853.1	1.66629763693885e-19
