ID	edgeR_FDR	limma_adj.P.Val	NOISeq_lminusProb	DESeq2_padj
XM_027356932.1	0.0111987023699275	0.0691212656207449	0.00789596607238796	0.00756616625452315
XM_027356972.1	0.00107780130407634	0.0220990643773441	0.00142991614743737	0.000495671163005868
XM_027356980.1	8.7679763385781e-09	0.0182005385279121	1.11022302462516e-16	3.68934152937024e-14
XM_027356981.1	4.87272561666023e-14	0.00301183371438474	0	1.01895812562649e-29
XM_027356986.1	0.0155780889269151	0.0862857694282482	0.00824696816773873	0.0157778407226139
XM_027356989.1	0.00789310966959953	0.0927142907251273	0.00537915885086349	0.00699456859851155
XM_027356990.1	0.00164386740999183	0.0252479088949233	2.25665042208334e-11	0.000487847837986666
XM_027357100.1	0.00830328807832107	0.0455702788978022	0.00857512684106421	0.00511427135953794
XM_027357113.1	0.0226840216236857	0.0567366110657397	0.0125041785740508	0.0135249799342447
XM_027357158.1	0.0208077066662077	0.102414319640449	0.00864008406119976	0.0200188894682035
XM_027357161.1	2.47035324127258e-05	0.0629277434120188	0.00638749949098005	1.47954979721797e-07
XM_027357264.1	0.000623577082656578	0.0278034785406436	0.00369728207788167	0.000293868235564243
XM_027357268.1	0.00241815459513463	0.0335425591287764	0.006764968647337	0.000799570176027789
XM_027357269.1	0.000446739734174345	0.0210628359889522	0.00363331687775126	0.000139646094644008
XM_027357270.1	0.0093256857857938	0.0486826475657351	0.00997747357614909	0.00406787163880685
XM_027357271.1	0.0211792111862742	0.0615727879216373	0.0118669499087706	0.0132069681451602
XM_027357272.1	0.0031535365014529	0.0326625573396217	0.00768156727861102	0.00119238178576266
XM_027357284.1	0.000804264436683938	0.0244147075308977	0.00120787827188662	0.000215919745648899
XM_027357289.1	4.73891977342389e-05	0.0147737452830723	0.00125837707555976	4.39069867392878e-05
XM_027357312.1	1.27974218435103e-06	0.00460678969597801	3.69922285784474e-05	1.02595588062385e-07
XM_027357335.1	0.0152544064860927	0.167215644607713	0.00383545973140709	0.0054330109764069
XM_027357336.1	0.00123920904759415	0.153740349413781	0.000342317275662141	0.0104644808115632
XM_027357401.1	0.00110306512775994	0.0203756114692867	0.00127922576246786	0.000271768375948551
XM_027357402.1	0.00105251469097415	0.0211453577922914	0.000638943305458439	0.000459492464007371
XM_027357555.1	0.00292250813213023	0.0317976961858118	0.000726680121137302	0.000857603672225075
XM_027357565.1	0.0613265527214282	0.0896267939174047	0.0156215414829247	0.0424384569630488
XM_027357566.1	0.043613617359782	0.0791849383891954	0.0117307112442991	0.0331527311680262
XM_027357569.1	0.020727473738434	0.0845983238135359	0.00891171729458939	0.0153318885243769
XM_027357570.1	0.0118745542571016	0.0436862994366515	0.00785828781070697	0.00750851089941265
XM_027357572.1	0.00951713494977003	0.0791927306397221	0.0083701843471593	0.00770850657612703
XM_027357574.1	0.0513201384029563	0.0927739110282564	0.00414471137955363	0.0252807732563657
XM_027357575.1	0.0512077231419674	0.0927739110282564	0.00387719134962272	0.0263474608430297
XM_027357576.1	0.00986332642066732	0.0491168081824401	0.000928840505381556	0.00316093467277441
XM_027357629.1	0.00671576575360291	0.0456626248975169	0.00676869261769064	0.00241340158003336
XM_027357643.1	0.000546444781517107	0.012046784128079	0.00372141296314099	0.000394071550950451
XM_027357749.1	1.4668348887547e-05	0.00787498730947727	0.000804008995374805	3.39554260407136e-06
XM_027357790.1	0.00054206769114618	0.0243177031644251	0.00117971913180359	0.000196902907859395
XM_027357802.1	0.0309216764158692	0.305496009226295	0.00871611355947999	0.011231896186085
XM_027357828.1	7.75819655856035e-05	0.0302389764288278	0.00299669303237016	0.000135809070404361
XM_027357829.1	0.0209788752228794	0.199257175283446	0.00826545849020954	0.0190879554670002
XM_027357830.1	0.00452855264552748	0.0554455809615206	0.00431433810219062	0.00457180422241483
XM_027357831.1	0.013361601527742	0.100930802824726	0.0082075528397586	0.0163447791654688
XM_027357845.1	0.0148407997526286	0.127819416343594	0.00848021290200407	0.0253070340950695
XM_027357870.1	0.00161095400143588	0.115134904754432	0.00424022016724079	0.000217060223842045
XM_027357871.1	0.000842215722384892	0.01654714583158	0.00521787443293087	0.000468220990956318
XM_027357883.1	7.15891828172762e-06	0.0124547959540435	0.00085020386116752	2.89280166370127e-06
XM_027357991.1	5.04976505812055e-07	0.0065981262604097	0	6.60381621758692e-09
XM_027358073.1	0.000779350735607077	0.0198025464198978	0.00265890964907489	0.000205304217281993
XM_027358074.1	0.00127495695853536	0.0477414220770745	0.0035466041785196	0.000307644189267653
XM_027358081.1	0.000350452835384616	0.0143612725505863	0.00176643382719999	0.000135668615003009
XM_027358125.1	0.0268361811008382	0.110819884494333	0.0056831133431966	0.0127032103243318
XM_027358126.1	0.0370358811459828	0.13331834902001	0.00360100802685304	0.0171734634335764
XM_027358127.1	0.0291402404802394	0.121384575339741	0.00424898916888894	0.0126950880243344
XM_027358128.1	0.0199700463313306	0.114004345160689	0.000579126411800135	0.00781261961241034
XM_027358129.1	0.0315104603735826	0.121828720819062	0.00609081072762718	0.0142407440928382
XM_027358130.1	0.0342990367677084	0.146942179583334	0.00425256421397735	0.0177850323146187
XM_027358183.1	3.2613838006497e-05	0.0109717944586863	0.000516808815823389	8.08881731195757e-06
XM_027358246.1	1.09140450677124e-07	0.0675559153548627	0	2.33519489721145e-06
XM_027358252.1	0.000704389062823393	0.0328971200249232	0.00559591589036634	0.000380549777276461
XM_027358301.1	0.0121387425155894	0.073766688134638	0.00817404657023302	0.0242713419741359
XM_027358306.1	0.000384688388927095	0.0214623408916447	0.00171652616643703	0.000162231720386128
XM_027358316.1	1.8722592935438e-05	0.00808721392957992	0.00208108380324545	2.74911255232246e-06
XM_027358330.1	6.01477021099636e-05	0.00977264245626484	1.11022302462516e-15	8.59161945802612e-06
XM_027358415.1	0.000428130147771467	0.0281519010443026	0.00581758908260666	0.000156278467453407
XM_027358431.1	0.00690963453846844	0.0327908122922098	0.0010836729224093	0.0395126106427958
XM_027358598.1	0.00157521505953086	0.154939995048215	4.56063165323872e-05	0.0120899889045525
XM_027358622.1	5.70498753051965e-07	0.0062047245176852	0.000294319986701819	5.38385527372301e-08
XM_027358658.1	0.00200982242117137	0.0247153175557458	0.000135090735709942	0.000851152455310637
XM_027358699.1	1.83923606346082e-06	0.144838124412537	2.95319324550292e-14	4.50530923086314e-05
XM_027358708.1	0.00763124604075105	0.0601239162457693	0.000268106973008386	0.00396262939373897
XM_027358709.1	0.00789362369215944	0.0623645185784262	0.0008932892467719	0.00405157420756564
XM_027358781.1	0.000119932418189459	0.0129328043165012	0.0013602603673567	3.42705591802936e-05
XM_027358834.1	0.00739017723966494	0.0508006020709306	0.00913334662753407	0.00670248266824413
XM_027358886.1	0.0965057269685134	0.0965031427373801	0.0148892041509038	0.0439660782897288
XM_027358887.1	0.0347529987216454	0.0750154678666663	0.012255875324416	0.0222289949275494
XM_027358942.1	0.0032389151088768	0.0256888757901659	0.00319523089892182	0.00260358526654418
XM_027358943.1	0.0019887765055936	0.0211453577922914	0.00369294094262584	0.00156509901590245
XM_027359021.1	1.27801739455467e-05	0.00874627165482871	0	4.87081854993726e-07
XM_027359029.1	0.00487879199961691	0.0480441113863177	0.00672368599692608	0.00281990289803199
XM_027359033.1	9.16001947539067e-07	0.0054883976860344	9.62065982434979e-11	8.44008112246088e-08
XM_027359049.1	0.118116784723125	0.0880324869565346	0.0162213555120042	0.0596483107285417
XM_027359050.1	0.195561681963558	0.0805120326565799	0.024332450025527	0.321590959912497
XM_027359056.1	0.0322597321694635	0.0569339862345678	0.0117408364169012	0.0171256085265221
XM_027359095.1	0.0220426875689688	0.0487168442422765	0.0120260917258583	0.0152174708113638
XM_027359096.1	0.113658943320054	0.0888282928366347	0.0210181745977749	0.0664940246086163
XM_027359103.1	0.00115452287661697	0.0199299222046971	0.000872153094453543	0.000445889860746203
XM_027359110.1	0.0315730226736793	0.0839367459101079	0.00662775477049815	0.0135825964620406
XM_027359118.1	0.0228220743503957	0.0768560969062408	0.0093848252526102	0.0186102414699666
XM_027359119.1	0.000428639767795294	0.0184724050508825	0.00352101191659171	0.000204532812200231
XM_027359122.1	0.0139772095938592	0.0648902774079831	0.0107203098858889	0.0126827078000871
XM_027359162.1	0.202708092194925	0.179079821717616	0.0190646704620544	0.134129164197556
XM_027359278.1	5.88073221165246e-11	0.00370767549146399	0	7.69310183049746e-13
XM_027359280.1	1.3855471413866e-06	0.0112239994999586	0.00155815773912116	6.9631881647567e-07
XM_027359307.1	0.00128419126942887	0.0307064789121777	0.00371125917907444	0.00038243758575439
XM_027359316.1	2.22549762402645e-06	0.0062047245176852	0.00103894360066425	2.38501616133322e-07
XM_027359317.1	1.78164884075698e-07	0.00460678969597801	0.000830190423711352	1.19346620620078e-08
XM_027359318.1	7.45861838145169e-07	0.0053201389091786	1.07886698796911e-07	1.14991643602511e-07
XM_027359319.1	8.52815857730824e-06	0.0102399877312432	0.00119776470622601	1.17975205357572e-06
XM_027359320.1	1.75326952194819e-08	0.0039477044691838	0	2.21052468372635e-10
XM_027359321.1	1.1332940032108e-06	0.00589555832825283	0.000819438973842734	1.17420422477147e-07
XM_027359322.1	6.76484704108046e-07	0.00567463485383146	0	1.15905453865626e-07
XM_027359324.1	5.42844072445574e-06	0.00940606497048324	0.000730426678598128	5.9794378933305e-07
XM_027359325.1	1.00046420939112e-07	0.00460678969597801	1.93648947214298e-05	5.5920948963522e-09
XM_027359326.1	2.06884281908484e-07	0.00531777475550891	0.00092001855804158	1.19911914060474e-08
XM_027359327.1	8.27843151339302e-06	0.00708110428453145	0.000920933328548923	9.86384775611793e-07
XM_027359349.1	0.00220933830491746	0.0221054669687046	0.00663265639973132	0.000857603672225075
XM_027359447.1	0.0151449024748009	0.070079746924575	0.00372270947938902	0.0581316948136152
XM_027359485.1	0.00343115941393099	0.0478306153214633	0.00421719882898752	0.00279351879562983
XM_027359537.1	0.00167156230778382	0.0374738341177527	0.00186382622622516	0.000293868235564243
XM_027359559.1	0.00128100110617597	0.0245718241072193	0.00753764795330114	0.000857603672225075
XM_027359566.1	0.00444249444488457	0.0542476527879898	0.00583613718497278	0.00301428502611873
XM_027359578.1	2.0905635863701e-05	0.0179353651871841	0.000254934369563919	5.5893729533889e-06
XM_027359586.1	7.80745533353292e-05	0.012046784128079	1.06648023745493e-12	2.4751432481232e-05
XM_027359618.1	0.0162888285905687	0.0412063422961607	0.00849086994142279	0.0108265711295336
XM_027359639.1	0.0406257935225958	0.15227111481337	0.00889427693346323	0.0257391906095453
XM_027359649.1	0.00358034660367495	0.0292633792796393	0.00617813588150185	0.00392374904042599
XM_027359696.1	0.00213127259246171	0.0245054304793324	0.00577706956965041	0.000937208060930828
XM_027359730.1	1.12933451040525e-05	0.00819815603512388	0.000942260543344009	2.373699764563e-06
XM_027359731.1	0.00147041346849124	0.0285618631388411	0	0.000264722768210222
XM_027359738.1	0.000269761647987838	0.012046784128079	0.00366008592717926	7.4523547539789e-05
XM_027359739.1	0.00147041346849124	0.0218272755863804	0.00329335576825662	0.00048470325476488
XM_027359769.1	0.000758091514784906	0.0287974517041021	0.00135564945452693	0.00011044025812018
XM_027359770.1	0.00161108401589996	0.0332891916776347	2.18490180984299e-05	0.000318273465931902
XM_027359818.1	0.0167022339809393	0.0567366110657397	0.00966453893808161	0.0132215595846078
XM_027359967.1	0.0008407420311224	0.0211453577922914	0.000437139989201807	0.000159305137953433
XM_027360025.1	5.18321582786133e-07	0.0065202462030454	0	7.64869292361489e-09
XM_027360041.1	1.86060932205081e-05	0.0065627042951627	1.97401580637191e-08	3.24356835859055e-06
XM_027360042.1	1.13022688154004e-05	0.00583948270781031	4.24663459952512e-09	1.15987598528962e-06
XM_027360064.1	0.00107287214100289	0.0230759716693344	0.0055624372935198	0.000705271571603838
XM_027360065.1	0.00133371525364668	0.0191555372036492	0.00350755260088687	0.000668105270677596
XM_027360068.1	0.00343807358920659	0.0292505319646687	0.0067238616607791	0.00201765451020849
XM_027360096.1	0.000106456289747881	0.0168555337045171	0	8.64722489992044e-06
XM_027360097.1	0.000631840737195484	0.0231849134401324	0.000212450812778875	0.000106943569397075
XM_027360107.1	0.0192203978901714	0.234961650693955	0.00406925455356522	0.00663493154255949
XM_027360133.1	0.000309551004969165	0.0150352744792314	0.00407952090673458	0.000285328471197562
XM_027360173.1	0.00013215459019471	0.0132658221145106	0.00213879162497888	3.83996344436467e-05
XM_027360175.1	0.00151145954212083	0.0239282220968754	0.00449799620745117	0.00136074153646358
XM_027360177.1	0.00203490377584822	0.0322699268873033	0.00223970696555365	0.000481153676362765
XM_027360191.1	0.0112153377176385	0.0908448963116152	0.00910363458148822	0.00731616115575876
XM_027360208.1	0.0142759670570676	0.0610158056244332	0.00804865234242869	0.0171181667488954
XM_027360212.1	0.000578345956496423	0.0178591741855931	0.00497426007742929	0.000432182251757385
XM_027360285.1	0.00485601642992995	0.0456843258964306	0	0.00126717167040413
XM_027360304.1	0.00187210984313786	0.0297996094186889	0.00301876832289227	0.00131494480050886
XM_027360305.1	0.00678711473505739	0.0404326104457471	0.0101272710870515	0.00516300531677541
XM_027360324.1	0.00117331468292286	0.0306813900068935	0.000440325663803587	0.000395156630895249
XM_027360335.1	0.000994391862996487	0.0983166310629489	0.00352932772650782	0.000656023537549335
XM_027360359.1	0.00257587697610812	0.0341375568881032	0.00599037659202151	0.00117441994771875
XM_027360361.1	7.56182831690379e-05	0.0118023600528142	0.00408654176923595	1.58751648528288e-05
XM_027360390.1	0.000981631888496618	0.0184724050508825	0.00344877779662345	0.000394071550950451
XM_027360426.1	4.02125205168415e-08	0.116201708942699	0	6.04379262159266e-07
XM_027360455.1	6.74046724997504e-05	0.0107530553876859	0	1.0497687624262e-05
XM_027360461.1	0.000159790092645945	0.0157473345086089	2.22044604925031e-16	1.87369339041154e-05
XM_027360477.1	1.53764913958076e-09	0.0039477044691838	1.11022302462516e-16	5.50018468083417e-13
XM_027360478.1	8.17198462884378e-10	0.0039477044691838	0	1.95285385545795e-13
XM_027360479.1	9.93472202621738e-07	0.0143939573654088	0	4.75396506782182e-09
XM_027360481.1	1.56866658009545e-08	0.00525107613341621	0	7.86221914115098e-12
XM_027360509.1	1.58300997709835e-07	0.00475932341971022	0	2.84724609587996e-09
XM_027360516.1	0.0731030447381998	0.086862999415383	0.0121780625596212	0.0589875146592286
XM_027360583.1	0.00133371525364668	0.0318656389040889	0.00415472417098917	0.000415890588763689
XM_027360587.1	0.00883499255396226	0.0420254154764062	0.00769303867296167	0.00265686367047554
XM_027360589.1	0.000578345956496423	0.0211453577922914	0.000741577016574624	0.000152442842410594
XM_027360632.1	4.92958994641728e-05	0.0167837955248274	0	2.06755088467332e-06
XM_027360635.1	0.000426879937355664	0.0215017446980274	0.0046815766906656	0.000259233598522181
XM_027360636.1	0.000135885985571994	0.0246713277678106	0.00524142518162007	7.21588613687988e-05
XM_027360637.1	0.000562678194230038	0.0291386176403104	0.00404716919199577	0.000337866301530375
XM_027360639.1	0.00127909686243422	0.0359224170315186	0.00828097445418852	0.00109760704329351
XM_027360722.1	0.000789659111668076	0.0153191219612996	0.00440804849097376	0.000292628276359399
XM_027360726.1	1.07703730203579e-06	0.00549578581087055	1.11022302462516e-16	3.77289346240409e-08
XM_027360727.1	9.45798174251634e-07	0.00549578581087055	0	4.55323578393742e-08
XM_027360756.1	0.00015328435988712	0.0113227470080602	0	4.98001970098002e-05
XM_027360757.1	0.000179951354504804	0.0105044184116752	2.88657986402541e-15	5.21771832247919e-05
XM_027360758.1	0.00013589523317412	0.0105927321172915	1.81546313982039e-07	4.20787963165908e-05
XM_027360759.1	0.000205087406857412	0.0121727747840247	1.33122823875453e-09	7.21588613687988e-05
XM_027360790.1	2.56947953535612e-05	0.00704043984707907	1.65423230669148e-14	6.1961585980725e-06
XM_027360825.1	8.28334399732196e-08	0.00460678969597801	1.51289714089842e-09	1.06431088208311e-08
XM_027360834.1	0.0331875894690607	0.0491943594252531	0.0121226451120841	0.0190047888408901
XM_027360837.1	0.00620128910809194	0.0317590499581478	0.00670967805901357	0.00284979866141758
XM_027360855.1	1.36017937516941e-05	0.00819815603512388	1.94389114435145e-05	3.46706583508479e-06
XM_027360856.1	1.61233679645041e-06	0.00596174931729886	7.66616370854178e-05	2.38501616133322e-07
XM_027360874.1	0.0091476397803995	0.0517942045330601	0.0105172276960774	0.00486762064882571
XM_027360901.1	0.00517765532535423	0.0344300590305116	0.00857238308182151	0.0027215554623224
XM_027360921.1	0.00399505353763969	0.064583029585971	0.0049749311034224	0.0234990309180279
XM_027360923.1	0.00993264989489687	0.0559987957432857	0.00571397526769879	0.00614290518342046
XM_027360925.1	0.00192427555247951	0.068163901436779	0.00777856484698525	0.00077704405557775
XM_027360926.1	0.0164614632118963	0.125960661930385	0.00896036908308939	0.0127974735399635
XM_027360935.1	0.00161226238749919	0.0265630078566655	0.00313855177467148	0.000758781015757071
XM_027360937.1	6.48822717761164e-11	0.00583948270781031	0	7.1061040107378e-08
XM_027360943.1	3.58436453836063e-05	0.0124214780252923	0.00188971210732025	5.5893729533889e-06
XM_027360944.1	0.00139909681228116	0.0215017446980274	0.00366150604312654	0.000565776657327365
XM_027360966.1	4.74235149582111e-05	0.0121985380642812	0.000428362666851312	7.3474549514577e-06
XM_027360972.1	8.52815857730824e-06	0.0073167342571827	0.00350917684260965	2.86785716708779e-06
XM_027361070.1	0.0247393431534488	0.0524813709063298	0.0122638604833524	0.0140466310767773
XM_027361114.1	0.0101541716843701	0.0343677020362416	0.0102914850728338	0.00486762064882571
XM_027361127.1	0.000428639767795294	0.0212965454407604	0.000987530064079922	5.14597158347609e-05
XM_027361128.1	3.73997393160762e-05	0.0154290874870609	0	1.32535456507853e-06
XM_027361146.1	0.00114692961222479	0.0314466981040443	0.00233023358416828	0.000205975194444816
XM_027361154.1	6.12023792546631e-05	0.0129259875571706	3.33066907387547e-16	5.67886047757608e-06
XM_027361177.1	0.000201584050210376	0.0288777889026153	0.00466955415384096	0.000309046014959754
XM_027361178.1	2.32151155971938e-07	0.00952847003380109	8.98323082254571e-07	4.48686664754173e-06
XM_027361198.1	0.000363621355393571	0.0964224436542523	0.000142180482777365	0.000173368740517501
XM_027361199.1	8.21943021653784e-07	0.0187130658790492	0.00128765033834566	1.26458331166852e-05
XM_027361236.1	8.98422572584213e-05	0.00856691372275098	0.000533072770394827	2.74560119253943e-05
XM_027361239.1	0.0143936491810134	0.0464540541556919	0.00859500819106995	0.0136382979449701
XM_027361251.1	0.000290374230601098	0.012046784128079	0.00370191630426175	5.83319892644701e-05
XM_027361274.1	4.54091603389082e-05	0.00918164302462521	2.14574086563335e-05	1.21915187595672e-05
XM_027361330.1	3.15985877250901e-05	0.0105210844429971	0.00214697471605341	5.74737315309127e-06
XM_027361332.1	0.000780840950620062	0.0173860543198198	0.00350813597764998	0.00021163142949588
XM_027361336.1	0.377353655259666	0.749973241006326	0.0293245845900474	0.524582534050251
XM_027361337.1	0.00013589523317412	0.0185407035502378	0.00377388036222415	8.1632932266074e-05
XM_027361344.1	2.07164362630919e-05	0.00860937010029026	0.00123082256987661	4.0018685517021e-06
XM_027361437.1	0.000994391862996487	0.0895409054391165	0.00492335638892283	0.000144058535961907
XM_027361444.1	0.00123950036868447	0.0991776958144146	0.00464326118588532	0.00046161036568841
XM_027361469.1	0.000862198547423898	0.0289133435594679	0.00426781316643454	0.000851438546221939
XM_027361553.1	0.163981586834591	0.479965071709854	0.022290382352763	0.119804651530189
XM_027361568.1	8.04659091528249e-08	0.0888917583498682	3.33066907387547e-16	2.33006401421103e-06
XM_027361642.1	0.00334218308470428	0.0374206761994599	0.00821957245438121	0.0044134277504957
XM_027361661.1	0.0315325860821536	0.0502920183061684	0.00873991169331156	0.0185705560861886
XM_027361710.1	0.0444137770594502	0.0517143645869393	0.000951030622673987	0.0205531265950839
XM_027361735.1	0.00160999591014571	0.034005932869406	0.00217861239203554	0.000305010189675825
XM_027361742.1	0.000851388158766785	0.0209661796698004	0.00266867359574485	0.000262726333817296
XM_027361754.1	0.000299512389988235	0.01654714583158	0.00368300197969951	9.63719118141657e-05
XM_027361758.1	0.0119676231156606	0.0540053930462822	6.51016890428346e-05	0.00425457229978931
XM_027361761.1	0.00127109907323126	0.0297996094186889	1.98544500341624e-05	0.000216255424378247
XM_027361763.1	0.00133467719257117	0.10607962905054	0.00357609900561628	0.000230478033713969
XM_027361765.1	0.157721482374239	0.0864352044660407	0.021804031601601	0.0939837793349238
XM_027361794.1	9.93472202621738e-07	0.0062047245176852	0.00264870896468561	1.471271545616e-07
XM_027361848.1	0.000123676726636201	0.017941183452123	7.35066452151045e-11	1.00710265558524e-05
XM_027361880.1	6.74789730603164e-05	0.171496462490745	0.010305852336102	0.000785325254949633
XM_027361940.1	0.197957543540588	0.703864477829277	0.0144380430679207	0.341350495361948
XM_027361942.1	0.00210807954717639	0.0350237709218179	0.00265055966861449	0.000461817942740164
XM_027361947.1	0.0449826789769095	0.0855187535694596	0.0123236996374022	0.0252876229000019
XM_027361973.1	0.0315348404600391	0.0560784241587862	0.0117092109815523	0.0166119384434176
XM_027361975.1	0.00270908868791654	0.0302446696274167	0.00531407699432973	0.00141399466356097
XM_027361994.1	0.000422930196893931	0.0170397486442719	5.98626848091754e-09	0.000274331630940805
XM_027362000.1	0.000351700101339174	0.0167434247191899	2.67958988331429e-11	0.000208039735155993
XM_027362039.1	0.0145777689942569	0.0710521528370368	0.00474380188525958	0.0380535047046495
XM_027362049.1	0.000740760822797425	0.0186807976670945	4.90718576884319e-14	0.00366562363788549
XM_027362052.1	2.58451791938712e-06	0.00623771203460459	0	2.9937709490768e-07
XM_027362072.1	2.68027066202955e-05	0.00868039045806377	0.0017558387336496	2.99536591241855e-06
XM_027362078.1	0.0012869415811038	0.0205021472584417	0.00388657906490686	0.00045040656996444
XM_027362108.1	3.51432989594379e-05	0.00819815603512388	7.47104369676066e-05	1.17245992056061e-05
XM_027362109.1	0.000604819992067729	0.0216890968005314	0.000727577949218405	0.000141819092096109
XM_027362128.1	3.95496060283528e-07	0.0039477044691838	0.00175153082150714	1.19911914060474e-08
XM_027362174.1	9.42951596478738e-08	0.00460678969597801	1.11022302462516e-16	5.54234470393749e-09
XM_027362219.1	1.73696863614214e-05	0.01654714583158	0.00469727507575546	0.00082459270898711
XM_027362292.1	0.00035531830008762	0.0168983814054888	0.0034981247873378	0.000140573632857854
XM_027362396.1	0.000413149977064687	0.149733662601166	0.00674493945908539	0.00930825435632917
XM_027362398.1	1.81755956536453e-06	0.0728865486795893	0	0.000174824124801601
XM_027362406.1	1.15229543318801e-05	0.0109717944586863	0.00100748235489634	3.62162200055744e-06
XM_027362428.1	0.24678882044381	0.112317036297323	0.011903570976188	0.381189092411312
XM_027362433.1	0.571582206930125	0.770550658278484	0.0406194959607009	1
XM_027362489.1	1.27519443400646e-06	0.117776173981404	1.38777878078145e-14	3.41122928019499e-05
XM_027362535.1	0.00836020145191048	0.122652773368309	0.00613038081001427	0.00522774542953037
XM_027362546.1	8.99839668368142e-07	0.0054883976860344	2.28597651579232e-05	1.64018339139638e-07
XM_027362548.1	0.000354445942977317	0.0709898523780081	0.000450335970143101	9.20375237858995e-06
XM_027362551.1	2.28186703676611e-06	0.00722087846409687	0.00109351370182564	6.4023354364709e-07
XM_027362555.1	2.99865050782983e-10	0.00460678969597801	1.08801856413265e-14	3.97263982963228e-16
XM_027362556.1	2.38417335897172e-10	0.00417134942348399	1.66533453693773e-15	1.82493142170033e-16
XM_027362557.1	2.74389909603861e-08	0.00583948270781031	0.00299666275418153	4.13422692540941e-12
XM_027362558.1	7.97818362295495e-10	0.0039477044691838	9.99200722162641e-16	1.33101383917017e-13
XM_027362559.1	1.22882818368302e-10	0.00348279292626843	0	6.12362727055721e-18
XM_027362560.1	1.14034408878238e-08	0.0040287695667786	2.22044604925031e-16	5.51927312437715e-13
XM_027362561.1	1.32366027855893e-09	0.00370767549146399	0	2.15220014595151e-14
XM_027362562.1	3.16608232875753e-08	0.00564242395095755	1.11022302462516e-16	4.62090348382283e-11
XM_027362563.1	1.09140450677124e-07	0.00596174931729886	3.33066907387547e-15	3.37901136058142e-10
XM_027362564.1	1.11988320770041e-08	0.00531777475550891	2.88657986402541e-15	7.01415794743781e-12
XM_027362565.1	2.70443496301528e-09	0.00460678969597801	0	1.11342928085399e-12
XM_027362566.1	4.52179840443274e-08	0.00549578581087055	1.66533453693773e-15	2.41613263620561e-09
XM_027362567.1	0.000450005525279192	0.0329393634265265	0.00600168749251784	5.13130754546806e-05
XM_027362597.1	0.0255178551032277	0.232680618899253	0.00739157021501002	0.00977935802618189
XM_027362623.1	0.0302369863249585	0.142243479787502	0.0089867531663288	0.0200159469880805
XM_027362686.1	0.00862117277442328	0.0886959556440901	0.00811680550448879	0.0104304468125621
XM_027362725.1	1.66761105640229e-05	0.0062047245176852	3.33066907387547e-16	1.91978866281953e-06
XM_027362741.1	0.00166411756260895	0.0240291147885604	0.00304543179585226	0.00142935293608789
XM_027362892.1	0.00103033162825496	0.0202755883735755	0.00335651170837148	0.000343328263786052
XM_027362923.1	6.07994824255963e-07	0.00544103727120668	1.22124532708767e-15	3.64162133640109e-08
XM_027362973.1	0.0070594340124684	0.0588962283018518	0.00650172587605802	0.00904541886959741
XM_027363028.1	0.00119220288122702	0.0296867104260377	0.00310119187736935	0.000407149532243465
XM_027363113.1	0.000691304920185188	0.0187130658790492	0.00511614834930263	0.000305673027612446
XM_027363150.1	0.00588286945544638	0.0323317691097331	0.00998812169541474	0.00352453869854434
XM_027363201.1	0.00851164905747496	0.0454652487748006	0.00840426608264189	0.00579953167022305
XM_027363222.1	3.51263893649895e-08	0.0732903370510535	2.55351295663786e-15	1.24763351196318e-05
XM_027363245.1	0.00266486684150821	0.0381977179885996	0.0076429259590316	0.00354217677013919
XM_027363255.1	0.00308345050309362	0.0404326104457471	0.00305551774022672	0.00161777721386
XM_027363256.1	0.0014792123455894	0.0296867104260377	0.00411057749249566	0.000796720048864686
XM_027363257.1	0.00461431619217879	0.0428945761106231	0.00675109917382399	0.00259962202715825
XM_027363289.1	0.000552858686941929	0.0179758896935938	0.00616940433873381	0.000437621315164542
XM_027363298.1	0.00149047756414577	0.0186083406059674	0.00501584701986069	0.000662837048177581
XM_027363346.1	0.0297024637389826	0.0455016660333917	0.0115406553841582	0.0178409425657649
XM_027363374.1	0.00932979221072892	0.0635022838259528	0.00461582081193956	0.00660393376290457
XM_027363402.1	0.01557294513978	0.0480792152214856	0.0103415671796203	0.0097236570062756
XM_027363423.1	0.0029082933549233	0.0370892880291454	0.00674876108863098	0.00149460733314506
XM_027363466.1	1.37561342195704e-06	0.148503931057036	4.44089209850063e-16	2.4751432481232e-05
XM_027363492.1	0.00703662941761591	0.062973654260403	0.000575935180491594	0.00206439376364434
XM_027363516.1	0.000275409027578674	0.01654714583158	0.00604704375053555	0.000160145045367346
XM_027363523.1	0.0034645845001651	0.0456149770888633	0.000694893723815593	0.00109900430174809
XM_027363531.1	0.00505887971116819	0.0420046957855974	0.00748492946820223	0.00453088793229558
XM_027363538.1	0.00169256906111095	0.121877658219043	0.00398770112146107	0.000183327763711027
XM_027363589.1	0.00100340596959296	0.0159419236674887	0.00306350935692545	0.000393606188531417
XM_027363605.1	0.000299489169156347	0.0179164714676322	0.00438941466441711	0.000208540453937176
XM_027363621.1	0.00223003179780392	0.0254773046343275	0.00445998234981015	0.00142147555273063
XM_027363627.1	0.000347961078013545	0.0167837955248274	0.00606542053596903	0.000163383047873568
XM_027363634.1	0.0111585640860992	0.0487168442422765	0.00864893565015956	0.0103956532457228
XM_027363677.1	1.51155638857686e-05	0.0105044184116752	0.00154930604113668	5.93736060947567e-06
XM_027363687.1	0.00122317136128732	0.0255480430965503	0.00841277932195317	0.000708166951817391
