ID	limma	edgeR	DESeq2	NOISeq
XM_027377655.1	1	1	1	1
XM_027377670.1	1	1	1	1
XM_027377671.1	1	1	1	1
XM_027377672.1	1	1	1	1
XM_027377673.1	1	1	1	1
XM_027377675.1	1	1	1	1
XM_027377707.1	1	1	1	1
XM_027377715.1	1	1	1	1
XM_027377722.1	1	1	1	1
XM_027377728.1	1	1	1	1
XM_027377738.1	1	1	1	1
XM_027377741.1	1	1	1	1
XM_027377746.1	1	1	1	1
XM_027377774.1	1	1	1	1
XM_027377775.1	1	1	1	1
XM_027377776.1	1	1	1	1
XM_027377777.1	1	1	1	1
XM_027377793.1	1	1	1	1
XM_027377794.1	1	1	1	1
XM_027377834.1	1	1	1	1
XM_027377858.1	1	1	1	1
XM_027377860.1	1	1	1	1
XM_027378021.1	1	1	1	1
XM_027378163.1	1	1	1	1
XM_027378242.1	1	1	1	1
XM_027378244.1	1	1	1	1
XM_027378359.1	1	1	1	1
XM_027378424.1	1	1	1	1
XM_027378576.1	1	1	1	1
XM_027378669.1	1	1	1	1
XM_027378670.1	1	1	1	1
XM_027378690.1	1	1	1	1
XM_027378696.1	1	1	1	1
XM_027378780.1	1	1	1	1
XM_027378797.1	1	1	1	1
XM_027378837.1	1	1	1	1
XM_027378838.1	1	1	1	1
XM_027378860.1	1	1	1	1
XM_027378861.1	1	1	1	1
XM_027378877.1	1	1	1	1
XM_027378890.1	1	1	1	1
XM_027378927.1	1	1	1	1
XM_027378929.1	1	1	1	1
XM_027379012.1	1	1	1	1
XM_027379017.1	1	1	1	1
XM_027379040.1	1	1	1	1
XM_027379085.1	1	1	1	1
XM_027379107.1	1	1	1	1
XM_027379109.1	1	1	1	1
XM_027379123.1	1	1	1	1
XM_027379127.1	1	1	1	1
XM_027379151.1	1	1	1	1
XM_027379154.1	1	1	1	1
XM_027379155.1	1	1	1	1
XM_027379156.1	1	1	1	1
XM_027379242.1	1	1	1	1
XM_027379243.1	1	1	1	1
XM_027379286.1	1	1	1	1
XM_027379287.1	1	1	1	1
XM_027379395.1	1	1	1	1
XM_027379396.1	1	1	1	1
XM_027379399.1	1	1	1	1
XM_027379400.1	1	1	1	1
XM_027379402.1	1	1	1	1
XM_027379403.1	1	1	1	1
XM_027379404.1	1	1	1	1
XM_027379488.1	1	1	1	1
XM_027379490.1	1	1	1	1
XM_027379556.1	1	1	1	1
XM_027379558.1	1	1	1	1
XM_027379682.1	1	1	1	1
XM_027379683.1	1	1	1	1
XM_027379685.1	1	1	1	1
XM_027379686.1	1	1	1	1
XM_027379687.1	1	1	1	1
XM_027379725.1	1	1	1	1
XM_027379729.1	1	1	1	1
XM_027379766.1	1	1	1	1
XM_027379867.1	1	1	1	1
XM_027379868.1	1	1	1	1
XM_027379879.1	1	1	1	1
XM_027379942.1	1	1	1	1
XM_027379995.1	1	1	1	1
XM_027380034.1	1	1	1	1
XM_027380081.1	1	1	1	1
XM_027380180.1	1	1	1	1
XM_027380183.1	1	1	1	1
XM_027380184.1	1	1	1	1
XM_027380248.1	1	1	1	1
XM_027380265.1	1	1	1	1
XM_027380447.1	1	1	1	1
XM_027380448.1	1	1	1	1
XM_027380457.1	1	1	1	1
XM_027380461.1	1	1	1	1
XM_027380462.1	1	1	1	1
XM_027380496.1	1	1	1	1
XM_027380538.1	1	1	1	1
XM_027380615.1	1	1	1	1
XM_027380728.1	1	1	1	1
XM_027380776.1	1	1	1	1
XM_027380780.1	1	1	1	1
XM_027380781.1	1	1	1	1
XM_027380804.1	1	1	1	1
XM_027380825.1	1	1	1	1
XM_027380826.1	1	1	1	1
XM_027380827.1	1	1	1	1
XM_027380902.1	1	1	1	1
XM_027380939.1	1	1	1	1
XM_027380984.1	1	1	1	1
XM_027381023.1	1	1	1	1
XM_027381029.1	1	1	1	1
XM_027381097.1	1	1	1	1
XM_027381098.1	1	1	1	1
XM_027381159.1	1	1	1	1
XM_027381160.1	1	1	1	1
XM_027381161.1	1	1	1	1
XM_027381162.1	1	1	1	1
XM_027381184.1	1	1	1	1
XM_027381201.1	1	1	1	1
XM_027381259.1	1	1	1	1
XM_027381262.1	1	1	1	1
XM_027381286.1	1	1	1	1
XM_027381308.1	1	1	1	1
XM_027381309.1	1	1	1	1
XM_027381310.1	1	1	1	1
XM_027381311.1	1	1	1	1
XM_027381338.1	1	1	1	1
XM_027381346.1	1	1	1	1
XM_027381353.1	1	1	1	1
XM_027381376.1	1	1	1	1
XM_027381430.1	1	1	1	1
XM_027381456.1	1	1	1	1
XM_027381480.1	1	1	1	1
XM_027381546.1	1	1	1	1
XM_027381547.1	1	1	1	1
XM_027381563.1	1	1	1	1
XM_027381567.1	1	1	1	1
XM_027381570.1	1	1	1	1
XM_027381626.1	1	1	1	1
XM_027381630.1	1	1	1	1
XM_027381634.1	1	1	1	1
XM_027381653.1	1	1	1	1
XM_027381684.1	1	1	1	1
XM_027381685.1	1	1	1	1
XM_027381688.1	1	1	1	1
XM_027381689.1	1	1	1	1
XM_027381691.1	1	1	1	1
XM_027381692.1	1	1	1	1
XM_027381693.1	1	1	1	1
XM_027381702.1	1	1	1	1
XM_027381752.1	1	1	1	1
XM_027381766.1	1	1	1	1
XM_027381835.1	1	1	1	1
XM_027381863.1	1	1	1	1
XM_027381872.1	1	1	1	1
XM_027381884.1	1	1	1	1
XM_027382089.1	1	1	1	1
XM_027382092.1	1	1	1	1
XM_027382125.1	1	1	1	1
XM_027382160.1	1	1	1	1
XM_027382161.1	1	1	1	1
XM_027382167.1	1	1	1	1
XM_027382169.1	1	1	1	1
XM_027382170.1	1	1	1	1
XM_027382171.1	1	1	1	1
XM_027382176.1	1	1	1	1
XM_027382248.1	1	1	1	1
XM_027382424.1	1	1	1	1
XM_027382549.1	1	1	1	1
XM_027382688.1	1	1	1	1
XM_027382718.1	1	1	1	1
XM_027382822.1	1	1	1	1
XM_027382845.1	1	1	1	1
XM_027382846.1	1	1	1	1
XM_027382868.1	1	1	1	1
XM_027382961.1	1	1	1	1
XM_027382988.1	1	1	1	1
XM_027382995.1	1	1	1	1
XM_027383237.1	1	1	1	1
XM_027383243.1	1	1	1	1
XM_027383305.1	1	1	1	1
XM_027383306.1	1	1	1	1
XM_027383411.1	1	1	1	1
XM_027383580.1	1	1	1	1
XM_027383622.1	1	1	1	1
XM_027383736.1	1	1	1	1
XM_027383758.1	1	1	1	1
XM_027383802.1	1	1	1	1
XR_003475419.1	1	1	1	1
XR_003475420.1	1	1	1	1
XR_003475421.1	1	1	1	1
XR_003475463.1	1	1	1	1
XR_003475464.1	1	1	1	1
XR_003475479.1	1	1	1	1
XR_003475515.1	1	1	1	1
XR_003475547.1	1	1	1	1
XR_003475568.1	1	1	1	1
XR_003475635.1	1	1	1	1
XR_003475675.1	1	1	1	1
XR_003475689.1	1	1	1	1
XR_003475690.1	1	1	1	1
XR_003475707.1	1	1	1	1
XR_003475769.1	1	1	1	1
XR_003475781.1	1	1	1	1
XR_003475782.1	1	1	1	1
XR_003475783.1	1	1	1	1
XR_003475784.1	1	1	1	1
XR_003475785.1	1	1	1	1
XR_003475805.1	1	1	1	1
XR_003475806.1	1	1	1	1
XR_003475856.1	1	1	1	1
XR_003475874.1	1	1	1	1
XR_003475969.1	1	1	1	1
XR_003476009.1	1	1	1	1
XR_003476010.1	1	1	1	1
XR_003476011.1	1	1	1	1
XR_003476012.1	1	1	1	1
XR_003476013.1	1	1	1	1
XR_003476034.1	1	1	1	1
XR_003476037.1	1	1	1	1
XR_003476100.1	1	1	1	1
XR_003476101.1	1	1	1	1
XR_003476104.1	1	1	1	1
XR_003476115.1	1	1	1	1
XR_003476117.1	1	1	1	1
XR_003476118.1	1	1	1	1
XR_003476140.1	1	1	1	1
XR_003476141.1	1	1	1	1
XR_003476154.1	1	1	1	1
XR_003476155.1	1	1	1	1
XR_003476210.1	1	1	1	1
XR_003476239.1	1	1	1	1
XR_003476243.1	1	1	1	1
XR_003476282.1	1	1	1	1
XR_003476283.1	1	1	1	1
XR_003476284.1	1	1	1	1
XR_003476291.1	1	1	1	1
XR_003476292.1	1	1	1	1
XR_003476293.1	1	1	1	1
XR_003476314.1	1	1	1	1
XR_003476315.1	1	1	1	1
XR_003476321.1	1	1	1	1
XR_003476404.1	1	1	1	1
XR_003476432.1	1	1	1	1
XR_003476433.1	1	1	1	1
XR_003476435.1	1	1	1	1
XR_003476436.1	1	1	1	1
XR_003476669.1	1	1	1	1
XR_003476670.1	1	1	1	1
XR_003476673.1	1	1	1	1
XR_003476675.1	1	1	1	1
XR_003476677.1	1	1	1	1
XR_003476679.1	1	1	1	1
XR_003476680.1	1	1	1	1
XR_003476697.1	1	1	1	1
XR_003476711.1	1	1	1	1
XR_003476729.1	1	1	1	1
XR_003476794.1	1	1	1	1
XR_003476795.1	1	1	1	1
XR_003476818.1	1	1	1	1
XR_003476819.1	1	1	1	1
XR_003476820.1	1	1	1	1
XR_003476853.1	1	1	1	1
XR_003476940.1	1	1	1	1
XR_003476943.1	1	1	1	1
XR_003476979.1	1	1	1	1
XR_003477060.1	1	1	1	1
XR_003477128.1	1	1	1	1
XR_003477160.1	1	1	1	1
XR_003477176.1	1	1	1	1
XR_003477184.1	1	1	1	1
XR_003477275.1	1	1	1	1
XR_003477334.1	1	1	1	1
XR_003477346.1	1	1	1	1
XR_003477357.1	1	1	1	1
XR_003477520.1	1	1	1	1
XR_003477524.1	1	1	1	1
XR_003477586.1	1	1	1	1
XR_003477591.1	1	1	1	1
XR_003477617.1	1	1	1	1
XR_003477884.1	1	1	1	1
XR_003477892.1	1	1	1	1
XR_003477963.1	1	1	1	1
XM_027350654.1	0	1	1	1
XM_027350916.1	0	1	1	1
XM_027351349.1	0	1	1	1
XM_027351440.1	0	1	1	1
XM_027351441.1	0	1	1	1
XM_027351591.1	0	1	1	1
XM_027351597.1	0	1	1	1
XM_027351750.1	0	1	1	1
XM_027351794.1	0	1	1	1
XM_027351874.1	0	1	1	1
XM_027352046.1	0	1	1	1
XM_027352232.1	0	1	1	1
XM_027352556.1	0	1	1	1
XM_027352831.1	0	1	1	1
XM_027352853.1	0	1	1	1
XM_027353134.1	0	1	1	1
XM_027353505.1	0	1	1	1
XM_027353507.1	0	1	1	1
XM_027353513.1	0	1	1	1
XM_027353853.1	0	1	1	1
XM_027354465.1	0	1	1	1
XM_027354502.1	0	1	1	1
XM_027354704.1	0	1	1	1
XM_027354755.1	0	1	1	1
XM_027354760.1	0	1	1	1
XM_027354780.1	0	1	1	1
XM_027355175.1	0	1	1	1
XM_027355297.1	0	1	1	1
XM_027355579.1	0	1	1	1
XM_027355580.1	0	1	1	1
XM_027356238.1	0	1	1	1
XM_027356589.1	0	1	1	1
XM_027356695.1	0	1	1	1
XM_027356784.1	0	1	1	1
XM_027356786.1	0	1	1	1
XM_027356787.1	0	1	1	1
XM_027356820.1	0	1	1	1
XM_027356843.1	0	1	1	1
XM_027356845.1	0	1	1	1
XM_027356863.1	0	1	1	1
XM_027356932.1	0	1	1	1
XM_027356986.1	0	1	1	1
XM_027356989.1	0	1	1	1
XM_027357158.1	0	1	1	1
XM_027357161.1	0	1	1	1
XM_027357271.1	0	1	1	1
XM_027357335.1	0	1	1	1
XM_027357336.1	0	1	1	1
XM_027357566.1	0	1	1	1
XM_027357569.1	0	1	1	1
XM_027357572.1	0	1	1	1
XM_027357802.1	0	1	1	1
XM_027357829.1	0	1	1	1
XM_027357830.1	0	1	1	1
XM_027357831.1	0	1	1	1
XM_027357845.1	0	1	1	1
XM_027357870.1	0	1	1	1
XM_027358125.1	0	1	1	1
XM_027358126.1	0	1	1	1
XM_027358127.1	0	1	1	1
XM_027358128.1	0	1	1	1
XM_027358129.1	0	1	1	1
XM_027358130.1	0	1	1	1
XM_027358246.1	0	1	1	1
XM_027358301.1	0	1	1	1
XM_027358598.1	0	1	1	1
XM_027358699.1	0	1	1	1
XM_027358708.1	0	1	1	1
XM_027358709.1	0	1	1	1
XM_027358834.1	0	1	1	1
XM_027358887.1	0	1	1	1
XM_027359056.1	0	1	1	1
XM_027359110.1	0	1	1	1
XM_027359118.1	0	1	1	1
XM_027359122.1	0	1	1	1
XM_027359566.1	0	1	1	1
XM_027359639.1	0	1	1	1
XM_027360107.1	0	1	1	1
XM_027360191.1	0	1	1	1
XM_027360208.1	0	1	1	1
XM_027360335.1	0	1	1	1
XM_027360359.1	0	1	1	1
XM_027360426.1	0	1	1	1
XM_027360758.1	0	1	1	1
XM_027360759.1	0	1	1	1
XM_027360874.1	0	1	1	1
XM_027360901.1	0	1	1	1
XM_027360921.1	0	1	1	1
XM_027360925.1	0	1	1	1
XM_027360926.1	0	1	1	1
XM_027360935.1	0	1	1	1
XM_027361198.1	0	1	1	1
XM_027361437.1	0	1	1	1
XM_027361444.1	0	1	1	1
XM_027361568.1	0	1	1	1
XM_027361661.1	0	1	1	1
XM_027361710.1	0	1	1	1
XM_027361758.1	0	1	1	1
XM_027361763.1	0	1	1	1
XM_027361880.1	0	1	1	1
XM_027361947.1	0	1	1	1
XM_027361973.1	0	1	1	1
XM_027362039.1	0	1	1	1
XM_027362396.1	0	1	1	1
XM_027362398.1	0	1	1	1
XM_027362489.1	0	1	1	1
XM_027362535.1	0	1	1	1
XM_027362548.1	0	1	1	1
XM_027362597.1	0	1	1	1
XM_027362623.1	0	1	1	1
XM_027362686.1	0	1	1	1
XM_027362973.1	0	1	1	1
XM_027363222.1	0	1	1	1
XM_027363255.1	0	1	1	1
XM_027363256.1	0	1	1	1
XM_027363257.1	0	1	1	1
XM_027363466.1	0	1	1	1
XM_027363538.1	0	1	1	1
XM_027363724.1	1	0	1	1
XM_027364082.1	0	1	1	1
XM_027364090.1	0	1	1	1
XM_027364143.1	0	1	1	1
XM_027364218.1	0	1	1	1
XM_027364239.1	0	1	1	1
XM_027364355.1	0	1	1	1
XM_027364356.1	0	1	1	1
XM_027364357.1	0	1	1	1
XM_027364361.1	0	1	1	1
XM_027364391.1	0	1	1	1
XM_027364392.1	0	1	1	1
XM_027364413.1	0	1	1	1
XM_027364719.1	0	1	1	1
XM_027364727.1	0	1	1	1
XM_027364734.1	0	1	1	1
XM_027364742.1	0	1	1	1
XM_027364757.1	0	1	1	1
XM_027364813.1	0	1	1	1
XM_027364831.1	0	1	1	1
XM_027364834.1	0	1	1	1
XM_027364982.1	0	1	1	1
XM_027365073.1	0	1	1	1
XM_027365074.1	0	1	1	1
XM_027365131.1	0	1	1	1
XM_027365697.1	0	1	1	1
XM_027365712.1	0	1	1	1
XM_027365741.1	0	1	1	1
XM_027365747.1	0	1	1	1
XM_027365755.1	0	1	1	1
XM_027365763.1	0	1	1	1
XM_027365779.1	0	1	1	1
XM_027365785.1	0	1	1	1
XM_027365832.1	0	1	1	1
XM_027365880.1	0	1	1	1
XM_027366197.1	0	1	1	1
XM_027366423.1	0	1	1	1
XM_027366429.1	0	1	1	1
XM_027366475.1	0	1	1	1
XM_027366491.1	0	1	1	1
XM_027366492.1	0	1	1	1
XM_027366576.1	0	1	1	1
XM_027366652.1	0	1	1	1
XM_027366710.1	0	1	1	1
XM_027366837.1	0	1	1	1
XM_027367707.1	0	1	1	1
XM_027367818.1	0	1	1	1
XM_027367830.1	0	1	1	1
XM_027368292.1	0	1	1	1
XM_027368294.1	0	1	1	1
XM_027368453.1	0	1	1	1
XM_027368501.1	1	1	0	1
XM_027368503.1	0	1	1	1
XM_027368544.1	0	1	1	1
XM_027368558.1	0	1	1	1
XM_027368563.1	0	1	1	1
XM_027368632.1	1	1	0	1
XM_027368760.1	0	1	1	1
XM_027368762.1	0	1	1	1
XM_027368949.1	0	1	1	1
XM_027369059.1	0	1	1	1
XM_027369287.1	0	1	1	1
XM_027369542.1	0	1	1	1
XM_027369572.1	1	0	1	1
XM_027369725.1	0	1	1	1
XM_027369865.1	0	1	1	1
XM_027369930.1	1	1	0	1
XM_027369973.1	0	1	1	1
XM_027370162.1	0	1	1	1
XM_027370170.1	0	1	1	1
XM_027370681.1	0	1	1	1
XM_027370762.1	0	1	1	1
XM_027370803.1	0	1	1	1
XM_027370922.1	0	1	1	1
XM_027370960.1	0	1	1	1
XM_027370972.1	0	1	1	1
XM_027371389.1	0	1	1	1
XM_027371476.1	0	1	1	1
XM_027371673.1	1	1	0	1
XM_027371773.1	0	1	1	1
XM_027371954.1	0	1	1	1
XM_027372028.1	0	1	1	1
XM_027372029.1	0	1	1	1
XM_027372030.1	0	1	1	1
XM_027372031.1	0	1	1	1
XM_027372032.1	0	1	1	1
XM_027372050.1	0	1	1	1
XM_027372058.1	0	1	1	1
XM_027372065.1	0	1	1	1
XM_027372078.1	0	1	1	1
XM_027372080.1	0	1	1	1
XM_027372107.1	0	1	1	1
XM_027372252.1	0	1	1	1
XM_027372302.1	0	1	1	1
XM_027372328.1	0	1	1	1
XM_027372331.1	0	1	1	1
XM_027372426.1	0	1	1	1
XM_027372557.1	0	1	1	1
XM_027372907.1	0	1	1	1
XM_027372934.1	0	1	1	1
XM_027373041.1	0	1	1	1
XM_027373078.1	0	1	1	1
XM_027373079.1	0	1	1	1
XM_027373117.1	0	1	1	1
XM_027373247.1	0	1	1	1
XM_027373328.1	0	1	1	1
XM_027373898.1	0	1	1	1
XM_027373901.1	0	1	1	1
XM_027373989.1	0	1	1	1
XM_027373990.1	0	1	1	1
XM_027374148.1	0	1	1	1
XM_027374176.1	0	1	1	1
XM_027375018.1	0	1	1	1
XM_027375020.1	0	1	1	1
XM_027375025.1	0	1	1	1
XM_027375161.1	0	1	1	1
XM_027375225.1	0	1	1	1
XM_027375329.1	0	1	1	1
XM_027375330.1	0	1	1	1
XM_027375760.1	0	1	1	1
XM_027375865.1	0	1	1	1
XM_027375906.1	0	1	1	1
XM_027376102.1	0	1	1	1
XM_027376117.1	0	1	1	1
XM_027376122.1	0	1	1	1
XM_027376380.1	0	1	1	1
XM_027376405.1	0	1	1	1
XM_027376452.1	0	1	1	1
XM_027376661.1	0	1	1	1
XM_027376895.1	0	1	1	1
XM_027376896.1	0	1	1	1
XM_027376961.1	0	1	1	1
XM_027377021.1	0	1	1	1
XM_027377093.1	0	1	1	1
XM_027377099.1	0	1	1	1
XM_027377101.1	0	1	1	1
XM_027377189.1	0	1	1	1
XM_027377238.1	0	1	1	1
XM_027377286.1	0	1	1	1
XM_027377436.1	0	1	1	1
XM_027377607.1	0	1	1	1
XM_027377680.1	0	1	1	1
XM_027377859.1	0	1	1	1
XM_027378426.1	0	1	1	1
XM_027378446.1	0	1	1	1
XM_027378827.1	0	1	1	1
XM_027378853.1	0	1	1	1
XM_027378985.1	0	1	1	1
XM_027379013.1	0	1	1	1
XM_027379114.1	0	1	1	1
XM_027379465.1	0	1	1	1
XM_027379567.1	0	1	1	1
XM_027379734.1	0	1	1	1
XM_027379993.1	0	1	1	1
XM_027380281.1	0	1	1	1
XM_027380282.1	0	1	1	1
XM_027380297.1	0	1	1	1
XM_027380817.1	0	1	1	1
XM_027380978.1	0	1	1	1
XM_027380983.1	0	1	1	1
XM_027381027.1	0	1	1	1
XM_027381359.1	0	1	1	1
XM_027381360.1	0	1	1	1
XM_027381400.1	0	1	1	1
XM_027381482.1	0	1	1	1
XM_027381501.1	0	1	1	1
XM_027381662.1	0	1	1	1
XM_027381669.1	0	1	1	1
XM_027382057.1	0	1	1	1
XM_027382110.1	0	1	1	1
XM_027382162.1	0	1	1	1
XM_027382445.1	0	1	1	1
XM_027382519.1	0	1	1	1
XM_027382986.1	0	1	1	1
XM_027383014.1	0	1	1	1
XM_027383078.1	0	1	1	1
XM_027383239.1	0	1	1	1
XM_027383257.1	0	1	1	1
XR_003474914.1	0	1	1	1
XR_003474915.1	0	1	1	1
XR_003475422.1	0	1	1	1
XR_003475816.1	0	1	1	1
XR_003476077.1	0	1	1	1
XR_003476244.1	0	1	1	1
XR_003476246.1	0	1	1	1
XR_003476320.1	0	1	1	1
XR_003476328.1	0	1	1	1
XR_003476431.1	0	1	1	1
XR_003476434.1	0	1	1	1
XR_003476437.1	0	1	1	1
XR_003476574.1	1	1	0	1
XR_003476597.1	0	1	1	1
XR_003476650.1	0	1	1	1
XR_003476652.1	0	1	1	1
XR_003476653.1	0	1	1	1
XR_003476655.1	0	1	1	1
XR_003476656.1	0	1	1	1
XR_003476659.1	0	1	1	1
XR_003476660.1	0	1	1	1
XR_003476663.1	0	1	1	1
XR_003476666.1	0	1	1	1
XR_003476698.1	0	1	1	1
XR_003476717.1	1	1	0	1
XR_003476719.1	0	1	1	1
XR_003476758.1	0	1	1	1
XR_003476817.1	0	1	1	1
XR_003476921.1	0	1	1	1
XR_003477004.1	0	1	1	1
XR_003477167.1	0	1	1	1
XR_003477262.1	0	1	1	1
XR_003477386.1	0	1	1	1
XR_003477387.1	0	1	1	1
XR_003477390.1	0	1	1	1
XR_003477397.1	0	1	1	1
XR_003477589.1	0	1	1	1
XR_003477590.1	1	1	0	1
XR_003477628.1	0	1	1	1
XR_003477912.1	0	1	1	1
XR_003477974.1	0	1	1	1
XM_027351045.1	0	1	0	1
XM_027351123.1	0	1	0	1
XM_027352249.1	0	1	0	1
XM_027352263.1	0	1	0	1
XM_027352840.1	0	1	0	1
XM_027353668.1	0	1	0	1
XM_027354380.1	0	0	1	1
XM_027354830.1	0	0	1	1
XM_027354919.1	0	0	1	1
XM_027356785.1	0	0	1	1
XM_027357565.1	0	0	1	1
XM_027357574.1	0	0	1	1
XM_027357575.1	0	0	1	1
XM_027358886.1	0	0	1	1
XM_027359447.1	0	1	0	1
XM_027359485.1	0	1	0	1
XM_027360212.1	0	1	0	1
XM_027360390.1	0	0	1	1
XM_027361070.1	0	1	1	0
XM_027361642.1	0	1	0	1
XM_027363374.1	0	1	0	1
XM_027363402.1	1	0	1	0
XM_027364514.1	1	0	1	0
XM_027364731.1	1	0	1	0
XM_027364749.1	0	1	0	1
XM_027365431.1	0	0	1	1
XM_027365675.1	0	0	1	1
XM_027365875.1	0	0	1	1
XM_027366187.1	0	1	0	1
XM_027366188.1	0	1	0	1
XM_027367644.1	0	0	1	1
XM_027367867.1	0	1	0	1
XM_027369293.1	0	0	1	1
XM_027369588.1	0	0	1	1
XM_027370102.1	0	1	0	1
XM_027370664.1	0	1	0	1
XM_027370943.1	0	0	1	1
XM_027371676.1	1	0	1	0
XM_027373852.1	0	1	0	1
XM_027374173.1	0	0	1	1
XM_027374212.1	0	0	1	1
XM_027374232.1	0	1	0	1
XM_027375106.1	0	1	0	1
XM_027377638.1	0	1	0	1
XM_027378622.1	0	1	0	1
XM_027378901.1	0	1	0	1
XM_027379764.1	1	0	1	0
XM_027381135.1	0	1	0	1
XM_027381136.1	0	1	0	1
XR_003475609.1	0	1	0	1
XR_003476317.1	0	0	1	1
XR_003476661.1	0	1	0	1
XR_003476718.1	0	1	0	1
XR_003476939.1	0	0	1	1
XR_003477433.1	0	0	1	1
XR_003477633.1	0	1	0	1
XM_027351037.1	0	0	0	1
XM_027351416.1	0	0	0	1
XM_027351417.1	0	0	0	1
XM_027351489.1	1	0	0	0
XM_027352228.1	0	0	0	1
XM_027352342.1	0	0	1	0
XM_027353055.1	0	0	1	0
XM_027353334.1	0	0	1	0
XM_027353710.1	0	0	0	1
XM_027354141.1	0	0	0	1
XM_027354504.1	0	0	0	1
XM_027354646.1	0	0	1	0
XM_027354826.1	0	0	0	1
XM_027355002.1	0	0	0	1
XM_027355103.1	0	0	0	1
XM_027355486.1	1	0	0	0
XM_027355599.1	0	0	0	1
XM_027355698.1	1	0	0	0
XM_027356085.1	0	0	1	0
XM_027356408.1	0	0	0	1
XM_027356493.1	1	0	0	0
XM_027356688.1	1	0	0	0
XM_027356749.1	0	0	1	0
XM_027357113.1	0	0	1	0
XM_027358658.1	0	0	1	0
XM_027359049.1	0	0	0	1
XM_027359050.1	0	0	0	1
XM_027359096.1	0	0	0	1
XM_027359162.1	0	0	0	1
XM_027359818.1	0	0	1	0
XM_027360516.1	0	0	0	1
XM_027360757.1	0	0	1	0
XM_027360923.1	0	0	1	0
XM_027361239.1	1	0	0	0
XM_027361336.1	0	0	0	1
XM_027361553.1	0	0	0	1
XM_027361765.1	0	0	0	1
XM_027361940.1	0	0	0	1
XM_027361975.1	0	0	1	0
XM_027362428.1	0	0	0	1
XM_027362433.1	0	0	0	1
XM_027363346.1	1	0	0	0
XM_027363492.1	0	0	1	0
XM_027363634.1	0	0	1	0
XM_027363920.1	0	0	1	0
XM_027364131.1	1	0	0	0
XM_027364329.1	0	0	0	1
XM_027364524.1	0	0	0	1
XM_027365395.1	1	0	0	0
XM_027365668.1	0	0	0	1
XM_027365689.1	0	0	0	1
XM_027365710.1	0	0	1	0
XM_027365721.1	0	0	0	1
XM_027365792.1	0	0	0	1
XM_027365867.1	0	0	0	1
XM_027365890.1	0	0	1	0
XM_027365898.1	0	0	0	1
XM_027366009.1	0	0	1	0
XM_027366104.1	0	0	1	0
XM_027366965.1	0	0	1	0
XM_027367215.1	0	0	0	1
XM_027367243.1	0	0	0	1
XM_027367712.1	0	0	0	1
XM_027367810.1	0	0	1	0
XM_027368743.1	0	0	0	1
XM_027369030.1	0	0	1	0
XM_027369088.1	1	0	0	0
XM_027369590.1	0	0	0	1
XM_027369874.1	0	0	1	0
XM_027370643.1	0	0	0	1
XM_027370652.1	0	0	0	1
XM_027371321.1	1	0	0	0
XM_027371923.1	0	0	0	1
XM_027372026.1	0	0	0	1
XM_027372127.1	0	0	1	0
XM_027372804.1	0	0	1	0
XM_027373082.1	0	0	1	0
XM_027373089.1	1	0	0	0
XM_027373256.1	0	0	0	1
XM_027373670.1	0	0	0	1
XM_027374256.1	0	0	1	0
XM_027375218.1	0	0	0	1
XM_027375219.1	0	0	0	1
XM_027375420.1	0	0	1	0
XM_027375747.1	1	0	0	0
XM_027376420.1	0	0	1	0
XM_027376652.1	0	0	0	1
XM_027377141.1	0	0	1	0
XM_027377167.1	1	0	0	0
XM_027377278.1	0	0	0	1
XM_027377713.1	0	0	0	1
XM_027377772.1	0	0	1	0
XM_027377853.1	0	0	0	1
XM_027378076.1	0	0	0	1
XM_027378352.1	0	0	1	0
XM_027378396.1	0	0	1	0
XM_027378507.1	0	0	0	1
XM_027378550.1	0	0	0	1
XM_027378623.1	0	0	0	1
XM_027379078.1	0	0	1	0
XM_027379087.1	0	0	0	1
XM_027379133.1	0	0	0	1
XM_027379397.1	0	0	1	0
XM_027379495.1	0	0	1	0
XM_027379666.1	0	0	1	0
XM_027380009.1	0	0	0	1
XM_027380050.1	0	0	0	1
XM_027380601.1	0	0	1	0
XM_027381582.1	0	0	1	0
XM_027382094.1	0	0	1	0
XM_027382525.1	0	0	1	0
XM_027383001.1	0	0	0	1
XM_027383310.1	0	0	0	1
XR_003475516.1	1	0	0	0
XR_003475523.1	0	0	0	1
XR_003475637.1	0	0	1	0
XR_003475684.1	0	0	0	1
XR_003475927.1	1	0	0	0
XR_003475937.1	0	0	0	1
XR_003476032.1	0	0	1	0
XR_003477368.1	0	0	0	1
XR_003477565.1	0	0	0	1
XR_003477717.1	1	0	0	0
XR_003477761.1	0	0	0	1
