ID	logFC
XM_027367225.1	-12.6184694085292
XM_027367223.1	-12.6424823706889
XM_027367224.1	-12.4981587036062
XM_027370962.1	-12.7154265468068
XR_003476289.1	-10.6707445570581
XR_003476287.1	-11.0716549878944
XM_027365885.1	-13.7158967603284
XR_003476288.1	-10.5117483863168
XM_027367222.1	-12.361380814075
XM_027365884.1	-13.5597477938776
XM_027378597.1	13.3152295977585
XM_027354682.1	-10.1965947223174
XM_027378454.1	-11.6569676755357
XM_027367206.1	-12.2291294276924
XM_027381145.1	12.9213518588531
XM_027380253.1	9.90289266993877
XM_027363969.1	12.0526214096369
XM_027359642.1	-10.063849073934
XM_027359641.1	-10.0971727439423
XM_027367243.1	-13.2295947817933
XM_027378519.1	13.0205291001427
XM_027361474.1	9.05392348591313
XM_027361345.1	8.84886639110407
XM_027359643.1	-10.5824169051773
XM_027364536.1	8.15655116797575
XM_027367879.1	12.1212162906636
XM_027381668.1	-13.2295012183289
XM_027371495.1	-11.2229420215861
XM_027355864.1	8.41960501075644
XM_027352296.1	7.55793720020575
XM_027363486.1	9.5767457669803
XM_027367205.1	-11.8527117136715
XM_027368559.1	-15.2484581676792
XM_027367239.1	-10.6165779302971
XM_027358460.1	10.3638205109839
XM_027366518.1	-7.06806496203586
XM_027355469.1	-15.4676100901744
XM_027374288.1	8.26039448731385
XM_027362059.1	10.0322779850371
XM_027352569.1	8.33593998102285
XM_027352295.1	7.76143483863321
XM_027351358.1	5.72502081215833
XM_027371493.1	-12.2659553207053
XM_027371539.1	-12.690750171162
XM_027369645.1	8.42779425312412
XM_027363970.1	8.11366589021945
XM_027358029.1	6.57177097551234
XM_027370936.1	-13.7564880639738
XM_027375602.1	-7.65505302789626
XM_027371253.1	11.6455219462954
XM_027356093.1	8.81287962966179
XR_003476211.1	8.53714522405769
XM_027372253.1	9.63550329688596
XM_027371537.1	-12.1483802003444
XM_027356510.1	-11.6482969735962
XM_027353713.1	10.377565028869
XM_027378603.1	11.597051954431
XM_027366516.1	-6.44821173312757
XM_027376863.1	10.9027515933509
XM_027352297.1	7.18969044271669
XR_003476575.1	-10.5856613404635
XM_027368558.1	-13.0856101448477
XM_027383714.1	-9.5367805451735
XR_003476719.1	-12.9890708985201
XM_027377569.1	9.98811077488322
XM_027370874.1	9.49907447441453
XM_027363415.1	11.5874485606074
XM_027373824.1	10.99915491221
XM_027362910.1	10.2110289643315
XM_027360996.1	-8.82040671600963
