ID	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized
XM_027350617.1	8.50518058079781	8.90208528182303	9.42374774494896	11.814842504581	8.42670261615314	7.67520573551085	11.3688716468064	5.77411181586775	6.36877117050819	10.0445917315128
XM_027350619.1	237.803939394125	246.110578455806	240.654595190456	618.832168647725	223.056824607339	57.4361229207395	83.3203406793067	76.1708175161732	79.7802317162766	73.5543837554454
XM_027350620.1	3.57035655397127	3.3483068514965	3.29083254585519	4.08582449726145	0.953019938731605	4.70745951777999	6.93693863194968	6.35415957819236	6.25504311389197	15.4483277896052
XM_027350621.1	5.88995125782522	6.27556912885272	5.31020706262997	3.81343619744402	4.61462286122672	2.86541014125738	6.01201348102306	3.37482334443412	4.8618744203433	4.73621572150448
XM_027350627.1	198.711946296822	206.492289003368	187.976343907183	118.012230895902	318.007705871493	122.291611385806	113.380408084422	121.309079747979	95.9864797840876	112.779150200657
XM_027350629.1	0.636751487332456	1.10273578941501	0.947360884412859	3.26865959780916	1.17873518737856	8.90323865319258	2.46646706913766	6.69691507411145	6.45406721297035	2.25685447132093
XM_027350630.1	0	0	0	0	0.0501589441437687	26.8888040934063	49.3293413827533	54.3135631994866	83.5332575846118	25.3657727903394
XM_027350635.1	9.02822644539233	11.0273578941501	11.3184695137747	12.8022500914192	3.78700028285453	27.8865808390227	18.1901946348903	17.5596277140088	12.9934304684029	7.02485687552006
XM_027350640.1	1485.56396107117	1440.51378658365	1425.67840884299	2422.68963565118	861.580183557514	7.2914454487353	8.40140345425017	26.9458551407162	61.0151023746007	29.2119613963934
XM_027350641.1	16.4190919233583	15.819246142699	12.6397886420347	7.83116361975112	25.8318562340409	20.1857910843935	9.40340570108734	9.17530096768026	11.0884855200812	9.18635129875701
XM_027350642.1	0.0454822490951755	0.0400994832514551	0.149583297538872	0.136194149908715	0.150476832431306	7.26586142961693	1.81131175389797	2.10926459027132	1.6206248067811	275.749472376183
XM_027350646.1	5.61705776325417	4.59139083229161	4.5373600253458	15.1856477148217	9.17908677830967	0.844272630906193	0.847848055016072	1.34465617629797	1.47846473601083	6.03946971198557
XM_027350647.1	18.920615623593	20.089841108979	19.6702036263617	34.8316538391539	18.1324583079724	44.3882731703711	23.6241298965842	33.2736489115301	38.5538111928978	25.1750526941714
XM_027350648.1	19.7620372318537	21.5534722476571	18.6979121923591	40.4156139854112	20.3394518502982	40.6274223599707	26.0135198698113	36.4111799895587	38.8949953627464	22.218891203568
XM_027350649.1	16.0324928060493	17.3630762478801	19.9943007710293	34.8316538391539	20.1889750178669	38.8877090599216	23.5470528006736	31.2698475507724	31.5879677251544	20.534197020751
XM_027350651.1	0.932386106451097	0.601492248771826	1.09694418195173	0.715019287020755	0.953019938731605	1.20244889856337	0.9634636988819	1.00190068037888	0.796096396313523	1.36682735587042
XM_027350652.1	1.06883285373662	0.922288114783467	1.19666638031098	0.510728062157682	1.55492726845683	1.20244889856337	0.655155315239692	0.659145184459789	1.3078726510865	1.90720096167966
XM_027350660.1	0.523045864594518	0.741840440151919	0.573402640565678	3.50699936014942	0.953019938731605	1.58620918533891	1.42592627434521	1.00190068037888	1.05198452370001	8.58240432755845
XM_027350661.1	8.14132258803641	7.11765827713328	5.50965145934847	1.90671809872201	14.4206964413335	2.30256172065325	1.61861901412159	1.76650909435223	1.70592084924326	1.74826754820635
XM_027350662.1	7.45908885160877	6.97731008575318	6.65645674047982	2.34934908592534	15.5241932124964	2.55840191183695	1.61861901412159	2.16199620502811	1.73435286339732	1.62112081742771
XM_027350663.1	5.45786989142105	6.63646447811582	5.95840135196508	2.04291224863073	12.9660870611642	1.66296124269402	1.84985030185325	1.97743555337937	1.81964890585948	2.1932811059316
XM_027350664.1	9.05096756993992	8.0800458751682	6.33235959581227	3.23461106033199	21.041677068311	0.460512344130651	0.539539671373864	1.08099810251405	0.909824452929741	0.794667067366523
XM_027350665.1	1.02335060464145	1.00248708128638	0.897499785233234	0.306436837294609	0.225715248646959	0.0767520573551085	0	2.24109362716328	2.98536148617571	0.0635733653893218
XM_027350666.1	2.66071157206776	1.78442700468975	2.61770770693027	0.715019287020755	2.13175512611017	3.17241837067782	1.34884917843466	3.69121303297482	3.09908954279193	1.68469418281703
XM_027350667.1	2.27411245475877	2.5463171864674	2.6924993556997	0.953359049361006	2.68350351169162	3.40267454274314	1.65715756207687	4.42945563956978	2.64417731632706	1.43040072125974
XM_027350668.1	0.977868355546272	1.82452648794121	1.37118022743966	0.442630987203324	0.626986801797108	0.921024688261301	0.9634636988819	1.21282713940601	1.08041653785407	2.16149442323694
XM_027350671.1	23.7872162767768	22.2351634629318	20.4181201140561	134.593868647288	86.4489402317853	272.853563897411	328.271351483041	49.4358888344841	54.3904430767061	175.653208570696
XM_027350674.1	3.5248743048761	3.28815762661932	2.8919437524182	3.54104789762659	5.36700702338325	10.1824396091111	18.7682728542194	6.09050150440845	4.46382622218654	8.32811086600116
XM_027350677.1	782.658542429779	774.501469260229	717.67573104192	689.24454415053	1233.93510540878	97.7565370512898	165.677217659731	139.237828765286	123.736125598445	183.631665927056
XM_027350678.1	37.9776779944715	37.8539121893736	43.0301285920156	33.5378094150211	10.0819477728975	7.2914454487353	16.1476515932606	4.58765048384013	3.5540017692568	5.72160288503896
XM_027350679.1	1.13705622737939	1.06263630616356	1.34624967784985	1.46408711151869	1.85588093331944	0.665184497077607	1.117617890703	0.580047762324614	0.45491222646487	0.794667067366523
XM_027350680.1	4.93482402682654	4.87208721505179	4.83652662042354	8.23974606947727	12.4644976197265	2.07230554858793	5.01001123418588	3.71757884035321	1.70592084924326	6.00768302929091
XM_027350683.1	2.27411245475877	1.54383010518102	2.61770770693027	2.75793153565148	2.8841392882667	1.2536169368001	1.50300337025576	0.975534873000487	0.881392438775686	1.3032539904811
XM_027350684.1	0.955127230998684	1.36338243054947	1.47090242579891	1.63432979890458	1.00317888287537	0.409344305893912	0.616616767284416	0.580047762324614	0.199024099078381	0.476800240419914
XM_027350685.1	1.75106659016426	1.48368088030384	1.4459718762091	1.1236017367469	1.37937096395364	0.741936554432715	0.809309507060796	0.764608413973355	0.483344240618925	2.06613437515296
XM_027350687.1	2.34233582840154	1.62402907168393	2.36840221103215	1.83862102376765	3.76192081078265	1.10011282208989	1.19469498661356	1.21282713940601	1.16571258031623	1.23968062509178
XM_027350688.1	23.4688405331105	27.4280465439953	27.3737434496137	12.9724927788051	31.3493400898554	6.0378285119352	7.01401572786023	11.7064184760058	11.4296696899299	6.1030430773749
XM_027350689.1	27.2211260834625	27.7688921516326	28.4457570819756	15.4920845521164	34.1331614898346	3.99110698246564	3.46846931597484	6.93420734051698	7.39232368005414	6.51626995240549
XM_027350694.1	12.4621362520781	14.6563611284068	12.2159692990079	2.2472034734938	14.0695838323271	2.20022564417978	5.43393526169392	4.0603343362723	4.23637010895411	12.3332328855284
XM_027350697.1	26.7890447170583	22.0146163050488	24.9305495898121	17.0923658135438	26.9604324772757	30.7519909802801	18.6141186623983	28.3168771243925	30.6497112580706	13.9543537029561
XM_027350698.1	5.61705776325417	4.71168928204597	4.16340178149862	0.612873674589218	2.23207301439771	0.869856650024562	1.117617890703	4.50855306170495	1.59219279262705	1.87541427898499
XM_027350699.1	133.558624467983	142.573712700549	133.677606900572	78.2094905850797	155.467647373611	124.312748896157	170.533074702096	119.674399690519	101.047378303509	103.147785344175
XM_027350702.1	0.20467012092829	0.120298449754365	0	0	0.075238416215653	12.2035771194622	27.5550617880223	26.5503680300403	24.5368282149489	14.8443808184066
XM_027350703.1	428.852126718409	435.099443019913	430.700174713593	1429.39165182944	570.783704884016	433.623540037244	571.449589080832	693.948050199265	727.916426372101	534.016269270303
XM_027350704.1	398.742877817403	401.51612579682	385.575879956033	745.084145613103	394.951526188035	356.308634261532	329.042122442146	426.440568538105	458.579956290743	245.742843912424
XM_027350705.1	348.098393449925	356.18365998105	346.559569847978	549.713637569052	339.350336604667	346.433202881841	317.557635151474	300.280180232501	336.862503697236	206.772370928769
XM_027350706.1	0	0	0	0	0	1591.81208552583	1717.04646559937	1604.35937897513	1392.3441651382	766.567639864443
XM_027350707.1	0	0	0	0	0	1089.98155051901	1026.35860914491	822.665921820573	762.944667809896	432.64853815703
XM_027350712.1	0	0	0	0	0	713.154532924549	768.921108803667	512.867685124472	209.742968414459	275.336245501153
XM_027350715.1	0	0	0	0	0	972.474150708342	1239.66947207736	719.997467889116	987.244827471231	305.724314157249
XM_027350716.1	1.27350297466491	1.12278553104074	1.2465274794906	1.29384442413279	1.35429149188175	1.38153703239195	2.42792852118239	2.5047517009472	3.21281759940815	2.38400120209957
XM_027350717.1	2.18314795656842	2.92726227735622	1.62048572333778	1.15765027422408	10.9597292954135	16.8342845798871	6.93693863194968	9.78171453738326	14.5856232610299	1.84362759629033
XM_027350718.1	4.48000153587478	3.54880426775377	3.14124924831632	1.63432979890458	8.42670261615314	15.785339796034	6.5900917003522	9.83444615214005	15.3248556290353	3.21045495216075
XM_027350719.1	2.45604145113947	2.62651615297031	2.16895781431365	3.8474847349212	5.66796068824586	5.21913990014737	3.12162238437736	2.66294654521755	4.40696219387843	4.7997890868938
XM_027350720.1	0.250152370023465	0.360895349263096	0	0.0680970749543576	0.401271553150149	7.85429386933943	78.2717908971655	18.6142600091444	5.28835463265412	21.7738776458427
XM_027350721.1	0	0	0	0	0	45.769810202763	47.4024139849895	11.8382475128978	2.87163342955949	19.7395299533844
XM_027350741.1	42.253009409418	40.5606273088468	39.4151989014929	116.445998171951	48.0773479618023	23.5628816080183	36.8043132972886	22.4636678863896	22.2906990967786	36.745405195028
XM_027350742.1	2.43330032659189	2.04507364582421	2.39333276062196	1.53218418647305	4.41398708465164	1.99555349123282	1.31031063047938	0.632779377081397	0.824528410467578	1.36682735587042
XM_027350743.1	16.5327975460963	14.9771569944185	18.3987455972813	30.2351012797348	33.4560157438937	6.9588532001965	13.7197230720783	9.22803258243704	7.76193986405685	13.0007532221163
XM_027350744.1	42.4804206548939	42.385153796788	38.8168657113374	24.5489955210459	38.1207975492642	66.4161136312872	26.2832897054982	38.3358839281813	51.0070333923736	26.6054534154312
XM_027350745.1	6.6631494924432	5.43347998057216	5.53458200893828	5.27752330896271	7.54892109363718	5.73082028251476	4.85585704236478	4.85130855762404	5.88542692988926	6.8341367793521
XM_027350746.1	20.1941185982579	21.7940691471658	17.5760374608175	34.2187801645647	21.1419949565985	11.6918967370949	9.55755989290845	11.9700765497898	15.4385836856515	12.746459760559
XM_027350749.1	15.3957413187169	14.937057511167	14.6591631588095	12.1553278793528	9.02860994587836	7.67520573551085	6.20470622079944	24.8102247430664	19.6180897662975	11.6657125489406
XM_027350750.1	7.5955355988943	7.01740956900464	8.0525675175093	8.54618290677188	7.8498747584998	3.12125033244108	6.05055202897833	5.48408793470544	4.52069025049465	6.67520336587879
XM_027350751.1	7.27715985522807	7.91964794216238	7.95284531915005	8.17164899452291	6.79653693148065	3.83760286775542	6.12762912488888	6.59145184459789	5.45894671757844	8.23275081791718
XM_027350752.1	7.34538322887084	6.85701163599882	7.17999828186588	8.88666828154367	6.47050379454616	3.70968277216358	7.28378556354716	7.35606025857124	6.42563519881629	6.03946971198557
XM_027350753.1	9.27837881541579	8.22039406654829	9.32402554658971	9.12500804388392	7.59908003778095	2.94216219861249	6.70570734421802	5.69501439373257	5.14619456188385	5.30837601000837
XM_027350754.1	8.86903857355921	8.01989665029102	8.02763696791949	8.81857120658931	7.97527211885922	3.50501061921662	6.78278444012858	4.35035821743461	4.23637010895411	6.38912322162684
XM_027350755.1	144.883704492681	149.992117102068	151.25364436139	166.327105576018	149.147620411496	541.102004353515	344.226310336525	449.378820957305	512.913535339141	407.695992241721
XM_027350756.1	71.1342375848544	71.5976273454731	68.185053128136	59.1763581353367	62.8240775400703	14.2502986489318	37.420930064573	66.4418345935467	54.3051470342439	47.3303705323501
XM_027350757.1	60.0820510547268	61.2319109249719	56.9912363623104	98.3321762340924	54.1716596752702	342.339759822902	326.614193920964	259.070423300075	304.108823391766	188.495028379339
XM_027350759.1	0	0	0	0	0	32.6707924141578	23.8938997322711	15.6085579680078	10.2070930813055	11.2206989912153
XM_027350760.1	11.416044522889	10.526114353507	11.9915943526996	11.8488910420582	19.4115113836385	23.332625435953	28.8653724185017	27.7104635546895	29.796750833449	16.6244350493077
XM_027350761.1	11.1204099037704	9.62387598034922	9.89742818715539	12.18937641683	16.7781668160906	24.7141624683449	27.8633701716645	24.1247137512283	27.6643497718949	13.9861403856508
XM_027350762.1	12.0300548856739	10.9872584108987	10.2713864310026	15.6963757769794	20.6404055151608	25.481683041896	29.5590662816967	29.292411997393	27.3800296303544	16.8469418281703
XM_027350767.1	224.727792779262	220.446909174874	227.217028961547	151.958622760649	100.267729343394	58.8944120104866	133.189221733434	172.142356373518	139.97080568041	107.375414142565
XM_027350768.1	6.95878411156184	7.37830491826774	9.02485895151197	9.87407586838185	6.59590115490558	8.26363817523334	12.1396426059119	14.6857547097641	19.1916095539867	8.32811086600116
XM_027350769.1	8.30051045986952	9.00233398995167	8.80048400520366	10.6912407678341	14.9222858827712	4.55395540306977	5.97347493306778	11.4954920169787	10.6620053077704	6.61163000048947
XM_027350771.1	7.93665246710812	5.83447481308671	8.10242861668892	9.77193025595031	15.2733984917776	4.93771568984531	6.12762912488888	9.91354357427522	8.78549237360281	6.61163000048947
XM_027350772.1	5.77624563508728	6.29561887047845	3.88916573601068	2.31530054844816	6.06923224139601	3.37709052362477	4.20070172712508	1.92470393862258	2.41672120309462	3.21045495216075
XM_027350773.1	21.39939819928	21.0321789653882	19.5954119775923	13.2448810786225	28.3648829133012	16.2202681210463	24.2407466638686	10.2299332628159	10.1217970388434	18.9448628860179
XM_027350774.1	29.8818376555303	29.9944134720884	29.0440902721311	9.70383318099596	35.7633271745071	22.2836806520998	12.3708738936436	16.900482529549	15.154263544111	17.0058752416436
XM_027350775.1	33.702346579525	30.2149606299714	28.6701320282839	11.2700659049462	37.7696849402578	20.7486395049977	12.2167197018225	18.9833813124419	17.7131448179759	18.0866224532621
XM_027350776.1	59.7636753110605	59.2269367623992	52.6283901840933	36.5340807130128	66.3101241580622	8.59623042377215	7.39940120741299	15.3185340868455	14.9552394450326	17.8005423090101
XM_027350777.1	60.7642847911544	60.2294238436855	57.3901251557474	35.7169158135606	63.0247133166453	8.51947836641704	6.24324476875471	16.1886057303324	14.614055275184	17.0058752416436
XM_027350778.1	72.2258115631386	74.2040937568176	70.6282469879376	47.599855393096	81.8593968426305	9.33816697820486	9.94294537246121	19.8534529559288	18.310217115211	26.5736667327365
XM_027350779.1	175.379552510997	177.90135744508	179.02627660444	177.222637568716	201.187524960656	100.059098771943	100.855379998957	102.088406169132	121.404700437812	74.2219040920332
XM_027350780.1	22.8548301703257	18.8066576449324	19.7948563743108	36.7724204753531	20.3143723782263	28.321509164035	27.7092159798434	26.0494176898508	28.0623979700517	61.3800842833902
XM_027350784.1	2.4105592020443	2.72676486109895	3.04152704995707	0.476679524680503	2.25715248646959	10.0801035326376	8.51701909811599	6.19596473392201	4.83344240618925	12.1425127893605
XM_027350785.1	2.4105592020443	2.1854218372043	2.39333276062196	0.953359049361006	1.58000674052871	9.64517520762529	7.90040233083158	6.01140408227327	4.03734600987572	13.8272069721775
XM_027350786.1	2.56974707387741	2.52626744484167	1.86979121923591	0.783116361975112	2.53302667926032	9.26141492084975	7.01401572786023	5.56318535684062	5.43051470342439	11.7292859143299
XM_027350787.1	2.66071157206776	3.42850581799941	2.94180485159782	1.29384442413279	2.33239090268524	10.5150318576499	9.82732972859538	7.14513379954411	5.65797081665682	15.4165411069105
XM_027350788.1	1.84203108835461	2.24557106208148	1.6454162729276	0.646922212066397	1.80572198917567	7.98221396493128	6.82132298808385	4.87767436500244	4.15107406649194	12.1107261066658
XM_027350790.1	4.95756515137412	4.93223643992898	5.38499871139941	3.81343619744402	4.4892255008673	1.43270507062869	2.15815868549546	2.92660461900146	2.44515321724868	3.30581500024474
XM_027350797.1	127.7368965838	130.403519533732	129.015594127277	238.850490402409	112.205558049611	143.654267349645	141.744779379505	185.272528447957	182.647258925645	116.657125489406
XM_027350813.1	11.0521865301276	11.4484024682904	11.8420110551607	4.4944069469876	23.2737500827087	26.7352999786961	37.2667758727519	29.3451436121498	24.7358523140273	75.1437178901784
XM_027350814.1	61.3100717802965	62.0138508483753	57.0161669119002	31.5629942413447	36.7665060573824	49.1469007263878	39.6947043939343	56.2646329454876	61.669038700144	36.7771918777227
XM_027350815.1	15.4184824432645	15.2578533771787	17.0524959194315	15.0835021023902	16.8784847043782	10.5406158767682	17.4965007716953	18.1924070910902	18.7366973275218	21.7738776458427
XM_027350816.1	9.46030781179649	8.24044380817402	9.54840049289802	9.02286243145238	16.2765773746529	6.47275683694748	6.16616767284416	6.2486963486788	4.49225823634059	5.94410966390159
XM_027350817.1	61.8558587694386	62.1541990397554	61.5285963876562	140.177828793545	103.076630215445	67.5162264533771	34.4534618720167	39.7069059118577	51.1207614489898	257.090689634417
XM_027350818.1	59.4452995673943	58.5853450303759	54.3485981057903	128.53322897635	88.1543443326734	66.4928656886423	30.8308383642208	34.6974025099633	46.9981193966519	250.924073191653
XM_027350819.1	0.136446747285526	0.120298449754365	0.224374946308309	4.93703793419092	0.075238416215653	3.91435492511053	17.1111152921425	4.77221113548887	5.54424276004061	712.87993279316
XM_027350820.1	862.252478346336	869.015951283909	865.015279117709	2466.91868583403	953.947879198264	895.235996989985	1628.1765740145	1106.73113051536	1068.93000413583	1261.13663591067
XM_027350821.1	621.264781515549	635.035466511668	625.706933605103	1882.03290905106	741.59998916562	608.387974634826	1198.2790715734	812.251427906108	790.552153553483	974.134677860578
XM_027350823.1	37.2954442580439	37.9541608975022	37.2213105375894	38.9855754113697	42.0331951924781	14.1479625724583	5.43393526169392	14.1057069474395	15.666039798884	12.3650195682231
XM_027350824.1	102.607953958716	98.5244303488251	103.237405851412	42.3223320841332	50.8862488338533	41.7019511629423	30.2527601448917	71.6886302618466	93.9678067791498	20.6931304342243
XM_027350825.1	100.015465760291	99.5870666549887	101.467336830535	38.0322163620087	45.9957517798359	42.725311927677	31.4089165835499	70.0275843970079	98.0051527890255	20.057396780331
XM_027350826.1	5.20771752139759	5.37333075569498	5.23541541386053	3.81343619744402	6.34510643418674	2.12347358682467	1.34884917843466	1.84560651648741	1.6206248067811	1.81184091359567
XM_027350827.1	3.29746305940022	3.06761046873631	3.81437408724125	5.20942623400836	4.89049705401745	9.64517520762529	7.32232411150244	6.77601249624663	8.55803626037037	5.02229586575642
XM_027350831.1	1124.98069024462	1119.41717444762	1096.49543205911	368.643515265415	815.107921808313	0.255840191183695	3.46846931597484	107.625225718594	90.1579168825065	2.79722807713016
XM_027350833.1	751.389496176846	746.331582276082	757.265443790542	186.722179524849	500.661500971027	0.358176267657173	0.693693863194968	52.5470541051344	46.6285032126492	1.36682735587042
XM_027350834.1	406.747753658154	404.804283423439	420.054830038744	49.3703793419092	144.081567052975	0.102336076473478	1.00200224683718	14.3693650212234	11.7992858739326	0.540373605809236
XM_027350835.1	403.404808349659	403.521099959393	419.23212190228	48.0084378428221	142.250765591728	0.153504114710217	0.77077095910552	14.474828250737	12.6238142844002	0.445013557725253
XM_027350836.1	4622.6111279127	4634.33737885392	4518.63718260385	8227.69288721035	9210.8123104806	2.89099416037575	17.45796222374	250.264243635693	244.088841512557	36.9679119738906
XM_027350837.1	3407.68929008238	3417.15766423925	3400.80120009585	1752.78466078769	2825.20252889777	2.4304818162451	7.16816991968134	211.981091322268	139.345301369021	4.9587225003671
XM_027350838.1	2721.93067934987	2715.1961601809	2734.28295681223	758.669512066498	1378.76905662391	1.45828908974706	5.89639783715723	90.1183296193423	56.2953880250277	3.30581500024474
XM_027350839.1	0	0	0	0	0	360.555581435181	42.0455558192061	252.241679189072	482.150096024454	25.8107863480647
XM_027350840.1	30.0865077764586	29.8941647639598	28.0219377389488	14.7770652650956	17.7311867548222	16.0923480254544	9.21071296131096	32.5354063049352	33.0948644753193	10.2670985103755
XM_027350845.1	12.2347250066022	13.8543714633777	11.3434000633645	8.40998875686316	13.4927559746738	15.3248274519033	8.86386602971348	17.2432380254681	17.4003926622813	14.3357938952921
XM_027350846.1	2.47878257568706	2.16537209557857	2.91687430200801	1.19169881170126	0.877781522515952	1.35595301327358	0.924925150926624	0.316389688540699	0.568640283081088	0.0953600480839827
XM_027350855.1	2.29685357930636	1.86462597119266	1.99444396718497	2.99627129799173	0.401271553150149	3.83760286775542	4.6631643025884	1.84560651648741	1.50689675016488	1.87541427898499
XM_027350857.1	0.29563461911864	0.461144057391733	0.299166595077745	0	0	3.45384258097988	71.1421595254395	2.61021493046076	10.1217970388434	36.840765243112
XM_027350865.1	0.886903857355921	0.922288114783467	1.12187473154154	0.919310511883827	0.100317888287537	0.179088133828586	1.42592627434521	1.50285102056832	3.07065752863788	0.69930701928254
XM_027350866.1	1.97847783564013	1.92477519606984	1.42104132661929	0.749067824497933	1.05333782701914	2.4304818162451	0.231231287731656	3.16389688540699	2.58731328801895	1.90720096167966
XM_027350868.1	6.70863174153838	6.89711111925027	6.65645674047982	54.6138541133948	27.2112271979945	0.307008229420434	4.77877994645422	6.64418345935467	5.4873787317325	139.257456885309
XM_027350869.1	7.00426636065702	5.45352972219789	5.73402640565678	48.0765349177765	22.9978758899179	0.358176267657173	2.92892964460098	5.03586920927278	4.94717046280546	142.722205299028
XM_027350871.1	55.8067196397803	57.9237035567269	57.0161669119002	47.6679524680503	59.5888256427972	33.8732413127212	30.2527601448917	41.8425363095074	50.2109369960601	28.9894546175308
XM_027350877.1	26.5843745961301	26.8065045535977	26.9499241065868	13.142735466191	18.9851603584164	23.7163857227285	9.67317553677428	30.030654603988	30.7918713288409	16.8787285108649
XM_027350880.1	9.41482556270132	9.40332882246622	9.04978950110178	15.3899389396848	5.41716596752702	14.4805548209971	8.13163361856324	12.7083191563847	13.078726510865	11.2842723566046
XM_027350881.1	37.2954442580439	40.179682217958	35.426310967123	88.4581003657105	42.9611356591379	68.6930913328221	48.7898017113794	88.6945760209092	68.0662418848062	65.6394997644748
XM_027350882.1	145.315785859086	148.989630020781	154.569407456835	162.309378153711	125.472598775637	120.782154257822	121.820350086627	101.903845517483	115.00749725315	102.257758228724
XM_027350884.1	79.0254078028673	73.5825517664201	72.3733854592244	60.8447364717185	57.7831036536215	101.977900205821	84.476497117965	153.317169905347	149.808282577713	110.109068854305
XM_027350885.1	23.9691452731575	24.0195904676216	23.1106194697558	19.8843458866724	26.7597967007006	7.72637377374758	7.66917104309992	14.5275598654937	15.2964236148813	13.7000602413989
XM_027350886.1	3.97969679582785	4.19039599977706	5.60937365770772	15.2196962522989	12.7152923404454	6.9588532001965	3.89239334348288	11.4163945948435	5.82856290158115	8.48704427947446
XM_027350887.1	0.0909644981903509	0.16039793300582	0.249305495898121	0.27238829981743	0.225715248646959	21.8743363462059	25.6666729382138	21.5672304355243	20.1014340069165	23.9353720690797
XM_027350888.1	0.0454822490951755	0.140348191380093	0.224374946308309	0.374533912248967	0.17555630450319	21.6184961550222	27.5165232400671	20.1434768370911	20.5563462333813	21.3606507708121
XM_027350889.1	20.5807177155669	24.2200878838789	18.972148237847	5.24347477148553	24.7032799908061	11.8965688900418	7.82332523492103	18.0869438615766	15.9219279262705	12.2696595201391
XM_027350890.1	44.5271218641768	41.282418007373	44.3763782698655	59.0061154479508	45.2684470897512	9.41491903555997	12.4479509895541	14.9230469761696	12.1973340720893	24.5393190402782
XM_027350891.1	11.802643640198	10.8268604778929	9.44867829453877	15.423987477162	11.1603650719885	15.5294996048503	11.4074101947617	7.4878892954632	10.1502290529974	6.51626995240549
XM_027350892.1	72.9990097977566	73.001109259274	72.6476215047124	82.8060431444988	36.8919034177419	25.8398593095532	27.4779846921118	35.9365954567477	37.8714428532005	27.463693848187
XM_027350893.1	10.8475164091993	12.2704418749453	11.7921499559811	6.7416104204814	9.55527885938793	5.52614812956781	5.66516654942557	7.8042789840039	6.25504311389197	6.00768302929091
XM_027350894.1	4.43451928677961	3.42850581799941	4.18833233108843	15.5261330895935	14.2702196089022	7.16352535314346	4.62462575463312	13.6574882220068	7.33545965174603	8.99563120258904
XM_027350895.1	31.496457498409	35.7887888019237	31.7864507270104	79.4352379342581	26.5591609241255	80.5384921846271	123.092122169152	121.414542977493	124.987134221223	163.319975685168
XM_027350896.1	11.416044522889	9.16273192295749	9.39881719535915	34.5933140768137	17.5305509782471	72.3260220476305	444.465073568198	103.881281070863	76.9654623150252	176.543235686147
XM_027350898.1	0.591269238237281	0.902238373157739	1.02215253318229	1.6002812614274	1.58000674052871	0.869856650024562	0.847848055016072	1.08099810251405	0.881392438775686	2.38400120209957
