ID	ovary_1_normalized	ovary_2_normalized	ovary_3_normalized	ovary_4_normalized	ovary_5_normalized	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized
XM_027350661.1	84.6861148205021	123.770448977052	92.515724343136	100.67417169907	108.655417295537	40.650791616424	0	13.9405366624422	8.32718880132572	25.1890702795305
XM_027350662.1	82.8451123244042	138.475848855514	106.871612603278	91.0248900665715	110.811278749813	55.0586671260426	9.14071827232246	13.9405366624422	0	20.9908918996088
XM_027350663.1	78.702856708184	145.828548794745	103.282640538242	94.2413172774044	106.068383550405	49.3984303186924	0	10.4554024968317	0	23.0899810895697
XM_027350668.1	38.2008017940308	77.2033493619237	50.2456089104963	102.282385304487	102.187832932707	43.7381935113422	9.14071827232246	0	16.6543776026514	31.4863378494132
XM_027350671.1	152.803207176123	145.01158213483	196.197139555271	415.884038360696	328.553285631742	1291.04855905833	12061.1777603295	8664.04353570785	4846.42388237157	1490.35332487222
XM_027350674.1	216.778043915524	288.389230949831	290.307962593978	448.691595911192	212.567939391665	118.350405971867	13.7110774084837	27.8810733248845	24.9815664039772	16.792713519687
XM_027350677.1	283.514384399072	368.451963621456	367.271474655294	676.736285159245	463.941384960308	1759.30451312093	8962.47426601217	8970.73534228158	7840.04825644817	9002.9935357422
XM_027350678.1	15.6485212168319	15.9308498683335	18.7424096729629	19.9418487071641	14.6598578890804	115.263004076949	1092.31583354253	1164.03481131393	699.483859311361	241.395256845501
XM_027350680.1	52.9288217628138	35.5380497062823	59.8162010839241	84.913678365989	122.452930602907	81.3015832328479	68.5553870424184	52.2770124841584	66.6175104106058	48.2790513691002
XM_027350688.1	39.5815536661042	22.0580998176925	46.257862171568	34.0941284348289	10.3481349805273	102.913396497276	63.9850279062572	104.554024968317	74.9446992119315	310.66520011421
XM_027350689.1	40.9623055381776	18.7902331780343	34.693396628676	37.3105556456618	24.1456482878971	141.505920183754	123.399696676353	153.345903286865	166.543776026514	449.205086651628
XM_027350690.1	0	0.816966659914537	66.1965958662094	0.643285442166583	0	1922.9368135516	3299.79929630841	1571.79550869036	3938.76030302707	1563.82144652085
XM_027350694.1	247.614835725164	288.797714279789	206.166506402592	299.771016049628	297.077708399305	134.816549411431	27.4221548169674	27.8810733248845	33.3087552053029	191.01711628644
XM_027350697.1	619.957590560958	794.500076766887	740.923344092873	624.308521622669	775.678951248693	315.944127246637	246.799393352706	181.226976611749	195.688936831154	249.791613605344
XM_027350699.1	93.8911273009914	137.658882195599	120.031176841741	318.426293872459	191.871669430611	636.519357335651	1819.00293619217	6656.60625631617	2202.54143795065	1859.79302230534
XM_027350700.1	245.313582605041	390.918546769106	118.834852820063	16.0821360541646	42.6860567946752	21.0972462819416	0	0	0	0
XM_027350702.1	0	0	0	0	0	215.088998679307	996.338291683148	1010.68890802706	911.827173745167	850.131121934155
XM_027350703.1	8709.32255841501	7163.16367413066	7783.28408504021	5333.80124372422	6972.48711542113	11655.9712872815	46672.5074984785	44100.887731636	41244.5661329663	13963.1412916198
XM_027350704.1	9534.09167666685	8474.39516329349	8711.63152586271	4547.38479067557	5812.63365302036	10241.9412194089	23829.8525359446	23587.3880328523	23382.7461541226	11278.4062176598
XM_027350705.1	8783.88315950697	7111.28629122608	7905.70790992531	2371.47178254711	3017.34369140542	9704.73328969311	22719.2552658575	20534.4105037774	21005.3337513441	10369.5005984067
XM_027350716.1	98.0333829172117	122.136515657223	141.963783905847	187.839349112642	160.396092198173	73.5830784955523	91.4071827232246	34.8513416561056	45.7995384072915	54.5763189389828
XM_027350717.1	14819.6098429638	9993.13618407461	9762.40279157031	6549.28908669798	10441.2681953521	1121.75602182031	0	3.48513416561056	0	0
XM_027350718.1	26333.699704184	18414.0200311437	17387.3733310751	10669.2107010539	16472.0750275452	1755.18797726104	0	3.48513416561056	0	0
XM_027350719.1	58.4518292511074	68.6251994328211	65.0002718445309	71.0830413594074	66.4005327917169	60.7189039333928	0	0	16.6543776026514	170.026224386831
XM_027350736.1	0	0.408483329957268	3.58897206503545	1.60821360541646	6.89875665368487	457.964614412878	5210.2094152238	6924.96158706818	5883.15888813662	2057.10740616166
XM_027350741.1	181.798996489665	179.324181851241	218.129746619377	381.468267204784	374.68872075326	426.576028481209	214.806879399578	289.266135745676	395.541468062972	461.799621791393
XM_027350742.1	70.878596099768	72.3015494024365	110.06180999442	38.597126529995	45.273090539807	89.0200879701436	0	13.9405366624422	8.32718880132572	25.1890702795305
XM_027350743.1	26.6945361934191	17.1562998582053	16.7485363034988	48.8896936046603	31.0444049415819	67.9228416882021	452.465554479962	400.790429045214	299.778796847726	308.566110924249
XM_027350744.1	943.053528626135	847.602909661332	889.267522781005	978.115514814289	946.423178427394	684.374086706885	242.229034216545	299.721538242508	466.32257287424	837.53658679439
XM_027350745.1	116.903658502215	181.366598501027	192.209392816343	480.855868019521	221.191385208771	145.107889061159	36.5628730892898	66.2175491466006	124.907832019886	50.3781405590611
XM_027350746.1	706.484707877558	705.042227506245	656.383113227594	625.595092507002	718.764208855793	266.031129945458	219.377238535739	153.345903286865	212.343314433806	151.134421677183
XM_027350749.1	347.489221138473	236.511848045258	278.344722377194	342.549497953705	364.771758063588	145.107889061159	553.013455475509	812.03626058726	711.974642513349	663.312184027637
XM_027350750.1	110.920400389897	102.120832489317	110.06180999442	117.077950474318	93.5643871156011	51.4566982486379	77.6961053147409	132.435098293201	54.1267272086172	151.134421677183
XM_027350751.1	183.179748361738	148.279448774488	173.068208469487	246.378324349801	171.606571760411	53.0003991960971	82.2664644509021	69.7026833122112	70.7811048112686	71.3690324586698
XM_027350752.1	115.983157254166	92.7257159002999	92.9144990170288	114.826451426735	101.325488350997	54.0295331610698	109.688619267869	73.1878174778217	108.253454417234	94.4590135482395
XM_027350753.1	106.778144773677	67.3997494429493	87.3316535825292	106.785383399653	80.1980460990867	44.767327476315	54.8443096339347	146.375634955643	116.58064321856	94.4590135482395
XM_027350754.1	92.0501248048936	91.0917825804708	95.7059217342786	96.8144590460707	80.1980460990867	57.6315020384745	54.8443096339347	55.7621466497689	70.7811048112686	170.026224386831
XM_027350755.1	4852.42232908996	3873.23893465482	4086.6428580537	2986.45266525836	3849.50621275616	4647.05441883449	12865.5609682939	13240.0246951545	13236.0665997072	4028.15215553492
XM_027350756.1	257.280098829678	288.389230949831	238.866029661804	532.318703392847	490.242894702481	232.069709101357	269.651189033512	275.325599083234	374.723496059658	913.103797632982
XM_027350757.1	822.467865131724	882.323992707699	899.635664302219	1052.09334066345	801.549288700011	595.353998736741	694.694588696507	815.521394752871	453.831789672252	424.016016372097
XM_027350760.1	659.539144227062	538.38102888368	520.40094943014	389.830977952949	394.522646132604	434.809100200991	516.450582386219	425.186368204488	403.868656864298	396.727856902606
XM_027350761.1	526.526713883991	540.831928863423	482.118580736428	314.244938498376	408.751331730829	465.683119150173	507.309864113896	578.532271491353	303.942391248389	398.826946092567
XM_027350762.1	648.9533798745	595.16021174774	571.444107688422	389.509335231866	397.972024459446	459.508315360337	443.324836207639	554.136332332079	391.377873662309	424.016016372097
XM_027350767.1	780.124807721473	750.792360461459	659.573310618737	813.756084340727	742.478684852835	1019.871759288	2184.63166708507	2059.71429187584	1636.2925994605	2059.20649535162
XM_027350768.1	81.0041098283063	87.8239159408127	86.5341042347436	51.4628353733266	62.5199821740192	71.5248105656067	374.769449165221	477.463380688647	337.251146453692	253.989791985266
XM_027350769.1	345.187968018351	295.741930889062	352.915586395152	249.273108839551	288.023090291344	155.913795693373	178.244006310288	216.078318267855	233.16128643712	232.998900085657
XM_027350771.1	326.317692433348	283.487430990344	328.989105961583	209.067768704139	270.345026366276	141.505920183754	178.244006310288	181.226976611749	266.470041642423	163.728956816948
XM_027350772.1	57.991578627083	98.4444825197017	59.8162010839241	100.352528977987	62.9511544648745	13.8933085271322	9.14071827232246	17.4256708280528	8.32718880132572	157.431689247066
XM_027350773.1	384.769521684455	501.209045857568	366.075150633616	660.332506383997	559.661633530185	318.516962159069	36.5628730892898	90.6134883058745	99.9262656159087	711.591235396737
XM_027350774.1	92.9706260529425	77.611832691881	66.994145213995	170.148999453061	147.460923472514	166.719702325587	36.5628730892898	62.7324149809901	108.253454417234	445.006908271706
XM_027350775.1	88.3681198126978	89.866332590599	74.1720893440659	183.336351017476	146.167406599948	200.681123169688	91.4071827232246	34.8513416561056	70.7811048112686	566.754081289437
XM_027350776.1	977.112074803945	1736.46263564835	1831.97085186365	2212.25863561088	1880.34236041998	453.848078552987	41.1332322254511	13.9405366624422	0	46.1799621791393
XM_027350777.1	664.141650467307	1187.05255685582	1302.39808493397	1219.66919834784	1089.57237899135	389.527205742189	45.7035913616123	13.9405366624422	49.9631328079543	79.7653892185133
XM_027350778.1	671.965911075723	1226.67543986168	1317.15274786801	1131.21745004994	1061.1150077949	382.32326798738	82.2664644509021	27.8810733248845	24.9815664039772	83.9635675984351
XM_027350779.1	1925.68861091837	1727.47600238929	1634.97616296059	1622.68752786521	1860.50843504064	915.414661843269	351.917653484415	602.928210650627	724.465425715338	1526.03784110156
XM_027350780.1	381.087516692259	315.349130727011	382.026137589329	324.859148294124	236.713587679562	4391.82919552125	10516.396372307	11246.5279524253	7086.43766992819	6502.9783104988
XM_027350782.1	163.849222152711	146.645515454659	258.405988682552	220.325263942055	243.181172042392	57.6315020384745	0	6.97026833122112	0	0
XM_027350783.1	35.8995486739085	55.9622162041458	36.6872699981401	49.8546217679102	50.8783303209259	9.77677266724121	0	0	0	0
XM_027350784.1	196.066765834423	252.442697913592	196.197139555271	275.969454689464	285.867228837067	895.861116508786	141.681133220998	115.009427465148	145.7258040232	428.214194752019
XM_027350785.1	205.732028938937	255.71056455325	183.436349990701	267.606743941299	291.903640909041	896.375683491273	114.258978404031	118.494561630759	179.034559228503	365.241519053193
XM_027350786.1	183.639998985763	224.25734814654	178.651053903987	259.565675914216	279.830816765093	887.113477806518	54.8443096339347	149.860769121254	129.071426420549	352.646983913427
XM_027350787.1	202.510274570766	230.384598095899	156.319672165988	250.881322444967	253.529307022919	879.394973069222	118.829337540192	156.831037452475	145.7258040232	442.907819081745
XM_027350788.1	193.765512714301	186.268398460514	166.687813687202	223.863333873971	250.511100986932	843.375284295176	100.547900995547	90.6134883058745	104.089860016572	249.791613605344
XM_027350793.1	133.472680967096	115.600782377907	123.620148906777	181.084851969893	548.451153967947	88.5055209876572	22.8517956808061	80.1580858090429	0	23.0899810895697
XM_027350797.1	5666.14543236522	3883.04253457379	3930.32318588771	3742.3130598041	5750.97601542805	4664.03512925654	8669.97128129785	9932.63237199009	8726.89386378936	4202.37655830168
XM_027350807.1	223.681803275891	66.5827827830347	57.0247783666743	67.2233287064079	31.0444049415819	221.263802469143	36.5628730892898	76.6729516434323	41.6359440066286	0
XM_027350813.1	14.2677693447585	8.9866332590599	28.3130018463908	11.2574952379152	18.5404085067781	10006.7841084126	27431.2955352397	32484.935557656	25110.6378303977	17594.5655902521
XM_027350814.1	2205.98124094927	2305.88839760878	2208.01536934459	1526.83799698238	1899.31394121762	1268.92217881141	1823.57329532833	1519.5184962062	1099.188921775	388.331500142762
XM_027350815.1	928.785759281376	1049.39367466022	799.941995829012	871.008488693553	973.587032751278	266.031129945458	82.2664644509021	48.7918783185478	124.907832019886	161.629867626988
XM_027350816.1	86.0668666925755	93.9511658901717	113.650782059456	107.107026120736	129.782859547447	76.6704803904705	159.962569765643	223.048586599076	212.343314433806	81.8644784084742
XM_027350817.1	575.313280030585	496.715729228038	674.327973552771	788.024666654064	862.775754001465	22065.1467759984	233353.39677412	231573.224768159	186758.026841733	12674.3005289838
XM_027350818.1	528.827967004114	463.628579501499	638.438252902417	652.934723799082	721.78241489178	21943.7089681317	236644.055352156	233113.654069359	188369.337874789	12892.6058047397
XM_027350819.1	2.76150374414681	4.08483329957268	165.092714991631	0	1.72468916342122	41267.2428614427	303343.876585293	325365.155433071	236929.33936972	35881.8306131912
XM_027350820.1	73783.6980386105	49800.2451717404	49279.3778756539	21607.3147169334	31861.4764327527	49162.2440737312	99533.2812673192	100762.198996132	102815.800129969	47189.6240795105
XM_027350821.1	55972.9193901116	37310.4588749669	36950.4612829094	19326.5461817317	28146.0648024526	34259.3551269607	58724.5445405356	62823.0284692959	66617.5104106058	33816.3268502697
XM_027350823.1	812.80260202721	758.962027060604	798.346897133441	911.535471550048	1088.71003440964	701.869364111422	123.399696676353	52.2770124841584	91.5990768145829	100.756281118122
XM_027350824.1	1707.06956450675	1301.83637257381	1322.73559330251	1110.95395862169	1684.15896808082	774.937875624487	1270.55983985282	1366.17259291934	1053.3893833677	751.473930005994
XM_027350825.1	1653.68049211991	1313.68238914257	1325.92579069365	1182.68028542326	1808.33658784715	882.482374964141	1467.08528270775	1383.59826374739	1074.20735537102	690.600343497129
XM_027350826.1	103.556390405505	159.308498683335	121.626275537312	199.418487071641	154.359680126199	111.146468217058	9.14071827232246	0	0	54.5763189389828
XM_027350827.1	88.8283704367223	70.2591327526501	121.626275537312	62.7203306112418	87.9591473344821	73.5830784955523	41.1332322254511	45.3067441529373	91.5990768145829	75.5672108385916
XM_027350836.1	8.28451123244042	4.49331662952995	11.564465542892	6.43285442166583	14.2286855982251	155.913795693373	1074.03439699789	435.64177070132	670.338698506721	1387.49795456414
XM_027350837.1	1.84100249609787	0.816966659914537	0	0	1.72468916342122	61.7480378983655	612.428124245605	230.018854930297	224.834097635795	212.008008186049
XM_027350840.1	381.087516692259	490.179995948722	358.099657155759	637.495873187084	595.01776138032	385.925236864785	73.1257461785796	83.6432199746534	199.852531231817	526.87138668018
XM_027350845.1	575.313280030585	535.521645573979	504.449962474427	537.143344209097	698.499111185594	362.255155670411	91.4071827232246	52.2770124841584	104.089860016572	138.539886537418
XM_027350846.1	21.1715287051255	60.4555328336757	47.8529608671393	27.6612740131631	19.4027530884887	50.4275642836652	9.14071827232246	6.97026833122112	0	20.9908918996088
XM_027350855.1	254.978845709555	143.377648815001	158.712320209345	71.0830413594074	109.086589586392	121.437807866786	36.5628730892898	10.4554024968317	54.1267272086172	56.6754081289437
XM_027350871.1	1129.45503135604	1111.89162414368	1073.50142211949	1178.49893004918	1454.7753093458	746.12212460525	594.14668770096	738.848443109438	403.868656864298	615.033132658537
XM_027350877.1	456.108368408248	407.257879967396	383.222461611007	594.074105840839	536.378329823999	99.3114276198712	100.547900995547	90.6134883058745	112.417048817897	113.350816257887
XM_027350880.1	362.677491731281	287.572264289917	296.289582702371	190.734133602392	205.66918273798	305.138220614423	621.568842517927	547.166064000858	487.140544877555	172.125313576792
XM_027350881.1	7308.77990950855	6913.17187619681	6533.52425706009	5417.1067084848	7043.1993711214	3615.3476189493	2029.23945645559	2324.58448846224	1578.00227785122	3578.9470688833
XM_027350882.1	2348.19868377284	2002.38528345053	2121.88003978373	1447.39224487481	1590.16340867436	955.550886477207	324.495498667447	414.730965707656	241.488475238446	709.492146206777
XM_027350884.1	2170.08169227537	2076.32076617279	1925.28412555457	1575.72769058704	1721.23978509438	1785.54742922774	3098.70349431731	3213.29370069294	3459.94694695084	1345.51617076492
XM_027350885.1	298.70265499188	372.536796921029	184.233899338486	307.490441355627	342.350798939112	152.311826815968	118.829337540192	66.2175491466006	154.052992824526	333.75518120378
XM_027350886.1	94.3513779250159	136.841915535685	107.669161951063	175.93856843256	139.268649946263	53.5149661785835	150.821851493321	115.009427465148	162.380181625852	119.64808382777
XM_027350887.1	63.0543354913521	74.3439660522228	57.0247783666743	116.434665032152	86.6656304619162	125.03977674419	13.7110774084837	27.8810733248845	8.32718880132572	0
XM_027350888.1	66.7363404835478	73.5269993923083	59.4174264100313	80.7323229919062	78.0421846448101	90.0492219351164	9.14071827232246	6.97026833122112	0	8.39635675984351
XM_027350889.1	225.062555147965	281.445014340558	217.332197271591	478.282726250854	385.899200315498	437.896502095909	45.7035913616123	177.741842446138	208.179720033143	831.239319224507
XM_027350890.1	114.602405382092	145.420065464788	192.608167490236	418.135537408279	267.326820330289	191.93348446742	557.58381461167	487.918783185478	399.705062463635	335.85427039374
XM_027350891.1	169.372229641004	105.797182458932	109.264260646635	81.697251155156	71.5746002819806	120.408673901813	95.9775418593858	195.167513274191	99.9262656159087	214.107097376009
XM_027350892.1	1470.04049313415	1218.50577326253	1157.64287831088	659.689220941831	724.800620927767	1116.09578501296	2417.71998302929	2293.21828097175	2110.94236113607	554.159546149672
XM_027350893.1	248.535336973213	366.40954697167	258.405988682552	473.136442713522	352.698933919639	157.457496640832	9.14071827232246	6.97026833122112	41.6359440066286	81.8644784084742
XM_027350894.1	101.255137285383	166.252715292608	113.650782059456	213.570766799306	196.614564630019	49.3984303186924	233.088315944223	149.860769121254	170.707370427177	119.64808382777
XM_027350895.1	13860.4475424968	11790.4628358866	13475.3937801864	11489.0779970952	13474.99643381	4419.10124559303	7106.90845673071	4666.59464775254	6320.33630020622	2495.81704686348
XM_027350898.1	70.4183454757436	80.4712160015819	82.9451321697081	107.428668841819	84.940941298495	43.2236265288559	0	27.8810733248845	0	65.0717648887872
XM_027350900.1	283.974635023097	272.049897751541	261.994960747588	153.42357795673	166.432504270148	166.719702325587	324.495498667447	334.572879898614	287.288013645737	96.5581027382003
XM_027350901.1	414.685812246046	363.550163661969	346.535191612867	202.634914282474	244.905861205813	177.011041975314	237.658675080384	317.147209070561	428.850223268275	111.251727067926
XM_027350904.1	31.2970424336638	23.6920331375216	46.257862171568	133.481729249566	76.3174954813889	56.6023680735017	9.14071827232246	24.3959391592739	0	67.1708540787481
XM_027350905.1	23.9330324492723	16.747816528248	46.6566368454608	122.867519453817	71.5746002819806	53.0003991960971	59.414668770096	13.9405366624422	8.32718880132572	92.3599243582786
XM_027350906.1	1657.36249711211	1424.78985489095	1446.75451688318	1285.60595616992	1484.52619741481	1047.65837634227	1887.55832323459	2049.25888937901	1428.11287942736	696.897611067011
XM_027350907.1	368.660749843599	516.731412395944	600.554658882598	886.125696584468	748.946269215664	359.682320757979	292.502984714319	435.64177070132	528.776488884183	575.15043804928
XM_027350913.1	101.715387909407	95.993582539958	79.7549347785655	100.995814420154	88.3903196253375	49.3984303186924	82.2664644509021	38.3364758217161	79.1082936125944	41.9817837992175
XM_027350917.1	70.4183454757436	117.643199027693	80.1537094524583	368.924201082535	239.300621424694	67.9228416882021	22.8517956808061	27.8810733248845	4.16359440066286	65.0717648887872
XM_027350919.1	403.179546645434	393.777930078807	418.713407587469	235.120829111886	253.960479313774	215.088998679307	475.317350160768	285.781001580066	462.158978473578	434.511462321902
XM_027350920.1	813.262852651235	594.751728417783	624.082364642275	484.393937951437	563.542184147883	807.355595521129	1206.57481194656	1327.83611709762	1357.33177461609	291.773397404562
XM_027350928.1	63.974836739401	72.7100327323938	53.4358063016389	78.1591812232398	64.6758436282957	529.489424978484	1709.3143169243	2753.25599083234	3322.54833172896	1280.44440587614
XM_027350937.1	32.2175436817127	30.2277664168379	18.7424096729629	85.5569638081555	56.0523978111896	49.9129973011788	9.14071827232246	13.9405366624422	16.6543776026514	83.9635675984351
XM_027350938.1	71.3388467237925	58.8215995138466	66.1965958662094	119.972734964068	118.572379985209	1030.16309893773	4867.43248001171	4732.81219689914	4800.62434396428	3979.87310416582
XM_027350939.1	199.288520202595	142.969165485044	153.927024122631	184.944564622893	144.873889727382	699.811096181476	1850.9954501453	1432.39014206594	882.682012940527	988.671008471573
XM_027350940.1	126.108670982704	116.826232367779	120.031176841741	107.750311562903	126.333481220604	41.1653585989104	13.7110774084837	62.7324149809901	12.4907832019886	8.39635675984351
XM_027350942.1	10.1255137285383	24.5089997974361	3.58897206503545	22.5149904758304	25.0079928696077	81.3015832328479	27.4221548169674	142.890500790033	162.380181625852	539.465921819945
XM_027350946.1	69.9580948517191	64.1318828032911	17.9448603251772	82.9838220394892	74.1616340271124	216.118132644279	228.517956808061	470.493112357425	516.285705682195	1561.72235733089
XM_027350950.1	755.731524648176	691.153794287698	680.708368335057	991.946151820871	801.980460990867	776.996143554433	585.005969428637	582.017405656963	670.338698506721	1041.1482382206
XM_027350951.1	6708.61309578064	6029.62243349924	6027.47919589009	4455.39497244575	6082.97867938664	568735.448732721	764886.164309671	513081.451861186	674872.852809043	68165.8223547895
XM_027350952.1	48.7865661465936	58.8215995138466	69.386793257352	131.87351564415	128.058170384025	103.942530462249	210.236520263417	230.018854930297	166.543776026514	138.539886537418
XM_027350953.1	33.1380449297617	86.5984659509409	34.693396628676	39.5620546932449	70.2810834094147	50.4275642836652	9.14071827232246	0	0	25.1890702795305
XM_027350955.1	32.2175436817127	40.8483329957268	43.4664394543182	23.8015613601636	32.7690941050032	65.8645737582566	137.110774084837	149.860769121254	104.089860016572	60.8735865088654
XM_027350956.1	30.8367918096393	20.0156831679061	29.5093258680692	17.3687069384977	19.4027530884887	64.3208728107974	123.399696676353	149.860769121254	174.87096482784	52.4772297490219
XM_027350959.1	167.070976520882	150.730348754232	204.571407707021	272.431384757548	197.47690921173	52.4858322136107	18.2814365446449	73.1878174778217	45.7995384072915	25.1890702795305
XM_027350960.1	150.501954056001	136.02494887577	172.669433795594	201.669986119224	167.726021142714	57.6315020384745	63.9850279062572	66.2175491466006	49.9631328079543	27.2881594694914
XM_027350961.1	173.974735881249	140.926748835258	187.822871403522	186.874420949392	176.780639250675	48.3692963537197	77.6961053147409	76.6729516434323	62.4539160099429	8.39635675984351
XM_027350962.1	478.660648985447	434.626263074533	451.811705520574	484.393937951437	422.980017329054	947.317814757424	648.990997334894	491.403917351089	387.214279261646	516.375940730376
XM_027350980.1	23.4727818252479	34.7210830463678	25.521579129141	111.288381494819	49.58481344836	33.961420844101	22.8517956808061	45.3067441529373	16.6543776026514	197.314383856322
XM_027350981.1	596.024558111686	1091.46745764582	1034.82027875189	1227.06698093276	1108.54395978899	208.91419488947	9.14071827232246	6.97026833122112	16.6543776026514	0
XM_027350987.1	31.7572930576883	33.0871497265387	35.4909459764616	32.8075575504957	38.3743338861221	7.20393775480931	0	0	0	33.585427039374
XM_027350994.1	17.4895237129298	20.0156831679061	21.5338323902127	42.1351964619112	28.8885434873054	108.05906632214	45.7035913616123	3.48513416561056	79.1082936125944	486.988692070923
XM_027350998.1	198.368018954546	191.170198420002	213.344450532663	244.770110744385	151.772646381067	268.089397875404	59.414668770096	66.2175491466006	133.235020821212	596.141329948889
XM_027350999.1	40.9623055381776	38.3974330159832	53.4358063016389	113.218237821319	77.6110123539548	51.9712652311243	18.2814365446449	13.9405366624422	24.9815664039772	16.792713519687
XM_027351003.1	0.920501248048936	0.816966659914537	0	1.28657088433317	0.862344581710609	437.896502095909	383.910167437543	634.294418141122	1061.71657216903	1834.60395202581
XM_027351009.1	2.30125312012234	0	2.39264804335697	0	0	302.050818719505	255.940111625029	407.760697376435	720.301831314675	1303.5343869657
XM_027351010.1	2191.71347160452	2231.95291488651	2009.02680707206	1551.28284378471	1978.21847044414	1003.40561584844	918.642186368407	892.194346396303	795.246530526607	812.34751651486
XM_027351014.1	77.3221048361106	71.484582742522	70.1843426051376	166.289286800062	144.011545145672	349.390981108252	612.428124245605	644.749820637953	557.921649688823	791.356624615251
XM_027351017.1	14508.0201704993	15128.5886082974	14568.8339360006	9767.32451113631	10201.5364016365	3982.74844444458	95.9775418593858	69.7026833122112	33.3087552053029	113.350816257887
