ID	edgeR_gills_1_normalized	edgeR_gills_2_normalized	edgeR_gills_3_normalized	edgeR_gills_wssv_1_normalized	edgeR_gills_wssv_2_normalized	edgeR_gills_wssv_3_normalized	limma_gills_1_normalized	limma_gills_2_normalized	limma_gills_3_normalized	limma_gills_wssv_1_normalized	limma_gills_wssv_2_normalized	limma_gills_wssv_3_normalized	NOISeq_gills_1_normalized	NOISeq_gills_2_normalized	NOISeq_gills_3_normalized	NOISeq_gills_wssv_1_normalized	NOISeq_gills_wssv_2_normalized	NOISeq_gills_wssv_3_normalized	DESeq2_gills_1_normalized	DESeq2_gills_2_normalized	DESeq2_gills_3_normalized	DESeq2_gills_wssv_1_normalized	DESeq2_gills_wssv_2_normalized	DESeq2_gills_wssv_3_normalized
XM_027350666.1	0.605826468537046	0.499282943669798	0.340831428745908	0	0	0	0.605826468537046	0.499282943669798	0.340831428745908	0	0	0	18.603780993335	15.3320315637093	10.3962601763936	7.17385668116117	3.01386770251359	3.11108256523042	13.889540438649	11.3920088144964	7.59116592481363	0	0	0
XM_027350674.1	12.0706334261548	8.39932952072356	4.08447986384209	0.922972486995528	1.19607082944481	1.6537584718671	12.0706334261548	8.39932952072356	4.08447986384209	0.922972486995528	1.19607082944481	1.6537584718671	370.66624251872	257.92746769835	124.587440500975	28.6954267246447	36.1664124301631	49.7773210436867	276.738570860961	191.645312841337	90.9715529376859	22.2534535319236	27.3689374110514	36.7194004777248
XM_027350680.1	1.67979157185272	1.58632935267239	1.40730396385407	0	0.398690276481604	0.826879235933552	1.67979157185272	1.58632935267239	1.40730396385407	0	0.398690276481604	0.826879235933552	51.5832109360653	48.7131635758359	42.9264936315608	7.17385668116117	12.0554708100544	24.8886605218434	38.5119075798904	36.1948634485897	31.3441689798756	0	9.12297913701712	18.3597002388624
XM_027350691.1	0.174404589427331	1.09968648352588	0.74213294968867	7.38377989596423	9.3692214973177	3.5142367527176	0.174404589427331	1.09968648352588	0.74213294968867	7.38377989596423	9.3692214973177	3.5142367527176	5.35563392232372	33.769284709942	22.6370181260184	229.563413797158	283.303564036278	105.776807217834	3.99850406567169	25.0912599205363	16.5291516104813	178.027628255389	214.390009719902	78.0287260151651
XM_027350741.1	19.0835337589169	17.9046655622346	14.62826503053	184.594497399106	184.792943149224	161.034731198059	19.0835337589169	17.9046655622346	14.62826503053	184.594497399106	184.792943149224	161.034731198059	586.019101290053	549.81829645555	446.200779506185	5739.08534492894	5587.7107204602	4847.06663662899	437.520523817444	408.526088246432	325.807943966598	4450.69070638472	4228.50083000744	3575.55162151845
XM_027350745.1	4.49780256944171	6.50331834223065	5.86010166198609	59.0702391677138	72.9603205961336	45.8917975943122	4.49780256944171	6.50331834223065	5.86010166198609	59.0702391677138	72.9603205961336	45.8917975943122	138.118980102033	199.704563026037	178.748602387671	1836.50731037726	2206.15115823995	1381.32065896231	103.119315377849	148.384519874895	130.519078642763	1424.22102604311	1669.50518207413	1018.96336325686
XM_027350748.1	1.82665859452837	1.86441099218469	1.67117345707671	60.9161841417049	18.7384429946354	10.7494300671362	1.82665859452837	1.86441099218469	1.67117345707671	60.9161841417049	18.7384429946354	10.7494300671362	56.093218449601	57.2525229277753	50.9752111874785	1893.89816382655	566.607128072555	323.552586783964	41.8790688983508	42.5397797503345	37.2212006636023	1468.72793310696	428.780019439805	238.676103105211
XM_027350780.1	22.8928971595666	19.8765171878673	28.129587433755	19.3824222269061	124.590711400501	62.0159426950164	22.8928971595666	19.8765171878673	28.129587433755	19.3824222269061	124.590711400501	62.0159426950164	702.997421172387	610.370117314757	858.026827783971	602.603961217539	3767.33462814199	1866.64953913825	524.85627051501	453.517312931532	626.51606511728	467.322524170396	2850.93098031785	1376.97751791468
XM_027350782.1	1.86337535019728	2.01609188646412	0.593706359750936	0	0.797380552963209	0	1.86337535019728	2.01609188646412	0.593706359750936	0	0.797380552963209	0	57.220720327985	61.9103553015604	18.1096145008147	7.17385668116117	24.1109416201087	3.11108256523042	42.7208592279659	46.0006431876498	13.223321288385	0	18.2459582740342	0
XM_027350785.1	1.16575699248795	1.37144808577653	3.72715659176976	0	0.398690276481604	0	1.16575699248795	1.37144808577653	3.72715659176976	0	0.398690276481604	0	35.7981846386901	42.1145677129737	113.688135477337	7.17385668116117	12.0554708100544	3.11108256523042	26.7268429652792	31.2919735790596	83.0130725326394	0	9.12297913701712	0
XM_027350789.1	0	0.341282012128722	0.164918433264149	26.7662021228703	17.7417173034314	10.129270640186	0	0.341282012128722	0.164918433264149	26.7662021228703	17.7417173034314	10.129270640186	0.140937734797993	10.4801228410165	5.03044847244853	832.167375014696	536.46845104742	304.886091392581	0	7.78694273395953	3.67314480232918	645.350152425785	405.972571597262	224.906327926064
XM_027350816.1	3.58906286663614	8.23500855192084	7.41583221577789	155.520864058747	214.894059023585	140.776189917687	3.58906286663614	8.23500855192084	7.41583221577789	155.520864058747	214.894059023585	140.776189917687	110.21330861203	252.88148262675	226.202499644436	4835.17940310263	6497.89876661931	4237.29445384383	82.2850047198752	187.896044117579	165.169077944735	3749.70692012913	4917.28575485223	3125.73896566632
XM_027350817.1	30.6952077392103	22.9922955578573	10.1864618946156	9.22972486995528	2.79083193537123	7.0284735054352	30.6952077392103	22.9922955578573	10.1864618946156	9.22972486995528	2.79083193537123	7.0284735054352	942.591570328974	706.049757326259	310.714033981571	286.954267246447	84.3882956703806	211.553614435669	703.736715558217	524.609216039718	226.877910623865	222.534535319236	63.8608539591199	156.05745203033
XM_027350818.1	27.3998789179255	21.2100450500739	10.4503313878382	10.1526973569508	3.18952221185283	6.61503388746842	27.3998789179255	21.2100450500739	10.4503313878382	10.1526973569508	3.18952221185283	6.61503388746842	841.398276744016	651.320226934284	318.762751537489	315.649693971092	96.443766480435	199.109284174747	628.186033475262	483.944070651263	232.754942307592	244.78798885116	72.983833096137	146.877601910899
XM_027350827.1	1.81747940561114	1.92129132753947	1.76462723592639	0	0.598035414722407	0.413439617966776	1.81747940561114	1.92129132753947	1.76462723592639	0	0.598035414722407	0.413439617966776	55.8113429800051	58.9992100679447	53.8257986551993	7.17385668116117	18.0832062150816	12.4443302609217	41.668621315947	43.8376035393277	39.3026493849222	0	13.6844687055257	9.17985011943119
XM_027350845.1	3.57070448880168	2.96409747571057	2.62770037000877	0.922972486995528	0.398690276481604	1.03359904491694	3.57070448880168	2.96409747571057	2.62770037000877	0.922972486995528	0.398690276481604	1.03359904491694	109.649557672838	91.0218076377173	80.15181232768	28.6954267246447	12.0554708100544	31.1108256523042	81.8641095550677	67.6310396708707	58.5254405171115	22.2534535319236	9.12297913701712	22.949625298578
XM_027350877.1	4.65384878103458	12.6653546723326	17.2009925894507	0	4.38559304129765	5.78815465153487	4.65384878103458	12.6653546723326	17.2009925894507	0	4.38559304129765	5.78815465153487	142.910863085164	388.929003211057	524.675775676382	7.17385668116117	132.610178910598	174.220623652903	106.696924278713	288.982097015831	383.109002882933	0	100.352770507188	128.517901672037
XM_027350880.1	3.89197610090466	4.16490455542274	2.56723027781192	0.922972486995528	0	2.06719808983388	3.89197610090466	4.16490455542274	2.56723027781192	0.922972486995528	0	2.06719808983388	119.515199108698	127.896313930183	78.3073145544488	28.6954267246447	3.01386770251359	62.2216513046084	89.2297749391997	95.0295418829506	57.1786207562575	22.2534535319236	0	45.899250597156
XM_027350886.1	5.75535145110194	6.79404005626623	8.47131018866845	0.922972486995528	0.797380552963209	4.13439617966776	5.75535145110194	6.79404005626623	8.47131018866845	0.922972486995528	0.797380552963209	4.13439617966776	176.735919436683	208.632075075791	258.397369868106	28.6954267246447	24.1109416201087	124.443302609217	131.950634167166	155.017841463083	188.677204679642	22.2534535319236	18.2459582740342	91.7985011943119
XM_027350894.1	6.52640332014909	6.45907808139915	9.46082078825334	0.922972486995528	0.398690276481604	2.68735751678405	6.52640332014909	6.45907808139915	9.46082078825334	0.922972486995528	0.398690276481604	2.68735751678405	200.413458882745	198.346028583683	288.580060702798	28.6954267246447	12.0554708100544	80.8881466959909	149.628231089083	147.375101372345	210.716073493617	22.2534535319236	9.12297913701712	59.6690257763028
XM_027350902.1	73.8924707836852	51.4387832725124	136.387544309451	10.6141836004486	5.58166387074246	2.68735751678405	73.8924707836852	51.4387832725124	136.387544309451	10.6141836004486	5.58166387074246	2.68735751678405	2269.09753024768	1579.58740375987	4160.18088671494	329.997407333414	168.776591340761	80.8881466959909	1694.10303835037	1173.66531317957	3037.69075152623	255.914715617122	127.72170791824	59.6690257763028
XM_027350903.1	36.8728018805048	39.6771939285948	81.0793990737644	3.23040370448435	2.19279652064882	0.620159426950164	36.8728018805048	39.6771939285948	81.0793990737644	3.23040370448435	2.19279652064882	0.620159426950164	1132.29376136707	1218.41131844262	2473.13615067145	100.433993536256	66.305089455299	18.6664953913825	845.367938515956	905.304194144406	1805.8404229851	77.8870873617326	50.1763852535942	13.7697751791468
XM_027350910.1	7.99507354690556	8.26660873822905	23.1380561869601	1.38445873049329	0.598035414722407	2.48063770780066	7.99507354690556	8.26660873822905	23.1380561869601	1.38445873049329	0.598035414722407	2.48063770780066	245.513534018103	253.851864371288	705.771920684529	43.043140086967	18.0832062150816	74.6659815655301	183.299844273686	188.617057333686	515.342215766783	33.3801802978854	13.6844687055257	55.0791007165872
XM_027350917.1	3.90115528982189	1.25136737780532	3.325855070827	7.38377989596423	7.57511525315048	9.30239140425246	3.90115528982189	1.25136737780532	3.325855070827	7.38377989596423	7.57511525315048	9.30239140425246	119.797074578294	38.4271170837271	101.447377527712	229.563413797158	229.053945391033	279.997430870738	89.4402225216035	28.5521233578516	74.0750868469717	178.027628255389	173.336603603325	206.546627687202
XM_027350921.1	22.2595331242778	13.6639205596722	26.1065879857148	9.69121111345305	2.19279652064882	8.6822319773023	22.2595331242778	13.6639205596722	26.1065879857148	9.69121111345305	2.19279652064882	8.6822319773023	683.548013770264	419.593066338475	796.319993188603	301.301980608769	66.305089455299	261.330935479355	510.335387329149	311.766114644824	581.458822208709	233.661262085198	50.1763852535942	192.776852508055
XM_027350928.1	16.5959735623482	21.8357287389766	16.2664548009539	4.61486243497764	4.58493817953845	2.89407732576743	16.5959735623482	21.8357287389766	16.2664548009539	4.61486243497764	4.58493817953845	2.89407732576743	509.630849029541	670.533785476148	496.169900999174	143.477133623223	138.637914315625	87.1103118264517	380.489228986021	498.220132330189	362.294515669734	111.267267659618	104.914260075697	64.2589508360184
XM_027350931.1	32.5126871448215	22.6699736575135	18.3114433734293	2.30743121748882	5.18297359426086	5.99487446051825	32.5126871448215	22.6699736575135	18.3114433734293	2.30743121748882	5.18297359426086	5.99487446051825	998.402913308979	696.151863531966	558.547462057535	71.7385668116117	156.721120530707	180.442788783364	745.405336874164	517.254881235423	407.841511218616	55.633633829809	118.598728781223	133.107826731752
XM_027350940.1	0.752693491212694	0.474002794623226	0.285858617657858	11.5371560874441	4.38559304129765	1.86047828085049	0.752693491212694	0.474002794623226	0.285858617657858	11.5371560874441	4.38559304129765	1.86047828085049	23.1137885068708	14.5557261680785	8.71944401891079	358.692834058059	132.610178910598	55.9994861741475	17.2567017571094	10.8151982416105	6.36678432403724	278.168169149045	100.352770507188	41.3093255374404
XM_027350942.1	3.12092423185751	0.802644732228662	2.34733903345972	0	0.598035414722407	0.826879235933552	3.12092423185751	0.802644732228662	2.34733903345972	0	0.598035414722407	0.826879235933552	95.8376596626349	24.6476963112795	71.6000499245174	7.17385668116117	18.0832062150816	24.8886605218434	71.5521780172828	18.313735689127	52.2810943531519	0	13.6844687055257	18.3597002388624
XM_027350950.1	61.766762224027	98.3777000147351	44.8413220045221	13.8445873049329	15.3495756445418	30.8012515385248	61.766762224027	98.3777000147351	44.8413220045221	13.8445873049329	15.3495756445418	30.8012515385248	1896.74003491138	3020.99244709746	1367.77893965876	430.43140086967	464.135626187093	927.102604438665	1416.10178199499	2244.65834438545	998.728071753303	333.801802978854	351.234696775159	683.898833897624
XM_027350955.1	2.69868154166502	4.07642403375974	3.17193119978046	4.61486243497764	7.17642497666888	17.1577441456212	2.69868154166502	4.07642403375974	3.17193119978046	4.61486243497764	7.17642497666888	17.1577441456212	82.8713880612196	125.179245045475	96.7522922867601	143.477133623223	216.998474580979	516.43970582825	61.8715892267092	93.0107048778499	70.6468183647978	111.267267659618	164.213624466308	380.963779956394
XM_027350956.1	2.65278559707888	3.80466243150909	2.61120852668236	4.61486243497764	7.17642497666888	16.9510243366378	2.65278559707888	3.80466243150909	2.61120852668236	4.61486243497764	7.17642497666888	16.9510243366378	81.4620107132397	116.833962042443	79.6487674804351	143.477133623223	216.998474580979	510.217540697789	60.8193513146904	86.8099912193266	58.1581260368786	111.267267659618	164.213624466308	376.373854896679
XM_027350957.1	2.22136371796917	4.01322366114331	2.82010520881694	9.22972486995528	2.99017707361203	15.7107054827375	2.22136371796917	4.01322366114331	2.82010520881694	9.22972486995528	2.99017707361203	15.7107054827375	68.2138636422284	123.238481556398	86.0206688788699	286.954267246447	90.4160310754078	472.884549915024	50.928314941713	91.5686784456352	62.8107761198289	222.534535319236	68.4223435276284	348.834304538385
XM_027350962.1	12.4194426050094	54.0552786988326	51.7074261094195	50.3020005412563	148.711473127638	233.593384151229	12.4194426050094	54.0552786988326	51.7074261094195	50.3020005412563	148.711473127638	233.593384151229	381.377510363368	1659.93501220767	1577.21327772836	1563.90075649314	4496.69061215028	7031.04659742075	284.735578992305	1233.36520747326	1151.65333369027	1212.81321748984	3402.87121810739	5186.61531747862
XM_027350968.1	0.642543224205958	0.246481453204077	0.214393963243393	6.92229365246646	14.153504815097	1.86047828085049	0.642543224205958	0.246481453204077	0.214393963243393	6.92229365246646	14.153504815097	1.86047828085049	19.731282871719	7.5689776074008	6.53958301418309	215.215700434835	427.96921375693	55.9994861741475	14.7313307682641	5.62390308563744	4.77508824302793	166.900901489427	323.865759364108	41.3093255374404
XM_027350970.1	0.385525934523575	0.18960111784929	0.208896682134589	5.53783492197317	20.7318943770434	2.27391789881727	0.385525934523575	0.18960111784929	0.208896682134589	5.53783492197317	20.7318943770434	2.27391789881727	11.8387697230314	5.82229046723139	6.37190139843481	172.172560347868	626.884482122827	68.4438164350692	8.83879846095846	4.32607929664418	4.65265008295029	133.520721191542	474.39491512489	50.4891756568716
XM_027350971.1	0.348809178854663	0.164320968802718	0.181410276590564	8.76823862645752	22.7253457594514	3.72095656170099	0.348809178854663	0.164320968802718	0.181410276590564	8.76823862645752	22.7253457594514	3.72095656170099	10.7112678446474	5.04598507160053	5.53349331969339	272.606553884125	687.161836173099	111.998972348295	7.99700813134337	3.74926872375829	4.04045928256209	211.407808553274	520.009810809976	82.6186510748807
XM_027350972.1	0.302913234268523	0.176961043326004	0.269366774331443	6.92229365246646	17.9410624416722	2.68735751678405	0.302913234268523	0.176961043326004	0.269366774331443	6.92229365246646	17.9410624416722	2.68735751678405	9.30189049666751	5.43413776941596	8.21639917166594	215.215700434835	542.496186452447	80.8881466959909	6.94477021932451	4.03767401020124	5.99946984380432	166.900901489427	410.534061165771	59.6690257763028
XM_027350973.1	0.550751335033678	0.208561229634219	0.302350460984273	11.9986423309419	19.9345138240802	1.24031885390033	0.550751335033678	0.208561229634219	0.302350460984273	11.9986423309419	19.9345138240802	1.24031885390033	16.9125281757591	6.40451951395452	9.22248886615564	373.040547420381	602.773540502719	37.332990782765	12.6268549442264	4.7586872263086	6.73409880427015	289.294895915007	456.148956850856	27.5395503582936
XM_027350974.1	0.394705123440803	0.18960111784929	0.197902119916979	9.69121111345305	15.150230506301	1.44703866288372	0.394705123440803	0.18960111784929	0.197902119916979	9.69121111345305	15.150230506301	1.44703866288372	12.1206451926274	5.82229046723139	6.03653816693824	301.301980608769	458.107890782066	43.5551559132259	9.04924604336223	4.32607929664418	4.40777376279501	233.661262085198	346.673207206651	32.1294754180092
XM_027350975.1	0.532392957199222	0.139040819756146	0.170415714372954	7.84526613946199	17.3430270269498	0.206719808983388	0.532392957199222	0.139040819756146	0.170415714372954	7.84526613946199	17.3430270269498	0.206719808983388	16.3487772365671	4.26967967596968	5.19813008819682	243.91112715948	524.412980237365	6.22216513046084	12.2059597794188	3.1724581508724	3.79558296240681	189.154355021351	396.849592460245	4.5899250597156
XM_027350977.1	0.486497012613082	0.176961043326004	0.219891244352198	10.6141836004486	19.5358235475986	2.48063770780066	0.486497012613082	0.176961043326004	0.219891244352198	10.6141836004486	19.5358235475986	2.48063770780066	14.9393998885872	5.43413776941596	6.70726462993138	329.997407333414	590.718069692664	74.6659815655301	11.1537218674	4.03767401020124	4.89752640310557	255.914715617122	447.025977713839	55.0791007165872
XM_027350978.1	0.77105186904715	0.341282012128722	0.280361336549053	5.07634867847541	12.9574339856521	0.413439617966776	0.77105186904715	0.341282012128722	0.280361336549053	5.07634867847541	12.9574339856521	0.413439617966776	23.6775394460627	10.4801228410165	8.55176240316251	157.824846985546	391.802801326767	12.4443302609217	17.6775969219169	7.78694273395953	6.2443461639596	122.39399442558	296.496821953056	9.17985011943119
XM_027350979.1	0.357988367771891	0.158000931541075	0.236383087678613	11.0756698439463	18.140407579913	1.86047828085049	0.357988367771891	0.158000931541075	0.236383087678613	11.0756698439463	18.140407579913	1.86047828085049	10.9931433142434	4.85190872269282	7.21030947717623	344.345120695736	548.523921857474	55.9994861741475	8.20745571374714	3.60506608053682	5.26484088333848	267.041442383083	415.095550734279	41.3093255374404
XM_027350982.1	5.88386009594313	4.26602515160903	27.5688647606569	1.84594497399106	0.398690276481604	1.24031885390033	5.88386009594313	4.26602515160903	27.5688647606569	1.84594497399106	0.398690276481604	1.24031885390033	180.682176011026	131.001535512706	840.923302977646	57.3908534492894	12.0554708100544	37.332990782765	134.896900320818	97.3367841744941	614.02737278936	44.5069070638472	9.12297913701712	27.5395503582936
XM_027351006.1	0.0183583778344559	0.158000931541075	0.164918433264149	3.23040370448435	6.57838956194647	3.10079713475082	0.0183583778344559	0.158000931541075	0.164918433264149	3.23040370448435	6.57838956194647	3.10079713475082	0.56375093919197	4.85190872269282	5.03044847244853	100.433993536256	198.915268365897	93.3324769569126	0.420895164807546	3.60506608053682	3.67314480232918	77.8870873617326	150.529155760783	68.848875895734
XM_027351011.1	5.23213768281994	2.28785348871477	4.50227322811126	1.84594497399106	0.996725691204011	0.620159426950164	5.23213768281994	2.28785348871477	4.50227322811126	1.84594497399106	0.996725691204011	0.620159426950164	160.669017669712	70.2556383045921	137.331243297845	57.3908534492894	30.1386770251359	18.6664953913825	119.955121970151	52.2013568461731	100.276853103586	44.5069070638472	22.8074478425428	13.7697751791468
XM_027351014.1	8.88545487187668	8.55733045226463	7.76765820674141	0.922972486995528	0	2.06719808983388	8.88545487187668	8.55733045226463	7.76765820674141	0.922972486995528	0	2.06719808983388	272.855454568914	262.779376421043	236.934123052326	28.6954267246447	3.01386770251359	62.2216513046084	203.713259766852	195.250378921874	173.005120189704	22.2534535319236	0	45.899250597156
XM_027351019.1	1.25754888166023	0.663603912472516	2.04498857247545	6.4608074089687	0.398690276481604	7.85535274136875	1.25754888166023	0.663603912472516	2.04498857247545	6.4608074089687	0.398690276481604	7.85535274136875	38.61693933465	20.3780166353098	62.3775610583618	200.867987072513	12.0554708100544	236.442274957512	28.8313187893169	15.1412775382546	45.5469955488818	155.774174723465	9.12297913701712	174.417152269193
XM_027351020.1	12.2175004488304	11.9954307225984	9.36736700940365	700.536117629606	823.494766072754	549.254532468862	12.2175004488304	11.9954307225984	9.36736700940365	700.536117629606	823.494766072754	549.254532468862	375.176250032256	368.356910226839	285.729473235077	21779.8288840053	24900.5749581673	16532.2927516344	280.105732179422	273.696616834355	208.634624772297	16890.37123073	18843.5134075089	12195.4308836643
XM_027351026.1	0.431421879109715	0.353922086652008	0.351825990963518	0	0	0	0.431421879109715	0.353922086652008	0.351825990963518	0	0	0	13.2481470710113	10.8682755388319	10.7316234078902	7.17385668116117	3.01386770251359	3.11108256523042	9.89103637297733	8.07534802040248	7.83604224496891	0	0	0
XM_027351035.1	0.523213768281994	0.821604844013591	6.12397115520873	0	0	0	0.523213768281994	0.821604844013591	6.12397115520873	0	0	0	16.0669017669711	25.2299253580027	186.797319943589	7.17385668116117	3.01386770251359	3.11108256523042	11.9955121970151	18.7463436187915	136.39611032649	0	0	0
XM_027351040.1	2.76293586408562	0.619363651641015	1.23139096837231	0	0.398690276481604	0	2.76293586408562	0.619363651641015	1.23139096837231	0	0.398690276481604	0	84.8445163483915	19.0194821929559	37.5606819276157	7.17385668116117	12.0554708100544	3.11108256523042	63.3447223035356	14.1318590357043	27.4261478573912	0	9.12297913701712	0
XM_027351045.1	0.58746809070259	0.120080707971217	0.0109945622176099	7.84526613946199	303.004610126019	187.28814693895	0.58746809070259	0.120080707971217	0.0109945622176099	7.84526613946199	303.004610126019	187.28814693895	18.040030054143	3.68745062924654	0.335363231496569	243.91112715948	9162.15781564132	5637.28160819752	13.4686452738415	2.73985022120798	0.244876320155278	189.154355021351	6933.46414413301	4158.47210410233
XM_027351053.1	1.48702860459093	1.32720782494503	1.96802663695218	8.30675238295976	15.9476110592642	9.71583102221924	1.48702860459093	1.32720782494503	1.96802663695218	8.30675238295976	15.9476110592642	9.71583102221924	45.6638260745496	40.7560332706197	60.0300184378858	258.258840521802	482.218832402175	292.441761131659	34.0925083494112	30.2825550765093	43.8328613077948	200.281081787312	364.919165480685	215.726477806633
XM_027351063.1	13.4199741969873	5.06866988383769	0.984013318476088	0	0	1.03359904491694	13.4199741969873	5.06866988383769	0.984013318476088	0	0	1.03359904491694	412.10193654933	155.649231823986	30.0150092189429	7.17385668116117	3.01386770251359	31.1108256523042	307.674365474316	115.650519863621	21.9164306538974	0	0	22.949625298578
XM_027351070.1	5.04855390447538	4.00690362388167	2.17692331908676	0	0	2.06719808983388	5.04855390447538	4.00690362388167	2.17692331908676	0	0	2.06719808983388	155.031508277792	123.04440520749	66.4019198363206	7.17385668116117	3.01386770251359	62.2216513046084	115.746170322075	91.4244758024138	48.4855113907451	0	0	45.899250597156
XM_027351101.1	2.19382615121748	2.72393605976814	1.9900157613874	0	0.797380552963209	1.24031885390033	2.19382615121748	2.72393605976814	1.9900157613874	0	0.797380552963209	1.24031885390033	67.3682372334404	83.6469063792242	60.700744900879	7.17385668116117	24.1109416201087	37.332990782765	50.2969721945017	62.1513392284548	44.3226139481054	0	18.2459582740342	27.5395503582936
XM_027351110.1	1.67061238293549	2.42689430847091	4.46928954145843	0.922972486995528	1.39541596768562	0	1.67061238293549	2.42689430847091	4.46928954145843	0.922972486995528	1.39541596768562	0	51.3013354664693	74.5253179805617	136.325153603355	28.6954267246447	42.1941478351903	3.11108256523042	38.3014599974867	55.3738149970455	99.5422241431207	22.2534535319236	31.9304269795599	0
XM_027351111.1	4.28668122434546	8.18444825382769	6.95406060263828	0.922972486995528	0.398690276481604	4.54783579763454	4.28668122434546	8.18444825382769	6.95406060263828	0.922972486995528	0.398690276481604	4.54783579763454	131.635844301325	251.328871835488	212.11724392158	28.6954267246447	12.0554708100544	136.887632870138	98.279020982562	186.742422971807	154.884272498214	22.2534535319236	9.12297913701712	100.978351313743
